,id,claim
527,58952,"Deepika Padukone's acting career includes comedies, dramas, and romances."
528,59890,Natasha Lyonne was born in 1979.
529,46023,Shannon Lee is a martial artist.
530,160825,One of the co-executive producers of Buffy the Vampire Slayer was Korean.
531,82587,Aphrodite is a goddess in Greek mythology.
532,225819,Chinatown was directed by someone.
533,11491,Anna Nicole Smith worked for multiple fashion companies.
534,132806,Barbarella is not non-fiction.
535,25005,ASAP Rocky has directed music videos for himself and Danny Brown.
536,162669,Norman Bates is a thrilling fictional character.
537,140292,Jimi Hendrix was a parachutist in the military.
538,56960,"In the 1970's, Samsung entered the shipbuilding industries."
539,23211,Aubrey Anderson-Emmons is a child actress.
540,25829,Manchester by the Sea has grossed money.
541,67417,A President of the United States was the person who delivered the Gettysburg Address.
542,174874,The Alfred P. Murrah Federal Building was located in a constitutional federal republic in 2000.
543,28788,Maggie Q starred in a CW series.
544,123647,Google Search displays movie runtimes.
545,31169,Absinthe is a normal liquor.
546,187567,Dan Brown wrote a book.
547,116026,Kareem Abdul-Jabbar is ranked in rebounds.
548,155132,Birmingham uses an airport.
549,50700,The ovary is an organ involved in the creation of new life.
550,35055,Times when movies are playing can be returned by Google Search.
551,55024,Lorelai Gilmore's father is a banker.
552,152656,Zoe Saldana is a citizen of somewhere.
553,6433,Macklemore sings with Ryan Lewis.
554,169328,Hammer Film Productions produced Let Me In in the United States in 2010.
555,206021,There is a show called The Office (US).
556,117767,Louis Malle produced films in the English language.
557,175864,Chris Mullin played with a team who play basketball professionally.
558,170015,The Brat Pack is a nickname given to a group of young actors who appeared together in films during the 1980s.
559,79696,Buffy the Vampire Slayer had multiple issues in its production.
560,223201,FC Bayern Munich was founded in 1900.
561,178874,Dawood Ibrahim was birthed in 1955.
562,177847,Milk is based on the life of a person.
563,90291,Color of Night won a Golden Raspberry Award in 1994.
564,199807,Sweet Home Alabama is a song that Lynyrd Skynyrd wrote in reply to Neil Young's song Alabama.
565,46873,Joni Mitchell released her final album in 2007.
566,114158,There is a software that is branded with a number for the versions it is released as called Adobe Photoshop.
567,90688,Kate Walsh appeared on a television drama on ABC.
568,220974,Peru was a member of the Group of 15.
569,162665,Norman Bates is a character.
570,188577,Pitch Perfect 2 is a recorded work.
571,68282,Daredevil is based on the Marvel Comics character of the same name.
572,164502,The Nobel Prize in Chemistry was awarded to a person from the Kingdom of Denmark.
573,225820,Chinatown was written by Robert Towne.
574,71381,Cleopatre is by Massenet and it is significant.
575,192588,Live Nation Entertainment is a Fortune-500 entertainment company.
576,97752,"In 1966, George Harrison got married for the first time."
577,146507,SpongeBob SquarePants is a movie.
578,132905,Warren Beatty co-wrote Heaven Can Wait in 1978.
579,7335,Call centers are part of Bank of America.
580,173672,Moesia included Bulgarian Dobrudja.
581,19068,Color of Night came out in 1994.
582,154925,Heath Ledger was in I'm Not There.
583,11656,Freddie Highmore starred in the television series Bates Motel.
584,124087,Ayananka Bose is Canadian.
585,11538,Mutiny on the Bounty is an American film.
586,204550,Commodore is ranked between a navy captain and a rear end.
587,7429,Jenny McCarthy modeled for Playboy magazine.
588,122204,Georgians arose from the ancient literary works.
589,43586,Pink acted in several movies.
590,204300,The Latvian Soviet Socialist Republic was a state of the Soviet Union.
591,150751,Paul von Hindenburg was a man.
592,156308,Robert Zemeckis has made movies for nuclear families.
593,216198,Tenacious D was released before Christmas.
594,43515,Jenny McCarthy began her career in 1993.
595,33986,Samsung entered the construction and shipbuilding industries in the mid-1950s.
596,135322,Deepika Padukone has appeared in more than three Indian movies.
597,130301,Freddie Highmore starred in a television series.
598,67244,The current Duke of York is a person.
599,214790,The 2007 Toronto International Film Festival featured The Tracey Fragments.
600,84970,Shane Black directed The Nice Guys.
601,77550,Designated Survivor (TV series) is part of ABC.
602,178243,Nawaz Sharif is a conservative politician.
603,146837,The Catcher in the Rye deals with issues.
604,71796,Lee Daniels directed an original film.
605,15406,Shomu Mukherjee died of liver failure.
606,108892,Quay premiered in Queens.
607,154815,There have been more than 4 and a half million copies of The Fame sold.
608,80764,Some level of success is had by Scream.
609,171503,"Jiang Wen was born on January 5, 1963."
610,28447,The Tenth Doctor makes his penultimate appearance in Journey's End.
611,54325,Syco was established by Simon Cowell.
612,185780,Logie Awards had many guest celebrities.
613,24273,LinkedIn has been available in the Turkish language since July 2015.
614,102019,"Around the world, medical school vary in the nature of medical programs."
615,14725,Charles de Gaulle is the basis of a French play.
616,17915,Fred Seibert has produced comedy programs.
617,49168,Spider-Man 2 was released in 2004.
618,6507,Bank of America has machines.
619,58967,Kenny Chesney is American.
620,133233,Touch My Body was released in 2008.
621,146754,Konidela Production Company is Indian and it is successful.
622,1933,Dissociative identity disorder is known as multiple personality disorder.
623,86198,Oscar Isaac acted as the supervillain Apocalypse in the liveaction movie adaptation.
624,102741,Two and a Half Men featured Charlie Sheen.
625,211009,Resident Evil is a film.
626,85923,Adidas designs items.
627,109145,Caesar is an adaptation of Shakespeare's Julius Caesar.
628,74224,"The Last Song (film) began filming on Monday, June 14th, 2009."
629,197632,There was a contribution to the discovery of the remains of King Richard III by the University of Leicester.
630,70536,"SZA's music combines beats from soul, hip hop, and R&B."
631,83669,Kate Walsh was on a sitcom.
632,45566,Clueless (film) was followed by books.
633,152802,"On August 18th, 2009, The Last Song (film) ended filming."
634,121398,Jimi Hendrix was a person.
635,204326,The Latvian Soviet Socialist Republic is known by at least one other name.
636,194571,Kyle Maclachlan has been nominated for two People's Choice Awards.
637,152165,I (film) was released in German.
638,106132,"The Siege of Fort Stanwix ended on August 22, 1777."
639,42628,Times Higher Education World University Rankings is released yearly.
640,189885,"Augustus Prew was born in Westminster, London."
641,61838,John S. McCain Jr. went to school.
642,148255,"Wolfgang Amadeus Mozart was married to a woman named Constanze, who survived him."
643,66585,Azithromycin is available as a generic medication for infections.
644,101205,Heath Ledger appeared in an independent movie.
645,204576,Commodore is ranked superior to a navy captain from Portugal.
646,225723,David Lloyd George served as a prime minister.
647,128532,Tennessee is in America.
648,185183,You Only Live Twice was directed by a man.
649,129426,"In 2016, Sausage Party was released."
650,46308,Salman Rushdie won a literary prize.
651,42226,The Icelandic Coast Guard is responsible for something.
652,160337,"Jarhead, a 2005 American biographical war drama, was directed by the award-winning auteur Sam Mendes."
653,76354,Ice-T's Rhyme Pays was his first commercial full length record.
654,54151,Gray Matters is a TV show.
655,222732,Vedic Sanskrit is a language of ancient times.
656,227773,Lyon is the third-largest city in France.
657,88619,Adidas is German.
658,203048,Akon has had four songs certified as 3 × platinum in digital sales.
659,104677,Apple Inc. marketed the IPhone 4.
660,140663,"Mamata Banerjee was born on January 5th, 1955."
661,171519,Fringe aired in 2008.
662,175879,"From 1997 until the 1999-2000 season, Chris Mullin played with the Indiana Pacers."
663,118448,"Richard Dawson's date of birth was November 20, 1932."
664,69436,SpongeBob SquarePants is a media franchise.
665,29550,The Invisible Man was a science fiction horror film.
666,5555,Uranium has an atomic number.
667,149016,The 2003 NCAA Division I Men's Basketball Tournament was widely viewed.
668,10498,Oscar Isaac acted in X-Men: Apocalypse.
669,127883,Nate Diaz competed in Japan for Pancrase.
670,162668,Norman Bates is main antagonist in Psycho.
671,29704,The Invisible Man was based on a H. G. Wells novel.
672,139529,"Shape of You was the top song on the singles charts of the UK, Australia, and Canada."
673,9282,Gamal Abdel Nasser's funeral was in the capital of Egypt.
674,161716,Land plants are multicellular organisms.
675,88712,Manchester United has had two home fields.
676,16791,Kate Walsh was on an NBC reality show.
677,169318,Hammer Film Productions produced Let Me In in the US.
678,199662,Andrea Pirlo plays for the Italian national team.
679,15486,Gray Matters was produced by Sue Kramer.
680,131625,Amancio Ortega owns a retail company.
681,94476,Georgians arose from a place.
682,30108,Pocahontas attended a masque at Whitehall Palace which was a place where mostly English people gathered.
683,194432,The Indiana Pacers were established as an ABA member.
684,7257,Hermit crabs are crustaceans in the superfamily Paguroidea.
685,192053,American Library Association is anything except the oldest of its kind.
686,62117,Aestheticism values aesthetics over socio-political themes.
687,12819,Internet access requires the use of computers.
688,221245,"The Block (album)'s single was released on November 18, 2008."
689,50223,Doxycycline may not cause diarrhea.
690,57008,"Nymphomaniac (film) is part of the ""Depression Trilogy"" along with Antichrist."
691,183417,"Simi Valley, California, reported that its median household income was $87,894 in the 2012 U.S. Census."
692,215272,PBS is a television program distributor.
693,82185,Trouble with the Curve was produced by Robert Lorenz.
694,62247,Sherilyn Fenn wrote a scathing review about Rude Awakening.
695,201596,A thunderstorm is a type of weather.
696,146730,Balibo (film) takes place in Indonesia.
697,96584,Donald Duck wears a shirt.
698,149991,Mutiny on the Bounty is based on a pre-existing property.
699,3597,Ice-T began his career as a rapper in the 1980s.
700,134438,Psych (season 2) aired on the USA Network originally.
701,46755,Little Dorrit was later published in serial form.
702,169934,"For the last five consecutive FIFA World Cups, Japan national football team qualified."
703,197637,The University of Leicester discovered and identified the remains of a king.
704,6048,SummerSlam was promoted by WWE.
705,46937,Skopje was a city.
706,201450,A dynamic web page is generated by a computer application.
707,177856,Milk is based on a gay rights activist's life.
708,207320,Military deception overlaps with psychological warfare.
709,1932,Team Fortress 2 development was led by an American video game designer.
710,204997,Tyler Perry is associated with the title comedian.
711,29555,Yves Saint Laurent is a brand.
712,188146,Stephen Moyer acted in a film adaptation of JFK's assassination.
713,40748,Samsung entered the electronics industry in the late 20th century.
714,203039,Akon has had more than ten songs certified as 1 × platinum in digital sales.
715,74924,Globalism is a group of ideologies that advocate the concept of globalization in the 21st century.
716,136604,Zac Efron is a citizen.
717,211858,See.SZA.Run is an EP.
718,32109,Anne Boleyn lived in a castle in 1522.
719,32535,Japan is located in Asia.
720,13474,Taarak Mehta Ka Ooltah Chashmah is a sitcom.
721,159320,Weill Cornell Medicine is a place.
722,180712,Cary Elwes is from London.
723,192176,"Sacre-Coeur, Paris is publicly dedicated to the Sacred Heart of Jesus."
724,220950,A former Soviet nation was part of the Group of 15.
725,178241,Nawaz Sharif is a current Pakistani politician.
726,57064,Pharmacology deals with the elucidation of cellular and organismal function in relation to bioactive chemicals.
727,168608,The Thin Red Line (1998 film) portrays soldiers.
728,11009,The Wonder Years was awarded an Emmy Award.
729,95429,Trouble with the Curve stars an actor.
730,183499,Estelle Getty was a stand-up comedian.
731,35968,Toy Story 2 first aired in theaters in 1999.
732,67274,Grease's soundtrack sold second-best as album of the year and gained much fame.
733,49752,The Beverly Hillbillies ranked as the number one series of the year.
734,154252,"In 2005, The Quiet was released."
735,98832,Elizabeth of York's father was British.
736,17335,James Spader starred in a controversial psychological thriller.
737,67572,"Massachusetts contains Watertown, Massachusetts."
738,168919,The Boeing 767 is used for transatlantic flights between North America and Europe.
739,111074,Kaya Scodelario is an entertainer.
740,176639,Great white sharks are responsible for the largest number of reported and identified fatal unprovoked shark attacks on humans since the 1960s.
741,32490,The Burj Khalifa is a tall building with multiple floors.
742,2904,Maria Theresa's father died in 1740.
743,50942,Yemen has a eastern coast.
744,182926,The cinematography of Far from the Madding Crowd was by at least one person.
745,35804,There was an attempt to incorporate Cyprus into Greece.
746,132874,Daredevil is based on the character of the same name.
747,53197,Eugene Ionesco wrote Exit the King.
748,165712,American Idol (season 8) had at least one judge.
749,89521,Mom (TV series) has received one nomination.
750,39137,Hinduism has a cosmological view of the universe.
751,78719,Personality is affected by the movement of personal memories.
752,106850,Ice-T made a hip-hop club.
753,14801,Benjamin Franklin existed as a person who advocated.
754,144173,Reanimation is by American rock band Linkin Park.
755,23210,Internet access requires the use of hardware like computer terminals.
756,50763,"Inside Llewyn Davis was screened for the 66th annual Cannes Film Festival on May 19th, 2013."
757,47482,Cleopatre is related to a work.
758,33531,"The Romani people got to Mid-West Asia approximately 1,000 years ago."
759,115175,Japan is represented by several localized governments.
760,102597,Night of the Living Dead is a series of seven zombie horror films made between 1968 and 2010.
761,37710,Mercedes-Benz is a vehicle manufacturer.
762,119042,"Annie Lennox was named ""The Greatest White Soul Singer Alive"" by an American cable television network."
763,123903,Temple of the Dog toured the United States in 2016.
764,195480,William Howard Taft had personal ambition to become chief justice.
765,219704,France is the owner of Corsica.
766,88046,Anne Boleyn is an influential person that was mentioned in many artistic and cultural work.
767,79885,Alvin and the Chipmunks's director was Tim Hill.
768,96470,Ed and Lorraine Warren were pseudoscience believers.
769,14159,Saw II topped charts in its first week.
770,8316,Brent Mydland was a member of the Grateful Dead.
771,48541,"UNESCO's City of Literature program aims to advocate for the social, economic and cultural development of cities in both the developed and the developing world."
772,26819,"Charles Howard Hinton was a mathematician from Britain, although he died in America."
773,4737,Sausage Party was directed by Greg Tiernan and Conrad Vernon.
774,158895,Unison (Celine Dion album) was originally released in 1990.
775,219170,Species distribution can be understood through factors such as available resources.
776,165693,American Idol (season 8) was moderated by Ryan Seacrest.
777,1931,Team Fortress 2 development was led by John Cook.
778,115183,The United States dollar is not exclusively used in the United States.
779,11145,Benzodiazepine is a medication.
780,31728,Medical school around the world vary in admission structure.
781,11478,"Kenny Chesney was born on March 26th, 1968."
782,154125,Ed Gein had exhumed corpses.
783,207344,Military deception overlaps with the film PSYWAR.
784,119283,Adidas manufactures athletic shoes.
785,144391,The year 1990 saw the release of the movie Ghost.
786,22726,"In Kentucky, the electric chair has been kept in operation except for those whose capital crimes were committed prior to March 31, 1998, and who choose electrocution."
787,74621,There have been at least 29 Africa Cup of Nations.
788,39616,Two parties claim to be the official government of China.
789,217391,Fiji Hindi is a Western Hindi language.
790,192210,"Sacre-Coeur, Paris is privately dedicated to the Sacred Heart of Jesus."
791,51244,Sausage Party is an artistic work.
792,62587,Anne Boleyn was maid of honour to the Queen of England.
793,152140,David Attenborough was controller of BBC Two.
794,151555,"The Washington Monument is made of a rare type of marble, granite, and bluestone gneiss."
795,69108,Maria Theresa was Emperor Charles VI's daughter.
796,185174,You Only Live Twice is a Bond film.
797,188635,Foot Locker is a retailer from the United States.
798,2106,Johann Wolfgang von Goethe published the first part of Faust in 1808.
799,211019,Resident Evil is loosely based on a series of video games.
800,177965,Children get candy from Trick-or-Treating.
801,195238,Kevin Bacon acted in a television show.
802,192014,Adam Lambert is openly gay.
803,52658,Scandinavia does not include the remote Norwegian people of Svalbard and Jan Mayen.
804,114900,Minor League Baseball is a hierarchy of leagues.
805,426,Absinthe is banned in some countries.
806,182041,The Fly is a science fiction character.
807,41180,Sarah Hyland was in a movie in December 1999.
808,36815,Oscar Isaac played a fictional character.
809,207341,Military deception only overlaps with psychological peace.
810,64190,Samsung has developed and sold semiconductors.
811,142620,Tennessee is a producer of grain.
812,84661,Google Search shows famous quotes.
813,194892,Rebel in the Rye premiered in 2017.
814,39959,Leslie Alexander is a former Lawrence Kotkin Associates bond trader.
815,194746,L. Ron Hubbard died in the 1980s.
816,126314,"In states still using the electric chair to execute people, the prisoner is allowed the choice of an alternative method."
817,161101,"Dissociative identity disorder, or DID, may be the result of memory disruptions that have been induced by psychological trauma."
818,64838,The Dodo has been depicted with feet.
819,55956,Adam Lambert was the first openly gay artist to top the album charts.
820,182907,Nicolas Roeg did the cinematography of Far from the Madding Crowd.
821,95739,1984 was the year The Hit was released.
822,217104,Innovation is often also viewed as the application of better solutions that meet new people.
823,101553,Aldous Huxley published writings.
824,91508,Talulah Riley makes an appearance in The Boat That Rocked.
825,86617,Petyr Baelish is reviewed by an American author George R.R. Martin.
826,209123,"In 681 BCE, Sennacherib was assassinated."
827,39811,"Benjamin Franklin was not born on April 17th, 1790."
828,207321,Military deception overlaps with psychological disorders.
829,225790,Chinatown's screenplay was by Robert Towne.
830,109408,Doxycycline may cause increased risk of sunburn in children.
831,40944,Cars 3 will be directed by Pixar employee
832,207669,Andrew Carnegie has a 1889 article proclaiming ``The Gospel of Wealth''.
833,22623,"The Last Song (film) ended filming on August 18th, 2009."
834,188967,William Cohen is a politician.
835,204556,Commodore is a naval rank.
836,206454,Uta Hagan has a middle name.
837,188977,William Cohen is from Maine.
838,10845,Manchester by the Sea is a title.
839,8148,Kung Fu Panda made $60.2 million during its opening weekend.
840,44856,Paris saw the Warcraft movie before America.
841,169916,Japan national football team is one of the most successful teams in a continent.
842,607,Cher was united in marriage to Sonny Bono.
843,7762,Yin and yang demonstrate a balance between opposed entities.
844,84673,Finland is sometimes thought to be a part of Scandinavia.
845,228079,Caleb McLaughlin was named in the year 2001.
846,31997,Ekta Kapoor worked on an Indian soap opera that premiered in 2000.
847,139985,The Africa Cup of Nations had its schedule changed.
848,149090,Charles de Gaulle was a brigadier general.
849,75449,A player-coach may be an assistant coach or head coach.
850,27701,"Phoenix, Arizona is in the southwestern United States."
851,109719,Touch My Body is a recorded work.
852,163811,Ukrainian Soviet Socialist Republic was a member of the UN.
853,206997,Punch-Drunk Love was distributed by Columbia Pictures.
854,3661,Riz Ahmed acted in an American miniseries based on a British television series.
855,185989,Kyra Sedgwick won an award in 2012.
856,192781,A staging area is a location where fish are assembled before use.
857,119857,Issa Rae shows various media created by people of color.
858,14231,Melilla has an area of 11.3 km2.
859,198558,Catherine Hardwicke has done design work.
860,113824,A. P. J. Abdul Kalam was voted in as the Head of State of India.
861,66046,"In the highest-grossing Superman film of all time, Henry Cavill played the superhero."
862,168086,Jean-Jacques Dessalines ruled over a territory.
863,182042,The Fly is a film from the United States.
864,149063,Raven-Symoné is an entertainer.
865,194250,Coins of the Swiss franc are used in business.
866,111151,Hinduism contains the Yoga philosophy.
867,222644,A United Kingdom is about a biographical romantic drama film.
868,22609,Therasia is based on the volcanic island group of Santorini.
869,217166,The Pakistan Movement was the result of a series of transformations in Pakistan.
870,24025,Lorelai Gilmore is related to a character played by Edward Herrmann.
871,67917,Charles de Gaulle was Prime Minister of the Fifth French Republic.
872,50137,The Selma and Montgomery marches were part of a broader voting rights movement throughout American letters.
873,140762,ASAP Rocky has directed videos for his own music.
874,224195,The 66th Primetime Emmy Awards was hosted by the host of a show.
875,52509,Stomp the Yard stars an American actor born in 1982.
876,97474,The Burj Khalifa contains zero escalators.
877,188994,"William Cohen is from Bangor, Maine."
878,98448,"Dissociative identity disorder, or DID, may result from disruptions in memory caused by psychological trauma."
879,45310,The Africa Cup of Nations had its schedule changed in 2013 to avoid conflict with the World Cup.
880,207009,Punch-Drunk Love features zero video art.
881,174870,"In the geographic center of the Oklahoma City metropolitan area, the Alfred P. Murrah Federal Building was located."
882,183405,"In 2012, Simi Valley, California, reported a higher median household income than that of the nation overall."
883,155006,Jamie Babbit directed The Quiet.
884,205079,The Little Prince (2015 film) is a film.
885,106392,Michael Hutchence died in a hotel room in Sydney.
886,63621,Samsung entered the ectronics industries in the 1970's.
887,47478,Fuller House (TV series) airs in America.
888,101462,The Invisible Man was a horror film.
889,219676,Corsica contains Haute-Corse.
890,72143,Designated Survivor (TV series) is a television show.
891,226849,Sejong the Great died in the fifteenth century.
892,14671,The Vandals moved around Eurasia.
893,86387,Fuller House (TV series) is in a genre.
894,152955,I Want to Know What Love Is is a single.
895,8484,The 2003 NCAA Division I Men's Basketball Tournament was a knockout.
896,17783,The Guthrie Theater's first building stopped operating in 2006.
897,157589,A Writers Guild Award was nominated to Key & Peele.
898,11830,Kenny Chesney is a songwriter and record producer.
899,141268,There is a drama called Exit the King.
900,20288,Balibo (film) takes place in a sovereign state in Maritime Southeast Asia called East Timor.
901,108420,There are one or more seasons of Heroes.
902,120781,Sands Hotel and Casino was originally a casino with 200 rooms.
903,226845,Sejong the Great passed away in 1450.
904,24454,Azithromycin is sold worldwide.
905,113961,Shannon Lee is a fighter trained in defense.
906,11269,Legendary Entertainment and Wanda Cinemas are owned by the same entity.
907,215878,"Jerome Flynn was born on March 16, 1963."
908,128180,Dan Trachtenberg is from the United States.
909,84807,Bob Ross was an artist.
910,46309,Parkinson's disease has afflicted Davis Phinney.
911,44380,Richard Dawson was born November 20th 1932.
912,222724,Vedic Sanskrit is a language.
913,103003,Kate Walsh was on a television show.
914,198534,Catherine Hardwicke is American.
915,221137,Ted Cruz is an American male.
916,16079,Solanum contains plants with ornamental flowers.
917,201462,A dynamic web page can be driven by server-side scripting.
918,4717,Moscovium is an element.
919,80335,Amancio Ortega was born in 1936.
920,78516,"Doug Petrie made a cameo in Dr. Horrible's Sing-Along Blog as ""Professor Normal""."
921,74555,DodgeBall: A True Underdog Story 's writer and director was Rawson Marshall.
922,1219,The Vandals were an East Germanic tribe or group of tribes.
923,162630,Probot had a guitarist.
924,58352,Woodrow Wilson formed the belief system Wilsonianism.
925,225749,David Lloyd George was voted the second greatest British prime minister of the 20th century.
926,12453,Tangled is a musical.
927,135212,Joni Mitchell released an album.
928,4778,Betsy Hodges was a candidate for a 2013 election.
929,182675,Nina Jacobson was born in 1965.
930,121548,Cyprus is a place where tourists go.
931,5747,Baloch persons are an Iranic group of humans.
932,174986,The 1998 romantic comedy The Man in the Iron Mask starred Leonardo DiCaprio.
933,126173,"Half Girlfriend's principal photography began on June 16, 2016."
934,54382,Doug Petrie made a cameo in Dr. Horrible's Sing-Along Blog.
935,89908,Doxycycline may induce diarrhea.
936,80313,I (film) was dubbed into Italian.
937,71096,The Romani people have settled.
