sportsett_id,summary
4958,"The Philadelphia 76ers defeated the visiting Boston Celtics, 118 - 115, at Wells Fargo Center on Wednesday evening. The Celtics got out to a good start at home, with a 39 - 30 lead after one quarter. They stayed in control and pushed their lead to 15, mid way through the second, before they settled on an 11 - point lead by halftime. The 76ers came out stronger in the third and managed to tie the score at 82, with four minutes left in the quarter. However, the Celtics rallied to take a five - point lead by the end of the quarter. They quickly pushed their lead to nine, early in the fourth, but the Sixers kept fighting and overtook the lead, 109 - 7, with three minutes to go. The Celtics were scrambling and managed to tie it up one more time, nonetheless, they could not claim and advantage, as the 76ers came up clutch down the stretch, to earn their sixth straight win. Joel Embiid led the Sixers with 37 points, 22 rebounds, four assists, a steal and a block, in 41 minutes. Jimmy Butler followed up with 22 points, four rebounds, and two assists, while Tobias Harris tallied 21 points, eight rebounds and three assists. The 76ers shot 38 percent from the field, including 11 - of - 33 from deep. Meanwhile, Kyrie Irving led the Celtics with 36 points, nine rebounds, four assists and a block, in 35 minutes. Al Horford added 22 points, six rebounds, five assists and a steal, while Terry Rozier chipped in 20 points, six rebounds and one assist, off the bench. The Celtics shot 47 percent from the field, including 12 - of - 32 from long range. The Celtics (43 - 29) will look to bounce back as they take on the Hornets in Charlotte on Saturday. The 76ers (47 - 25) take on the Hawks in Atlanta, on Saturday."
4959,"The Philadelphia 76ers defeated the visiting Brooklyn Nets, 123 - 110, at Wells Fargo Center on Thursday. While this wasn't a wire - to - wire win for the Sixers, it was as close as it gets. In fact, Philly held the lead for the final 45 minutes, as a 38 - 23 first quarter allowed them to take control for the final three quarters. In fact, Brooklyn never got the game within five points from there and never got within a nine - point margin in the fourth quarter. Three-point shooting was the difference in the game, with the Sixers hitting 12 - of - 25 and the Nets connecting on just 11 - of - 32. Philly's defense was also huge, as they recorded 10 steals to Brooklyn's four while winning the turnover differential, 15 - 9. The Nets (38 - 38) were led by Joe Harris, as he tallied 22 points and three rebounds. D'Angelo Russell went just 6 - of - 19 from the field to finish with 13 points, four rebounds, eight assists and seven turnovers. Rondae Hollis-Jefferson was huge off the bench, providing 19 points, 10 rebounds and two assists. Caris LeVert accumulated 18 points, four rebounds and three assists off the bench as well. The Sixers (48 - 27) were led by Joel Embiid, as he collected 39 points, 13 rebounds, six assists and three steals. J.J. Redick amassed 18 points, three rebounds and three assists. Ben Simmons accrued 16 points, four rebounds and eight assists while Tobias Harris totaled six points, 10 rebounds and four assists. Both teams return to action on Saturday, with Brooklyn playing host to the Boston Celtics and Philly traveling to face the injury - riddled Minnesota Timberwolves."
4960,"The Milwaukee Bucks defeated the host Philadelphia 76ers, 128 - 122, at Wells Fargo Center on Thursday. These teams have played competitively all season long and this game was no different. In fact, there were nine ties in this game with neither team ever attaining a double - digit lead. Milwaukee made the run that mattered most, as they finished the game on a 15 - 4 run after trailing by five points with less than three minutes remaining. Rebounding was key for Milwaukee, as they outrebounded Philly, 50 - 43. Getting to the free - throw line was huge as well, with the Bucks connecting on 32 - of - 43 while the Sixers hit just 14 - of - 18. The Bucks dominated scoring down low too, outscoring the Sixers in the paint, 48 - 28. The Bucks (59 - 20) were led by Giannis Antetokounmpo, as he tallied 45 points, 13 rebounds, six assists and five blocks. Eric Bledsoe played just two minutes, as he got ejected for throwing the ball at Joel Embiid. Khris Middleton finished with 22 points, three rebounds, four assists and two steals. George Hill led the bench with 20 points, five rebounds and five assists. The Sixers (49 - 30) were led by Joel Embiid, as he collected 34 points, 13 rebounds, 13 assists, two steals and three blocks. J.J. Redick totaled 29 points, two rebounds and three assists. Ben Simmons accrued six points, four rebounds and 13 assists. Mike Scott totaled 22 points and three boards while Tobias Harris generated 13 points, nine rebounds and three assists. On deck for Milwaukee is a home matchup versus the Brooklyn Nets on Saturday. Philly also returns to action on Saturday, as they travel to face the Chicago Bulls."
4961,"The Philadelphia 76ers defeated the visiting Chicago Bulls, 125 - 109, at Wells Fargo Center on Wednesday evening. The Sixers got out to a great start at home, with a 32 - 20 lead after one quarter. They kept the same energy in the second and outscored the visitors by eight in the quarter, to take a 20 - point lead by halftime. The Bulls did not have much to offer in the third, as they were outscored by 13 in the quarter and trailed by 33, entering the final frame. However, they pulled together in the fourth with a massive rally, outscoring the Sixers 45 - 28 in the quarter, but it was too little, too late, as the Bulls closed out their season with a third straight loss. The Sixers were able to come through with a win despite Joel Embiid (knee) and the rest of the usual starters (rest) sidelined. Jonathan Simmons led the 76ers with 20 points, seven rebounds, five assists and one block, in 29 minutes. Boban Marjanovic added 18 points, eight rebounds, six assists and two blocks, while T.J. McConnell finished with 18 points, six assists, two rebounds and a block. The 76ers shot 56 percent from the field, including 12 - of - 26 from long range. Meanwhile, seven players scored in double digits for the Bulls, led by Walter Lemon Jr., who finished with 20 points, six rebounds and four assists, in 28 minutes. Ryan Arcidiacono finished with 14 points, six rebounds, six assists and one steal, while Timothe Luwawu-Cabarrot tallied 14 points, four rebounds and two assists. The 76ers will begin their playoff run against the Nets in the first round."
4962,"The Milwaukee Bucks defeated the visiting Indiana Pacers, 118 - 101, at Fiserv Forum on Friday evening. The Pacers jumped out to a quick 80 lead, but the Bucks answered back with a 13 - 2 run to take the upper hand. The Bucks did not look back from there, as they pushed the lead to nine before settling on a 30 - 25 lead heading into the second. They kept their foot on the gas and quickly pushed their lead to 11, and although the Pacers made a push, the Bucks maintained their cushion and took a 62 - 53 lead into halftime. The third quarter once again belonged to Milwaukee, as the Buck outscored the Pacers 31 - 23 in the quarter, to take a 93 - 76 lead into the final frame. The Pacers battled hard but the Bucks matched them point for point in the fourth, to walk away with their second straight win. Giannis Antetokounmpo led the way for Milwaukee, with 26 points, 15 rebounds, five assists, two steals and one block, in 31 minutes. Khris Middleton followed up with 23 points, four rebounds, four assists and one steal, while Malcolm Brogdon tallied 15 points, seven assists, four rebounds and two steals. The Bucks shot 47 percent from the field, including 17 - of - 47 from long range. Meanwhile, Victor Oladipo led the Pacers with 25 points, five rebounds, one assist and one block, in 31 minutes. Doug McDermott chipped in 14 points on 5 - of - 8 shooting, in 20 minutes off the bench, while Myles Turner added 11 points, four rebounds and one block. The Pacers shot 44 percent from the field, including 6 - of - 18 from long range. The Pacers (1 - 1) will be right back in action as they play host to the Nets on Saturday. The Bucks (20) play host to the Knicks on Monday."
4963,"The Milwaukee Bucks defeated the New York Knicks, 124 - 113, at Fiserv Forum on Monday night. The Bucks (30) and the Knicks (1 - 3) delivered an intense game in the second half, as Milwaukee looked totally in control of the game in the first half (71 - 52) but the Knicks flipped the script and a 35 - 17 third - quarter gave Milwaukee a one - point advantage heading into the final 12 minutes of action. At one point the game was tied at 100 - 100, but the Bucks pulled away late for good and ended winning by a relatively comfortable margin thanks to good execution on offense and an improvement on the defensive end down the stretch. Giannis Antetokounmpo was the best player for the Bucks and once again filled the stat sheet admirably with 31 points, 15 rebounds, four assists and two blocks, but he wasn't the only Milwaukee player who stood out offensively. Khris Middleton contributed with 30 points and seven rebounds, while Eric Bledsoe chipped in with a double - double with 16 points and 13 assists. Brook Lopez added 13 points with four rebounds. Tim Hardaway Jr. led the way for the Knicks with 24 points but he only shot 10 - of - 23 from the field and 3 - of - 9 from three - point range. Enes Kanter contributed with a double - double of 14 points and 13 rebounds, while Trey Burke had 19 points, five boards and four assists. Mario Hezonja had a strong game off the bench with 18 points, four rebounds, three assists and two blocks."
4964,"The Milwaukee Bucks defeated the Philadelphia 76ers, 123 - 108, at Fiserv Forum on Wednesday. The hot start of the regular season from the Bucks (40) hit a bump in the road in Wednesday's first quarter, as Milwaukee scored just 22 points in the first 12 minutes and found itself down by 12 points to the visiting 76ers (2 - 3). The Bucks' struggles, however, would end there, as they would go on to score 49 points in the second quarter and took a seven - point lead into the locker room. They'd never let go of that lead thanks in large part to the stellar play from Giannis Antetokounmpo, who finished with a triple - double of a game - high 32 points, 18 rebounds and 10 assists in 37 minutes. Khris Middleton added 25 points of his own on 6 - of - 18 shooting from the field, while starting center Brook Lopez made five three - pointers in one quarter on his way to scoring 21 points in 32 minutes. As a team, it wasn't a great shooting performance for the Bucks, who hit just 30 percent of their threes and shot 41 percent from the field overall, but they managed to make a living at the free throw line and shot a very impressive 28 - of - 30 from the charity strip Wednesday night. For the 76ers, Joel Embiid had another monster night, posting 30 points, 19 rebounds and six assists in 36 minutes, but he shot just 9 - of - 24 from the field. Fellow young star Ben Simmons also didn't shoot great, going just 6 - of - 15, but he still managed to post a triple - double of 14 points, 13 rebounds and 11 assists in his return from a back injury. Overall, it was just a poor shooting night from the 76ers, as while 32 percent from behind the arc is a decent mark, they hit just 41 percent of their shots overall and 70 percent of their attempts from the free throw line en route to their second straight loss."
4965,"The Milwaukee Bucks defeated the Orlando Magic, 113 - 91, at BMO Harris Bradley Center on Saturday evening. The Bucks (60) started their quest to keep preserve their perfect record strong, building a 65 - 51 halftime lead. They essentially then put the game away in the third quarter, tacking on another 28 points while limiting the Magic (2 - 4) to just 17. That sealed Milwaukee's fourth home win of the season, one in which they limited Orlando to 33 percent shooting while draining 50 percent of their own attempts. Additionally, the home squad was once again dominant on the boards, winning the rebounding battle by a 57 - 42 margin. Nikola Vucevic paced the Magic with 16 points, a total he supplemented with nine rebounds, one assist and one steal. D.J. Augustin produced 11 points, four assists and one rebound. Evan Fournier managed 10 points and one assist. Jonathon Simmons matched Fournier's scoring total to lead the bench. Aaron Gordon shot just 3 - for - 15 on his way to a nine - point, five - rebound effort. Giannis Antetokunmpo's 21 points led the Bucks. He added seven rebounds, one assist and one block. Khris Middleton turned in 18 points, seven rebounds, four assists and one steal. Malcolm Brogdon went for 16 points, four boards and two assists. Donte DiVincenzo led the bench with 15 points and also hauled in three rebounds. Brook Lopez generated 11 points. The Magic head back home to face the Sacramento Kings on Tuesday night, while the Bucks remain home for a Monday ninght showdown against the Toronto Raptors."
4966,"The Milwaukee Bucks defeated the visiting Toronto Raptors, 124 - 109, at BMO Harris Bradley Center on Monday evening. The Bucks and the Raptors each entered the contest with 60 records, making it the first time in NBA history for such an occurrence. Unfortunately, both team's star players were sidelined from the contest, as Giannis Antetokounmpo sat out on concussion protocol, while Kawhi Leonard sat out for rest, as it was the first night of a back - to - back for Toronto. The first quarter was tight, resulting in the Bucks taking a 30 - 29 lead into the second. They took control in the second quarter, outscoring the Raptors by eight, to take a 62 - 53 lead into the half. The Bucks continued to build on their lead through the third quarter, pushing the gap to 15 heading into the fourth. The Raptors could not get their shots to fall in the fourth and took their first loss of the season, while the Bucks remain the only undefeated team in the league. Ersan Ilyasova led the Bucks with 19 points, 10 rebounds and two assists, in 23 minutes of action. Malcolm Brogdon and Eric Bledsoe tallied 17 points each, while Khris Middleton finished with 14 points, eight assists, four rebounds and two steals. The Bucks shot 49 percent from the field, including 19 - of - 45 from long range. Meanwhile, Serge Ibaka led the Raptors with 30 points on 12 - of - 21 shooting, in 28 minutes. Pascal Siakam followed up with 22 points, eight rebounds, four steals, two assists and one block, while Jonas Valanciunas was the only other player to score in double digits, with 10 points. Kyle Lowry tallied nine points, 15 assists, six rebounds, two steals and two blocks, in 34 minutes. The Raptors shot 39 percent from the field, including 9 - of - 44 from long range. The Raptors (6 - 1) will be right back in action as they play host to the 76ers on Tuesday. The Bucks (70) take on the Celtics in Boston on Thursday."
4967,"The Milwaukee Bucks defeated the Sacramento Kings, 144 - 109, at Fiserv Forum on Sunday afternoon. A high - scoring affair in Milwaukee ended going towards the home team, as the Bucks (8 - 1) didn't have problems to dismantle the Kings (6 - 4) who entered this game as one of the most surprising teams in The Association during the young 2018 - 19 season. Milwaukee quickly jumped to a 39 - 30 lead in the first quarter, and they never let it go since they also won the remaining three quarters: 33 - 20, 36 - 32 and 36 - 27, respectively. The fact that the Bucks scored at least 30 points in every quarter certainly stands out, but they were effective on both ends of the court on their way to a huge 35 - point win. Giannis Antetokounmpo led the way for the Bucks since he finished with a triple - double of 26 points, 15 rebounds and 11 assists, but in the end eight different Bucks scored over 10 points. Eric Bledsoe had 17 points with six rebounds, Malcolm Brogdon contributed with 13 points, and Khris Middleton added 12 of this own. Four bench players topped the 10 - point mark as well: Ersan Ilyasova (15 pts), Pat Connaughton (13 pts), Tony Snell (12 pts) and John Henson (10 pts, 6 rebs). The Kings enjoyed solid efforts from De'Aaron Fox, who had 15 points, six rebounds and six assists, and Buddy Hield, who chipped in with 19 points in only 24 minutes of action. But most of the scoring contributions came from second - unit players who took advantage of the opportunity, such as Justin Jackson, who had 22 points, and rookie Marvin Bagley III, who finished with 11 points and six rebounds."
4968,"The Memphis Grizzlies defeated the host Milwaukee Bucks, 116 - 113, at Fiserv Forum on Wednesday. This game was full of monster swings in the second half, as Memphis made the run that mattered most. In fact, Milwaukee went on a 27 - 4 run when they trailed by 15 points in the third quarter to take an eight - point lead early in the fourth. Memphis then responded with a 23 - 7 run to take an eight - point lead with two minutes remaining. The Bucks then ended the game on a 12 - 7 run but that simply wasn't enough to make up their deficit. Those small spurts by Milwaukee was the only time Memphis wasn't in control, as they led for 40 minutes of this game. Three-point shooting was huge for the Grizzlies, as they went 14 - of - 36 from long range while the Bucks hit just 9 - of - 35. Taking care of the ball was also critical, with Memphis recording two more assists than Milwaukee while committing four fewer turnovers. The Grizzlies (8 - 5) were led by Marc Gasol, as he tallied 29 points, five rebounds and two assists. Mike Conley accrued 26 points, two rebounds, four assists and two steals. Kyle Anderson collected six points, eight rebounds and five assists. Shelvin Mack led the bench with 15 points, six rebounds and five assists. The Bucks (10 - 4) got another gen out of Giannis Antetokounmpo, as he accumulated 31 points, nine rebounds, four assists and two blocks on 10 - of - 14 from the field. Khris Middleton finished with 25 points, five rebounds and three assists. Eric Bledsoe totaled 15 points, six rebounds, seven assists and two steals. Pat Connaughton led the bench with 16 points, six rebounds, two assists and two steals. Both teams play home games on Friday for their next outings, with Milwaukee welcoming the Chicago Bulls and Memphis playing the Sacramento Kings."
4969,"The Milwaukee Bucks defeated the visiting Chicago Bulls, 123 - 104, at BMO Harris Bradley Center on Friday evening. The Bulls jumped out and stunned the Bucks, as they built a 16 - 6 lead just five minutes into the game, and went on to outscore the home team, 40 - 27, in the first quarter. The Bulls stayed in control, as they maintained a double - digit lead through the second quarter and took a 63 - 45 lead into halftime. The Bucks turned the tables in the third, as they kicked the quarter off with a 17 - 6 run, to cut the deficit to just seven. They carried on to outscore the Bulls by 29 in the quarter, to take a 91 - 80 lead into the fourth. The Bulls were not able to recover from the devastating third quarter, where they were outscored 46 - 17, as they were not even able to get back within 10 points of the Bucks for the remainder of the contest. Eric Bledsoe led the Bucks with 25 points, six assists, four rebounds, three steals and one block, in 30 minutes. Giannis Antetokounmpo followed up with 23 points, 13 rebounds, four assists and three blocks, while Khris Middleton added 23 points, 10 rebounds, eight assists and two steals. The Bucks shot 50 percent from the field, including 18 - of - 43 from long range. Meanwhile, Jabari Parker led the Bulls with 21 points, eight rebounds and three assists, in 33 minutes. Justin Holiday followed up with 20 points, four assists, three rebounds and three steals, while Antonio Blakeney tallied 18 points on 8 - of - 14 shooting, in 20 minutes off the bench. The Bulls shot 44 percent from the field, including 13 - of - 33 from long range. The Bulls (4 - 12) will look to bounce back as they play host to the Raptors on Saturday. The Bucks (11 - 4) play host to the Nuggets on Monday."
4970,"The Milwaukee Bucks defeated the visiting Denver Nuggets, 104 - 98, at BMO Harris Bradley Center on Monday evening. The contest got out to a very competitive start, as there were multiple lead changes and ties through the first quarter, until the Nuggets emerged with a 29 - 25 lead, heading into the second. The Nuggets continued with the momentum, as they pushed their lead to 11, just two minutes into the quarter. They continued their push until they carried a 10 - point lead into halftime. The home team turned the tide in the third, as the Bucks chipped away at the lead, which the Nuggets continued to push ahead, until they finally broke ahead in the final minutes of the third quarter. The Bucks led 78 - 77, heading into the fourth. The contest continued with the score tied at 89, with five minutes left. The Bucks took the lead with a three - pointer and did not look back. Despite a continued effort from the Nuggets, the Bucks held on with clutch shooting down the stretch. Giannis Antetokounmpo led Milwaukee with 29 points, 12 rebounds, six assists and two steals, in 39 minutes. Eric Bledsoe followed up with 23 points, five rebounds, five assists and two steals, in 35 minutes. Khris Middleton came up clutch with a crucial three - pointer, capping off a solid night, with 13 points, six rebounds, five assists and two steals. Meanwhile, Nikola Jokic led the Nuggets with 20 points, five rebounds, five assists and one steal, in 32 minutes. Jamal Murray had a good game, with 17 points, nine assists, eight rebounds and one block. Gary Harris added 14 points, six assists and one steal, in 34 minutes. The Nuggets (10 - 7) will look to bounce back as they take on the Timberwolves in Minnesota, on Wednesday. The Bucks (12 - 4) play host to the trail Blazers on Wednesday."
4971,"The Milwaukee Bucks defeated the Portland Trail Blazers, 143 - 100, at Fiserve Forum on Wednesday evening. The Bucks (13 - 4) had recently pledged to start playing sharper basketball from the opening quarter, in order to eliminate some of the last - minute comebacks that had somewhat become their trademark in recent games. They can consider Wednesday's effort mission accomplished in that regard, as the Milwaukee built a commanding 72 - 50 halftime lead. That would prove to be more than enough, as the home squad rained down another 71 points on the Trail Blazers (12 - 6), who were a bit road weary after having already played four away games over the previous seven days coming into Wednesday. Damian Lillard and C.J. McCollum paced the Trail Blazers with matching 22 - point tallies. Lillard added five assists and four rebounds, while McCollum provided a rebound, an assist and two steals. Jusuf Nurkic was the only other double - digit scorer with 16 points, and he also hauled in six boards. Al-Farouq Aminu totaled just four points but added nine rebounds, Giannis Antetokounmpo led the Bucks with 33 points and also contributed 16 rebounds, nine assists and three steals. Khris Middleton followed with 21 points, seven rebounds, four assists and two steals. Eric Bledsoe and Malcolm Brogdon generated matching 16 - point efforts. Christian Wood and Thon Maker both chipped in 11 points off the bench, while pulling down five and eight rebounds, respectively. The Trail Blazers will remain on the road for one more game, facing off with the Golden State Warriors on Friday. The Bucks remain home and welcome the Phoenix Suns on Friday evening as well."
4972,"The Phoenix Suns defeated the Milwaukee Bucks, 116 - 114, at Fiserv Forum on Friday evening. The Suns (4 - 14) came into Saturday's contest still seeking their first road win of the season, and facing quite the uphill battle versus a Bucks (13 - 5) squad that had only dropped one home game. However, Phoenix made a statement by taking a 64 - 61 halftime lead, and they proved it wasn't a fluke by essentially hanging with Milwaukee basket for basket in the second half. The game was deadlocked at 114 - 114 when Jamal Crawford drained 17 - foot jumper with 1 seconds remaining to give the Suns an upset win. Devin Booker led the way with 29 points, a total he supplemented with seven assists, four rebounds and three steals. T.J. Warren provided 19 points, five rebounds, two assists, one steal and one block. Deandre Ayton managed 17 points, seven rebounds and three assists. Trevor Ariza totaled 13 points, 11 rebounds, three assists and two steals. Richaun Holmes led the bench with 12 points, Josh Jackson and Crawford each pitched in 11 points. Giannis Antetokounmpo paced the Bucks with 35 points and added 10 rebounds, three assists and one steal. Malcolm Brogdon totaled 22 points, four assists, three rebounds and one steal. Khris Middleton collected 15 points, six rebounds, four assists and one steal. Eric Bledsoe filled out the stat sheet with 12 points, seven assists, three rebounds, one steal and one block. Ersan Ilyasova led the bench with nine points, four rebounds and three assists. The Suns next pay a visit to the Detroit Pistons on Sunday afternoon, while the Bucks remain home and take on the San Antonio Spurs in a Saturday night showdown."
4973,"The Milwaukee Bucks defeated the visiting San Antonio Spurs, 135 - 129, at BMO Harris Bradley Center on Saturday evening. The game got out to a very competitive start, as the Bucks outscored the Spurs, 37 - 36, in the first quarter. The back and forth battle continued through the second, this time with the Spurs taking the advantage, as they outscored the Bucks by two in the quarter, to take a 68 - 67 lead into halftime. The Spurs came out strong in the third, while the Bucks did not fall too far behind. However, the Spurs kept the pressure on and pushed their lead to seven, heading into the fourth. They stayed on top to start the fourth, quickly pushing their lead to 10, but the Bucks did not give up, as they made it a two - point game within just a couple of minutes. The Bucks reclaimed the lead for the first time in the quarter, with 3:13 to go. They went on to outscore the Spurs, 14 - 9, in the final minutes to secure the solid home win. Giannis Antetokounmpo led the Bucks with 34 points, 18 rebounds, eight assists, two steals and one block, in 38 minutes. Khris Middleton tallied 21 points, four rebounds, two assists and a steal, while Eric Bledsoe finished with 20 points, 10 assists, four rebounds and two steals. The bucks shot 57 percent from the field, including 15 - of - 39 from long range. Meanwhile, DeMar DeRozan led San Antonio with 34 points, seven assists, four rebounds and one steal, in 34 minutes. Bryn Forbes followed up with 18 points, two rebounds, one assist and one steal, while Davis Bertans chipped in 17 points, six rebounds, one assist and one steal, in 23 minutes off the bench. The Spurs (9 - 10) will look to bounce back as they take on the Bulls in Chicago on Monday. The Bucks (14 - 5) take on the Hornets in Charlotte on Monday."
4974,"The Milwaukee Bucks defeated the Chicago Bulls, 116 - 113, at Fiserv Forum on Wednesday night. The Bucks (15 - 6) came in with a sparkling 10 - 2 home record, but with a feisty divisional rival on tap. The Bulls (5 - 17) made it clear they weren't fazed by Milwaukee's home - floor dominance in the first quarter, taking a quick 40 - 30 lead. The home squad had erased that advantage by halftime, but the game remained hotly contested into the closing seconds. Khris Middleton then drained a 27 - foot three - point jumper with 5 seconds remaining to snap a 113 - 113 tie, and Justin Holiday's desperation game - tying attempt with a second left couldn't find the net. Jabari Parker and Zach LaVine paced the Bulls with matching 24 - point efforts. They added eight and nine rebounds, respectively. Ryan Arcidiacono netted 22 points and also supplied five rebounds, four assists and five steals. Robin Lopez led the bench with 17 points and also hauled in five rebounds. Holiday finished with eight points, six rebounds, four assists and two steals. Giannis Antetokounmpo led the Bucks with a 36 - point, 11 - rebound double - double that also included eight assists, two steals and one block. Malcolm Brogdon poured in 24 points and added six assists, five rebounds and one block. Middleton delivered 17 points, six rebounds and four assists. Brook Lopez totaled 12 points, five boards, two assists and two blocks. The Bulls next head to Motown, where they'll battle the Detroit Pistons on Friday night. The Bucks next take on the New York Knicks in the Big Apple on Saturday afternoon."
4975,"The Milwaukee Bucks defeated the Detroit Pistons, 115 - 92, at Fiserv Forum on Wednesday evening. The Bucks (16 - 7) came in well - rested, last having taken the court Saturday. That energy was evident in the first half, as Milwaukee had forged a 56 - 45 lead over the Pistons (13 - 9) by intermission. The home squad would keep the pressure on in the second half, compiling another 59 points while limiting Detroit to 47. The Bucks put on a stellar offensive show, holding the visitors to 36 percent shooting and forcing 20 turnovers. Blake Griffin's 31 points, which he supplemented with seven rebounds, four assists and one block, led the Pistons. Reggie Jackson provided 15 points, seven rebounds, five assists and one steal. Andre Drummond continued a string of quiet games with 10 points, eight boards, one assist and one steal. No other Detroit player hit double digits in the scoring column, with Zaza Pachuilia coming the closest with eight points off the bench. Eric Bledsoe paced the Bucks with 27 points, adding four assists, three rebounds and four steals. Giannis Antetokounmpo managed 15 points, eight rebounds, five assists, one steal and one block. Malcolm Brogdon poured in 14 points and also supplied six rebounds and two assists. Tony Snell drew a start for Khris Middleton (personal) and netted 11 points, seven rebounds, one assist and two steals. Thon Maker and Sterling Brown delivered matching 11 - point tallies off the bench. The Pistons head back home and tangle with the Philadelphia 76ers on Friday night, while the Bucks remain home for a Friday night showdown against the Golden State Warriors."
4976,"The Golden State Warriors defeated the Milwaukee Bucks, 105 - 95, at Fiserv Forum on Friday evening. The Warriors (18 - 9) were looking for a little retribution after having been walloped by the Bucks back on Nov. 8 in their one previous meeting. This time they had the advantage of attacking the Bucks (16 - 8) with a fully healthy Stephen Curry, who'd exited that contest with a groin injury that would ultimately force him to miss the subsequent 11 games. Golden State forged a 57 - 51 halftime lead, but the game was ultimately won on defense in the fourth quarter. The visitors held Milwaukee to just 19 points over the final 12 minutes, a fitting finish to a strong effort on that end of the floor overall. The Warriors limited their hosts to 39 percent shooting, including 18 percent from three - point range, while also forcing 18 turnovers. Curry and Klay Thompson paced the Warriors with matching 20 - point tallies. Curry added eight assists, four rebounds and one steal, while Thompson supplied six assists, five rebounds, four steals and two blocks. Andre Iguodala turned in 15 points, eight boards, two assists, one steal and one block. Kevin Durant struggled through a 3 - for - 14 shooting night to finish with a modest 11 points, but he added eight boards, six assists and one steal. Giannis Antetokoumpo led the Bucks with a 22 - point, 15 - rebound double - double that also included five assists, two steals and two blocks. Malcolm Brogdon followed with 15 points, seven rebounds and three assists. Brook Lopez and Eric Bledsoe generated matching 14 - point contributions. Khris Middleton posted 10 points, eight rebounds and one steal, although he drained only four of 14 attempts. The Warriors head back home to take on the Minnesota Timberwolves on Monday night, while the Bucks pay a visit to the Toronto Raptors on on Sunday evening."
4977,"The Milwaukee Bucks defeated the visiting Cleveland Cavaliers, 108 - 92, at Fiserv Forum on Monday. This was an extremely lopsided matchup, as Milwaukee won this game in wire - to - wire fashion. A 31 - 18 first quarter really set the tone, as the Bucks held a double - digit lead for the entirety of the second half. Rebounding was huge for Milwaukee, as they out - rebounded Cleveland, 58 - 46. The shooting disparity was critical as well, with the Bucks shooting 44 percent from the field and 42 percent from three - point range while holding the Cavaliers to 37 percent from the field and 33 percent from long range. The Cavaliers (6 - 21) were led by Larry Nance Jr., as he provided 16 points, seven rebounds, two assists and two steals off the bench. Collin Sexton led the starters, as he accrued 15 points, four rebounds and two assists. Jaron Blossomgame recorded a double - double off the bench, amassing 11 points and 10 boards. The Bucks (18 - 8) played this game without Giannis Antetokounmpo (neck) but that clearly didn't affect them in this dominating victory. Eric Bledsoe led the way, as he collected 20 points, 12 rebounds and five assists. Malcolm Brogdon accumulated 18 points, five rebounds and five assists. Khris Middleton finished with 16 points seven rebounds and three assists. Sterling Brown led the bench with 12 points, eight rebounds and two assists. Both these teams return to action on Wednesday, with Milwaukee traveling to play the Indiana Pacers and Cleveland welcoming the New York Knicks to Quicken Loans Arena."
4978,"The Milwaukee Bucks defeated the New Orleans Pelicans, 123 - 115, at Fiserv Forum on Wednesday. The Bucks came into Wednesday's contest down several key bench players, but some unexpected names showed up when the team needed them to and the home team was able to hold off an undermanned New Orleans squad. Giannis Antetokounmpo still led the way for Milwaukee, posting 25 points, eight rebounds and eight assists in 34 minutes. With the other starters being less effective, however, the second unit stepped up in a major way, as Milwaukee got 49 points from its bench. Tony Snell and newcomer George Hill led the way with 13 and 11 points, respectively, but the surprise performance of the night came from D.J. Wilson, who had the best game of his short career as a Buck with nine points and 10 rebounds. As for the Pelicans, they were without Julius Randle and Nikola Mirotic due to ankle injuries, and they lost Anthony Davis to an illness for all of the second quarter and some of the third. But, despite being without their three key frontcourt players, they still managed to keep the game close and even had the lead going into halftime. This was thanks in large part to the performance out of Jahlil Okafor, who came off the bench in Davis' absence to score an impressive 17 points in just 13 minutes. Okafor shot 6 - of - 8 from the field and 5 - of - 7 from the free throw line. Even though he played just 29 minutes, Davis still managed to finish with a game - high 27 points and 11 rebounds, while Jrue Holiday finished with 25 points and 12 assists."
4979,"The Milwaukee Bucks defeated the visiting New York Knicks, 112 - 96, at Fiserv Forum on Thursday Milwaukee came into this game as a sizable favorite and this 16 - point victory show just why, The Bucks did all their damage after the first quarter, as they won each of the final three quarters by at least five points apiece. That allowed them to hold the lead for the entirety of the second half while leading by at least five points for the final 16 minutes of action. Milwaukee's defense was critical, as they held New York to 37 percent shooting while winning the defensive rebounding differential, 46 - 33. The Bucks did a ton of damage down low on the offensive end too, outscoring the Knicks in the paint, 52 - 28. The Knicks (9 - 27) got a rare start from Luke Kornet, as he led the team with 23 points, three rebounds and five assists. Noah Vonleh accrued 15 points, 13 rebounds, two assists and three blocks. Emmanuel Mudiay finished with 13 points, three rebounds and six assists. Kevin Knox amassed 12 points and six boards. The Bucks (24 - 10) were led by Giannis Antetokoumpo, as he accumulated 31 points, 14 rebounds, eight assists and four blocks. Khris Middleton broke his shooting slump by totaling 25 points, six rebounds and five assists. Brook Lopez generated 17 points and three boards while D.J. Wilson led the bench with 10 points, 14 rebounds and two blocks. Both teams return to action on Saturday, with Milwaukee playing host to the Brooklyn Nets and New York traveling to Salt Lake City to face the Utah Jazz."
