,player_name,_col_1
283,Jerome Jordan,"To answer the question about the birthplace of each player, I would need to look up the birthplace information for each of the given player names. Based on available data:

- Jeff Taylor was born in Norköping, Sweden
- Jerami Grant was born in Portland, Oregon
- Jeremy Lin was born in Torrance, California
- Jerian Grant was born in Silver Spring, Maryland
- Jerome Jordan was born in Kingston, Jamaica

So, the answer would be:
Norköping"
284,Lance Thomas," 
Kostas Papanikolaou - Trikala"
285,Nate Wolters,Peoria
286,Michael Kidd-Gilchrist,Barcelona
287,Bojan Bogdanovic, Mostar
288,JJ Hickson,"Rouen, France"
289,Kay Felder," Tuzla, Bosnia and Herzegovina"
290,Tim Frazier,"Memphis, Tennessee"
291,Marco Belinelli," Brooklyn, New York"
292,Aaron Gordon,San Jose
293,Ben McLemore,St. Louis
294,Rodney Stuckey,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Rajon Rondo - Louisville, Kentucky
Randy Foye - Newark, New Jersey
Rashad Vaughn - Minneapolis, Minnesota
Raul Neto - Belo Horizonte, Brazil
Ray McCallum - Madison, Wisconsin

So, the answer is: Louisville, Kentucky"
295,Robert Sacre,Las Vegas
296,Landry Fields," 
Kyle Anderson - New York City

So, the answer is: Sacramento"
297,Trey Lyles,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

Taj Gibson - Brooklyn, New York
Tarik Black - Memphis, Tennessee
Terrence Ross - Portland, Oregon
Terry Rozier - Youngstown, Ohio
Thon Maker - Wau, South Sudan (but raised in Perth, Australia, and later moved to the US"
298,Jonas Valanciunas,"To answer the question about the birthplace of each player, I'll need to look up the birthplace for each of the given names. Here are the answers:

John Wall - Raleigh, North Carolina
Johnny O'Bryant III - Cleveland, Mississippi
Jon Leuer - Long Lake, Minnesota
Jonas Jerebko - Kinna, Sweden (also known as Borås, Sweden, but Kinna is more specific)
Jonas Valanciunas - Utena, Lithuania

So, the answer is: Raleigh, North Carolina"
299,James Ennis III,Cookeville
