review,sentiment
"I've seen all kinds of ""Hamlet""s. <br /><br />Kenneth Branagh's was most ambitious, Mel Gibson's was quick and to the point, Laurence Olivier's was the best - hands down. But now we come to Maximilian Schell's take on the Bard.<br /><br />For one, this is a dubbed version of a German TV production of William Shakespeare's venerable chestnut. But if there's a slower, more plodding, more lethargic and worse-staged version out there somewhere, it must have been acted at grade school-level. <br /><br />Having seen it on MST3K helps, with Mike and the robots taking jolly good jabs at the old boy, puncturing the profundity of black and white TV, Shakespeare and the wisdom (?) of Germans acting out an English play and making it look like an Ingmar Bergman reject.<br /><br />Of course, the best parts are the MST riffs. Best lines? ""I'm gonna unleash the Great Dane"", ""I don't think so, 'breather'"", ""Meet the Beatles"", ""Hey, Dad, will you help me with my science project"" and, my personal favorite, during a party - ""Garrison Keillor's leaving Germany (YAAAY!!)"".<br /><br />But then there's Schell, playing Shakespeare's greatest character much like a department store mannequin would, only not as expressive. No doubt he's a great actor, but here he comes off about as well as Paul Newman in ""The Silver Chalice"". Ever see that one? You GOTTA watch these two on a double-bill!<br /><br />In the end, this is one instance where it's true that you're much better off to just read the book. At least the book isn't dubbed by Ricardo Montalban.<br /><br />One star only for this ""Hamlet""; ten stars, naturally, for the MST3K version.<br /><br />Good-night, not-so-sweet prince.",negative
"I first saw this as a kid (THE LITTLE RASCALS first went on TV the year I was born) and fairly recently bought this on DVD. In between, I watched it on the occasions it was on and took careful notes at 1) the pie fight itself and 2) how racist some of these parts were: Farina as a Nubian slave, doing voodoo, for example. I think Roach and McGowan would have been beaten to death if they'd tried to do that now.<br /><br />Notice how the pie fights in The Three Stooges' HALFWITS' HOLIDAY and IN THE SWEET PIE AND PIE resemble this one...and this film came out a few years before their initial contract with Harry Cohn at Columbia Pictures. There was obviously some inspiration from SS and Laurel & Hardy's THE BATTLE OF THE CENTURY for these films...remember, at that time, they all stole from the best, each other!!! <br /><br />One more note: Laurel & Hardy buffs, that bake sale lady was none other than Dorothy Coburn, who also appeared in TBOTC-the 'flapper' getting into her car and getting it in the rear end. It always escapes me why she was never credited?",positive
"I bought this movie a few days ago, and thought that it would be a pretty shitty film. But when i popped it into the DVD-player, it surprised me in a very good way. James Belushi plays very well as Bill ""The Mouth"" Manuccie. But especially Timothy Dalton plays a very good roll as the Sheriff. The 'end' scene, in the house of Bill is very excellent, good camera-work, nice dialogues and very good acting. Bill ""The Mouth"" Manuccie has stolen 12 Million Dollars from the Mafia. Together with his wife he lives in South-Carolina in a witness protection program. But the Mafia tracks him down, and wants the 12 Million Dollar. Bill can only trust the only person he knows inside out, himself.",positive
"I had heard of John Garfield, but, didn't know him. I loved this movie. I had never heard of it. I just picked it up randomly. John Garfield is a boxer in the movie. He had been in real life also so he knew his part. He was a fugitive throughout the movie. Someone else killed a man. He character was blamed. He is befriended by a family who has questions and is not quite sure what to make of him. All sorts of minor plots ensue. My favorite was the scary swimming scene in a water tower where the water was deep and one Dead End Kid couldn't swim, AND none of them could get out.John's character saves the day. The Dead End Kids were great as his friends and followers. One of them right to the very end. Ann Sheridan played the family's daughter and John's eventual love interest. She was believable, but not lovable in my opinion-the only weak link in the movie.",positive
"I'll get to the movie in a minute. First, someone wanted ""proof"" about Clinton's comments at Georgetown, where he claimed that the USA ""deserved"" the 9-11 attacks. Well, here's what Clinton said:<br /><br />""In the first Crusade, when the Christian soldiers took Jerusalem, they first burned a synagogue with 300 Jews in it and proceeded to kill every woman and child who was a Muslim on the Temple Mount. I can tell you that story is still being told today in the Middle East and we are still paying for it.""<br /><br />WE'RE still paying for it? Whaddya mean ""we"", paleface? The Marines didn't storm the Temple Mount. <br /><br />But in truth, Clinton never really came out and flatly said that we ""deserved"" 9-11. Like all his statements during his presidency, he IMPLIED that we deserved 9-11. Just point out ""fact"" A, B, C, and maybe D, and let the listener deduce that they must add up to conclusion X. When in truth, most of Clinton's ""Facts"" added up to guacamole.<br /><br />But that's beside the point. We're here to talk movies, not politics. Unfortunately, when Oliver ""Captain Conspiracy"" Stone does a movie, you can't escape his warped politics. It was only a matter of time before he focused his paranoia and bitterness on the Reagan Era, and what better time than when Stone's dreams almost came true, on the day Reagan nearly bought the farm. Unable to find any nefarious plots or schemes in Hinckley's assassination attempt, he invents one with Al Haig. From a simple misunderstanding of the chain of Constitutional authority, Haig is transformed from a public servant who really should have brushed up on his remedial civics into a raving megalomaniac. You almost expect Haig to rub his hands together like Montgomery Burns and tell Cap Weinberger to ""Release the Hounds."" Stone even recruits the smarmiest person in Hollywood to play our former Secretary of State, Richard Dreyfuss. A guy you love to hate on sight.<br /><br />Overall, the movie is OK. Average, hovering on below average. Don't bother renting or buying. Try to catch it on cable. 4 out of 10.",negative
"Alright if you want to go see this movie just give me our money I'll<br /><br />kick you were it counts and you'll have the same amount of fun. I'll<br /><br />even guarantee more fun. This movie once again shows what happens when<br /><br />you can't get any one else to hire your family and your forced to make<br /><br />your own movies. Same, I'm going through puberty humor jokes, just<br /><br />dumber and grosser. This movie is really a disgrace to movie goers. They<br /><br />try to shock you into laughing because you can't believe the levels they<br /><br />have to stoop to make you laugh. So my offer above stands as",negative
"I caught this movie on late-night TV. Honestly i saw most of it, and the whole time i was sitting in complete and utter disbelief.<br /><br />Is there any genre that's more pointless than soft-core porn? If there is i don't want to know about it. Softcore porn combines all the horrors of porn (lousy production values, abominable acting, crappy scripts) with the coyness of sex-scenes in regular movies. So the end result is arousing nor entertaining. This movie also has the rather odd approach of a science-fiction setting, and it works horribly. All the sex is performed in some sort of virtual reality setting where the crew from the future learn about physical love. And yes, it's about as confused and silly as it sounds.<br /><br />But there has to be some positive points though, right? Well, there is one... Krista Allen is amazingly hot. That's about the only thing that was less than awful in this movie. I don't know what it is about her, but she has an amazing sex appeal. The rest of the cast look like the standard porn-cast though. Rather unattractive women with poorly done fake breasts, and men that have spent far too much time in the gym toning themselves grotesque. Probably a gym in Germany as well judging by haircuts and clothing.<br /><br />To sum things up. If you enjoy Krista Allens presence on screen you can watch this for the brief moments where she shows some of her seductive potential (most of the time she tries to articulate crappy lines of dialog though). If you don't enjoy Krista Allen then you might as well stay away altogether.<br /><br />I rate this 10/10 for Krista Allens sex appeal, 1/10 for everything else and 2/10 for entertainment value since this is a unique crappy porn/science fiction hybrid that's not really like anything i've ever seen.",negative
"I saw this movie on my local cable system under the title of 'Beyond Redemption'. I was searching for new material to watch, since most of the reruns one Saturday morning didn't interest me. I've always been a fan of Andrew McCarthy and Michael Ironside, so I chose this movie. I was pleasantly surprised.<br /><br />Personally, I enjoyed the film. Rich Roesing, who posted a comment about the film being spoiled for him by seeing scenes from the movie on the back of a video rental box, are well justified. I did not have the disappointment of knowing beforehand anything about the film. This led me to rate the movie higher than the average score listed on the page.<br /><br />I like suspense movies, and this one was no exception. The movie kept me guessing until the very end. I was surprised by the ending!<br /><br />The moments of reflection and remembrance of past experiences by the main character during the film only added to the suspense. His reactions to those remembrances gave the film a sense of the humanitarian, yet conflictual, side of police work. The struggle with his faith is also a welcome addition.<br /><br />If you like suspense films, but also like films that expound on the character's feeling, personal inflection side, this film is for you.<br /><br />Should you find this movie on your local cable or satellite system's guide, watch it!<br /><br />However, if you are looking for a rental video, follow Rich Roesing's advice and have someone get the video for you before watching it.",positive
"Early talkie feature based on a popular stage play. A murder has been committed and a bunch of people hire a medium to conduct a séance to see who the murderer is. While the lights are out there's ANOTHER murder...so it's someone in that room.<br /><br />What follows is an obvious, dull and creaky murder mystery. Most of the cast overacts to a ridiculous degree. They act like they're on stage (where you have to overdo things) and it looks silly on screen. Most embarrassing is Bela Lugosi (two years before ""Dracula"") who REALLY overdoes it as a police inspector. Static direction by Tod Browning (who was always overrated) doesn't help.<br /><br />For Browning and Lugosi completists only. I give it a 3.",negative
"Did anyone read the script. This has to be some of the worst writing and directing of the entire year. Three great actors, Paul Giamatti, Rachel Weisz and Miranda Richardson couldn't pull this one out. About two-thirds it looked like Giamatti eyes were saying, I can't believe I signed the contract. It's not the worst movie I ever saw, but it's on the really really bad Christmas movie list. Not enough lines, but what else can be said? Okay, the movie just doesn't move with Vaughn's con-man dialogue, his character is just a creepy guy that you just can't get past. It was just a lackluster walk through, that no one seemed to be able to get into.",negative
"THIS IS NOT A CHILDREN'S MOVIE!!!<br /><br />This movie is like a ""bad acid trip"" for kids under the age of 5. For a month my 4 year old from time-to-time would ask me ""Why was that rabbit bleeding from its mouth"" or ""Why did the bulldozer bury all the rabbits?"". (And that wasn't the worst of it). We stopped it about a 1/2 hour in but the damage had been done. Intensely morbid, oppressive, violent. Fortunately he's finally forgotten about the whole wretched thing. Whomever decided this movie should be marketed to children should be brought up on charges. ... (Go ahead censure me, my conscience is clear.).",negative
"Sci-Fi channel thinks this IS Sci-Fi; it's a shame. Big Bugs, Snakes, Mythical Beasties, on and on, they persist.<br /><br />Some one at Universal had the brains to include BattleStar Galactica (the new, good one) and Firefly for a brief moment in their line up. I know they know they difference between total garbage and extremely high quality sci-fi.<br /><br />A few years back they were on about how they were going all high and mighty, making productions that were not just for us mere, lame-o Trekkies. Thanks so much, Sci-Fi! You know, you make movies so bad, even Trekkies won't watch them, so you achieved your goal! Fire Serpent, Ice Spiders, Manticore, Larva etc.and a vast unrelenting crap-storm later, and they're still churning out just faster than the latest flu virus! How they do it is beyond my ken. Why they do it, I just don't know. How they can ignore these reviews, comments, blogs and e-mails, I don't know either, but it's clear they don't think much of their audience or care about our opinions! They seem to think this is what sci-fi fans want! You would think one or two good productions with some sense would creep through when whoever green lights this junk is on vacation. At least they're employing the collection of Misfit Toys; many of the sci-fi movie of the week actors were in Science Fiction shows once and now need the cash. Love you folks, and hope you get some better work!",negative
"Blood Castle (aka Scream of the Demon Lover, Altar of Blood, Ivanna--the best, but least exploitation cinema-sounding title, and so on) is a very traditional Gothic Romance film. That means that it has big, creepy castles, a headstrong young woman, a mysterious older man, hints of horror and the supernatural, and romance elements in the contemporary sense of that genre term. It also means that it is very deliberately paced, and that the film will work best for horror mavens who are big fans of understatement. If you love films like Robert Wise's The Haunting (1963), but you also have a taste for late 1960s/early 1970s Spanish and Italian horror, you may love Blood Castle, as well.<br /><br />Baron Janos Dalmar (Carlos Quiney) lives in a large castle on the outskirts of a traditional, unspecified European village. The locals fear him because legend has it that whenever he beds a woman, she soon after ends up dead--the consensus is that he sets his ferocious dogs on them. This is quite a problem because the Baron has a very healthy appetite for women. At the beginning of the film, yet another woman has turned up dead and mutilated.<br /><br />Meanwhile, Dr. Ivanna Rakowsky (Erna Schürer) has appeared in the center of the village, asking to be taken to Baron Dalmar's castle. She's an out-of-towner who has been hired by the Baron for her expertise in chemistry. Of course, no one wants to go near the castle. Finally, Ivanna finds a shady individual (who becomes even shadier) to take her. Once there, an odd woman who lives in the castle, Olga (Cristiana Galloni), rejects Ivanna and says that she shouldn't be there since she's a woman. Baron Dalmar vacillates over whether she should stay. She ends up staying, but somewhat reluctantly. The Baron has hired her to try to reverse the effects of severe burns, which the Baron's brother, Igor, is suffering from.<br /><br />Unfortunately, the Baron's brother appears to be just a lump of decomposing flesh in a vat of bizarre, blackish liquid. And furthermore, Ivanna is having bizarre, hallucinatory dreams. Just what is going on at the castle? Is the Baron responsible for the crimes? Is he insane? <br /><br />I wanted to like Blood Castle more than I did. As I mentioned, the film is very deliberate in its pacing, and most of it is very understated. I can go either way on material like that. I don't care for The Haunting (yes, I'm in a very small minority there), but I'm a big fan of 1960s and 1970s European horror. One of my favorite directors is Mario Bava. I also love Dario Argento's work from that period. But occasionally, Blood Castle moved a bit too slow for me at times. There are large chunks that amount to scenes of not very exciting talking alternated with scenes of Ivanna slowly walking the corridors of the castle.<br /><br />But the atmosphere of the film is decent. Director José Luis Merino managed more than passable sets and locations, and they're shot fairly well by Emanuele Di Cola. However, Blood Castle feels relatively low budget, and this is a Roger Corman-produced film, after all (which usually means a low-budget, though often surprisingly high quality ""quickie""). So while there is a hint of the lushness of Bava's colors and complex set decoration, everything is much more minimalist. Of course, it doesn't help that the Retromedia print I watched looks like a 30-year old photograph that's been left out in the sun too long. It appears ""washed out"", with compromised contrast.<br /><br />Still, Merino and Di Cola occasionally set up fantastic visuals. For example, a scene of Ivanna walking in a darkened hallway that's shot from an exaggerated angle, and where an important plot element is revealed through shadows on a wall only. There are also a couple Ingmar Bergmanesque shots, where actors are exquisitely blocked to imply complex relationships, besides just being visually attractive and pulling your eye deep into the frame.<br /><br />The performances are fairly good, and the women--especially Schürer--are very attractive. Merino exploits this fact by incorporating a decent amount of nudity. Schürer went on to do a number of films that were as much soft corn porn as they were other genres, with English titles such as Sex Life in a Woman's Prison (1974), Naked and Lustful (1974), Strip Nude for Your Killer (1975) and Erotic Exploits of a Sexy Seducer (1977). Blood Castle is much tamer, but in addition to the nudity, there are still mild scenes suggesting rape and bondage, and of course the scenes mixing sex and death.<br /><br />The primary attraction here, though, is probably the story, which is much a slow-burning romance as anything else. The horror elements, the mystery elements, and a somewhat unexpected twist near the end are bonuses, but in the end, Blood Castle is a love story, about a couple overcoming various difficulties and antagonisms (often with physical threats or harms) to be together.",positive
"This is definitely a touching movie, and a great expression of Charles Darwins personal struggle. The movie is not only about his struggle to get his book ""the origin of Species"" published, but also his relationship with his oldest daughter. His daughter was at start the only person in his family to approve of his views, something that she as well had to pay for. Een more than him at times.<br /><br />Now, this is not an evolutionary propaganda film, as a matter of fact I think it managed to stay very neutral. A hard thing to do in my opinion. of course it does not condone the way the characters was treated by the church, quite the opposite actually. If you need me to use the big words to shed light on this film; it will be liked by deists and atheists alike, but goes away from theism. The movie talks about evolution, and that's it.<br /><br />Paul Bettany as Charles Darwin was incredible. Of course we all may think of Darwin as that old man with the funny beard, but this movie centers around the man in his late 20's, early 30's. Jennifer Connelly (Emma Darwin) is great as always, but the actor who impressed me was Martha West as Annie Darwin, Darwins daughter. Definitely on of the best child actors of the decade. The story is about Darwin and his daughter, and it is beautifully acted.<br /><br />Except for a few jumps in time that was momentarily confusing, the production of this film is pretty flawless. Some scenes were Darwin observes nature is just marvelous, and is almost like taken out of a high production National geographic documentary.<br /><br />I must admit though, I'm not quite sure of why they chose ""Creation"" as the title. I doubt it is an irony, the movie is too respectful for that. Well, I'm sure there's a meaning too it, just don't let it scare you away. <br /><br />I give this movie a 9/10. This is truly a great tribute to Charles Darwin, and please give it a chance.",positive
"This self-important, confusing b+w ""film"" watches like an infant on a very bad acid trip. You're dealing with something that reminds you of a piece of rotting lettuce that accidentally fell out of the back of a garbage truck: no one cares to touch it because it will probably be washed away on its own down the storm drain. There's no room for plot when you've got ""visceral imagery"" and ""subtle"" allegory. To me, it seems like the director tries to make the next great art movie while begging for intellectual accolades. I didn't bring my beret either. Watching this, I felt almost insulted since the ""film"" does such an effective job of distancing itself from you.",negative
"The Mod Squad isn't a movie, it's a void. That's the most fascinating thing about it and the thing that kept me watching  I'd never seen a film that offered absolutely nothing before. It's a film without any reason to exist whatsoever, seemingly consciously designed to appeal to no-one as if made purely as a contractual obligation to someone the studio really dislike. There is no plot, there is no characterisation, there are no set piece action scenes, there aren't even any scenes as such, just a progression of increasingly empty shots projected at 24 frames per second. I'm not talking about empty as in dumb summer blockbuster but empty as in ""We haven't got the pages yet so just point the camera at something and stop when you've got 90 minutes worth."" It makes you appreciate the 'artistic achievements' of Charlie's Angels and S.W.A.T. that much more. What it does offer is far too much of Giovanni Ribisi at his most tediously execrable doing his bastard son of a thousand morons impersonating Marlon Brando method acting routine, Michael Lerner dancing with Omar Epps and no, that's it. Oh, Clare Danes has a nice smile in one shot. And Dennis Farina has the sense to get killed off early. Genuinely the most utterly pointless film ever made, it's like L'Humanite without the jokes but, you know, for kids.",negative
"College students (who are actually in their late 20's) on campus in Boston (which looks strangely like the Isle Of Man) are menaced by a fierce monster (assembled during a Blue Peter episode). The new teacher must save the day (Even though he is really... Oh, who cares?)<br /><br />I'll start with the positives... there is a nice shot of Eastenders new gal Samantha Janus's can in the obligatory campus shower scene with her best mate Katy Lawrence. A bit of side trivia: Katy was hired when she arrived at auditions with her sister, just as moral support to her sibling but ended up landing a part. Oh, joy. Picked from obscurity to... flash her pert buttocks in a meaningless scene added for titillation, then getting killed 30 minutes in for her troubles. Her latest (and only other credited role) is as Probationary Nurse #5 in Atonement. I wonder if she snuck a look at Keira Knightly (if extras and stars are allowed to mix) and wondered: where did it all go wrong?!<br /><br />I'll give a few hints Katy: If all the other British cast members are asked to speak with American accents in a doomed attempt at mass-marketing, and the only person who can manage it is the B-movie veteran USA native Todd Jensen, you know you're in trouble. If you look at your wage slip and it'll only just about cover your lunch and your bus ride home, you ain't starring in a movie with a trillion dollar budget. If the premiere is attended by loads of family members of the fourth assistant director and provokes gales of laughter when the Stickyback tape monster rampages through the sewers, it should dawn on you that this isn't exactly Alien. Or even a Critters IV, come to think of it. So Katy, in your next life (I'm a Buddhist, you see) perhaps you'll be a bit more selective in your choice of debut feature rather than impulsively jumping at the first pile of crap that heads your way. Flashing skin in your first movie does not guarantee long lasting success. Unless you're Sylvester Stallone. And he had the script to Rocky to back him up.<br /><br />To all intents and purposes this is as 0/10 a movie as I've ever seen. However, for sheer unintentional laughs and pure camp value, it gets a 1. Well done ;)",negative
"Father Hood is an entertaining tale of an unwilling Father who is definitely a HOOD! Patrick Swayze plays Jack Charles who is a hood always on the look-out for the one big ""score"" that is going to put him on easy street. His wife died while he was is prison and his two kids were put in foster care. When he ""got out"" he thought they were probably better off in foster care  besides he still had to score his fortune. His daughter Kathleen Charles (played wonderfully by Sabrina Lloyd) breaks out of a foster care institution that is abusing the kids and misappropriating money that is suppose to be being spent on the kids. She hunts down her father; tells him about how bad the place was and that her brother, Eddie Charles (played by Brian Bonsall) , ""just a little 7-year-old kid"" was being moved to the institution that she had just broken out of and convinces her father to kidnap him. The three start off on an adventure across country, all the while Jack keeps telling himself that he has to get rid of the kids! Patrick Swayze is really good in this comedy, playing a ""hood"" (probably a little understatement for this criminal character) who is similar to his Johnny Castle character of Dirty Dancing except Jack is appropriately funnier in this comedy and more optimistic than Johnny Castle. Swayze is funny and rally does comedy pretty well! Halle Berry plays Kathleen Mercer who is a reporter trying to get at the truth of the foster care system who becomes Sawyer's ally. Diane Ladd plays Rita the con-artist mother of Jack Charles.",positive
"Effect(s) without cause is generally not possible in the real world but in the world of Hollywood remakes, not only is it possible, it's required. The Haunting has been given the computer treatment courtesy of a 1st-class cinematographer-turner-director who once showed promise (Jan de Bont- Speed) but has since produced a string of big budget garbage (Twister, Speed 2).<br /><br />Actor are superfluous in a movie of this type and they seem to realize it. Liam Neeson and Cathrine Zeta-Jones act like they wish they were anywhere but in this film. Lili Taylor makes an attempt to add something to the proceedings but whatever that something might be is unknown since the script feels like half of it is missing. Events just happen, good and bad ghosts show up with no rhyme or reason and then the story just ends with a most unsatisfying non-event meant to wrap up the previous 90 minutes of inanity.<br /><br />There really isn't even reason to see this for the effects since we all know that anything can be put on screen now. Why not watch effects in the service of a good story instead of just for their own sake?",negative
"I saw this in a theatre back in 1982. I expected a stupid T&A movie. That's not what I got.<br /><br />It's basically about three teenage boys trying to have sex. We get the expected sex jokes and scenes--but, for once, they're actually pretty funny!<br /><br />Yeah, they're stupid but I enjoyed them anyways. Also, there was a surprising amount of male nudity.<br /><br />Then the movie, about halfway through, takes a sudden dramatic turn as one of the boys (winningly played by Lawrence Monoson) falls in love with a girl. Then the jokes stop and things get very dark. I'm not going to give away what happens but I was very surprised at the sudden turn in events. The movie brings up some very important subjects and treats them realistically and with intelligence. And it has a real heart-breaking ending.<br /><br />I'm giving this a 10 because this is probably one of the best teen sex comedy/dramas ever made. It mixes fantasy and realism together and works! What more can you ask for? Also it has a GREAT soundtrack.",positive
"It's curious that the two stars of Meet The People were a pair of movie stars who went into the new medium of television and became even bigger successes and who both went into the production end of things and enjoyed tycoon status on the small screen. Lucille Ball however was not a major star, that would come with television. As for Dick Powell he desperately wanted to get out of doing films like Meet The People and his career salvation would be coming in his next film.<br /><br />I think the only reason that Dick Powell did the film was because a young player from MGM was cast in a specialty number and he was seeing her at the time. His private time with June Allyson was far better than what we see on the screen. Powell looks crashingly bored and can't summon up any kind of emotion at all.<br /><br />He was probably tired of doing these musicals with silly plots, the kind he ran from Warner Brothers from. The original show Meet The People was not a book show, it was a revue and it ran in the 1940-41 season on Broadway for 160 performances. When MGM bought it, they scrapped everything but the title and the title song. The rest of the score was patched together from various and sundry songwriters, none of the songs is memorable. Odd when you consider some of the source material is from Burton Lane, E.Y. Harburg, Harold Arlen, and Rodgers&Hart. These guys just must have emptied the trunk for material.<br /><br />The plot is sillier than even most of the musical propaganda pieces of the time. Powell is the writer of a revue called Meet The People and he's a shipyard worker who wins a lottery date with movie star Lucille Ball. She's interested, he's interested, they're both interested in the revue, but creative differences keep them apart of course until the finale. That's the film in a nutshell.<br /><br />MGM did give Powell and Ball some good musical acts which are the main reason for watching Meet The People. The big bands of Vaughn Monroe and Spike Jones are here and the highlight of the film for me is Bert Lahr dressed in a commodore's suit like Lou Costello had in the dream sequence in In The Navy. The song Heave Ho is written by Arlen and Harburg who wrote for Lahr, the Courage number from The Wizard Of Oz. And as just about everyone in the world has seen that film, you have an idea of Heave Ho is like.<br /><br />Dick Powell's next film was Murder My Sweet in which he finally bid a not so fond adieu to musicals. And Lucy would have to wait for television before the world got to see what she really could do.",negative
"I think this is what this movie wants us to say at the end of the movie! or Damn Australian? I still don't know, but what I know is that I really liked this movie but that couldn't be my favorite movie!<br /><br />Great story with great actors but with a terrible end... To make you cry and say 'Oh, she's so good'... Still, who made it? What really happened? Who's that guy? No answer to these questions...<br /><br />Mysterious movie with a good mark overall... I give it a 8/10, going on the 8.5!",positive
"This is indeed the film that popularized kung fu in the 1970s. However, if it ever had any kind of excitement or even halfway interesting plot, it doesn't seem to have aged very well.<br /><br />Long story short: extremely drawn out, slow-moving, confusing plot with run-of-the-mill choreography, typically annoying and exaggerated whiplash sounds with every punch and kick, and constant ""plot twists"" that never come to an end. By the time the film reaches its emotional climax, I had long had all the wind knocked out of me to actually care.<br /><br />Watch it for its historical value as a milestone of Chinese kung fu cinema -- just leave your expectations at the door, or you'll be bitterly disappointed.<br /><br />For hardcore fans only.",negative
"First I bough this movie on VHS than I just had to buy it on dvd, it is on of my favorite movies of all time. I have read the book, but I really think the movie is much better. I loved Gwyneth Paltrow as Emma and Jeremy Northam as Mr. Knightley was an excellent chose. He was brilliant!<br /><br />It's a 10/10 movie!!!<br /><br />",positive
The material is poor....the script's dreadful....the acting mediocre at best and the music telegraphs what the scene is supposed to be communicating like a kick in the head.<br /><br />Give this one a miss....even Yancy Butlers not hot enough even in the semi nude scenes to save this tripe.<br /><br />I'm amazed people rave about Yancy Butler.....given what I've seen here and in the couple of other things I've seen her in she hasn't got the depth or presence to be a star...and her off screen behaviour would tend to indicate she knows that as well.<br /><br />Last thing is where was this shot? I don't recognise the externals.,negative
"Dr. Pena (Giancarlo Esposito), a ""crypto-zoologist"" (fancy term for one of those self-deluded losers who likes to study extremely rare - read: nonexistent - animals) and his crew of hunters manage to trap a Chupacabra, a big, scaly, elusive fast-moving beast. To get it to the mainland, they smuggle it on a Grecian cruise ship and some idiots open up the crate containing it despite being told specifically not to. I guess the strange growling noises coming from inside weren't a good enough deterrent either. The monster then does the monster thang; running around biting chunks out of various passengers until the ship's captain (John Rhys-Davies), a square-jawed special agent pretending to be an insurance salesman for some reason (Dylan Neal), a squeaky-voiced blonde Tai Bo instructor (Chelan Simmons), a bunch of guys with machine guns and others try to stop it. The main victims (who I think are supposed to be the comic relief but it's hard to tell) are an old rich bitch (Paula Shaw) with a yippy terrier and a snobby effete gold-digger (David Millbern). Apparently the monster can be knocked out with a single tranquilizer dart, but can live through dozens of bullet hits. The Chupacabra design is acceptable (though unoriginal) but the rest of the movie is devoid of suspense, surprise or interest. A boring Sci-Fi Channel ""original"" movie; they've made dozens of movies just like this with nearly interchangeable characters and plots, but with slight alterations on the creature. Enough already!",negative
"..Oh wait, I can! This movie is not for the typical film snob, unless you want to brush up on your typical cinematic definitions, like ""continuity editing"" and ""geographic match"". I couldn't tell where I was in this movie. One second they're in the present, next minute their supposedly in the 70's driving a modern SUV and wearing what looked like to me as 80's style clothing. I think. I couldn't pay long enough attention to it since the acting was just horrible. I think it only got attention because it has a 3d which I did not watch. If you're a b-movie buff, and by b-movie I mean BAD movie, then this film is for you. It's home-movie and all non-sense style will keep you laughing for as long as you can stay awake. If your tastes are more for Goddard and Antonioni, though, just skip this one.",negative
"Casting Jack Cassidy as Ken Frankin was sheer brilliance. Cassidy personified arrogance, confidence, charm and wit - all with a condescending, evil little smirk on his face. In my opinion, Jack Cassidy is by far the best murderer (having appeared three times) in the Columbo series. This particular (and first) performance, is my favorite Columbo episode ever - hands down. A fresh faced Steven Spielberg did amazing camera work (yes, there were a couple of camera shadows on the actors at times)capturing the nuances and banter at different and intriguing angles between Columbo and Franklin. Also, the panoramic and tight in shots at Big Bear Lake, CA (Franklin's cabin home) were very impressive.<br /><br />If you have not yet seen this episode, then you owe it to yourself to do so - it's a true masterpiece.<br /><br />Jack Cassidy was a very talented actor and singer. His charismatic personality was highly infectious. His death in 1976, at age 49 was very sad and indeed very tragic - he surely had his best years ahead of him. Rest in Peace Jack, you will live on for eternity through your great work.",positive
"The plot, character development, and gags in this movie are all extremely weak. Quite a waste of time. The conclusion of Saving Grace is supposed to make one feel warm and fuzzy as though the characters have grown through their struggles. There was no such development to make such warm fuzzy feelings possible. The drug gags are cliched and much of the movie doesn't ring true to life. The plot builds what is supposed to be tension but the characters aren't developed enough to care. Then it rushes through a resolution of all the outstanding problems in about a minute of screen time leaving the viewer feeling like they have just wasted their time.",negative
"If the Australian Post Office ever needed a promotional film for recruitment then this is it.This is one of those movies who's heart is in the right place and you can watch again and again. Miranda's performance is touching as it shows an aspect of Australia unimagined by many Europeans, in that it can be cold, wet and bleak, just like anywhere else and just like anywhere else what is important is the people that surrounds you. The characters in the movie are warm and welcoming and make the prospect of a career move into a 'dead letter office' a thought to be considered. Miranda has gone on to do bigger movies, but I hope she always keeps a thought inside for this one?.",positive
"Yes I admit I cried during this movie. It was so incredibly disappointing, that I couldn't help myself but cry. TBN (Trinity Broadcasting Network) has done it again. First with having the Million Dollar Man (ex-professional wrestler) on their program, and now this.<br /><br />The Omega Code follows a stream of sketchy religiously oriented movies. It was quite amusing, yet at the same time it was disturbing to find it so biblically inaccurate. The movie follows what is known as ""the bible code"" rather than following actual biblical scripture. This film is extremely poorly made; from its writing to its directing to its hilariously horrible acting. Its depressing that people actually put effort into this movie. It appeared more like a late night movie someone would watch on the USA channel or a straight to home video rather than a theatrical released movie.<br /><br />I highly recommend you do not watch this movie, even if your life depended on it.",negative
"SAPS AT SEA <br /><br />Aspect ratio: 1.37:1<br /><br />Sound format: Mono<br /><br />(Black and white)<br /><br />Suffering from 'hornophobia', Ollie embarks on a 'restful' boat trip, but he and Stan get mixed up with an escaped convict (Rychard Cramer). Chaos ensues.<br /><br />This feature length comedy - an OK entry which nonetheless unspools like a mere imitation of Laurel and Hardy's best work - marked the final collaboration between L&H and producer Hal Roach. Episodic in structure, the movie culminates in a memorable ocean voyage after The Boys are taken hostage by villainous Cramer (who shoots a seagull to prove how tough he is!). The gags are OK, but inspiration is lacking, perhaps due to the recruitment of actor-turned-director Gordon Douglas, previously responsible for Ollie's first solo effort in the sound era (ZENOBIA, produced in 1939), but whose work here lacks a measure of pzazz. Fair, but nothing special. L&H regulars Charlie Hall and James Finlayson make guest appearances.",negative
