,Game ID,Player Name,Report,assists,blocks,points,total_rebounds,steals
1790,245,Matt Barnes,"The Wizards (16 - 6) held the Clippers (16 - 6) to 43 percent shooting and forced 18 turnovers en route to a 104 - 96 victory Friday. Washington was led by 10 points and 11 assists from John Wall, who shot 4 - of - 10 from the field. Bradley Beal added 29 points and four three - pointers, while Marcin Gortat had 18 points. Paul Pierce and Kris Humphries each added 11 points. Nene finished with nine points and five boards off the bench as Washington won its third straight game. The Clippers, who had their nine - game winning streak snapped, had all five starters score in double - figures, led by 19 points, six assists and seven rebounds from Chris Paul. DeAndre Jordan and Matt Barnes each added 11 points, while J.J. reduce had 10 points and four rebounds. Blake Griffin had a quiet night, chipping in 14 points in 37 minutes. Jamal Crawford was the only bench player to score in double - figures, finishing with 12 points to go with three rebounds and two steals. Up next, the Clippers head north to Milwaukee to take on the Bucks on Saturday. Washington remains home to play host to the Jazz on Sunday.
",6,-1,11,4,-1
1791,245,J.J. Redick,"The Wizards (16 - 6) held the Clippers (16 - 6) to 43 percent shooting and forced 18 turnovers en route to a 104 - 96 victory Friday. Washington was led by 10 points and 11 assists from John Wall, who shot 4 - of - 10 from the field. Bradley Beal added 29 points and four three - pointers, while Marcin Gortat had 18 points. Paul Pierce and Kris Humphries each added 11 points. Nene finished with nine points and five boards off the bench as Washington won its third straight game. The Clippers, who had their nine - game winning streak snapped, had all five starters score in double - figures, led by 19 points, six assists and seven rebounds from Chris Paul. DeAndre Jordan and Matt Barnes each added 11 points, while J.J. reduce had 10 points and four rebounds. Blake Griffin had a quiet night, chipping in 14 points in 37 minutes. Jamal Crawford was the only bench player to score in double - figures, finishing with 12 points to go with three rebounds and two steals. Up next, the Clippers head north to Milwaukee to take on the Bucks on Saturday. Washington remains home to play host to the Jazz on Sunday.
",6,-1,10,4,-1
1792,245,Blake Griffin,"The Wizards (16 - 6) held the Clippers (16 - 6) to 43 percent shooting and forced 18 turnovers en route to a 104 - 96 victory Friday. Washington was led by 10 points and 11 assists from John Wall, who shot 4 - of - 10 from the field. Bradley Beal added 29 points and four three - pointers, while Marcin Gortat had 18 points. Paul Pierce and Kris Humphries each added 11 points. Nene finished with nine points and five boards off the bench as Washington won its third straight game. The Clippers, who had their nine - game winning streak snapped, had all five starters score in double - figures, led by 19 points, six assists and seven rebounds from Chris Paul. DeAndre Jordan and Matt Barnes each added 11 points, while J.J. reduce had 10 points and four rebounds. Blake Griffin had a quiet night, chipping in 14 points in 37 minutes. Jamal Crawford was the only bench player to score in double - figures, finishing with 12 points to go with three rebounds and two steals. Up next, the Clippers head north to Milwaukee to take on the Bucks on Saturday. Washington remains home to play host to the Jazz on Sunday.
",6,-1,14,-1,-1
1793,245,Jamal Crawford,"The Wizards (16 - 6) held the Clippers (16 - 6) to 43 percent shooting and forced 18 turnovers en route to a 104 - 96 victory Friday. Washington was led by 10 points and 11 assists from John Wall, who shot 4 - of - 10 from the field. Bradley Beal added 29 points and four three - pointers, while Marcin Gortat had 18 points. Paul Pierce and Kris Humphries each added 11 points. Nene finished with nine points and five boards off the bench as Washington won its third straight game. The Clippers, who had their nine - game winning streak snapped, had all five starters score in double - figures, led by 19 points, six assists and seven rebounds from Chris Paul. DeAndre Jordan and Matt Barnes each added 11 points, while J.J. reduce had 10 points and four rebounds. Blake Griffin had a quiet night, chipping in 14 points in 37 minutes. Jamal Crawford was the only bench player to score in double - figures, finishing with 12 points to go with three rebounds and two steals. Up next, the Clippers head north to Milwaukee to take on the Bucks on Saturday. Washington remains home to play host to the Jazz on Sunday.
",6,-1,12,3,2
1794,246,Paul George,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",3,-1,48,8,-1
1795,246,Gordon Hayward,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",5,-1,22,5,-1
1796,246,Rodney Stuckey,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",3,-1,23,-1,-1
1797,246,Jordan Hill,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",3,-1,10,8,-1
1798,246,George Hill,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",3,-1,10,8,-1
1799,246,Ian Mahinmi,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",-1,-1,6,-1,-1
1800,246,Monta Ellis,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",3,-1,6,-1,-1
1801,246,Derrick Favors,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",-1,-1,35,13,-1
1802,246,Trey Burke,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",7,-1,19,-1,-1
1803,246,Raul Neto,"The Utah Jazz (9 - 9) defeated the Indiana Pacers (12 - 7) 122 - 119 on Saturday. The Pacers trailed by 17 points in the 3rd quarter, but a red hot Paul George sparked a sharpshooting comeback in the final period. George finished the night with a career high 48 points on 15 - of - 27 shooting, to go along with eight rebounds and three assists. The No. 10 overall pick from the 2010 draft added eight 3 - pointers in the effort, and matched up against Gordon Hayward, who was taken ninth overall in that same draft, which made for a competitive one - on - one battle throughout the evening. Rodney Stuckey finished second in scoring for the Pacers, contributing 23 points off the bench, including a clutch jump shot with just over a minute remaining in regulation to extend the Pacers lead by three. Jordan Hill and George Hill added 10 points each, while starters Ian Mahinmi and Monta Ellis finished with six points a piece. While Paul George could not be contained, the Jazz answered with Derrick Favors, who contributed 35 points and 13 rebounds, including the game tying layup with 10 seconds left in the 4th quarter. Favors extended the momentum into the overtime period by making his way to the free throw line and playing a physical game underneath the rim. The Jazz were without Rudy Gobert (knee) and missed out on his defensive efficiency, specifically in the blocks category. Gordon Hayward finished with 22 points, five rebounds and five assists on 5 - of - 14 shooting. Trey Burke is becoming more confident in his jump shot, evidenced by his eight buckets in 33 minutes off the bench, as he finished with 19 points and seven assists. Raul Neto may find himself on the highlight reel after making a ridiculous circus shot, after contact, in the first half and contributed 13 points in 18 minutes. Both teams play on Tuesday, with the Pacers returning home to face the undefeated Golden State Warriors (210), while the Jazz visit the Sacramento Kings (7 - 14).
",-1,-1,13,-1,-1
1804,247,Paul George,"The Indiana Pacers (16 - 9) dealt the Brooklyn Nets (7 - 19) their fourth straight loss on Friday, winning 104 - 97. Despite struggles from some of their starters, including star Paul George (seven turnovers) and guard Monta Ellis (1 - for - 8 shooting, two points), the Pacers were able to comfortably defeat Brooklyn for their fourth win in five games. Indiana's strong showing can be attributed largely to their bench, as sixth man Rodney Stuckey racked up 15 points, while backup big man Jordan Hill recorded a 14 - point, 11 - rebound double - double. The win puts Indiana just one game behind the Cavaliers for the first seed in the Eastern Conference. While Brooklyn got off to a hot start in the month of December, they now face a four - game losing streak and remain the second - worst team in the Eastern Conference. Even in the face of the loss, Thaddeus Young's surprising rebounding renaissance continued, with the power forward pulling down 14 boards, including six offensive. Young is averaging nine rebounds per game on the season, almost four more than his career average. Point guard Jarrett Jack also impressed, tallying 26 points to go with nine rebounds and six assists. The dominance of Indiana and comeback star Paul George has been one of the biggest surprises of the 2015 - 16 season. With the Pacers on a tear lately, they will carry strong momentum into their matchup in Memphis on Saturday. The Nets, meanwhile, continue to struggle. They will hope to capitalize on a manageable matchup against the aching Timberwolves on Sunday.
",-1,-1,-1,-1,-1
1805,247,Monta Ellis,"The Indiana Pacers (16 - 9) dealt the Brooklyn Nets (7 - 19) their fourth straight loss on Friday, winning 104 - 97. Despite struggles from some of their starters, including star Paul George (seven turnovers) and guard Monta Ellis (1 - for - 8 shooting, two points), the Pacers were able to comfortably defeat Brooklyn for their fourth win in five games. Indiana's strong showing can be attributed largely to their bench, as sixth man Rodney Stuckey racked up 15 points, while backup big man Jordan Hill recorded a 14 - point, 11 - rebound double - double. The win puts Indiana just one game behind the Cavaliers for the first seed in the Eastern Conference. While Brooklyn got off to a hot start in the month of December, they now face a four - game losing streak and remain the second - worst team in the Eastern Conference. Even in the face of the loss, Thaddeus Young's surprising rebounding renaissance continued, with the power forward pulling down 14 boards, including six offensive. Young is averaging nine rebounds per game on the season, almost four more than his career average. Point guard Jarrett Jack also impressed, tallying 26 points to go with nine rebounds and six assists. The dominance of Indiana and comeback star Paul George has been one of the biggest surprises of the 2015 - 16 season. With the Pacers on a tear lately, they will carry strong momentum into their matchup in Memphis on Saturday. The Nets, meanwhile, continue to struggle. They will hope to capitalize on a manageable matchup against the aching Timberwolves on Sunday.
",-1,-1,2,-1,-1
1806,247,Rodney Stuckey,"The Indiana Pacers (16 - 9) dealt the Brooklyn Nets (7 - 19) their fourth straight loss on Friday, winning 104 - 97. Despite struggles from some of their starters, including star Paul George (seven turnovers) and guard Monta Ellis (1 - for - 8 shooting, two points), the Pacers were able to comfortably defeat Brooklyn for their fourth win in five games. Indiana's strong showing can be attributed largely to their bench, as sixth man Rodney Stuckey racked up 15 points, while backup big man Jordan Hill recorded a 14 - point, 11 - rebound double - double. The win puts Indiana just one game behind the Cavaliers for the first seed in the Eastern Conference. While Brooklyn got off to a hot start in the month of December, they now face a four - game losing streak and remain the second - worst team in the Eastern Conference. Even in the face of the loss, Thaddeus Young's surprising rebounding renaissance continued, with the power forward pulling down 14 boards, including six offensive. Young is averaging nine rebounds per game on the season, almost four more than his career average. Point guard Jarrett Jack also impressed, tallying 26 points to go with nine rebounds and six assists. The dominance of Indiana and comeback star Paul George has been one of the biggest surprises of the 2015 - 16 season. With the Pacers on a tear lately, they will carry strong momentum into their matchup in Memphis on Saturday. The Nets, meanwhile, continue to struggle. They will hope to capitalize on a manageable matchup against the aching Timberwolves on Sunday.
",-1,-1,15,-1,-1
1807,247,Jordan Hill,"The Indiana Pacers (16 - 9) dealt the Brooklyn Nets (7 - 19) their fourth straight loss on Friday, winning 104 - 97. Despite struggles from some of their starters, including star Paul George (seven turnovers) and guard Monta Ellis (1 - for - 8 shooting, two points), the Pacers were able to comfortably defeat Brooklyn for their fourth win in five games. Indiana's strong showing can be attributed largely to their bench, as sixth man Rodney Stuckey racked up 15 points, while backup big man Jordan Hill recorded a 14 - point, 11 - rebound double - double. The win puts Indiana just one game behind the Cavaliers for the first seed in the Eastern Conference. While Brooklyn got off to a hot start in the month of December, they now face a four - game losing streak and remain the second - worst team in the Eastern Conference. Even in the face of the loss, Thaddeus Young's surprising rebounding renaissance continued, with the power forward pulling down 14 boards, including six offensive. Young is averaging nine rebounds per game on the season, almost four more than his career average. Point guard Jarrett Jack also impressed, tallying 26 points to go with nine rebounds and six assists. The dominance of Indiana and comeback star Paul George has been one of the biggest surprises of the 2015 - 16 season. With the Pacers on a tear lately, they will carry strong momentum into their matchup in Memphis on Saturday. The Nets, meanwhile, continue to struggle. They will hope to capitalize on a manageable matchup against the aching Timberwolves on Sunday.
",-1,-1,14,11,-1
1808,247,Thaddeus Young,"The Indiana Pacers (16 - 9) dealt the Brooklyn Nets (7 - 19) their fourth straight loss on Friday, winning 104 - 97. Despite struggles from some of their starters, including star Paul George (seven turnovers) and guard Monta Ellis (1 - for - 8 shooting, two points), the Pacers were able to comfortably defeat Brooklyn for their fourth win in five games. Indiana's strong showing can be attributed largely to their bench, as sixth man Rodney Stuckey racked up 15 points, while backup big man Jordan Hill recorded a 14 - point, 11 - rebound double - double. The win puts Indiana just one game behind the Cavaliers for the first seed in the Eastern Conference. While Brooklyn got off to a hot start in the month of December, they now face a four - game losing streak and remain the second - worst team in the Eastern Conference. Even in the face of the loss, Thaddeus Young's surprising rebounding renaissance continued, with the power forward pulling down 14 boards, including six offensive. Young is averaging nine rebounds per game on the season, almost four more than his career average. Point guard Jarrett Jack also impressed, tallying 26 points to go with nine rebounds and six assists. The dominance of Indiana and comeback star Paul George has been one of the biggest surprises of the 2015 - 16 season. With the Pacers on a tear lately, they will carry strong momentum into their matchup in Memphis on Saturday. The Nets, meanwhile, continue to struggle. They will hope to capitalize on a manageable matchup against the aching Timberwolves on Sunday.
",-1,-1,-1,14,-1
1809,247,Jarrett Jack,"The Indiana Pacers (16 - 9) dealt the Brooklyn Nets (7 - 19) their fourth straight loss on Friday, winning 104 - 97. Despite struggles from some of their starters, including star Paul George (seven turnovers) and guard Monta Ellis (1 - for - 8 shooting, two points), the Pacers were able to comfortably defeat Brooklyn for their fourth win in five games. Indiana's strong showing can be attributed largely to their bench, as sixth man Rodney Stuckey racked up 15 points, while backup big man Jordan Hill recorded a 14 - point, 11 - rebound double - double. The win puts Indiana just one game behind the Cavaliers for the first seed in the Eastern Conference. While Brooklyn got off to a hot start in the month of December, they now face a four - game losing streak and remain the second - worst team in the Eastern Conference. Even in the face of the loss, Thaddeus Young's surprising rebounding renaissance continued, with the power forward pulling down 14 boards, including six offensive. Young is averaging nine rebounds per game on the season, almost four more than his career average. Point guard Jarrett Jack also impressed, tallying 26 points to go with nine rebounds and six assists. The dominance of Indiana and comeback star Paul George has been one of the biggest surprises of the 2015 - 16 season. With the Pacers on a tear lately, they will carry strong momentum into their matchup in Memphis on Saturday. The Nets, meanwhile, continue to struggle. They will hope to capitalize on a manageable matchup against the aching Timberwolves on Sunday.
",6,-1,26,9,-1
1810,248,Nicolas Batum,"The Charlotte Hornets (25 - 26) defeated the visiting Washington Wizards (22 - 27) 108 - 104, Saturday night at Time Warner Cable Arena. This division - rival contest meant even more considering the Hornets came into this game one game ahead of the tenth place Wizards. This was also the second night of a back - to - back for both teams who nonetheless fought for the full 48 minutes. Charlotte was down by 10 heading into halftime but came back with a 30 - 17 third quarter, which put them up by three, entering the final quarter. The teams went back - and - forth until Jeremy Lin hit a dagger three - pointer to put Charlotte up by four with 29 seconds remaining. Despite the Wizards' best efforts to extend the game with free throws, Charlotte took care of business and earned the victory at home. Nicolas Batum showed no signs of an injured toe that had been plaguing him recently, as he led the Hornets with 26 points (9 - 20 FG, 3 - 9 3Pt, 5 - 6 FT), 11 rebounds, nine assists, in 43 minutes. Kemba Walker added 23 points (8 - 20 FG,4-10 3Pt, 3 - 4 FT) five rebounds and five assists, in 35 minutes. Marvin Williams notched a double - double with 13 points (5 - 6 FG, 2 - 3 3Pt, 1 - 2 FT) and 10 rebounds, in 28 minutes. The Hornets hit 12 - of - 27 from distance and 20 - of - 25 free throws as they closed - out the Wizards. Three players scored 20 or more for the Wizards, including John Wall who led the team with 23 points (7 - 17 FG, 2 - 4 3Pt, 7 - 8 FT), 10 assists, six rebounds and two steals, in 39 minutes. Otto Porter Jr. tallied 20 points (7 - 14 FG, 2 - 5 3Pt, 4 - 6 FT), along with eight rebounds and four steals, in 39 minutes. Bradley Beal provided a big lift in just 20 minutes off the bench, as he finished with 22 points (8 - 13 FG, 3 - 4 3Pt, 3 - 4 FT), three assists and two rebounds. The Wizards are 3 - 7 in their last 10 games and need to find some consistency if they hope to make ground in the East. The Wizards will be in New York on Wednesday to face the Knicks, in what will be their second of a three - game road trip. The Hornets host the Bulls on Tuesday.
",9,-1,26,11,-1
