,Game ID,Player Name,points,assists,Total rebounds,steals,blocks
549,75,John Wall,-1,4,4,-1,-1
550,75,Otto Porter Jr.,20,-1,-1,-1,-1
551,75,Rudy Gay,15,-1,4,-1,-1
552,75,Omri Casspi,-1,-1,-1,-1,-1
553,75,Kosta Koufos,-1,-1,-1,-1,-1
554,75,Darren Collison,13,10,-1,-1,-1
555,75,Bradley Beal,24,4,3,-1,-1
556,75,Willie Cauley-Stein,,,,,
557,75,Marcin Gortat,-1,-1,-1,-1,-1
558,76,,-1,-1,-1,-1,-1
559,77,Giannis Antetokounmpo,30,6,4,2,1
560,77,Jabari Parker,28,5,5,2,-1
561,77,Kevin Durant,33,5,6,2,-1
562,77,Klay Thompson,29,-1,-1,-1,-1
563,77,Stephen Curry,20,-1,-1,-1,-1
564,78,Chris Paul,-1,14,-1,-1,-1
565,78,Jamal Crawford,10,-1,-1,-1,-1
566,78,Jeff Green,10,-1,-1,-1,-1
567,78,Wesley Johnson,10,-1,-1,-1,-1
568,78,Austin Rivers,10,-1,-1,-1,-1
569,78,DeAndre Jordan,-1,-1,13,-1,-1
570,78,Isiah Thomas,24,2,-1,-1,-1
571,78,Avery Bradley,-1,-1,-1,-1,-1
572,78,Marcus Smart,-1,-1,-1,-1,-1
573,79,Russell Westbrook,30,12,9,-1,-1
574,79,Kevin Durant,26,10,5,-1,-1
575,79,Enes Kanter,21,-1,8,-1,-1
576,79,Kenneth Faried,25,-1,11,-1,-1
577,79,Will Barton,19,5,5,-1,-1
578,80,Zach LaVine,20,3,-1,-1,-1
579,80,Kevin Martin,20,6,-1,-1,-1
580,80,Chase Budinger,18,-1,-1,-1,-1
581,80,Justin Hamilton,15,-1,6,-1,-1
582,80,Joe Johnson,22,0,5,-1,-1
583,80,Thaddeus Young,19,0,3,-1,-1
584,80,Brook Lopez,16,-1,-1,-1,-1
585,80,Jarrett Jack,16,5,-1,-1,-1
586,80,Bojan Bogdanovic,21,-1,4,-1,-1
587,81,Channing Frye,20,-1,-1,-1,-1
588,81,LeBron James,19,-1,-1,-1,-1
589,81,Kevin Love,18,-1,-1,-1,-1
590,81,Kyrie Irving,36,-1,-1,-1,-1
591,81,Kemba Walker,21,-1,-1,-1,-1
592,81,Marvin Williams,-1,4,7,-1,-1
593,81,Nicolas Batum,15,9,-1,-1,-1
594,81,Michael Kidd-Gilchrist,11,-1,10,-1,-1
595,82,Mike Conley,31,2,4,3,-1
596,82,Kemba Walker,-1,-1,-1,-1,-1
597,82,Frank Kaminsky,-1,-1,-1,-1,-1
598,82,Spencer Hawes,-1,-1,10,-1,-1
599,83,Mike Conley,19,9,2,1,-1
600,83,Marc Gasol,17,-1,-1,-1,-1
601,83,Zach Randolph,13,-1,11,-1,-1
602,83,Gordon Hayward,22,2,5,2,-1
603,83,Rudy Gobert,3,2,13,3,1
604,83,Trey Lyles,11,-1,-1,-1,-1
605,84,Dwyane Wade,31,5,5,-1,-1
606,84,LeBron James,30,8,4,-1,-1
607,85,Aaron Gordon,20,-1,11,-1,-1
608,85,Victor Oladipo,17,5,5,3,-1
609,85,Evan Fournier,-1,-1,-1,-1,-1
610,85,Rajon Rondo,16,14,5,-1,-1
611,85,Rudy Gay,-1,-1,-1,-1,-1
612,85,Darren Collison,-1,-1,-1,-1,-1
613,85,Kosta Koufos,19,-1,-1,-1,-1
614,86,LeBron James,28,8,11,2,1
615,86,Kyrie Irving,20,4,3,-1,-1
616,86,J.R. Smith,14,3,3,-1,-1
617,86,Isaiah Thomas,27,4,3,-1,-1
618,86,Jared Sullinger,17,0,13,-1,-1
619,86,Avery Bradley,12,-1,-1,-1,-1
620,86,Jae Crowder,12,-1,-1,-1,-1
621,87,Eric Bledsoe,18,4,6,-1,-1
622,87,Kentavious Caldwell-Pope,15,-1,-1,-1,-1
623,87,Brandon Jennings,19,7,-1,-1,-1
624,87,Alex Len,-1,-1,-1,-1,-1
625,87,Goran Dragic,12,4,-1,-1,-1
626,87,Markieff Morris,10,-1,-1,-1,1
627,87,P.J. Tucker,16,-1,-1,-1,-1
628,87,Greg Monroe,18,0,12,-1,-1
629,87,Josh Smith,5,-1,-1,-1,-1
630,88,Damian Lillard,-1,-1,-1,-1,-1
631,88,CJ McCollum,-1,-1,-1,-1,-1
632,88,Maurice Harkless,-1,-1,-1,-1,-1
633,88,Al-Farouq Aminu,-1,-1,-1,-1,-1
634,88,Mason Plumlee,-1,-1,-1,-1,-1
635,88,Allen Crabbe,,,,,
636,88,Ed Davis,-1,-1,-1,-1,-1
637,88,Gerald Henderson,-1,-1,-1,-1,-1
638,88,Noah Vonleh,-1,-1,-1,-1,-1
639,88,Shabazz Napier,-1,-1,-1,-1,-1
640,88,Tim Quarterman,-1,-1,-1,-1,-1
641,88,Meyers Leonard,-1,-1,-1,-1,-1
642,88,Jake Layman,-1,-1,-1,-1,-1
643,88,Pat Connaughton,-1,-1,-1,-1,-1
644,88,Evan Turner,-1,-1,-1,-1,-1
645,89,Monta Ellis,34,-1,-1,-1,-1
646,89,Tyson Chandler,-1,-1,16,-1,3
647,89,Brandan Wright,14,-1,6,-1,-1
648,89,Marcin Gortat,17,6,-1,-1,-1
649,89,Bradley Beal,21,-1,-1,-1,-1
650,90,Isaiah Thomas,28,6,4,1,2
651,90,Marcus Smart,20,5,8,2,-1
652,90,Jonas Jerebko,16,-1,10,-1,-1
653,90,Amir Johnson,5,-1,-1,-1,-1
654,90,Paul Millsap,45,3,13,2,4
655,90,Jeff Teague,13,-1,-1,-1,-1
656,90,Kyle Korver,-1,-1,-1,-1,-1
657,91,Steph Curry,41,3,13,-1,-1
658,91,Draymond Green,-1,10,9,-1,-1
659,91,Klay Thompson,27,-1,-1,-1,-1
660,91,Brandon Rush,11,-1,-1,-1,-1
661,91,Victor Oladipo,19,8,9,-1,-1
662,91,Evan Fournier,20,-1,-1,-1,-1
663,91,Brandon Jennings,20,0,-1,-1,-1
664,91,Aaron Gordon,20,-1,-1,-1,-1
665,92,,-1,-1,-1,-1,-1
666,93,Zach Randolph,22,-1,12,-1,-1
667,93,Marc Gasol,18,5,6,-1,-1
668,93,Tony Allen,13,-1,-1,4,-1
669,93,Courtney Lee,11,-1,-1,-1,-1
670,93,Mike Conley,10,-1,-1,-1,-1
671,93,Rudy Gay,20,-1,4,-1,-1
672,93,Ben McLemore,18,-1,-1,-1,-1
673,93,Reggie Evans,17,-1,20,-1,-1
674,94,DeAndre Jordan,14,2,22,-1,3
675,94,Matt Barnes,-1,-1,-1,-1,-1
676,94,J.J. Redick,-1,-1,-1,-1,-1
677,94,Chris Paul,23,9,5,2,-1
678,94,J.J. Hickson,7,-1,6,-1,-1
679,94,Jameer Nelson,-1,-1,-1,-1,-1
680,94,Erick Green,11,-1,-1,-1,-1
681,94,Wilson Chandler,17,-1,-1,-1,-1
682,94,Randy Foye,-1,-1,-1,-1,1
683,94,Jusuf Nurkic,-1,-1,-1,-1,-1
684,94,Will Barton,-1,-1,-1,-1,-1
685,94,Kenneth Faried,10,3,14,-1,-1
686,95,Nikola Jokic,40,5,9,2,-1
687,95,Wilson Chandler,19,3,4,-1,-1
688,95,Jameer Nelson,16,12,-1,-1,-1
689,95,Will Barton,15,0,10,-1,-1
690,95,Carmelo Anthony,33,4,6,-1,-1
691,95,Kyle O'Quinn,16,0,6,-1,4
692,96,Nikola Jokic,21,11,13,-1,-1
693,96,Wilson Chandler,23,3,8,2,4
694,96,Kenneth Faried,19,-1,11,-1,-1
695,96,Jamal Murray,18,-1,-1,-1,-1
696,96,Giannis Antetokounmpo,23,5,8,2,2
697,96,Jabari Parker,27,4,11,2,-1
698,96,John Henson,16,-1,5,-1,4
699,97,James Harden,18,16,9,-1,-1
700,97,Trevor Ariza,17,-1,7,-1,-1
701,97,Clint Capela,13,-1,10,-1,-1
702,97,Eric Gordon,18,3,-1,-1,-1
703,97,Wesley Matthews,26,2,3,-1,-1
704,97,Harrison Barnes,20,-1,0,-1,-1
705,97,Dwight Powell,8,2,6,2,-1
706,98,Joel Embiid,25,3,8,1,2
707,98,Ersan Ilyasova,19,1,5,-1,1
708,98,Robert Covington,13,2,10,4,1
709,98,Nerlens Noel,8,-1,-1,-1,-1
710,98,Dario Saric,8,1,7,-1,-1
711,98,Zach LaVine,28,1,3,2,1
712,98,Karl-Anthony Towns,23,5,15,-1,2
713,98,Gorgui Dieng,10,2,9,1,2
714,98,Andrew Wiggins,8,-1,-1,-1,-1
715,98,Ricky Rubio,5,5,3,2,-1
716,98,Shabazz Muhammad,10,-1,5,1,-1
717,99,Dirk Nowitzki,23,-1,9,-1,-1
718,99,J.J. Barea,20,7,1,2,-1
719,99,Harrison Barnes,19,2,6,-1,-1
720,99,Wesley Matthews,15,3,5,1,-1
721,99,Yogi Ferrell,8,5,2,3,1
722,99,Devin Harris,11,1,2,1,-1
723,99,Brook Lopez,27,-1,7,-1,-1
724,99,Spencer Dinwiddie,18,7,2,1,-1
725,99,Randy Foye,11,2,6,1,-1
726,99,Quincy Acy,11,0,3,-1,-1
727,99,Isaiah Whitehead,10,2,2,-1,-1
728,99,Rondae Hollis-Jefferson,6,0,9,-1,1
729,100,Kyrie Irving,43,-1,-1,-1,-1
730,100,LeBron James,38,8,13,-1,-1
731,100,Channing Frye,11,-1,-1,-1,-1
732,100,Richard Jefferson,11,-1,-1,-1,-1
733,100,Kyle Korver,,,,,
734,100,Paul Millsap,27,-1,9,-1,-1
735,100,Tim Hardaway Jr.,36,-1,-1,-1,-1
736,101,Stephen Curry,16,9,5,-1,-1
737,101,Klay Thompson,20,-1,-1,-1,-1
738,101,Draymond Green,15,6,9,-1,2
739,101,Andrew Bogut,10,4,13,-1,-1
740,101,Derrick Favors,17,-1,9,-1,-1
741,101,Gordon Hayward,-1,-1,-1,-1,-1
742,101,Trey Burke,13,-1,-1,-1,-1
743,101,Alec Burks,13,-1,-1,-1,-1
744,102,Brook Lopez,26,-1,-1,-1,-1
745,102,Jarrett Jack,0,0,-1,-1,-1
746,102,Klay Thompson,7,-1,-1,-1,-1
747,102,Stephen Curry,26,7,-1,-1,-1
748,102,Andrew Bogut,16,-1,8,-1,3
749,102,Harrison Barnes,-1,-1,-1,-1,-1
750,102,Draymond Green,-1,-1,-1,-1,-1
751,102,Steph Curry,26,7,-1,-1,-1
752,103,C.J. McCollum,24,7,-1,4,-1
753,103,Mason Plumlee,17,5,8,-1,-1
754,103,Luol Deng,14,-1,13,-1,-1
755,103,Hassan Whiteside,20,-1,13,-1,4
756,104,Goran Dragic,34,-1,-1,-1,-1
757,104,Eric Bledsoe,27,7,-1,-1,-1
758,104,Markief Morris,15,-1,6,-1,-1
759,104,Gerald Green,15,2,-1,-1,-1
760,104,Roy Hibbert,15,-1,10,-1,-1
761,104,David West,10,-1,6,-1,-1
762,104,C.J. Miles,17,-1,-1,-1,-1
763,104,C.J. Watson,14,-1,-1,-1,-1
764,104,Chris Copeland,10,-1,-1,-1,-1
765,105,Russell Westbrook,20,20,-1,-1,-1
766,105,Hassan Whiteside,-1,-1,12,-1,-1
767,106,Deron Williams,23,6,4,1,-1
768,106,Dirk Nowitzki,22,3,11,1,1
769,106,Wesley Matthews,20,-1,-1,-1,-1
770,106,Gordon Hayward,26,4,6,-1,1
771,106,Shelvin Mack,18,2,2,-1,-1
772,106,Derrick Favors,11,-1,-1,-1,-1
773,107,T.J. Warren,20,-1,4,-1,3
774,107,Devin Booker,14,5,-1,-1,-1
775,107,Eric Bledsoe,14,5,-1,-1,-1
776,107,Tyson Chandler,11,-1,12,-1,-1
777,107,Anthony Davis,34,0,9,0,5
778,107,Jrue Holiday,30,7,9,-1,3
779,107,E'Twaun Moore,12,0,4,4,-1
780,108,Tony Parker,23,6,3,-1,-1
781,108,Danny Green,-1,-1,-1,-1,-1
782,108,Kawhi Leonard,18,1,7,-1,-1
783,108,DeMarcus Cousins,,,,,
784,108,Rajon Rondo,7,18,8,-1,-1
785,108,Rudy Gay,-1,-1,-1,-1,-1
786,108,Quincy Acy,-1,-1,-1,-1,-1
787,109,Jamal Crawford,32,-1,-1,-1,-1
788,109,Blake Griffin,28,7,13,-1,-1
789,109,DeAndre Jordan,15,-1,14,-1,-1
790,109,Austin Rivers,5,-1,4,-1,-1
791,109,Victor Oladipo,-1,-1,-1,-1,-1
792,109,Elfrid Payton,-1,-1,-1,-1,-1
793,109,Tobias Harris,10,-1,-1,-1,-1
794,109,Nikola Vucevic,10,-1,-1,-1,-1
795,109,Channing Frye,-1,-1,-1,-1,-1
796,109,Evan Fournier,7,-1,-1,-1,-1
797,109,Aaron Gordon,10,-1,7,-1,-1
798,110,Damian Lillard,25,-1,-1,-1,-1
799,110,Al-Farouq Aminu,23,-1,10,-1,-1
800,110,C.J. McCollum,-1,-1,5,-1,-1
801,110,Klay Thompson,35,-1,-1,-1,-1
802,110,Draymond Green,37,8,9,1,1
803,110,Shaun Livingston,5,10,-1,-1,-1
804,110,Leandro Barbosa,10,-1,-1,-1,-1
805,111,Paul George,-1,-1,-1,-1,-1
806,111,Myles Turner,-1,-1,-1,-1,-1
807,111,Jeff Teague,-1,-1,-1,-1,-1
808,111,Karl-Anthony Towns,-1,-1,-1,-1,-1
809,111,Andrew Wiggins,-1,-1,-1,-1,-1
810,111,Zach LaVine,-1,-1,-1,-1,-1
811,112,Matt Bonner,-1,-1,-1,-1,-1
812,112,Marco Belinelli,-1,-1,-1,-1,-1
813,112,George Hill,-1,-1,-1,-1,-1
814,113,Gordon Hayward,34,-1,-1,-1,-1
815,113,Chris Johnson,14,3,4,2,2
816,113,Rudy Gobert,-1,-1,-1,-1,4
817,113,Dwyane Wade,8,4,5,-1,-1
818,113,Chris Bosh,24,-1,7,-1,-1
819,113,Rodney Hood,-1,-1,-1,-1,-1
820,114,Kevin Durant,29,9,6,-1,-1
821,114,Stephen Curry,24,-1,-1,-1,-1
822,114,Klay Thompson,18,-1,-1,-1,-1
823,114,Draymond Green,-1,-1,-1,-1,-1
824,114,Ian Clark,-1,-1,-1,-1,-1
825,114,Jordan Clarkson,20,-1,-1,-1,-1
826,114,Larry Nance Jr.,11,-1,-1,-1,-1
827,114,Lou Williams,13,-1,-1,-1,-1
828,115,Andre Drummond,19,-1,20,-1,3
829,115,Marcus Morris,15,-1,-1,-1,-1
830,115,John Leuer,15,-1,-1,-1,-1
831,115,Wilson Chandler,21,-1,9,-1,-1
832,115,Jusuf Nurkic,10,-1,12,-1,-1
833,115,Jamal Murray,9,2,-1,-1,-1
834,115,Gary Harris,-1,-1,-1,-1,-1
835,115,Darrell Arthur,-1,-1,-1,-1,-1
836,116,Julius Randle,19,11,14,-1,-1
837,116,Nick Young,20,-1,-1,-1,-1
838,116,Marc Gasol,22,7,6,-1,-1
839,116,Mike Conley,21,-1,-1,-1,-1
840,117,Chris Paul,19,7,-1,-1,-1
841,117,Damian Lillard,-1,-1,-1,-1,-1
842,117,C.J. McCollum,8,-1,-1,-1,-1
843,117,Maurice Harkless,8,-1,-1,-1,-1
844,117,Blake Griffin,22,5,13,2,1
845,117,J.J. Reddick,10,-1,-1,-1,-1
846,117,Marreese Speights,12,1,8,-1,-1
847,118,Ryan Anderson,18,-1,-1,-1,-1
848,118,James Harden,14,10,7,-1,-1
849,118,Patrick Beverley,17,3,9,3,-1
850,118,Eric Gordon,17,4,3,-1,-1
851,118,D.J. Augustin,19,-1,-1,-1,-1
852,118,Aaron Gordon,18,7,6,-1,-1
853,118,Serge Ibaka,16,0,12,-1,-1
854,119,Klay Thompson,21,5,4,-1,-1
855,119,Stephen Curry,18,5,7,6,-1
856,119,Harrison Barnes,14,-1,3,-1,-1
857,119,Andre Iguodala,16,3,-1,-1,-1
858,119,Marc Gasol,18,6,12,-1,-1
859,119,Zach Randolph,13,-1,10,-1,-1
860,119,Mike Conley,13,5,-1,-1,-1
861,119,Jeff Green,-1,-1,4,-1,-1
862,120,Zach Randolph,-1,-1,15,-1,-1
863,120,Beno Udrih,17,-1,-1,-1,-1
864,120,Courtney Lee,17,-1,-1,-1,-1
865,120,Jeff Green,17,-1,-1,-1,-1
866,120,Marc Gasol,17,6,-1,-1,-1
867,120,Wesley Matthews,-1,-1,-1,-1,-1
868,120,Chris Kaman,-1,-1,-1,-1,-1
869,120,LaMarcus Aldridge,32,-1,9,-1,3
870,121,Damian Lillard,50,-1,-1,-1,-1
871,121,DeMar DeRozan,38,-1,-1,-1,-1
872,121,C.J. McCollum,-1,-1,-1,-1,-1
873,122,Kawhi Leonard,29,4,-1,-1,-1
874,123,Dirk Nowitzki,8,-1,-1,-1,-1
875,124,James Harden,39,11,7,4,-1
876,124,Gary Harris,28,4,-1,3,-1
877,124,Will Barton,24,8,7,-1,-1
878,124,Nikola Jokic,22,8,13,-1,-1
879,124,Eric Gordon,18,3,-1,-1,-1
880,124,Trevor Ariza,14,3,-1,-1,-1
881,124,Patrick Beverley,14,3,-1,-1,-1
882,124,Clint Capela,12,4,9,-1,-1
883,125,Jimmy Butler,20,6,8,3,-1
884,125,Derrick Rose,20,-1,-1,-1,-1
885,125,Taj Gibson,-1,-1,-1,-1,-1
886,125,Monta Ellis,17,-1,-1,-1,-1
887,125,Dirk Nowitzki,24,-1,7,-1,1
888,125,Tyson Chandler,10,-1,12,-1,-1
889,125,Tony Snell,10,-1,-1,-1,-1
890,125,Pau Gasol,13,-1,16,-1,-1
891,125,Joakim Noah,6,-1,7,-1,-1
892,125,Chandler Parsons,19,-1,-1,-1,-1
893,125,Rajon Rondo,6,4,-1,-1,-1
894,126,Anthony Davis,43,-1,10,-1,2
895,126,Tyreke Evans,13,6,-1,-1,-1
896,126,Eric Gordon,16,-1,-1,-1,-1
897,126,Norris Cole,11,-1,-1,-1,-1
898,126,Giannis Antetokounmpo,29,4,5,3,3
899,126,Michael Carter-Williams,25,7,-1,-1,-1
900,126,Khris Middleton,17,-1,-1,-1,-1
901,127,Chris Paul,26,12,-1,-1,-1
902,127,Shabazz Napier,17,3,5,-1,-1
903,127,Luol Deng,-1,-1,-1,-1,-1
904,127,Josh McRoberts,-1,-1,-1,-1,-1
905,127,Norris Cole,-1,-1,-1,-1,-1
906,128,Isaiah Thomas,28,7,5,1,-1
907,128,Avery Bradley,22,-1,9,-1,-1
908,128,Kelly Olynyk,22,-1,0,-1,-1
909,128,Victor Oladipo,25,-1,8,5,-1
910,128,Evan Fournier,13,-1,-1,-1,-1
911,128,Aaron Gordon,13,-1,-1,-1,-1
912,128,Andrew Nicholson,13,-1,-1,-1,-1
913,129,Carmelo Anthony,37,-1,-1,-1,-1
914,129,Trey Burke,-1,-1,-1,-1,-1
915,129,Derek Fisher,-1,-1,-1,-1,-1
916,130,Carmelo Anthony,-1,-1,-1,-1,-1
917,130,James Harden,36,6,6,-1,-1
918,130,Donatas Motiejunas,13,-1,8,-1,-1
919,130,Trevor Ariza,10,-1,-1,-1,-1
920,130,Jose Calderon,-1,5,-1,-1,-1
921,130,Travis Wear,9,-1,-1,-1,-1
922,130,Amare Stoudemire,8,-1,-1,-1,-1
923,130,Shane Larkin,-1,-1,-1,-1,-1
924,130,J.R. Smith,8,-1,-1,-1,-1
925,130,Pablo Prigioni,-1,-1,-1,-1,-1
926,131,Kawhi Leonard,17,5,7,1,2
927,131,Tiago Splitter,-1,-1,9,-1,3
928,131,Aron Baynes,8,-1,-1,-1,-1
929,131,Jason Thompson,-1,-1,16,-1,-1
930,131,Carl Landry,-1,-1,-1,-1,-1
931,131,Ben McLemore,21,-1,-1,-1,-1
932,132,Gordon Hayward,29,4,3,-1,-1
933,132,Derrick Favors,19,2,7,-1,2
934,132,Rudy Gobert,15,0,16,-1,4
935,132,George Hill,,,,,
936,132,Giannis Antetokounmpo,33,3,12,5,-1
937,132,Michael Beasley,22,-1,6,-1,-1
938,133,Klay Thompson,29,5,4,-1,-1
939,133,Stephen Curry,25,9,1,3,-1
940,133,Zaza Pachulia,10,-1,10,-1,-1
941,133,Draymond Green,9,6,11,-1,-1
942,133,Elfrid Payton,-1,-1,-1,-1,-1
943,133,Evan Fournier,12,-1,-1,-1,-1
944,133,Nikola Vucevic,-1,-1,-1,-1,-1
945,133,Jeff Green,13,-1,4,-1,-1
946,134,Isaiah Thomas,28,-1,-1,-1,-1
947,134,Kelly Olynyk,26,-1,-1,-1,-1
948,134,Jae Crowder,18,-1,-1,-1,-1
949,134,Al Horford,10,-1,-1,-1,-1
950,134,Tim Hardaway Jr.,-1,-1,-1,-1,-1
951,134,Paul Millsap,23,-1,-1,-1,-1
952,134,Dwight Howard,11,-1,8,-1,-1
953,134,Malcolm Delaney,17,-1,-1,-1,-1
954,135,Kentavious Caldwell-Pope,21,-1,-1,-1,-1
955,135,Andre Drummond,18,-1,19,-1,-1
956,135,Jeff Teague,-1,-1,-1,-1,-1
957,135,Kyle Korver,-1,-1,-1,-1,-1
958,135,Kent Bazemore,-1,-1,-1,-1,-1
959,135,Al Horford,-1,-1,4,-1,-1
960,135,Mike Muscala,-1,-1,-1,-1,-1
961,136,Jeff Green,30,1,8,2,-1
962,136,Tony Allen,9,-1,12,4,-1
963,136,Zach Randolph,18,-1,13,-1,-1
964,136,Evan Fournier,,,,,
965,136,Nikola Vucevic,16,3,14,-1,2
966,136,Tobias Harris,16,3,4,-1,-1
967,137,Bradley Beal,31,2,6,2,-1
968,137,Bojan Bogdanovic,21,4,5,2,-1
969,137,Brook Lopez,20,4,6,0,2
970,137,Jason Smith,15,0,8,1,-1
971,137,John Wall,23,12,6,1,2
972,137,Marcin Gortat,14,1,14,1,1
973,137,Otto Porter,20,1,10,1,-1
974,137,Rondae Hollis-Jefferson,13,2,11,1,-1
975,137,Sean Kilpatrick,10,2,4,-1,-1
976,137,Trevor Booker,-1,2,11,-1,1
977,138,Giannis Antetokounmpo,24,3,10,2,-1
978,138,Jabari Parker,16,4,7,-1,-1
979,138,Dion Waiters,33,0,0,0,0
980,138,Goran Dragic,25,6,-1,-1,-1
981,138,Hassan Whiteside,16,-1,15,-1,-1
982,139,LaMarcus Aldridge,35,-1,9,-1,-1
983,139,Damian Lillard,35,-1,-1,-1,-1
984,139,Wes Matthews,10,-1,4,-1,-1
985,139,Nic Batum,7,-1,-1,-1,-1
986,139,Derrick Rose,31,5,3,-1,-1
987,139,Taj Gibson,10,-1,12,-1,-1
988,139,Pau Gasol,13,-1,10,-1,-1
989,139,Aaron Brooks,17,-1,-1,-1,-1
990,139,Nikola Mitotic,15,-1,9,-1,-1
991,140,Jamal Crawford,26,-1,-1,-1,-1
992,140,Derrick Rose,20,4,5,-1,-1
993,140,DeAndre Jordan,17,4,20,-1,4
994,140,Pau Gasol,15,5,14,-1,-1
995,141,Kent Bazemore,15,-1,-1,-1,-1
996,141,Dennis Schroder,16,-1,-1,-1,-1
997,141,John Jenkins,12,-1,7,-1,-1
998,141,Elton Brand,7,-1,8,-1,-1
999,141,Hassan Whiteside,14,-1,24,-1,-1
1000,142,Allen Crabbe,-1,-1,-1,-1,-1
1001,142,Kevin Garnett,12,-1,12,-1,-1
1002,142,LaMarcus Aldridge,-1,-1,-1,-1,-1
1003,142,Meyers Leonard,-1,-1,12,-1,-1
1004,142,Nicolas Batum,-1,-1,-1,-1,-1
1005,143,Anthony Davis,25,-1,12,-1,6
1006,143,Tyreke Evans,19,11,-1,-1,-1
1007,143,Ryan Anderson,17,-1,-1,-1,-1
1008,143,Kobe Bryant,33,5,-1,-1,-1
1009,143,Jordan Hill,10,-1,8,-1,-1
1010,143,Carlos Boozer,16,-1,6,-1,-1
1011,144,Chris Bosh,25,4,8,-1,4
1012,144,Derrick Favors,25,2,12,3,7
1013,144,Alec Burks,24,-1,-1,-1,-1
1014,144,Gordon Hayward,24,-1,-1,-1,-1
1015,144,Rodney Hood,10,-1,-1,-1,-1
1016,144,Tyler Johnson,17,3,4,1,2
1017,144,Goran Dragic,14,-1,-1,-1,-1
1018,145,Nikola Vucevic,18,2,5,-1,1
1019,145,Roy Hibert,15,4,8,-1,1
1020,145,Shabazz Napier,22,-1,-1,-1,-1
1021,145,Victor Oladipo,-1,-1,-1,-1,-1
1022,146,James Harden,89,-1,-1,-1,-1
1023,146,Dwight Howard,20,-1,20,-1,-1
1024,146,Austin Rivers,10,1,-1,-1,-1
1025,146,Blake Griffin,35,5,11,-1,-1
1026,146,Chris Paul,-1,-1,-1,-1,-1
1027,147,Kawhi Leonard,32,5,6,-1,-1
1028,147,Tony Parker,18,5,1,-1,-1
1029,147,LaMarcus Aldridge,15,5,10,-1,2
1030,147,Danny Green,11,0,3,2,-1
1031,147,Dewayne Dedmon,10,3,11,-1,1
1032,147,Davis Bertans,9,1,1,-1,-1
1033,147,Dario Saric,20,3,1,-1,-1
1034,147,Jahlil Okafor,20,0,8,-1,2
1035,147,Robert Covington,18,1,6,2,-1
1036,147,Nik Stauskas,16,7,7,0,0
1037,147,Ersan Ilyasova,11,3,2,1,-1
1038,148,Kawhi Leonard,31,6,7,3,-1
1039,148,LaMarcus Aldridge,21,0,15,-1,3
1040,148,Patty Mills,15,2,2,2,-1
1041,148,Pau Gasol,12,2,8,-1,-1
1042,148,Anthony Davis,29,3,9,-1,-1
1043,148,Jrue Holiday,26,5,7,-1,-1
1044,148,DeMarcus Cousins,19,4,23,-1,-1
1045,149,Rodney Stuckey,34,7,6,-1,-1
1046,149,Luis Scola,15,0,10,-1,-1
1047,149,Damjan Rudez,17,5,-1,-1,-1
1048,149,George Hill,13,6,-1,-1,-1
1049,149,Tobias Harris,22,2,6,-1,-1
1050,149,Victor Oladipo,13,-1,-1,3,3
1051,149,Elfrid Payton,14,6,-1,-1,-1
1052,149,Nikola Vucevic,13,-1,5,-1,-1
1053,150,DeMarcus Cousins,36,4,20,2,1
1054,150,Bradley Beal,31,0,-1,-1,-1
1055,150,John Wall,19,11,8,-1,-1
1056,150,Otto Porter,25,-1,15,-1,-1
1057,150,Marcin Gortat,-1,-1,15,-1,-1
1058,150,Kelly Oubre,10,-1,10,-1,-1
1059,150,Jr.,10,-1,10,-1,-1
1060,150,Rudy Gay,18,-1,-1,-1,-1
1061,150,Darren Collison,-1,-1,-1,-1,-1
1062,150,Arron Afflalo,-1,-1,-1,-1,-1
1063,150,Kosta Koufos,-1,-1,-1,-1,-1
1064,150,Ty Lawson,12,-1,-1,-1,-1
1065,151,Bradley Beal,41,3,3,1,-1
1066,151,Markieff Morris,23,3,9,3,1
1067,151,Blake Griffin,26,7,7,1,-1
1068,151,J.J. Redick,17,-1,1,-1,-1
1069,151,Chris Paul,13,12,4,2,-1
1070,151,DeAndre Jordan,13,2,17,-1,1
1071,151,Mareese Speights,14,-1,-1,-1,-1
1072,151,Austin Rivers,13,-1,-1,-1,-1
1073,151,Luc Mbah a Moute,,,,,
1074,151,John Wall,18,11,5,1,1
1075,151,Otto Porter,9,2,4,3,-1
1076,151,Marcin Gortat,9,0,7,1,2
1077,152,LaMarcus Aldridge,10,-1,-1,2,-1
1078,152,Thomas Robinson,14,-1,9,-1,-1
1079,152,Meyers Leonard,14,-1,9,-1,-1
1080,152,DeMarcus Cousins,22,-1,19,-1,4
1081,152,Darren Collison,13,8,7,-1,-1
1082,152,Rudy Gay,26,-1,-1,-1,-1
1083,152,Jason Thompson,4,-1,7,-1,-1
1084,153,Dennis Schroeder,18,7,6,-1,-1
1085,153,Paul Millsap,16,4,6,4,-1
1086,153,Dwight Howard,13,-1,12,-1,-1
1087,153,Eflrid Payton,15,6,4,3,-1
1088,153,Aaron Gordon,15,-1,10,-1,-1
1089,153,Nikola Vucevic,10,6,6,-1,-1
1090,154,Kemba Walker,16,8,1,1,-1
1091,154,Marvin Williams,22,-1,6,-1,-1
1092,154,Nicolas Batum,17,11,5,2,-1
1093,154,Reggie Jackson,20,10,2,-1,-1
1094,154,Kentavious Caldwell-Pope,24,-1,-1,-1,-1
