"Game ID","name","Points","Assists","Total rebounds","Steals","Blocks"
"104","c. j. miles","17","null","null","null","null"
"104","c. j. watson","10","null","null","null","null"
"104","chris copeland","10","null","null","null","null"
"104","david west","10","null","six","null","null"
"104","eric bledsoe","15","seven","null","null","null"
"104","gerald green","15","two","null","null","null"
"104","goran dragic","34","null","null","null","null"
"104","markief morris","15","null","six","null","null"
"104","roy hibbert","15","null","10","null","null"
"105","hassan whiteside","five","null","12","null","null"
"105","russell westbrook","20","null","null","null","null"
"106","deron williams","23","six","four","one","null"
"106","derrick favors","11","two","two","one","null"
"106","dirk nowitzki","22","three","11","one","one"
"106","gordon hayward","26","four","six","null","one"
"106","shelvin mack","18","two","two","null","one"
"106","wesley matthews","20","null","null","null","null"
"107",".","null","null","null","null","null"
"107","anthony davis","34","null","nine","null","five"
"107","devin booker","14","five","null","null","null"
"107","e'twaun moore","12","null","four","four","null"
"107","eric bledsoe","14","five","null","null","null"
"107","tyson","11","null","12","null","null"
"108","kawhi leonard","18","null","seven","null","null"
"108","leonard","18","null","seven","null","null"
"108","parker","23","six","three","null","null"
"108","rajon rondo","null","null","eight","null","null"
"109","aaron gordon","10","null","seven","null","null"
"109","blake griffin","28","seven","13","null","null"
"109","deandre jordan","15","null","14","null","null"
"109","elfrid payton","45","null","null","null","null"
"109","evan","null","null","null","null","null"
"109","fournier","null","null","null","null","null"
"109","jamal crawford","32","null","null","null","null"
"109","tobias harris","10","null","null","null","null"
"109","victor oladipo","null","null","null","null","null"
"110",". mccollum","null","14","10","one","null"
"110","al - farouq aminu","23","eight","10","one","null"
"110","c.","null","null","null","null","one"
"110","damian lillard","25","eight","10","one","null"
"110","klay thompson","35","eight","null","one","one"
"110","leandro barbosa","10","null","null","null","one"
"110","shaun livingston","five","10","null","one","one"
"112","george hill","null","null","null","null","null"
"112","matt bonner","null","null","null","null","null"
"112","pop","null","null","null","null","null"
"113","chris bosh","24","null","seven","null","null"
"113","chris johnson","14","three","four","two","two"
"113","dwyane wade","eight","four","five","null","null"
"113","gordon hayward","34","null","null","null","null"
"113","rodney hood","14","three","four","two","two"
"113","rudy gobert","null","null","null","two","null"
"114","jordan","20","null","null","null","null"
"114","k","20","null","null","null","null"
"114","kevin durant","29","nine","six","null","null"
"114","larry nance jr.","11","null","null","null","null"
"114","lou","13","null","null","null","null"
"115","andre drummond","19","null","20","null","null"
"115","darrell arthur","null","null","null","null","null"
"115","gary harris","null","null","null","null","null"
"115","jamal","null","null","null","null","null"
"115","john leuer","15","null","null","null","null"
"115","jusuf nurkic","10","null","12","null","null"
"115","marcus morris","15","null","null","null","null"
"115","wilson chandler","21","null","nine","null","null"
"116","julius randle","19","11","14","null","null"
"116","marc gasol","22","seven","six","null","null"
"116","mike conley","21","null","null","null","null"
"116","nick young","20","null","null","null","null"
"117","blake griffin","22","five","13","two","one"
"117","chris paul","19","seven","null","null","null"
"117","harkless","eight","null","null","null","null"
"117","j.","10","null","null","null","null"
"117","marreese speights","12","an","eight","null","null"
"117","reddick","10","null","null","null","null"
"118","aaron gordon","18","seven","six","null","null"
"118","d. j. augustin","18","null","six","null","null"
"118","patrick","17","three","nine","three","null"
"118","ryan anderson","18","null","null","null","null"
"118","serge ibaka","16","null","12","null","null"
"119","andre iguodala","16","three","three","null","null"
"119","harrison barnes","16","three","three","null","null"
"119","jeff green","10","five","four","null","null"
"119","klay thompson","21","five","four","null","null"
"119","marc gasol","18","six","12","null","null"
"119","mike conley","13","five","null","null","null"
"119","zach randolph","13","null","10","null","null"
"120","lamarcus aldridge","32","null","nine","null","null"
"120","marc gasol","six","null","null","null","null"
"120","zach randolph","null","null","15","null","null"
"121","c. j. mccollum","null","null","null","null","null"
"121","damian lillard","74","null","null","null","null"
"121","demar derozan","38","null","null","null","null"
"122","kawhi leonard","29","four","null","null","null"
"124","clint capela","12","four","nine","null","null"
"124","eric gordon","18","three","null","null","null"
"124","gary harris","28","four","null","three","null"
"124","james harden","39","three","seven","four","null"
"124","nikola jokic","22","eight","13","null","null"
"124","patrick beverley","null","three","10","null","null"
"124","trevor ariza","14","three","10","null","null"
"124","will barton","24","eight","seven","three","null"
"125","chandler parsons","10","null","12","null","null"
"125","dirk nowtizki","24","null","seven","null","null"
"125","jimmy butler","null","six","eight","three","null"
"125","joakim noah","six","null","seven","null","null"
"125","monta ellis","17","four","null","null","null"
"125","pau gasol","null","null","16","null","null"
"125","rajon rondo","six","four","null","null","null"
"125","rose","null","null","null","null","null"
"125","tony snell","10","null","null","null","null"
"126","eric gordon","16","null","null","null","null"
"126","giannis antetokounmpo","29","four","five","three","three"
"126","khris middleton","17","null","null","null","null"
"126","michael carter - williams","25","seven","null","null","null"
"126","norris cole","11","null","null","null","null"
"127","26","null","null","null","null","null"
"127","chris paul","26","12","null","null","null"
"127","shabazz napier","17","three","five","null","null"
"128","25","null","null","null","null","null"
"128","andrew nicholson","null","null","null","null","null"
"128","avery bradley","22","null","nine","null","null"
"128","evan","null","null","null","null","null"
"128","fournier","null","null","null","null","null"
"128","isaiah thomas","28","seven","five","a","null"
"128","magic","25","null","null","five","null"
"128","victor oladipo","25","null","eight","five","null"
"130","amare st","null","five","null","null","null"
"130","anthony","14","five","null","null","null"
"130","donatas motiejunas","13","five","eight","null","null"
"130","harden","13","five","six","null","null"
"130","jose calderon","nine","five","null","null","null"
"130","pablo prigioni","null","five","null","null","null"
"130","smith","null","five","null","null","null"
"130","travis wear","nine","five","null","null","null"
"130","trevor ariza","10","five","null","null","null"
"131","ar","null","null","null","null","null"
"131","baynes","eight","null","null","null","null"
"131","ben mclemore","21","null","null","null","null"
"131","kawhi leonard","17","five","seven","one","two"
"131","thompson","20","null","null","null","null"
"131","tiago splitter","null","null","nine","null","three"
"132","beasley","22","null","six","null","null"
"132","derrick favors","19","two","seven","null","two"
"132","george hill","19","null","null","four","null"
"132","giannis antetokounmpo","33","three","12","five","null"
"132","gordon hayward","29","two","three","null","null"
"132","rudy gobert","15","null","16","null","four"
"133","curry","25","nine","one","three","null"
"133","draymond green","nine","six","11","null","null"
"133","elfrid payton","12","null","null","null","null"
"133","fournier","12","null","null","null","null"
"133","jeff green","13","six","four","null","null"
"133","klay thompson","25","nine","four","three","null"
"133","nikola vucevic","10","null","null","null","null"
"133","pachul","10","null","10","three","null"
"133","zaza","null","null","null","three","null"
"134",".","null","null","null","null","null"
"134","al horford","10","null","10","null","null"
"134","dwight howard","11","null","eight","null","null"
"134","hardaway","null","null","null","null","null"
"134","isaiah thomas","28","null","null","null","null"
"134","jae crowder","18","null","null","null","null"
"134","kelly olynyk","26","null","null","null","null"
"134","malcolm delaney","17","null","eight","null","null"
"134","paul millsap","23","null","null","null","null"
"134","tim","null","null","null","null","null"
"135","al horford","null","null","four","null","null"
"135","andre drummond","18","null","19","null","null"
"135","kent bazemore","25","null","null","null","null"
"135","kentavious caldwell - pope","21","null","null","null","null"
"136","evan fournier","16","five","three","null","null"
"136","jeff green","30","an","eight","two","null"
"136","nikola vucevic","16","three","14","null","two"
"136","tobias harris","16","three","four","null","null"
"136","tony allen","nine","null","12","four","null"
"136","zach randolph","18","null","13","null","null"
"137","bojan bogdanovic","20","four","five","two","two"
"137","bradley beal","31","null","six","two","null"
"137","brook lopez","20","four","six","null","two"
"137","jason smith","15","null","eight","one","null"
"137","john wall","23","12","six","one","two"
"137","marcin gortat","14","one","14","one","one"
"137","otto porter","20","null","10","null","null"
"137","rondae hollis - jefferson","14","two","11","one","null"
"137","sean kilpatrick","10","two","four","null","null"
"137","trevor booker","14","null","null","null","null"
"138","dion waiters","33","null","null","null","null"
"138","giannis antetokounmpo","24","three","10","two","null"
"138","goran dragic","25","six","null","null","null"
"138","hassan whiteside","16","null","15","null","null"
"139","aaron brooks","15","null","null","null","null"
"139","damian lillard","35","null","null","null","null"
"139","derrick rose","31","five","three","null","null"
"139","gibson","10","null","null","null","null"
"139","lamarcus aldridge","35","null","nine","null","null"
"139","nic batum","seven","null","null","null","null"
"139","nikola mitotic","15","null","nine","null","null"
"139","pau gasol","13","null","10","null","null"
"139","wes matthews","10","null","four","null","null"
"140","deandre jordan","17","four","null","null","four"
"140","derrick rose","20","four","five","null","null"
"140","jamal crawford","10","null","null","null","null"
"140","pau gasol","15","five","14","null","null"
"141","elton brand","seven","null","eight","null","null"
"141","hassan whiteside","14","null","24","null","null"
"141","john jenkins","12","null","seven","null","null"
"142","allen crabbe","null","null","null","null","null"
"142","batum","null","null","null","null","null"
"142","kevin garnett","12","null","12","null","null"
"142","meyers leonard","null","null","12","null","null"
"143","anthony davis","25","null","12","null","null"
"143","carlos boozer","13","null","6","null","null"
"143","jordan","null","null","eight","null","null"
"143","ryan anderson","17","null","null","null","null"
"143","tyreke evans","19","11","null","null","null"
"144","chris bosh","25","three","eight","null","two"
"144","derrick favors","25","pair","12","three","seven"
"144","gordon hayward","24","null","null","null","null"
"144","tyler johnson","17","three","four","a","two"
"145","nikola vucevic","18","null","five","null","null"
"145","roy hibert","15","four","eight","null","one"
"145","shabazz napier","22","null","null","null","null"
"146","austin rivers","10","five","null","null","null"
"146","dwight howard","20","null","20","null","null"
"146","griffin","35","five","11","null","null"
"146","hardan","null","null","null","null","null"
"146","harden","89","null","null","null","null"
"146","paul","null","null","null","null","null"
"147","danny green","11","null","three","null","null"
"147","dario sar","null","three","one","null","null"
"147","davis bertans","nine","one","one","null","null"
"147","dewayne dedmon","10","three","11","null","a"
"147","ersan ilyasova","11","three","two","one","null"
"147","jahlil okafor","null","null","one","null","null"
"147","kawhi leonard","32","five","six","null","null"
"147","lamarcus aldridge","15","null","10","null","null"
"147","nik stauskas","16","seven","seven","null","null"
"147","robert covington","18","one","six","two","null"
"147","tony parker","18","five","a","null","null"
"148","anthony davis","29","three","nine","null","null"
"148","demarcus cousins","19","four","23","null","null"
"148","jrue holiday","26","five","seven","null","null"
"148","kawhi leonard","31","six","seven","three","null"
"148","lamarcus aldridge","21","null","15","null","three"
"148","patty mills","15","two","two","two","null"
"148","pau gasol","12","two","eight","two","null"
"149","cj miles","17","five","null","null","null"
"149","damjan rudez","17","five","null","null","null"
"149","elfrid payton","14","six","null","null","null"
"149","george hill","13","six","null","null","null"
"149","luis","15","null","10","null","null"
"149","rodney stuckey","34","seven","six","null","null"
"149","scola","15","null","10","null","null"
"149","tobias harris","22","two","six","null","null"
"149","victor oladipo","13","five","null","three","three"
"150","arron afflalo","13","null","null","null","null"
"150","bradley beal","31","null","null","null","a"
"150","cousins","31","four","null","two","a"
"150","darren collison","13","null","null","null","null"
"150","dem","31","four","null","two","a"
"150","john wall","19","11","eight","null","a"
"150","kelly oubre, jr.","10","null","10","null","a"
"150","kosta koufos","13","null","null","null","null"
"150","marcin gortat","null","null","15","null","a"
"150","otto porter","25","null","15","null","null"
"150","rudy gay","18","null","null","null","a"
"150","ty lawson","12","null","null","null","null"
"151","austin rivers","13","null","null","null","null"
"151","bradley beal","41","three","three","null","null"
"151","chris paul","13","two","17","null","null"
"151","deandre jordan","null","two","null","null","null"
"151","j.","null","null","null","null","null"
"151","john wall","18","null","five","a","a"
"151","marcin gortat","nine","two","seven","three","two"
"151","mareese speights","14","null","null","null","null"
"151","markieff morris","23","three","nine","three","a"
"151","otto porter","nine","null","null","null","two"
"151","redick","17","null","a","null","null"
"152","darren collison","13","eight","seven","null","null"
"152","demarcus cousins","22","null","19","null","four"
"152","jason thompson","four","null","seven","null","null"
"152","lamarcus aldridge","10","null","null","two","null"
"152","meyers leonard","null","null","null","null","null"
"152","rudy gay","26","null","null","null","null"
"152","sessions","null","null","null","null","null"
"152","thomas robinson","null","null","null","null","null"
"153","aaron gordon","15","null","10","null","null"
"153","dennis schroeder","18","seven","six","null","null"
"153","dwight howard","13","null","12","null","null"
"153","eflrid payton","15","six","four","three","null"
"153","nikola vucevic","10","six","six","null","null"
"153","paul millsap","16","four","six","four","null"
"154","johnson","null","null","null","null","null"
"154","kemba walker","16","eight","one","one","one"
"154","kentavious caldwell - pope","24","one","five","three","null"
"154","marvin williams","22","null","six","two","null"
"154","nicolas batum","17","11","five","two","null"
"154","reggie jackson","20","10","two","null","null"
"154","tobias harris","20","one","five","three","null"
"155","anthony","null","null","13","null","null"
"155","paul george","22","null","10","null","null"
"156","17","null","null","seven","null","null"
"156","bobby portis","eight","null","six","one","null"
"156","cameron payne","11","two","two","one","null"
"156","clint capela","17","null","seven","null","null"
"156","denzel valentine","null","null","null","one","null"
"156","dwyane wade","21","two","three","two","null"
"156","harden","19","13","seven","three","null"
"156","jimmy butler","16","four","five","one","null"
"156","lou williams","18","one","three","two","one"
"156","ryan anderson","21","null","three","one","null"
"156","trevor ariza","11","one","13","two","null"
"157","john henson","five","two","null","null","null"
"157","kawhi leonard","23","null","null","null","null"
"157","lamarcus aldridge","null","null","null","null","null"
"157","tim duncan","14","four","10","null","null"
"158","bojan bogdanovic","null","null","null","null","null"
"158","demarre carroll","19","four","nine","null","null"
"158","deron williams","10","13","null","null","null"
"158","horford","24","four","seven","null","null"
"158","jarrett jack","null","null","null","null","null"
"158","jeff teague","15","12","six","null","null"
"158","joe johnson","21","null","eight","null","null"
"158","mike","null","null","null","null","null"
"158","mike scott","20","null","eight","null","null"
"158","thaddeus young","15","null","11","null","null"
"159","bobby portis","16","null","seven","a","a"
"159","brooks","29","null","null","null","null"
"159","buckets","four","null","null","null","null"
"159","jimmy butler","28","four","four","two","a"
"159","lavoy allen","10","five","12","null","null"
"159","monta ellis","13","five","a","null","null"
"159","pau gasol","13","sole","11","null","three"
"159","paul george","19","three","seven","null","null"
"159","rodney stuckey","13","null","null","null","null"
"160","chris bosh","eight","null","null","null","null"
"160","dwyane wade","19","eight","five","two","null"
"160","ed davis","12","null","null","null","null"
"160","hassan whiteside","19","null","13","null","null"
"160","jordan hill","12","null","six","null","null"
"160","kobe bryant","12","seven","six","two","null"
"160","mario chalmers","19","eight","null","two","null"
"161","cody zeller","19","null","10","null","three"
"161","jeremy lim","19","null","null","null","null"
"161","kemba walker","23","null","null","null","null"
"161","paul millsap","20","null","null","null","null"
"162","kobe bryant","12","13","11","null","null"
"163","courtney lee","18","null","five","null","null"
"163","derrick","21","six","null","two","null"
"163","gordon hayward","21","six","eight","null","null"
"163","jordan adams","13","null","null","null","null"
"163","marc gasol","17","null","eight","null","null"
"163","mike conley","11","null","null","null","null"
"163","rodney hood","13","null","null","null","null"
"163","rudy gobert","15","null","null","null","null"
"164","dario","21","null","seven","null","null"
"164","draymond green","14","11","six","five","null"
"164","pachulia","16","null","five","null","null"
"164","robert covington","15","null","eight","four","null"
"164","zaza","16","null","five","null","null"
"165","alex len","10","four","eight","a","null"
"165","brandon knight","25","seven","eight","a","two"
"165","d'angelo russell","null","three","two","a","null"
"165","devin booker","28","seven","three","a","two"
"165","jon leuer","22","null","14","a","a"
"165","jordan clarkson","13","pair","three","null","null"
"165","joseph randle","19","an","15","null","null"
"165","kobe bryant","17","two","three","a","a"
"165","lou williams","11","five","two","a","null"
"165","mirza teletovic","17","three","a","a","null"
"166","alec burks","null","null","null","null","null"
"166","gordon hayward","20","null","null","null","null"
"166","kevin durant","29","six","five","null","null"
"166","rodney hood","null","six","null","null","null"
"166","russell westbrook","25","five","11","null","null"
"166","serge ibaka","seven","null","seven","null","six"
"167","batum","eight","null","10","null","null"
"167","bojan bogdanovic","12","one","three","null","two"
"167","bradley beal","18","two","three","one","one"
"167","cody zeller","19","six","five","null","two"
"167","jason smith","eight","two","four","null","three"
"167","john wall","19","eight","three","one","two"
"167","kaminsky","14","two","four","null","one"
"167","kemba walker","16","six","two","null","null"
"167","marco belinelli","11","two","one","null","one"
"167","markieff morris","eight","two","four","null","three"
"167","marvin williams","16","null","null","null","null"
"167","otto porter, jr.","16","one","three","null","null"
"168","chris paul","22","16","null","null","null"
"168","jamal crawford","26","five","null","null","null"
"168","tim duncan","30","null","11","null","null"
"168","tony","21","13","null","null","null"
"169","dejounte murray","24","null","null","null","null"
"170",". barea","nine","six","two","a","null"
"170","al","null","null","four","two","null"
"170","amir johnson","eight","four","six","two","null"
"170","avery bradley","18","an","13","null","null"
"170","deron williams","null","six","two","a","null"
"170","harrison barnes","28","an","two","two","null"
"170","isaiah thomas","30","null","four","null","null"
"170","j.","null","null","null","a","null"
"170","kelly olynyk","10","null","four","null","null"
"170","wesley matthews","22","null","three","two","null"
"170","williams","null","six","two","null","null"
"171","deron williams","eight","11","null","null","null"
"171","dwight powell","14","null","null","null","null"
"171","harrison barnes","17","four","nine","null","null"
"171","julius randle","18","three","four","null","null"
"171","wesley matthews","20","null","six","null","null"
"172","andre drummond","23","one","14","one","one"
"172","goran dragic","18","five","five","two","null"
"172","josh smith","12","null","11","null","null"
"172","tucker","16","three","nine","three","null"
"173","demarre carroll","26","five","eight","four","null"
"173","eric gordon","19","three","four","null","null"
"173","harden","40","11","10","null","null"
"173","kyle lowry","12","six","five","four","null"
"173","montrezl harrell","null","null","null","null","null"
"173","trevor ariza","17","three","seven","null","null"
"174",". redick","17","null","null","null","null"
"174","blake griffin","45","null","null","null","null"
"174","chris paul","20","10","null","null","null"
"174","deandre jordan","10","null","14","null","null"
"174","eric bledsoe","27","16","11","null","two"
"174","goran dragic","17","eight","seven","null","null"
"174","j.","17","null","null","null","null"
"174","morris","21","null","seven","null","null"
"175","anthony davis","14","null","five","null","null"
"175","marc gasol","16","null","11","null","null"
"175","mike conley","11","five","null","null","null"
"175","omer asik","null","null","eight","null","null"
"175","ryan anderson","seven","null","five","null","null"
"175","tayshaun prince","14","null","five","null","null"
"175","tony allen","12","null","five","null","null"
"175","tyreke evans","24","null","null","null","null"
"175","zach randolph","15","null","11","null","null"
"176","demar derozan","null","null","null","null","null"
"176","fields","null","null","null","null","null"
"176","jonas valanciunas","18","null","15","null","null"
"176","kyle lowry","16","14","null","null","null"
"176","kyrie irving","13","10","null","null","null"
"176","lebron james","35","10","null","null","null"
"176","miller","null","null","null","null","null"
"177","brandon knight","31","null","null","null","null"
"177","devin booker","31","null","null","null","null"
"177","lance stephenson","16","null","null","null","null"
"177","zach randolph","14","seven","13","two","null"
"178","al horford","23","six","16","null","five"
"178","dennis schroder","18","null","null","null","null"
"178","harrison barnes","14","null","null","null","null"
"178","jeff teague","16","six","null","null","null"
"178","klay thompson","27","null","null","null","null"
"179","george hill","23","null","five","null","null"
"179","gordon hayward","24","null","seven","null","null"
"179","rudy gobert","null","null","null","null","null"
"179","schroed","16","null","null","null","null"
"179","trey lyle","null","null","null","null","null"
"180","danilo gallinari","47","null","null","null","null"
"180","devin harris","19","nine","null","null","null"
"180","dirk nowitzki","19","null","nine","null","null"
"180","hickson","14","null","12","null","null"
"180","j.","14","null","12","null","null"
"180","jefferson","19","null","null","null","null"
"180","kenneth faried","14","null","null","null","null"
"180","parsons","19","null","null","null","null"
"180","rajon rondo","19","null","null","null","null"
"180","randy foye","17","null","null","null","null"
"180","ty lawson","19","18","null","null","null"
"180","wilson chandler","20","null","11","null","null"
"181",".","null","null","null","null","null"
"181","elijah","12","null","null","null","null"
"181","enes kanter","24","null","17","null","null"
"181","gordon hayward","14","null","five","null","null"
"181","kevin love","19","null","13","null","null"
"181","kyrie irving","18","null","null","null","null"
"181","lebron james","26","nine","seven","null","null"
"181","smith","15","null","null","null","null"
"181","timofey mozgov","16","null","11","null","null"
"182","eric gordon","16","three","two","two","null"
"182","harden","41","12","seven","a","null"
"182","kevin love","24","null","five","two","a"
"182","kyrie irving","null","null","five","null","null"
"182","lebron james","19","eight","five","two","null"
"182","nene hilario","13","four","five","null","a"
"182","ryan anderson","12","an","four","null","null"
"182","smith","15","two","three","null","null"
"182","trevor ariza","11","two","a","null","a"
"182","tristan thompson","null","null","10","null","null"
"183","al jefferson","13","null","null","null","null"
"183","andre drummond","13","null","nine","null","null"
"183","jon leuer","14","null","seven","null","null"
"183","lavoy allen","18","three","11","two","one"
"183","marcus morris","19","four","six","null","null"
"183","paul george","21","null","null","null","null"
"184",".","20","seven","null","four","null"
"184",". miles","20","seven","null","null","null"
"184","brandon knight","20","seven","null","four","null"
"184","john henson","14","seven","10","null","null"
"184","knight","20","seven","null","four","null"
"184","luis scola","20","null","five","null","null"
"184","pachulia","12","seven","14","null","null"
"184","rodney stuckey","20","null","null","null","null"
"184","roy hibbert","20","seven","seven","four","null"
"184","zaza puchilia","20","seven","null","null","null"
"185","c. j. miles","eight","eight","seven","two","two"
"185","dion waiters","22","eight","seven","two","two"
"185","glenn robinson","13","eight","five","one","two"
"185","goran dragic","21","eight","seven","two","two"
"185","hassan whiteside","22","eight","seven","null","two"
"185","james johnson","15","eight","seven","two","two"
"185","jeff teague","16","eight","seven","one","two"
"185","luke babbitt","nine","eight","seven","two","two"
"185","myles turner","18","eight","seven","two","two"
"185","paul george","10","eight","seven","null","two"
"185","rodney stuckey","12","three","one","two","two"
"186","bobby portis","13","six","four","a","null"
"186","bradley beal","19","null","null","null","null"
"186","denzel valentine","19","two","two","two","null"
"186","jason smith","seven","null","six","null","three"
"186","john wall","null","14","six","a","null"
"186","marcin gortat","10","null","12","a","a"
"186","markieff morris","19","null","null","null","a"
"186","michael carter - williams","14","an","null","null","a"
"186","otto porter, jr.","11","two","two","two","a"
"186","rajon rondo","12","six","null","null","null"
"186","robin lopez","14","two","seven","null","null"
"187","alec burks","22","three","two","one","null"
"187","kyle korver","17","six","10","null","null"
"187","paul millsap","30","three","17","two","two"
"187","trey burke","11","11","null","null","null"
"188","doug mcdermott","12","null","null","null","null"
"188","elfrid payton","nine","seven","null","null","null"
"188","evan fournier","13","two","null","null","null"
"188","jimmy butler","21","null","nine","null","null"
"188","jo","null","null","null","null","null"
"188","kirk hinrich","five","three","null","null","null"
"188","nikola vucevic","19","null","13","null","null"
"188","pau gasol","16","null","13","null","null"
"188","tobias harris","18","null","nine","null","null"
"189","andre drummond","10","null","nine","null","two"
"189","danny green","19","six","eight","null","null"
"189","dj augustin","21","8","three","null","null"
"189","kentavious caldwell - pope","20","six","three","null","null"
"190","derrick rose","30","one","null","null","null"
"190","klay thompson","null","null","null","null","null"
"191","andre roberson","28","null","13","null","null"
"191","andrew wiggins","20","four","six","five","null"
"191","dieng","25","an","nine","null","three"
"191","enes kanter","17","null","14","null","a"
"191","gorgui","25","an","nine","null","three"
"191","karl - anthony towns","17","null","six","a","three"
"191","kevin durant","28","an","six","null","a"
"191","ricky rubio","13","12","null","three","null"
"191","russell westbrook","26","eight","four","null","a"
"191","serge ibaka","null","null","null","null","null"
"191","steven adams","eight","null","13","null","null"
"193","al - farouq aminu","16","null","three","three","null"
"193","andrew wiggins","17","null","five","null","null"
"193","c. j. mccollum","17","six","five","null","null"
"193","damian lillard","19","seven","three","null","null"
"193","ed davis","13","null","eight","null","two"
"193","gorgui dieng","15","null","five","null","null"
"193","karl - anthony towns","27","null","12","null","null"
"193","ricky rubio","nine","15","six","null","null"
"194","c. j. miles","10","null","null","a","null"
"194","iman shumpert","null","null","null","null","null"
"194","jeff teague","20","eight","four","a","a"
"194","jefferson","null","null","null","null","null"
"194","jordan mcrae","nine","null","null","null","null"
"194","kay felder","nine","null","null","null","null"
"194","kevin love","27","seven","two","null","null"
"194","kyrie irving","24","seven","two","a","null"
"194","myles turner","12","null","eight","a","four"
"194","paul george","21","five","11","two","a"
"194","thaddeus young","16","an","seven","a","four"
"194","tristan thompson","two","three","12","null","a"
"195","alec burks","14","four","null","null","null"
"195","andre drummond","18","null","18","null","null"
"195","brandon jennings","23","five","null","null","null"
"195","dante exum","nine","five","null","null","null"
"195","derrick favors","14","null","12","null","null"
"195","enes kanter","14","null","12","null","null"
"195","gordon hayward","17","null","null","null","null"
"195","greg monroe","19","null","11","null","null"
"195","josh smith","13","null","null","null","null"
"196",". redick","17","three","three","null","null"
"196","andrew wiggins","seven","one","null","null","null"
"196","chris paul","20","16","eight","null","null"
"196","j.","17","three","three","null","null"
"196","karl - anthony towns","16","null","11","null","null"
"197","bradley beal","30","null","null","null","null"
"197","russell westbrook","35","11","14","null","null"
"197","victor oladipo","25","six","six","null","null"
"197","wall","15","15","null","null","null"
"198","danilo gallinari","16","null","10","null","null"
"198","jameer nelson","12","null","null","null","null"
"198","jonathon simmons","12","null","null","null","null"
"198","kawhi leonard","25","six","seven","null","null"
"198","tony","13","five","null","null","null"
"198","will barton","12","null","nine","null","null"
"199","salah mejri","16","null","17","null","null"
"200","bradley","null","seven","null","null","null"
"200","bradley beal","13","seven","null","null","null"
"200","brandan wright","13","null","five","null","null"
"200","goran dragic","20","two","null","two","null"
"200","humphries","11","null","15","null","null"
"200","isaiah thomas","18","four","null","null","null"
"200","john","null","seven","null","null","null"
"200","marcin gortat","14","null","null","null","null"
"200","markieff morris","16","four","seven","null","null"
"200","otto porter","14","null","null","null","null"
"201","andrew wiggins","29","null","null","null","one"
"201","ricky rubio","five","five","null","null","null"
"202","andrew wiggins","15","null","null","null","null"
"202","anthony davis","null","nine","12","null","a"
"202","gorgui dieng","12","four","12","null","a"
"202","holiday","null","nine","null","null","null"
"202","jr","null","null","null","null","null"
"202","karl - anthony towns","19","four","12","null","a"
"202","nemanja bjelica","10","an","four","null","null"
"202","norris cole","10","six","three","null","null"
"202","ricky rubio","11","seven","five","null","null"
"202","ryan anderson","26","null","three","a","a"
"202","shabazz muhammad","14","an","nine","null","null"
"202","zach","12","two","two","null","null"
"203","hollis thompson","null","null","null","null","null"
"203","ian mahinmi","12","null","null","two","null"
"203","isaiah canaan","15","null","null","null","null"
"203","ish smith","null","four","nine","null","null"
"203","jerami grant","14","null","null","null","null"
"203","monta ellis","13","five","null","null","null"
"203","paul george","15","three","six","two","null"
"204","andrea bargnani","25","four","seven","null","two"
"204","isaiah thomas","18","six","null","null","null"
"204","jae crowder","null","null","null","1","null"
"205","aron baynes","12","null","null","null","null"
"205","george hill","17","null","null","null","null"
"205","gordon hayward","25","six","nine","one","null"
"205","ish smith","16","null","null","null","null"
"205","joe ingles","12","null","null","null","null"
"205","kentavious caldwell - pope","10","null","null","null","null"
"205","tobias","12","null","null","null","null"
"206","bradley beal","null","null","null","null","null"
"206","chris copeland","19","null","12","null","null"
"206","donald sloan","31","seven","six","null","null"
"206","garrett temple","16","null","seven","null","null"
"206","john wall","31","null","10","null","null"
"206","marcin gortat","14","null","10","null","null"
"206","pierce","null","null","null","null","null"
"206","roy hibbert","null","null","null","null","null"
"206","sloan","31","seven","six","null","null"
"206","solomon hill","14","eight","null","null","null"
"207","c. j. mccollum","28","null","null","null","null"
"207","d'angelo russell","16","five","four","null","null"
"207","damian lillard","29","seven","null","null","null"
"207","jordan clarkson","19","four","three","four","null"
"207","julius randle","16","four","six","three","null"
"207","kobe bryant","21","null","null","null","null"
"207","meyers leonard","seven","null","six","null","one"
"208","corey brewer","null","null","10","null","null"
"208","frank kaminsky","22","null","three","null","null"
"208","harden","40","three","15","null","null"
"208","kemba walker","25","10","six","null","null"
"208","marco belinelli","31","10","eight","null","null"
"208","marvin williams","16","null","eight","null","null"
"208","nene hilario","25","null","10","null","null"
"208","patrick beverley","eight","null","eight","null","null"
"208","spencer hawes","null","10","eight","null","null"
"208","trevor ariza","16","three","four","null","null"
"209","andrew wiggins","36","two","eight","null","null"
"209","bojan bogdanovic","13","two","null","null","null"
"209","brook lopez","26","an","three","null","three"
"209","karl - anthony towns","21","four","seven","null","a"
"209","kris dunn","12","two","five","five","null"
"209","rondae hollis - jefferson","13","two","null","a","null"
"209","sean kilpatrick","14","three","five","a","null"
"209","trevor booker","15","an","nine","three","a"
"209","tyus jones","12","seven","null","five","null"
"209","zach lavine","17","null","two","null","null"
"210","curry","23","six","null","null","null"
"210","klay thompson","34","null","null","null","null"
"210","russell westbrook","15","seven","eight","null","null"
"211","jeff teague","30","nine","five","null","null"
"211","russell westbrook","31","15","11","null","null"
