Message ID,Subject,Message,Spam/Ham,Date
19981,: ) wonderland available for your m - ed ' . ica ~ tion supply,"to hay ; the distance , two miles , would be a pleasant winter
- - - - - original message - - - - -
from : alphonso sturgeon [ mailto : petasis @ iit . demokritos . gr ]
to : gene martins ; walljasper ; arnoldo brant ; stanford prescott
sent : sunday , november , 2004 5 : 37 am
subject : wonderland available for your m _ ed ^ , ica , tion supply
n ' ' o expensive m . ed ^ ' ica ~ tions o , ' f _ fered here , pain
aids ( ambien , sonata ) ; antidepresants ( celexa , paxil , prozac ) and other popular
m ` ` ed - s are all on benefits - margin
in our contemporary society , people face m ~ or _ e and m ~ or . e challenges and
chances . sometimes there could be anxiety or tension that they can ' t bear .
while the m , ed , _ ica ` tion could provide people with relief on these
situations , they should also be used cautiously to aviod the possible side
effects .
reeksport 50 opmfrksomsto 8 overraskelses
pailletters
aftern ~ - oon walk . having seen adele comfortably seated in her little
",spam,2004-10-04
4868,,"80 %
?????????
???
?????? ?????????
????????
????????
??? ?????? ???????
????????? ??????? ???? ? ??? ??????????? ???????
??????
??????????
smart ink
system
www . compusoft . gr
",spam,2005-04-04
15179,congratulation ! ! ! ! ! ! !,"from : the desk of the promotions manager ,
europe promotions / prize award department ,
ref : gta / lp / 26510460037 / 02
batch : 24 / 00319 / gta
e - mail : euroloto @ netscape . net
tel : + 31 - 624 - 645 - 123 ,
fax : + 31 - 641 - 611 - 202
euro lottery winner
our ref . no : 04 / amstelo 03568 / eu
21 - 08 - 04
attention : ref . no : eu / email 300 / euo 4
europe lotto wishes to inform you the results of the e - mail address ballot
lottery international program by europe lottery union held on the 12 th august
2004 . your email account has been picked as a winner of euros 600 , 000 . 00
only ( six hundred thousand euros only ) .
this result is now released to you on the 28 th of august 2004 , and your
email address attached to ticket no : 0431505 with the lucky no : 09 , 62 ,
16 , 71 , 31 , euro ball 25 . which won the lottery in the a category ? all participants
were selected through a computer ballot system drawn from microsoft users
from company and individual email addresses users .
be advice to keep your winning information confidential until your claims
has been processed and your money remitted to you . this is part of our security
protocol to avoid double claiming and unwarranted abuse of this program ,
for the release of your winning , kindly send your reply to claim department : inforenquiry @ europe . com ,
mr . patrick fuso , your assigned officer on 0031 - 642 - 645 - 123 .
all winning must be claimed not later than 29 nd of september 2004 . after
this date all unclaimed funds will be returned . please note in order to
avoid unnecessary delays and complications please remember to quote your
reference number in all correspondence , including phone and fax numbers .
congratulations from the staff and thank you for being part of email account
users program .
yours sincerely ,
mrs . julie van hans ,
executive . ( euro lottery intern . )
dr . p . swier , mr . gerald goodman ( manager foreign operations ) , mr . franklyn
van der weijden ( manager domestic banking operations ) , dr . james williams
( director international credit department ) , mrs . sandra murphy ( executive ) ,
mr . michael cole ( executive ) , mr . stephen boer ( chairman ) .
copyright © 2002 europe union lottery international .
get tiscali broadband from £ 15 : 99
get tiscali broadband from £ 15 : 99
",spam,2004-09-17
11701,revised fortune article with enron mentions,"here ' s the revised version of the passages for your records . i just spoke to goeffrey colvin and he is now ok with all the changes .
thanks
kal",ham,2001-05-04
10526,are you ready to get it ?,"hello !
viagra is the # 1 med to struggle with mens ' erectile dysfunction .
like one jokes sais , it is stronq enouqh for a man , but made for a woman ; - )
orderinq viagra oniine is a very convinient , fast and secure way !
miliions of peopie do it daily to save their privacy and money
order here . . .
",spam,2005-07-04
10399,http : / / www . blomqvist . org,"hello ,
i have visited www . blomqvist . org and noticed that your website is not listed on some search engines . i am sure that through our service the number of people who visit your website will definitely increase . seekercenter is a unique technology that instantly submits your website to over 500 , 000 search engines and directories - - a really low - cost and effective way to advertise your site . for more details please go to seekercenter . net .
give your website maximum exposure today !
looking forward to hearing from you .
best regards ,
vanessa lintner
sales marketing
www . seekercenter . net
you are receiving this email because you opted - in to receive special offers through a partner website . if you feel that you received this email in error or do not wish to receive additional special offers , please enter your email address here and click the button of remove me :
",spam,2005-07-01
23259,bridge problems,"here is jennifer ' s message . . . .
sheri
- - - - - - - - - - - - - - - - - - - - - - forwarded by sheri thomas / hou / ect on 09 / 12 / 2000 10 : 14
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : jennifer deboisblanc denny
08 / 15 / 2000 02 : 43 pm
to : beth perlman / hou / ect @ ect
cc : ( bcc : sheri thomas / hou / ect )
subject : bridge problems
beth ,
i know you are at the vp level but i thought i would forward you the memo
below .
i wrote it to explain to the enrononline call center the various issues we
have been having with the "" bridge "" since they get a vast
number of internal calls when we have a problem .
please let me know if you have any questions or if i should be funneling
these concerns to a particular person .
thanks .
jennifer
3 - 5824
- - - - - - - - - - - - - - - - - - - - - - forwarded by jennifer deboisblanc denny / hou / ect on
08 / 15 / 2000 02 : 31 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : jennifer deboisblanc denny
08 / 10 / 2000 05 : 22 pm
to : eol call center
cc : sheri thomas / hou / ect @ ect , frank l davis / hou / ect @ ect , torrey
moorer / hou / ect @ ect , dale neuner / hou / ect @ ect , tara sweitzer / hou / ect @ ect
subject : bridge problems
over the last 8 - 10 business days , we have had a some issues on the bridges . i
want to educate you a little bit on what can cause
"" bridge problems "" .
first , what i want to explain is their is one gui bridge application for
users ( backoffice users ) to monitor the bridge but there are multiple
systems that enrononline transactions can be pointed to downstream . this is
important to understand because if you do not know this ,
it may seem like we are having the same problem over ie "" the bridge
is having problems "" . but in actuality , it is different
problems . still not good - but at least it cannot be isolated to one
problem .
also , due to multiple systems ( sitara , enpower , gasdesk , tagg / erms ,
powerdesk ) are listening for messages from one enrononline ,
a "" bridge "" problem could be one of many issues . some of which are :
the server for enrononline messenger goes down ( doesn ' t send message to
bridge to process )
the enron network goes down ( cannot send message thru bridge )
the nfs server ( enron main server ) goes down
sitara server goes down
enpower server goes down
tagg / erms server goes down
deal worker in any system gets "" hung up ""
huge volume slows down processing time for one or more downstream systems
scheduled outage for maintenance on server on weekend was not re - started on
sunday
and the list goes on . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .
fyi in the past week & 1 / 2 , the following actions happened , which caused
"" bridge "" problems .
scheduled outage for maintenance on tagg / erms server on weekend was not
re - started on sunday ( not smart )
the nfs server ( enron main server ) goes down ( affected sitara & tagg / erms )
deal worker in sitara system got "" hung up "" and servers had to be bounced
member of enrononline dev team changed data for specific tokenised periods
during trading hours instead of end of day
( this failed deals in bridge for sitara & tagg / erms )
one thing to remember is you are getting calls from traders & back office .
traders are calling because they cannot see deals in their
position manager application of their system . if they are gas traders , if
could be sitara or tagg system . if they are a power trader
calling , they cannot see it in enpower . ecetera , ecetera
if a back office person calls , they are watching the monitor gui and they can
see deals queing / backing up and know there is a problem .
we are working to resolve some of these issues , particularily ,
multi - processing tools , as we know the # of transactions will only increase .
please feel free to email me if you have any questions . i hope this was
helpful .
see below for explanation of problem on wednesday .
- - - - - - - - - - - - - - - - - - - - - - forwarded by jennifer deboisblanc denny / hou / ect on
08 / 09 / 2000 03 : 50 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
karie hastings
08 / 09 / 2000 02 : 06 pm
to : jennifer deboisblanc denny / hou / ect @ ect
cc : mark kinkead / hou / ect @ ect , scott mills / hou / ect @ ect , thomas
engel / hou / ect @ ect
subject : sitara production problem
i am forwarding a message that explains the sitara production problems from
this morning . please let me know if you have any additional questions .
karie ( 36759 )
at 9 : 50 am this morning a dealworker process in the sitara system became
unresponsive .
at 10 : 00 am it was determined that the eolbridge in sitara was not
processing new deal requests
and diagnostics lead to an indication that the dealworker was not functioning
properly .
at 10 : 14 , am the dealworker was forced down and a new one restarted .
at 10 : 21 am , the eolbridge began processing deals .
the cause of the is difficult to determine , but indicators point to an error
in the corba product we are using ,
most likely due to scalability issues of that product and of sitara . this is
an issue that is actively being addressed .
- - mark kinkead
3 - 1961",ham,2000-09-12
12521,wip report,"attached is the updated wip report for the week of 08 / 20 / 01 .
thank you ,
angie collins
enron north america corp .
office : 713 - 853 - 3347
fax : 713 - 646 - 3059",ham,2001-08-20
16476,autocad 2005 - $ 69 . 95,"adobe acrobat 7 . 0 professional - $ 44 . 95
microsoft autoroute 2005 dvd uk - $ 19 . 95
adobe photoshop elements 3 . 0 - $ 19 . 95
adobe creative suite cs ce premium edition - $ 99
and much more . . . . . at http : / / replacesoft . com / ? a = 3331 with fr e e e bonus .",spam,2005-07-14
16686,"vacation , again .","i will be out of the office from 06 / 16 through 06 / 24 due to vacation .
thank you for your support .
donald robinson .",ham,2001-06-14
20406,"today we will prevail , said lyman .","make her scream with your new 9 inch monster !
stick it here .
for email
removal ,
go here .
babyhood edelweiss biota demultiplex devonshire encumbrance boast buses militiamen bedlam methanol fail .
crs international exports inc
south tank st . # 9633 belize city , belize
extempore catskill checklist conservatory greta edify impeccable cavalier autocollimate cabbage .
",spam,2004-11-16
30696,strong buy > > otc : usbo . pk on the move with new contract,"tristatecapital . com proudly presents a new stock pick of the month - - us biotec , inc ( otc : usbo . pk )
us biotec inc ( otc : usbo . pk )
last trade : $ 1 . 72
52 w hi : $ 2 . 50
52 w lo : $ 1 . 00
for a complete profile , please visit www . tristatecapital . com / usbo . html
tristate capital would also like to congratulate our subscribers who have invested in gdvi and sttc last month . both companies have risen 107 % and 143 % respectively .
- - - - - - - - - - - - - - - - - usbo - - - - - - - - - - - - - - - - - - - - - - - - - usbo - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - usbo - - - - - - - - - - - - - - - -
/ / / / / / / /
profile
\ \ \ \ \ \ \ \
us biotec , inc . is a publicly traded company operating in the rapidly growing bio - chemical sector of the multi - billion dollar agri - chemical industry . the company ' s common stock trades under the ticker symbol usbo . pk . us biotec ( usbo ) was established to profitably develop , manufacture , market and distribute bio - degradable , non - toxic and non - carcinogenic products to agriculture , the commercial turf industry , forestry , golf courses , professional landscapers , nurseries and mass market retail lawn and garden markets . the company ' s products are designed to rehabilitate and protect soils and plants through all natural , environmentally friendly alternatives to toxic fertilizers .
the founders of usbo have worked for over 15 years to produce biological chemicals or  bio - chemicals  that consistently provide results that add to the profitability of growers , while simultaneously enhancing the soil eco - system and benefiting the treated plant . the products the company has developed offer a better way to care for your crop , lawn , garden , house plants , flowers and most significantly , the environment .
usbo ' s proprietary technology of combining natural chemistries with microbial components is the result of years of research with various crops , under a wide array of conditions and crop production problems , in a variety of states . as a result of this effort of product development and on - going refinement , usbo ' s products are state - of - the - art in their ease of application and product performance . in test markets , the company ' s products have proven to stimulate plant growth and / or increase yield by 10 % to 30 % , depending on the species treated and prevailing environmental conditions .
us biotec is striving to be the market leader in the bio - chemical sector of the agri - chemical marketplace that is measured world - wide in the tens of billions of dollars annually .
us biotec has developed a full line of biodegradable , non - toxic and non - carcinogenic products for the agricultural , forestry , commercial turf , golf course , professional landscaping and mass retail lawn and garden markets . us biotec ' s ecologically friendly products can replace many of the toxic pesticides and caustic fertilizers commonly used in the agricultural industry . a second advantage beyond being environmentally friendly is that the company ' s field studies conducted in four test markets since 1991 indicate that us biotec ' s products can stimulate plant growth and increase vegetable crop yield by 10 % to 30 % depending on the crop and environmental conditions . us biotec plans to hire a third party to conduct independent tests to determine the precise impact the company ' s products have on
crop yield .
by altering the concentration of natural components , such as phosphorlating compounds , enzymes , amino acids , minerals , carbohydrates , vitamins and microbes in each product , us biotec can custom design a compound for use on specific crop production problems . for example , some of us biotec ' s products are designed to stimulate root growth and another may promote leaf growth , while another can enhance fruiting buds and yet a different product can help alleviate seasonal water stress . the different primary functions of these biotech products are achieved by altering the ratio and concentration of the common components .
us biotec believes that biochemical technology could revolutionize the way food is grown ! usbo ' s products stimulate healthier plants that produce higher quantities of crops , and the company ' s soil products help correct many microbial and mineral problems present in soils today . plus , us biotec ' s soil biostimulants help to rehabilitate the soil ecosystem by breaking down the residual build - up of toxic insecticides , herbicides , fungicides and synthetic fertilizers , thus promoting the restoration of soil to its natural , pre - polluted state . equally as important is the fact that the company believes these biotech products are economically feasible for the majority of produce growers to purchase considering their current commodity prices .
us biotec ' s products are formulated with bio - chemical components and this bio - chemical technology is not related to genetic engineering technology . us biotec ' s biostimulants do not influence a seed ' s gene function , but work instead to stimulate vegetative plant growth , promote fruiting sites and enhance the plant ' s immune system function against natural enemies after germination . although , it is logical that healthier plants will produce all - around healthier seeds .
us biotec has already completed its research and development phase , and has formulated approximately thirty products that it believes to be commercially viable . usbo is planning to launch all of its agricultural products in the spring of 2005 , and currently plans to launch all of its existing products within 36 months of january 2005 .
/ / / / / / / / /
strategy
\ \ \ \ \ \ \ \ \
us biotec  s mission is to establish itself as a profitable industry leader , pioneering the development , manufacturing , marketing and distribution of bio - degradable , non - toxic and non - carcinogenic products to the agriculture , forest , commercial turf , golf course , professional landscaping and commercial nursery industries as well as to the mass market retail lawn and garden market .
us biotec believes it already has a very distinct advantage over its competition because it currently has approximately 30 practical , environmentally friendly bio - chemical products ready to be introduced in various existing markets . usbo is in the process of launching its agricultural products by july 2005 . the company  s strategic plan is as follows :
/ / / / / / / / / / / / / / / /
growth strategy
\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \
it is the ultimate goal of us biotec  s management team to effectively build up the company to sustained profitability while providing shareholders with competitive returns on equity . us biotec may also choose to utilize an aggressive acquisition strategy to consolidate the highly fragmented and immature bio - chemicals industry . continued funding of research development will provide two exceptional products that are some 24 - 30 months from mass marketing status .
/ / / / / / / / / / / / / / / / / / / / / / / /
diversification strategy
\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \
as us biotec builds its brand name , product recognition , distribution network and reputation as the industry leader in the environmentally friendly bio - chemical solutions market , the company will simultaneously seek out other eco - friendly products to distribute .
as part of its growth strategy through strategic alliances , us biotec intends to distribute complementary products manufactured by other companies to applicable markets . usbo  s policy is to stay current with new products and technologies wherever and whenever reasonable and profitable . still , as the company comes across smaller companies that lack distribution capabilities or capital to market their products , but have redeeming products that are ready for market , usbo may form strategic alliances that draw upon the company  s distribution capability to increase revenues through these third party distribution agreements .
/ / / / / / / / / / / / / / / / / / / / / / / / / / / / /
marketing and sales strategy
\ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \
us biotec understands that providing revolutionary products is not enough to guarantee the company  s financial success . this is why usbo has designed a detailed marketing and sales strategy that takes into account the unique characteristics of how the agri - chemical industry , the retail lawn and garden industry , the golf course industry , etc . operate . the company  s marketing and sales strategy may potentially include the use of teams of independent manufacturer  s representatives ( reps ) . each division picks only the best reps that possess both expertise in the science of our products and strong , established relationships with the particular customers and markets they will be targeting .
sales representatives in the agriculture and commercial markets will be closely supported by us biotec  s highly trained in - house technical sales representatives ( tsr ) . these tsrs will be available to provide situational analysis , product recommendations and ongoing training , plus information to the teams of reps , dealer sales organizations and customers .
the marketing of lawn and garden products will be given to an experienced professional rep group or by hiring an experienced professional mass market guru .
/ / / / / / / / / /
headlines
\ \ \ \ \ \ \ \ \ \
 us biotec set to release products to help cotton farmers
fri , nov 19 - primezone media network
 us biotec announces new product developed jointly with earthtech labs
thu , oct 14 - primezone media network
 us biotec launches new transportation subsidiary
wed , oct 6 - primezone media network
us biotec , inc
suite 105 , 105 mill street
gleason , tn 38229
tel : ( 713 ) 894 - 1503
e - mail : info @ usbioteccorp . com
disclaimer :
tri - state capital feature stock reports are intended to be stock ideas , not recommendations . please do your own research before investing . it is crucial that you at least look at current sec filings and read the latest press releases . information contained in this report was extracted from current documents filed with the sec , the company web site and other publicly available sources deemed reliable . for more information see our disclaimer section , a link of which can be found on our web site . this document contains forward - looking statements , particularly as related to the business plans of the company , within the meaning of section 27 a of the securities act of 1933 and sections 21 e of the securities exchange act of 1934 , and are subject to the safe harbor created by these sections . actual
results may differ materially from the company ' s expectations and estimates . this is an advertisement for park city group inc . the purpose of this advertisement , like any advertising , is to provide coverage and awareness for the company . the information provided in this advertisement is not intended for distribution to , or use by , any person or entity in any jurisdiction or country where such distribution or use would be contrary to law or regulation or which would subject us to any registration requirement within such jurisdiction or country .
© 1998 - 2004 tristatecapital . com all rights reserved . tri - state capital is not a registered broker / dealer or financial advisor , nor do we hold ourselves out to be . all materials presented on our web site and individual reports released to the public through this web site , e - mail or any other means of transmission are not to be regarded as investment advice and are only for informative purposes . before making a purchase or sale of any securities featured on our web site or mentioned in our reports , we strongly encourage and recommend consultation with a registered securities representative . this is not to be construed as a solicitation or recommendation to buy or sell securities . as with any stock , companies we select to profile involve a degree of investment risk and volatility . particularly
small - caps and otc - bb stocks . all investors are cautioned that they may lose all or a portion of their investment if they decide to make a purchase in any of our profiled companies . past performance of our profiled stocks is not indicative of future results . the accuracy or completeness of the information on our web site or within our reports is only as reliable as the sources they were obtained from . the profile and opinions expressed herein are expressed as of the date the profile is posted on site and are subject to change without notice . no investor should assume that reliance on the views , opinions or recommendations contained herein will produce profitable results . tri - state capital may hold positions in securities mentioned herein , and may make purchases or sales in such securities
featured on our web site or within our reports . in order to be in full compliance with the securities act of 1933 , section 17 ( b ) , tri - state capital will disclose in it ' s disclaimer , what , if any compensation was received for our efforts in researching , presenting and disseminating this information to our subscriber database and featuring the report on the tri - state capital web site . tri - state capital has been compensated six thousand five hundred dollars by the non - affiliated third party for its efforts in presenting the usbo profile on its web site and distributing it to its database of subscribers as well as other services . tri - state capital may decide to purchase or sell shares on a voluntary basis in the open market before , during or after the profiling period of
this report . as of the profile date , no shares have been sold . information presented on our web site and within our reports contain "" forward looking statements "" within the meaning of section 27 a of the securities act of 1933 and section 21 e of the securities exchange act of 1934 . any statements that express or involve discussions with respect to predictions , expectations , beliefs , plans , projections , objectives , goals , assumptions or future events or performance are not statements of historical fact and may be "" forward looking statements . "" forward looking statements are based on expectations , estimates and projections at the time the statements are made that involve a number of risks and uncertainties which could cause actual results or events to differ materially from those presently anticipated .
forward looking statements in this action may be identified through the use of words such as  expects   ,  will ,   anticipates ,   estimates ,  believes ,  or that by statements indicating certain actions  may ,   could ,  or  might  occur .
the reader should verify all claims and do their own due diligence before investing in any securities mentioned . investing in small cap securities is speculative and carries a high degree of risk .
we encourage our readers to invest carefully and read the investor information available at the web sites of the securities and exchange commission ( sec ) at : http : / / www . sec . gov and / or the national association of securities dealers ( nasd ) at : http : / / www . nasd . com . readers can review all public filings by companies at the sec ' s edgar page . the nasd has published information on how to invest carefully at its web site .
subscription information
subscription email : 21556 - subscribe @ zinester . com
subscription url : http : / / www . zinester . com / mpb / ml _ fs . cgi ? topic = 21556
unsubscription email : 21556 - unsubscribe @ zinester . com
unsubscription url : http : / / www . zinester . com / mpb / unsub . cgi ? 21556
visitarchives
|
subscribe
|
updateprofile
|
unsubscribe
",spam,2004-12-06
23181,dpr - 8 / 24 / 00,"the dpr for today is final and posted to the executive reports viewer .
please note a minor change in the dpr format today . the "" merchant portfolio ""
section of the dpr now displays only the totals for this portfolio . the
details have been hidden . if you would like to view the details , they are
available in the merchant summary report on the executive reports viewer .
please contact mike moscoso at x - 35242 if you have any questions or concerns .",ham,2000-08-25
26489,chheep medz,"hello , welcome to pharmonlin decolor e farinaceous shop
- one o thaumaturge f the leading oniine pharmaceutical shops
unapprovingly v
cutter g
a twitch l
l openminded l
l raticide a
godparent rac chickaree l
quadrivalent isv nubian a
u constitute m
andmanyother .
- save furtively over 50 %
- worldwide shlppl origin ng
- total confidentia sacral iity
- over 5 miiiion cus impeccable tomers in 130 countries
hav vaticination e a nice day !",spam,2005-07-04
9813,blue horseshoe meet me,"dear reader :
we sometimes approach our analysts for their thoughts on emerging market sectors we ' re interested in . on certain occasions , they come to us with intriguing insights of certain aspects of the market that have caught their attention .
as you know our track record speaks for itself we are happy to bring you another situation with huge upside potential we think this could be the one that when we look back shortly everyone will be saying i should have more .
for more info click here ! ! !
remember : nothing ventured , nothing gained
",spam,2002-08-06
9695,live 20 years longer with hgh,"hello , [ ! to ! ] human growth hormone
therapy
lose
weight while building lean muscle massand reversing
the ravages of aging all at once .
remarkable
discoveries about human growth hormones ( hgh )
are changing the way we think about aging and weight
loss .
lose weightbuild
muscle tonereverse aging
increased libidoduration of penile
erectionhealthier bones
improved memoryimproved skinnew hair
growthwrinkle disappearance
visit
our web site and learn the facts : click
here
or
here
you are receiving this email as a subscr - in amerig
lisve yoursts , just click here
http : / / xent . com / mailman / listinfo / fork",spam,2002-07-21
8911,retail markets conference,"i would like to invite you to participate in a conference on "" retail
participation in competitive power markets "" to be held at stanford
university on june 21 - 22 , 2001 . although california and other regional
markets will likely be introducing some demand - response programs by june ,
there is a clear need for continual evaluation of these nascent efforts to
transform the market . the conference provides an opportunity to learn from
different experiences .
this policy research meeting will focus on establishing a foundation for
understanding the key concepts and methods for demand response programs and
to provide an opportunity for participants to raise questions and recommend
directions for additional research and analysis . participants will come
from companies , government , and universities . you can obtain more
information about the conference by checking under "" meetings "" on our emf
website listed below .
please let me know if you plan on attending . also , if you would like to
make a brief 15 - minute presentation , please let me know your topic and
describe it in a few sentences . i will try to choose speakers that will
cover the full range of interests represented by this group . researchers
should focus on the implications of their analysis for designing demand
response programs rather than on the technical details of their
methodology . i would also encourage practitioners to discuss their
experience in implementing demand response programs or in raising selected
issues .
thank you ,
hill huntington
hillard g . huntington
emf - an international forum on
energy and environmental markets voice : ( 650 ) 723 - 1050
408 terman center fax : ( 650 ) 725 - 5362
stanford university email : hillh @ stanford . edu
stanford , ca 94305 - 4026
emf website : http : / / www . stanford . edu / group / emf /",ham,2001-04-06
12670,re : generation investments meeting extreme tardiness,"we have a verbal okay from el paso to go to the insurance wrappers and get structure / pricing . the insitituions will then pitch this back to us both ( el paso and enron ) for a decision . once the decision is made , the process should be fairly swift .
as a back up plan , joe asked the institutions to have the insurers look at a wrap without fixing the confidentiality / guarantee and using an enron to fill any potential holes . we ' ll then be able to balance timing vs proceeds vs legal risk .
chuck
- - - - - original message - - - - -
from : kitchen , louise
sent : tuesday , september 04 , 2001 1 : 03 pm
to : ward , charles
subject : re : generation investments meeting extreme tardiness
don ' t we still need the approval of el paso ?
- - - - - original message - - - - -
from : ward , charles
sent : tuesday , september 04 , 2001 1 : 02 pm
to : kitchen , louise
subject : re : generation investments meeting extreme tardiness
trying to get to the insurance wrappers now .
- - - - - original message - - - - -
from : kitchen , louise
sent : tuesday , september 04 , 2001 12 : 18 pm
to : ward , charles
cc : duran , w . david ; deffner , joseph
subject : re : generation investments meeting extreme tardiness
no worries - we really really need east coast power this quarter
- - - - - original message - - - - -
from : ward , charles
sent : tuesday , september 04 , 2001 11 : 20 am
to : kitchen , louise
cc : duran , w . david ; deffner , joseph
subject : generation investments meeting extreme tardiness
i have been working with lehman and bofa this morning in an attempt to get a letter by close of business today so as to be in front of the insurance wrappers this week .
cornhusker on track . ultimate ( or perhaps penultimate ) meeting on transaction docs this afternoon .
chuck",ham,2001-09-04
20885,,"c ; ia _ lis s _ o : ftab ' s
place under tongue 10 min before action for 24 hourly results .
more info here
no thanks
",spam,2005-01-04
23232,cash flows from ei - gns - gas - prc,"sally , brent , shona ,
this morning we had two problems :
one related to eis numbers and the other relates to portland . clara talked
to susan regarging international ' s problem . susan said they should have
caught the incorrect commodity curve load but did not . clara is forwarding
an e - mail regarding portland .
sheila
- - - - - - - - - - - - - - - - - - - - - - forwarded by sheila glover / hou / ect on 09 / 05 / 2000 11 : 46
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
clara carrington
09 / 05 / 2000 11 : 23 am
to : sheila glover / hou / ect @ ect
cc : joyce kuo / na / enron @ enron , scott mills / hou / ect @ ect , susan
smith / hou / ect @ ect
subject : cash flows from ei - gns - gas - prc
infinity showed a $ 19 mm notional curve shift change in the ei - gns - gas - prc
commodity book for 9 / 1 / 00 . this change caused a ( 10 , 200 ) pvol affect on the
trader ' s sensitivity report . after talking with susan in ei , it was brought
to our attention that the bolivian curve was loaded incorrectly on friday ,
due to a change in ei ' s curve upload process . this change resulted in the
bolivian curve loading throughout 2012 , when it actually goes out to 2019 .
the incomplete curve caused infinity to get bad cash flows .
as a result , we had to re - do pdh reports this morning . final reports were
given to traders at 9 : 00 am .
clara",ham,2000-09-05
15748,top quality medication here,"martial filamentary hemp adaptation veracity sample
want a prescription medication ? find it here !
a whole range of tablets ! take a look !
all medications in one place !
stop receiving promotional material now
hurray same doctorate bitterroot azure bronchiole
",spam,2005-01-20
16713,"enpower meeting moved to next week , wed . @ 1 : 00 pm may 27 th","dear traders ,
we will have our regular bi - weekly enpower meeting next wednesday at 1 pm in the cascade conference room ( unless otherwise notified of a conference room or time change ) . please make plans to be in attendance .
agenda items :
update on dpr impact for each trading group
discussion on establishing dollar threshold levels for each group
discussion on new ideas for timely dispute resolution
the meeting should last 15 - 20 minutes . if you will not be there , please let me know in advance who will be in attendance for your group .
thanks and see you there !
virginia and mike",ham,2001-06-20
