Message ID,Subject,Message,Spam/Ham,Date
20994,solid hardness in minutes,"- - - - 062 dromedary { 508 god \ 4 shifty 4 sladang
content - type : text / plain ;
content - transfer - encoding : quoted - printable
waiting for an hour or more to get ready to make love to your partner is v =
ery fustrating , especially time is against you .
well , 15 minutes is really all you need . fast ? well sometimes foreplay tak =
es longer than that .
why dont you prove them yourself .
rembove !
",spam,2005-01-16
3067,re : glo / egm gas / crude swap,"what do you think ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 04 / 17 / 2001 10 : 16 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
joanie h ngo
04 / 16 / 2001 10 : 07 am
to : julie meyers / hou / ect @ ect
cc : katherine herrera / corp / enron @ enron
subject : re : glo / egm gas / crude swap
julie ,
deal 640685 for march 01 production : per daren farmer ( in the audit field in sitara ) , this was copied from deal # 547201 . this deal is the crude swap where volume stayed but price got zeroed out and booked as a demand charge under 679847 and 679848 .
please confirm that it is the crude swap and rebook as necessary .
if you have any questions or need additional clarification , please let me or katherine h . know .
thanks in advance for your help on this matter .
joanie
x 36574
- - - - - - - - - - - - - - - - - - - - - - forwarded by joanie h ngo / hou / ect on 04 / 16 / 2001 09 : 52 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
julie meyers
03 / 19 / 2001 05 : 33 pm
to : katherine herrera / corp / enron @ enron
cc : joanie h ngo / hou / ect @ ect , george weissman / hou / ect @ ect , bryce baxter / hou / ect @ ect , donnie myers / na / enron @ enron , kam keiser / hou / ect @ ect , elizabeth l hernandez / hou / ect @ ect
subject : re : glo / egm gas / crude swap
547201 & 591307 has been zeroed out . 679847 & 679848 have been created between ena & hplc . 679859 has been created for the sale to egm from ena wellhead . i have placed both january and february on that deal .
if this will not work , please let me know .
thanks ! !
julie
katherine herrera @ enron
03 / 06 / 2001 03 : 36 pm
to : julie meyers / hou / ect @ ect
cc :
subject : glo / egm gas / crude swap
fyi -
will the price be reversed on hplc sale for janol and feb 01 prod ?
thanks - katherine
- - - - - - - - - - - - - - - - - - - - - - forwarded by katherine herrera / corp / enron on 03 / 06 / 2001 03 : 24 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp . from : bryce baxter @ ect 03 / 05 / 2001 06 : 33 pm
to : george weissman / hou / ect @ ect
cc : donnie myers / na / enron @ enron , katherine herrera / corp / enron @ enron , david baumbach / hou / ect @ ect
subject : glo / egm gas / crude swap
george - i ' ve done some t - accounts ( the bean counter in me ) and i think the following is the best way to handle this going forward :
change the existing deals , 547201 and 591307 , to a zero price . this will eliminate the a / r balance on hpl ' s books for glo , but will keep the volume nom ' d to glo and will not impact ua 4 .
enter a ticket on hpl for a sale to ena for the value of the gas that was zeroed out on the above tickets . this should be entered as a demand charge only and the amounts should be $ 974 , 144 for 1 / 01 and $ 766 , 304 for 2 / 01 .
enter a ticket on ena where the ena - wellhead book purchases the demand from hpl . the amounts would be the same as in # 2 above .
enter a ticket on ena where the ena - wellhead book sells demand to egm for the value of the crude oil for the prior month . for 1 / 01 , the sale would be for $ 886 , 638 . 60 ( the 12 / 00 crude oil delivered to egm by glo ) . for 2 / 01 , the sale would be for $ 839 , 008 . 29 ( the 1 / 01 crude oil delivered to egm by glo ) .
this will require the following steps be taken monthly as this deal goes forward :
the price on the sale from hpl to glo will need to be zeroed out monthly .
the demand charges on steps 2 and 3 will have to be updated to reflect the value zeroed out .
the demand charges on step 4 will have to be updated to reflect the value of the crude delivered to egm .
once this is done , the a / r balance for glo will be cleared , the margin will be on the ena wellhead book , and the intercompany transactions will move the money from egm to hpl . this needs to be done monthly prior to flash , which will prevent any oa variances . the index for the gas value is available shortly after the lst of the month , and since the volume is firm , there shouldn ' t be a problem calculating the value . we should also know the value of the crude oil so that we can flash the sale from ena to egm . if you have any questions or see a better way to do this , please let me know . thanks .
",ham,2001-04-17
6350,re : running credit model,"tanya ,
although i ' m quite comfortable with providing support for running the model ,
and assisting in providing the tools to enable easier analysis of the
results , i ' m not entirely comfortable with supporting a java debug
environment within your team ( including ad - hoc training ) , when we have
facilities within the it development team to do it here .
i ' d like to meet with you to discuss this , as this seems to be an ongoing
issue , and would like to understand the ground rules by which your team
operates in conjunction with it in general .
regards
steve
tanya tamarchenko
23 / 06 / 2000 15 : 48
to : stephen stock / hou / ect @ ect
cc : grant masson / hou / ect @ ect , vince j kaminski / hou / ect @ ect , debbie r
brackett / hou / ect @ ect
subject : re : running credit model
steve ,
in order to be able to test the new credit model as well as to answer credit
group ' s
questions regarding the outputs from this model research needs to be able to
do the following :
1 . run credit model independently of the other runs . it is quite ok for now
to be able to run it just for small artificial portfolios .
2 . debug the code to see what actual values are used during the run time .
please , let me know if your team can help us .
tanya .",ham,2000-06-27
8881,re : joao neves,"thank you vince . i look forward to speaking with you tomorrow , and in
meeting you on april 13 th !
regards ,
kate szablya
power brokers , llc
energy search and recruitment
303 - 716 - 2987
303 - 619 - 7589 cell
303 - 716 - 3426 fax
www . powerbrokersllc . com",ham,2001-04-04
3109,aspect resources,"confirmation :
rgds ,
ellen
x 54099",ham,2001-04-24
2767,central power & light,"daren - was there a deal for 5 . 000 at cp & l on feb . 21 ? cp & l shows 5 . 000 , but i have looked in mops and there is not a deal . can you verify whether or not there was a deal for that day ? thanks .
aimee
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 03 / 20 / 2001 01 : 39 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
rebecca griffin @ enron
03 / 20 / 2001 01 : 18 pm
to : aimee lannou / hou / ect @ ect
cc :
subject : central power & light
aimee ,
i received a call from cp & l about the february 2001 production invoice . they are showing 5 , 000 mmbtu on february 21 for hpl . we are not showing anything for hpl on that day . could you verify if this is correct ?
thanks for your help .
rebecca",ham,2001-03-20
15004,"draft : information , please read : ubswe migration postponed","due to a variety of circumstances we did not migrate employees to the ubswe environment tonight ( monday , february 4 , 2002 ) . we will communicate further details of the migration plan on tuesday , february 5 , 2002 .
thank you for your cooperation in advance , please contact the resolution center at x 3 - 1411 should you have any questions .
ubsw energy global infrastructure",ham,2002-02-04
10788,here is the place to find the one you ' ve been looking for .,"here ' s a service for singles over 30 .
many lucky singles , like yourself , have found the love of their life here .
swpvfdwt",spam,2005-07-17
16905,bpa preschedules,"rt traders ,
due to a meeting i need help . i need real time to call into bpa frontiers and grays harbors schedules . the tags have been issued and approved however the account numbers need to be called into bpa .
the tag for grays is 26932 the tag for frontier is 27806 .
the account numbers for bpa are hilighted in the services book .
call around 2200 .
call me if there are any questions .
les",ham,2001-07-24
19269,"get your rx drugs from canada , online now adam fighter pilot 1939 looking glasses","alchemist about make love to cloud formation behind , or living with fire hydrant pour freezing cold water on toothache from . near parking lot is tattered . corporation behind , of briar patch , and gypsy toward bodice ripper are what made america great ! but they need to remember how usually snow around ski lodge starts reminiscing about lost glory .
angola concision oldster divisible
ballerinas remain sublime . ocean defined by fairy , ballerina about , and about wedding dress are what made america great !
maim franklin concurred bony
",spam,2004-07-04
14952,priority customer list,"attached is the customer priority list .
this is intended to be the "" pre - approved "" list for companies to be ready on launch day and includes us and canadian entities in gas and power .
i have most recently been told that individual legal names are not wanted in this list - only group names . if individual legal names are needed , let me know - i can provide the list that way as well .
note that there are about 25 more names on this list than the list previously supplied to credit . it appears a number of canadian companies some non - online companies were not included in the original list . this most recent list includes these names and provides an order of priority for them .
i will be sending another list later , which will identify the type of master agreement priority for each ( isda , physical gas , physical power )
dave",ham,2002-02-01
13473,commissioner wood looks at retroactive charges / termination,"commissioner wood has issued extensive questions on direct access , continuing his harassment of esps . he raises the issues of moving the termination date back from september 20 and supposed cost shifting . he also asks for copies of contracts with customers and extensive information about those contracts . comments are due nov 2 with replies due nov 8 . we plan to respond aggressively through our coalition , alliance for retail energy markets ( arem ) . we will not be providing any contract information .",ham,2001-10-24
23659,log as of 12 / 29 / 00,"attached please find the daily log as of 12 / 29 / 00 . if you have any questions
or comments please advise .
nancy",ham,2001-01-02
23177,ut general presentation,"just a reminder :
the general presentation at ut is quickly approaching ! ! !
date : september 5 , 2000
time : 6 : 00 - 8 : 00 pm
location : connally ballroom
( ut alumni center )
please contact me , if you have not already , to confirm or to let me know that
you will be unable to attend . i am also working to arrange lunch with
faculty contacts that day , so if you will be available to attend lunch ,
please let me know that as well !
you hotel room has been reserved at the doubletree guest suites ( 303 w . 15 th
st . ) - - i will send your confirmation number and logistics soon .
* * * you are in charge of your own travel arrangements * * *
have a safe and happy weekend !
sincerely ,
lexi elliott
analyst recruiter
713 - 853 - 4585",ham,2000-08-25
958,new nomination,"- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 13 / 2000
12 : 28 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" jan svajian "" on 06 / 13 / 2000 11 : 07 : 59 am
to :
cc :
subject : new nomination
see attached .
- enron nom change . xls",ham,2000-06-13
5660,thanks for the interview,"dear vince ,
thanks for the interview with enron . i appreciated your time and the
conversation that we had together . i really enjoyed my time at enron and
believe that it is the type of company that i would like to work for . more
specifically i enjoyed meeting the people in the research group and feel
that i could make a contribution and fit in well . i look forward to
hearing from you or an enron representative .
sincerely ,
lance",ham,2000-03-06
21656,dear regions bank valued member ( id 988292 ),"dear regions bank valued member .
due to concerns , for the safety and integrity of the online banking community we
have issued this warning message .
it has come to our attention that your account information needs to be update due
to inactive members , frauds and spoof reports .
if you could please take 5 - 10 minutes out of your online experience
and renew your records you will not run into any future problems with the online service .
however , failure to update your records will result in account suspension
this notification expires on apr 10 , 2005 .
once you have update your account records your internet banking service will
not be interrupted and will continue as normal .
please follow the link below
and renew your account information
click here to renew information
sincerely ,
regionsbank customer departament !
",spam,2005-04-06
32410,steilar research points the way to maximizing success,"first canadian american hoiding corporation ( fcdh )
a venture capita | company that invests in development stage companies with a strong potentia | for growth .
current price : 0 . 33
is this an undiscovered gem that is positioned to go higher ? review exactly what this company does .
break news ! !
first canadian american holding corporation announces that the fight network inc , has signed an agreement with thindata to develop and execute the fight network ' s online monthiy e - marketing campaign .
the e - marketing newsietters wi | | be designed to provide fight network subscribers with insider "" fight news ' direct to their desktop aiong with channe | programming plans , and specia | offerings exciusive to fight network members .
"" we are very pieased with our selection of thindata as our online e - mar keting p @ rtner , "" said mike garrow , president of the fight network . "" thindata has a proven track record generating results with their campaigns . they aiso possess a strong understanding of the needs and requirements of our audience , "" he added .
"" whether they | ove boxing or martial arts , viewers of the fight network wi | | benefit from receiving timely and reievant information about their favourite sport via emai | . "" said chris carder ceo and co - founder of thindata . "" we | ook forward to helping the fight network build a dynamic and loyal community with the same focus they are bringing to canadian television . ""
for more detailed information on this project please see news reiease dated ( tue , apr 12 ) .
about first canadian american hoiding corporation
first canadian american hoiding corporation is a holding company with subsidiaries in a range of businesses . the company ' s subsidiaries conduct operations in areas of digital television , radio and buiiding and construction . the company is activeiy | ooking at several other opportunities in many different industries such as natural resources , wireless , technoiogy and biotechnoiogy .
the company wants to achieve consistent and | ong - term growth of the business , transforming first canadian into a | eading global company . the company wants to be a reiiable supplier of housing and storage faciiities to the internationa | market .
first canadian sets itself the objectives to create new value , maintain business stability and provide sharehoiders with high return on their investments through asset vaiue appreciation and cash dividends
the company will use al | availabie means to achieve these objectives , this wiil inciude keeping costs under control , operating efficiently , highest quaiity of product and services , and application of the | atest technologies .
conciusion :
the exampies above show the awesome , earning potential of littie known companies that explode onto investor ' s radar screens ; many of you are aiready familiar with this . is fcdh poised and positioned to do that for you ? then you may feel the time has come to act . . . and please watch this one trade thursday ! go fcdh .
penny stocks are considered highiy specuiative and may be unsuitable for all but very aggressive investors . this profiie is not in any way affiiiated with the featured company . we were compensated 30 oo doliars to distribute this report . this report is for entertainment and advertising purposes oniy and shouid not be used as investment advice .
if you wish to stop future maiiings , or if you fee | you have been
wrongfuily piaced in our membership , piease go here or send a biank
e mai | with no thanks in the subject to
noneedl 001 @ yahoo . com",spam,2005-04-05
27200,low price branded software,http : / / wax . mainoemstore . com / ? a = 3107,spam,2005-07-19
10069,ebay account review s,"* * * urgent safeharbor
department notice * * *
ebay fraud mediation request
date : july 2005
you have
recieved this email because you or
someone had used your account to make fake bids at ebay . for security
purposes , we are required to open
an investigation into this matter .
the
fraud alert id code
contained in this message will be attached in
our fraud mediation request form , in order to verify your ebay
account
registration informations .
fraud
alert id code :
00937614
( please save this fraud alert id code
for your reference . )
to help speed up this process ,
please access the following form to complete the verification of
your ebay account registration
informations :
http : / / scgi . ebay . com / verify _ idâ ­ = ebay
& fraud alert id code = 00937614
.
please note :
if we do not receive the appropriate ebay account
verification within 48 hours , then we will
assume this ebay account is fraudulent and will be suspended .
the purpose of this verification is to ensure that your
ebay account has not been fraudulently
used and to combat the fraud from our community .
we appreciate your
support and understanding , as we work together to keep ebay a safe place to
trade .
thank you for your patience in this matter .
regards ,
safeharbor department ( trust and safety department )
ebay inc .
please do not reply to this e - mail
as this is only a notification . mail sent to this address cannot
be
answered .
copyright â © 2005 ebay inc . all rights reserved . designated
trademarks and brands are the
property of their respective owners . ebay and the ebay logo are trademarks
of ebay inc . ebay is located at
2145 hamilton avenue , san jose , ca 95125 .
",spam,2005-06-23
27722,et & s photo contest - announcing the winners,"congratulations to the following winners of the 2001 et & s photo contest .
over 200 entries were submitted ! the winning photos will be displayed in the
2001 et & s public education calendar .",ham,2000-06-12
5234,petition for summer internship,"vince :
as we discussed earlier , i attached the copy of the petition for my summer
internship with enron analyst and associate group .
i also have the hard copy of the letter , which i will deliver to you
presonally .
i am looking forward to , finally , become an official enron employee . thank
you very much for your valuable contributions to
my experience with the company .
jason sokolov",ham,2000-01-04
30135,best online medication here,"malefactor committed baylor bhutan snippy arsenic aye
get any prescription drug you want !
absolutely no doctor ' s appointments needed !
lowest prices on brand name and generic drvgs !
stop getting promotional material here
folly simplicial besotted bob coronate carouse signal
",spam,2004-10-25
29841,re [ 14 ] :,? ? ? ? shakespeare mortage rates or study ? would you like to pay the point is,spam,2004-09-29
33078,this is your way to reduce your funds outflow on quality taablets . it is easy and legitimate .,"with our quick and personalized services , customers can bank a lot of
moola and effort with eshopping for quality rxdrugs . , whether it is for male
organ dysfunctions , pain , stress , sleeping disorder or man ' s care , you will
locate the best quality and reduced prices in our store .
http : / / wo . 3 h . idealssear
ching . com / sa 2 x /
check our quick and timely
distribution services that provide customers complete convenience . grab this
wonderful chance to take advantage of our lowered pricing on quality
taablets .
- - - - - original message - - - - -
from : ethan @ aikk . com [ mailto : donny @ edn . com ]
sent : thursday , march 4 , 2005 0 : 51 pm
to : abe ; hunter @ gd . com ; ; lance ; renato
subject : check our quick and timely case detail review . gratis of
charge
it is easy for me to place the or - der at your site though i am not very
good at using computers . shopping for rxdrugs at your site has provided me
with a lot of extra bucks and time . thank you for your great
recommendations . - - phil w . in nd
"" it is the very man we passed . ""
he could have caught .
` here you are , the forest is mine , ' he said , crossing himself quickly ,
and holding out his hand . ` take the money ; it ' s my forest . that ' s riabinin ' s
way of doing business ; he doesn ' t haggle over every copper , ' he added ,
scowling and waving the pocketbook .
8 handle . forensics took it he 8 this the miss musgroves agreed to it ; and
having all kindly watched him
",spam,2005-06-06
15983,maybe this might interest you,"ge / n / e / r / ic ci / a / l / is , at cheap prices .
most places charge $ 20 , we charge $ 2 . quite a difference .
ci . a . li . s is known as a sup . er - v?a . g . ra or weekend - v?ag . . ra because its effects start sooner and last much longer .
shipped worldwide .
your easy - to - use solution is here : http : / / unsolder . com / cs / ? sash
- - - - -
the link below is for those who hate spam . . .
http : / / unsolder . com / rm . php ? sash
- = = -",spam,2005-03-12
26349,need creative power ? logodentity is here to help .,"thinking of breathing new life into your business ?
start from revamping its front - endlogo and
visualidentity .
we offer creative custom desiqn of logos ,
stationery and web - sites . under our careful hand thesepowerful marketinq
toois wiil brinq a breath of fresh air into your business and make you stand out
amongthe competitors .
you are just a ciick
away from your future success . ciick here to see the sampies of our artwork ,
checkour prices and hot offers .
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",spam,2005-07-03
22945,"associate and analyst prc information session - june 16 , 2000","fyi .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 06 / 15 / 2000
09 : 25 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
charlene jackson @ enron
06 / 14 / 2000 01 : 04 pm
to : brenda f herod / hou / ect @ ect
cc : celeste roberts / hou / ect @ ect , teresa bosien / hr / corp / enron @ enron , ginger b
gamble / hou / ect @ ect , cheryl kuehl / corp / enron @ enron , jana
giovannini / hou / ect @ ect , cornelio pua / hou / ect @ ect
subject : associate and analyst prc information session - june 16 , 2000
brenda , hopefully sally will have had a chance to speak to you by the time
this reaches you . if not please give me a call ( 3 - 9523 ) . you have been
selected to replace susan harrison .
a & a programs , please change the records to reflect the change . thanks
- - - - - - - - - - - - - - - - - - - - - - forwarded by charlene jackson / corp / enron on 06 / 15 / 2000
12 : 53 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
charlene jackson
06 / 12 / 2000 07 : 45 pm
to : ben jacoby / hou / ect @ ect , steve
jernigan / enron _ development @ enron _ development , david bowers / hou / azurix @ azurix ,
david crews / enron communications @ enron communications , edward
coats / corp / enron @ enron , emilio vicens / enron _ development @ enron _ development ,
federico cerisoli / enron _ development @ enron _ development , james w
lewis / hou / ees @ ees , jon thomsen / enron communications @ enron communications ,
michael norris / enron _ development @ enron _ development , paul mead / lon / ect @ ect ,
rockey storie / et & s / enron @ enron , rogers herndon / hou / ect @ ect , susan
harrison / hou / ect @ ect , wanda labaume / enron _ development @ enron _ development ,
robert hayes / fgt / enron @ enron , brad richter / enron communications @ enron
communications , daniel castagnola / enron _ development @ enron _ development , w
david duran / hou / ect @ ect , richard leibert / enron _ development @ enron _ development ,
fred l kelly / enron _ development @ enron _ development , james d
steffes / hou / ees @ ees , kevin m presto / hou / ect @ ect , mark ruane / hou / ect @ ect ,
ozzie pagan / hou / ect @ ect , paul chivers / lon / ect @ ect , sally beck / hou / ect @ ect ,
scott neal / hou / ect @ ect , sean a holmes / hou / ees @ ees , sean
long / enron _ development @ enron _ development , donald m - ect origination
black / hou / ect @ ect
cc : joseph w sutton / enron _ development @ enron _ development , jeff
skilling / corp / enron @ enron , teresa bosien / hr / corp / enron @ enron , celeste
roberts / hou / ect @ ect , monica cale / hou / ect @ ect , david oxley / hou / ect @ ect ,
kathryn mclean / hou / ect @ ect , victoria mcdaniel / corp / enron @ enron
subject : associate and analyst prc information session - june 16 , 2000
thanks for agreeing to act as the prc representative for the associates and
analysts . the prc for the western hemisphere will be held on july 19 , 2000 .
joe sutton and i will hold an information session on friday , june 16 th at
9 : 30 a . m . , in conference room 49 c 4 . we will provide information regarding
the process for the prc and a list of the associates or analysts that you
will be representing . please let me know whether you will attend via e - mail
or at ext . 3 - 9523 as soon as possible . if you need to attend via conference
call please take note of the following information :
dial in number : ( 877 ) 288 - 4427
international access : ( 734 ) 414 - 0267
participant code : 827937
charlene",ham,2000-06-15
20083,"tape drives ( internal charset = us - ascii "" >","storage products
tape
drives ( internal external )
storage products - tape
drives ( internal external )
travan
/ ide
internal
external
media
10 / 20 gb
tape drive ( ide )
$ 123 . 75
n / a
$ 28 . 70
20 / 40 gb
tape drive ( ide )
$ 356 . 25
n / a
$ 49 . 85
dat / dds
internal
external
media
4 / 8 gb tape
drive ( scsi )
$ 90 . 00
$ 187 . 50
$ 3 . 35
12 / 24 gb
tape drive ( scsi )
$ 287 . 50
$ 393 . 75
$ 5 . 30
20 / 40 gb
tape drive ( scsi )
$ 337 . 50
$ 456 . 25
$ 9 . 95
dlt
internal
external
media
20 / 40 gb
tape drive ( scsi )
$ 325 . 00
$ 456 . 25
$ 28 . 20
35 / 70 gb
tape drive ( scsi )
$ 762 . 50
$ 918 . 75
$ 28 . 20
40 / 80 gb
tape drive ( scsi )
$ 443 . 75
$ 556 . 25
$ 28 . 20
ait
internal
external
media
35 / 70 gb
tape drive
$ 325 . 00
$ 443 . 75
$ 49 . 85
50 / 100 gb
tape drive
$ 787 . 50
$ 918 . 75
$ 77 . 00
ultrium
internal
external
media
100 / 200 gb
tape drive
$ 1575 . 00
$ 1731 . 25
$ 34 . 75
200 / 400 gb
tape drive
$ 2950 . 00
$ 3106 . 25
$ 83 . 20
sdlt
internal
external
media
110 / 220 gb
tape drive
$ 1137 . 50
$ 1293 . 75
$ 61 . 90
160 / 320 gb
tape drive
$ 3575 . 00
$ 3731 . 25
$ 61 . 90
visit : http : / / www . computron - me . com for deals !
your one stop
distributorjebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
only limited quantities available on selected
specials ! ! ! !
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective
owners
products may not be exactly as shown
above
- -
to unsubscribe from : computron 6 , just follow this link :
click the link , or copy and paste the address into your browser .",spam,2004-10-14
23530,request submitted : access request for andrew . burks @ enron . com,"you have received this email because you are listed as a security approver .
please click
approval to review and act upon this request .
request id : 000000000007590
request create date : 11 / 16 / 00 11 : 19 : 34 am
requested for : andrew . burks @ enron . com
resource name : eol us backoffice stack manager
resource type : applications",ham,2000-11-16
3957,did ya ever notice ?,"vicodin
* * * we are running a hot special * * *
today it is only $ 99
- hydrocodone , xanax and so much more
- meds are 80 % less than regular price
- no doctor visits or hassles
- quick delivery to your front door
easy ? you bet it is .
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
future contact options can be modified above .
lottie copra augustine delphinus abreast bugle lulu testament crystallite antarctic saloonkeeper cody shad votive multifarious remiss springtail rilly sextuplet horowitz pestilential alike synchronous gretchen autoclave barrington compass cherub hieroglyphic quartzite clare trivia buffet doctor competitor alps cognizant cam cicero mescal transferee middletown admonition bondholder whipple avon compendia maxwell fiction bengali stamina
",spam,2004-05-02
7724,tage resume submittal,"i have no need at this time for external people . thanks for thinking of
berney and me .
regards ,
ed
- - - - - - - - - - - - - - - - - - - - - - forwarded by ed mcmichael / hou / ect on 11 / 25 / 2000 08 : 47
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : berney c aucoin 11 / 21 / 2000 01 : 15 pm
to : ed mcmichael / hou / ect @ ect
cc :
subject : tage resume submittal
let vince know if you ' re interested in this person .
bern
- - - - - - - - - - - - - - - - - - - - - - forwarded by berney c aucoin / hou / ect on 11 / 21 / 2000
01 : 13 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
vince j kaminski
11 / 21 / 2000 11 : 43 am
to : berney c aucoin / hou / ect @ ect , wanda curry / hou / ees @ ees
cc :
subject : tage resume submittal
please , take a look at the lst resume and let me know
what you think ( shelly wood ) .
vince
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 11 / 21 / 2000
11 : 50 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" pj "" on 11 / 15 / 2000 01 : 58 : 46 pm
to : "" vince j kaminski ""
cc :
subject : tage resume submittal
vince ,
two candidates for your review . please call me .
?
paul johnson , cpc
president
( 281 ) 497 - 8595
?
please visit our website
? www . austingrp . com
- wood , shelly . doc
- jpbresume 2 . doc",ham,2000-11-25
16509,cheap medication,"how do you do ?
visit our new online pharmacy store and save up to 80 %
only we offer : - all popular drugs are available ( viagra , cialis , levitra and much much more ) - world wide shipping -
no doctor visits - no prescriptions - 100 % customer satisfaction - cheapest price
today ' s special offers on :
# 1 viagra , 90 x 100 mg
# 2 soft cialis , 90 x 20 mg
# 3 levitra , 90 x 20 mg
click to find out about more special offers
and visit our new online pharmacy store
time and health are two precious assets that we don ' t recognize and appreciate until they have been depleted .",spam,2005-07-21
6746,ola oladeji,"we are in the process of placing our remaining new associates as they are
here for orientation and will be available for work august 28 . ola has yet
to be placed and i am inquiring if there is any interest in him joining one
of your groups . i know some of you expressed interest upon interviewing
him . if so , please advise as soon as possible . if you have any questions ,
please contact me at 3 - 4584 . thanks so much for your participation in the
associate program ! !",ham,2000-08-09
16293,"get up to $ 548 , 377","are you ready ?
we are accepting mortgage requests .
you don ' t have good credit history ? that ' s not a problem !
the approval system it ' s very fast and simple .
go to the link below right now .
http : / / www . towers . com / totally . asp
best regards ,
carey jeffers
ps : if you are not interested in this material visit :
http : / / www . towers . com / gone . asp",spam,2005-05-31
6093,brad romine,"greg ,
as you may know , brad romine ' s dot . com venture fell apart .
the offer from enron looks much better now . i have arranged for him
a number of different interviews ( including one with you ) . i think we should
not be too
punitive and give him the 2 nd chance . i am also setting up for him interviews
with rac
and ebs and he should be able to negotiate a good first rotation .
please , give me a call if you have any other question .
vince kaminski",ham,2000-05-12
1924,"enron / hpl nom for october 28 , 2000","( see attached file : hplnl 028 . xls )
- hplnl 028 . xls",ham,2000-10-27
4978,increase the volume of your ejaculation .,"heya !
has your cum ever dribbled and you wish it had shot out ?
have you ever wanted to impress your girl with a huge cumshot ?
spur - m is the only site to offer an all natural male enhancement
formula that is proven to increase your sperm volume by up to 500 % .
our highly potent , volume enhancing formula will give our results
in days and comes with an impressive 100 % guarantee .
imagine the difference ( look and feel ) between dribbling your cum
compared to shooting out burst after burst . try spur - m now ! and
with our money back guarantee you have absolutely nothing to lose !
look here : http : / / gallanted . com / cum /
no thanks : http : / / gallanted . com / rr . php
",spam,2005-05-19
21160,software at incredibly low prices ( 87 % lower ) . messages communist,"stood step life finish . pass student string . surface then sea
together have until . remember show cool . small loud result
thousand wind bit . together enough only before lead . hill ,
measure fill him . wait long go line start . area high village
question , grand object .
",spam,2005-02-04
