review,sentiment
"I usually read reviews before I watch a movie. Guess what, I didn't do that before watching TLB, and I have to say I was very surprised to see the above average rating at IMDb. I found it to have a total lack of story. You just get dropped into it (and, sadly, not in the way Saving Private Ryan dropped us into the movie), and it also has a sudden end, which was very unsatisfying for me.<br /><br />I have to admit, the wounded soldiers looked pretty realistic to me, especially with the low budget in mind. But prepare yourself to have a laugh... Some guys are being tossed through the air after an explosion as if they are Olympic gymnasts. A mid-air corkscrew or somersault during WW I is a bit too much for me, especially when it's performed countless times during the movie...<br /><br />But the parts that really got me laughing until I almost cried were the scenes containing close combat. The screaming and shouting German voices...unbelievably funny. It seems as if they are spoken by one single actor / voice performer, because they all sound exactly the same, and it just sounds like a 'typical' German voice.<br /><br />I would absolutely NOT recommend this movie to anyone, except to people who just want to have some laughs because of the sad and corny quality of it.",negative
"The 1970s are often regarded as a golden age of British television comedy, a period which saw numerous classic sitcoms as well as sketch shows such as ""Monty Python's Flying Circus"". The period was, however, emphatically not a golden age of British film comedy, and what worked well on television rarely transferred successfully to the big screen. The most triumphant exceptions to this rule were provided by the Pythons, but their best films (""Monty Python and the Holy Grail"" and ""Life of Brian"") were very different in conception to their TV show.<br /><br />The main problem with adapting sitcoms for the cinema is that concepts devised to fit the BBC's 30 minute slots (25 minutes on ITV, which has to find room for commercials) do not always work as well when expanded into a feature film three or four times as long. Few people will remember the film versions of, say, ""Up Pompeii!"" or ""Steptoe and Son"" with the same affection as the television versions. In the case of many classic TV comedy shows (""Some Mothers Do 'Ave 'Em"", ""Yes, Minister"", ""Fawlty Towers"", ""The Goodies"") no attempt was made to film them at all, for which we can be grateful. Characters such as Michael Crawford's Frank Spencer or John Cleese's Basil Fawlty can be hilarious in half-hour doses, but I doubt if they would remain as funny over two hours. One comedy programme (albeit a dramatisation of a comic novel rather than a sitcom in the normal sense) which might have worked in the cinema was ""The Fall and Rise of Reginald Perrin"", but any hopes of a film were dashed by the tragically early death of its star Leonard Rossiter.<br /><br />""Dad's Army"" was one of the few television sitcoms of the period which was turned into a decent film. (About the only other one I can think of was ""Porridge""). This was possibly because it had an unusually large number of well-developed characters and derived most of its humour from the interactions between them. The original sitcom ran between 1968 and 1977 and told of the misadventures of a Home Guard platoon in the small seaside town of Walmington-on-Sea. (The Home Guard, initially known as the Local Defence Volunteers, was an auxiliary militia during World War II made up, for the most part, of men too old to serve in the regular forces). The film version is a three-act drama. Act I deals with the formation of the platoon and the recruitment of its members. In Act II they cause havoc during an Army training exercise. In Act III they succeed in capturing a group of Nazi airmen whose plane has been shot down.<br /><br />The three key players in this drama are the platoon's commander, Captain George Mainwaring (Arthur Lowe), and his two subordinates Sergeant Arthur Wilson (John Le Mesurier) and Corporal Jack Jones (Clive Dunn). Mainwaring, who in civilian life is the local bank manager, is a fussy little man, peering at the world through a pair of thick spectacles. It is he who takes the initiative in forming the Home Guard unit and who appoints himself its commander. He is pompous, officious, with an exaggerated sense of his own importance and of his own powers of leadership, the sort of man who does not suffer fools gladly. (And in George Mainwaring's world-view the term ""fool"" covers most of the rest of the human race). He does, however, have his good qualities. He is motivated by a genuine patriotic idealism and is capable of great physical courage, shown in his encounter with the Germans.<br /><br />Wilson is Mainwaring's deputy at the bank. The two men are very different in character, something emphasised by a difference in appearance, Wilson being tall and thin whereas Mainwaring is short and stout. He comes across as being both more intelligent and better educated than his boss. (His accent suggests he may be a former public schoolboy). Nevertheless, he has ended up playing second fiddle both in civilian and military life, probably because he has the sort of passive personality which leads to pessimism and defeatism and an inability to take anything altogether seriously. Jones is an old soldier who now runs the local butcher's shop. (His promotion to Corporal is due mainly to his ability to bribe Mainwaring with black market sausages). His enthusiasm for his new role is matched only by his incompetence and ability to cause chaos. Although his catchphrase is ""Don't panic!"" he is prone to panicking at any given opportunity.<br /><br />Several other members of the platoon are featured. Private Fraser, the dour Scottish undertaker, is even more of a pessimist than Wilson. (Catchphrase: ""We're doomed, man, DOOMED!""). Private Godfrey is a gentle old man whose main concern is the whereabouts of the nearest lavatory. Private Walker is a sharp Cockney spiv and Private Pike (another bank employee) a spoilt mummy's boy. (Pike's mother is Wilson's mistress, although Wilson tries to keep this liaison secret from the disapproving Mainwaring). Two significant outsiders are the mild-mannered Vicar and the ARP warden, Mainwaring's detested enemy and quite his equal in pompousness and officiousness.<br /><br />There are occasional bawdy doubles entendres (""Keep your hands off my privates""- Mainwaring is ostensibly referring to those soldiers who hold that rank), more so than in the television show which was surprisingly free of innuendo. (Its creators, David Croft and Jimmy Perry, would later go on to create comedy shows such as ""Are You Being Served?"" and ""Hi-de-hi"" which were notorious for suggestive humour). The film does, however, preserve much of the mixture of gentle wit, nostalgia and sharp characterisation which made the TV series so successful. 7/10",positive
"It may be difficult to believe, but the basic plot of this abysmal flick has been lifted from Hitchcock's perennial classic, ""Vertigo"". To see Edward James Olmos in the part once played by James Stewart is heart-breaking; Sean Young is better, but still a poor substitute for Kim Novak.",negative
"Im not a big Tim Matheson fan but i have to admit i liked this film.It was dark and a small bit disturbing with some scenes a bit edgy,i don't know were to classify this film its a bit SF and a bit horror slash thriller.I saw this at about 2.00am or so on my local channel there was nothing else on so i decided to watch it.If you have not seen this film id recommend it its not really that bad,the characters are interesting enough but not really explored to their full potential which could have made this film even more better.I don,t know if this film went to the cinema but it felt like it was made for TV or went straight to video,i for one would buy this if it,s on DVD it fits well with my type of film and has a small bit of the X-FILES story attached to it.Government undertakings or shifty corporations involved in dodgy shadowy dealings.Overall a good film.",positive
"Robin Williams gave a fine performance in The Night Listener as did the other cast members. However, the movie seems rushed and leaves too many loose ends to be considered a ""must see."" I think the problem happens because there isn't a strong enough relationship established between the caller and the Gabriel Noon(I had to spell it this way, because IMDb wants to auto correct the right spelling to ""No one"") character. The movie runs a little over 01:30 and within the first 15 minutes, or so it seems, Noon begins his search for Pete Logande, the boy caller.<br /><br />This happens after he talks to the mysterious caller about 3 or 4 times. The conversations aren't too in-depth mostly consisting of how are you... I'm in the hospital...why did you boyfriend move out... etc. In the book, the kid almost becomes Noon's shrink and vice versa and the reader understands why he goes in search of this boy, once he finds out the kid disappears and thinks he might be a hoax.<br /><br />In the movie, Noon becomes obsessed with finding Logande, but the audience is left to wonder why? Since there really isn't a strong enough bond established between Noon and the caller, why bother? Who cares if the caller doesn't exist? <br /><br />I know there's a difference between a book and a movie, but those calls and that relationship was critical to establish on screen, because it provides the foundation for the rest of the movie. Since it doesn't, the movie falls apart.<br /><br />This is surprising because of Maupin's other work, Tales of the City. When it was made into a mini-series, it worked beautifully.",negative
"I went into this movie hoping for an imaginative twist on the Second Coming. Boy, was I ever wrong. BBC are dullards at pacing a movie, total idiots at creating suspense, fools at building intensity. And this movie is no exception to the rule of how much BBC sucks.<br /><br />Ugh, the pacing and time-wasting laborious dialogue was just painful to sit through. The first 30 minutes felt like 2 hours. I kept looking down at my watch wondering when the pointless, monotonous drivel would end. They wasted a perfectly good actor in the lead role, because the material is so lazy, and sloppily, written. Everything that happens is just to kill time.<br /><br />Out of 155 minutes, only 15 minutes are interesting (the controversial ending). What a shame. Reading the plot summary is more interesting than watching the movie. The preaching, the ""am I God"" endless blah blah blah-ing, the dumb as doornails boring miracles... UGH.<br /><br />DO NOT WATCH THIS CRAP.",negative
"This is the absolutely worst show in the history of Nickelodeon. First of all, no boarding school has a Sushi Bar, Flat screen TVs, and gives every student a laptop. This makes the show so unrealistic, and boring. The plots are pointless, and incredibly boring. The actors are so bad, it makes me want to take my own life. I really hate the fact that in the show, Zoey is the most popular girl in school, and the prettiest, and smartest, and gets the best grades without doing any work. She never has any real problems, and every guy wants to date her. She is so perfect. There isn't anyone like that. Also, I hate that everyone would do anything for her, and everyone picks her for every team, or club. It is so annoying. Quinn is so obnoxious. Her experiments are pathetic, pointless, and fake. Chase is such a wimp. He says he loves Zoey, but if he told her, it would ruin their friendship. How pathetic. Michael tries to be funny, but he never accomplishes anything. Nichole is so perky, and screams a lot. She is never seen doing any work, or studying, but she is a straight A student. Lola thinks she is an actress, but she sucks (Excuse my language). Need I say more? I think no. For your own good, stay away from this show at all costs.",negative
"I'm not gonna lie. To say that this movie is confusing is like saying the sun is hot but not really. And if you've seen cult director Richard Kelly's previous films, ""Donnie Darko"" and ""Southland Tales,"" you know that's gotta mean something. When I went to see this movie, there were about 50 people in the theater. Before an hour into the film, about half of the audience had already walked out. By the end, there were only 15 people left wondering what in the hell did they just see. I for one could only comprehend roughly 40% of what I saw on- screen, and even then it can only be called interpretation. So why did I give this movie a generous seven stars? Because for one, we get some spectacular performances (Marsden's great and Langella returns as a familiar creepy character), and most importantly two, because it's entirely original and Richard Kelly, undoubtedly one of the bravest directors alive, uses his creative vision to tell a story that dares to be different. Quite frankly, it's the ONLY way - only through Kelly's unique style could this story be told the way it's intended.<br /><br />In the end, if you're not willing to spend some serious thought into an intelligent movie (and even then it may all amount to nothing), stay FAR away from this one. But if you want to watch a deep, rich, complex and thought-provoking piece on spirituality, existentialism, and the predictability of human nature, go see this. Be prepared for lengthy discussions with your partner however.<br /><br />*Note: If by chance you've read this review, taken my recommendation, have actually seen the movie and STILL believe you've wasted 2 hours of your life, I'd be happy to share my views on the whole meaning and plot of the film. See, that's why I liked it so much - it promotes discussion! As hard as it is though, I'll try summing it up by paraphrasing a rather depressing quote by Langella's character, who explains the significance of the simple box to an employee: ""Your house is a box which you live in. The car that you drove to work is a box, on wheels. When you return home from work you sit in front of a box with moving images. You watch until the mind and soul rots and the box that is your body deteriorates, when finally you are placed into the ultimate box... to rest under the soil and earth.""",positive
"Excellent movie about a big media firm and the goings on both on and off camera. Covering several years, the film centers on 3 upwardly mobile, young hopefuls, all striving for their place within the corporation. Well written dialogue, flawless acting, and a riveting story made for 2 hours of solid entertainment.",positive
"Cynthia Rothrock,(China O'Brien),""Manhattan Chase"",2000, made this film enjoyable to watch and of course,e this cute petite gal burned up the screen with her artistic abilities and hot sexy body. China O'Brien gets upset as a police officer and decides to call it quits and go back home to her hometown and get back to her roots and her dad, who is the local sheriff. Her dad is getting older and the town has changed, gangsters have taken over the town and started to get the local women to start turning tricks and the city people were getting sick and tired of their town going to Hell. Well, you almost can guess what happens, and you are right, China O'Brien fights back after great tragedy strikes her life. Bad acting through out the picture, but Cynthia Rothrock brings this film to a wonderful conclusion.",negative
"Shinjuku Triad Society, albeit from perfect, is a fiercely compelling film for what it tries to depict in its uber-conventional realm. It's a yakuza/triad picture, involving cops versus Japanese &/or Chinese gangsters (mostly Chinese, as the title suggests), but already even in his first technical 'debut', Takashi Miike is already establishing many aspects to films that he would make from here-on in. Social issues like black market trading of precious goods, in this case human organs usually from children; nostalgia for childhood and one's roots, which was especially prevalent in Dead or Alive 2; thumbing-of-the-nose at taboos like gay sex and (satirical) rape/violence towards women; blood-curdling violence. It's certainly not as surreal as some of Miike's most recent films, but this is expected as he's trying out things that he's just starting to learn, following a track record of straight to video programmers. It's got all of those qualities, and it's also, like the films that would follow from it, equally savage and heartfelt, crazy (in spots) and sardonic in its drama, and solid for genre fans.<br /><br />The story concerns two brothers, one a Chinese orphan raised in Japan, Tatsuhito Kiriya (Kippei Shiina, pretty decent as a Eastwood-esquire anti-hero/hero), who's become a detective, and another, who's become a gangster, or a would-be one. The main arch likely takeover gang comes from Wang (a definite pun on what the gang represents during its spare-time, played by Tomorowo Taguchi as a typical wacko with real terror in his eyes), and his partner Karino (Takeshi Caesar, who's threatening even when just repeating a commandment over and over to a woman who's just had her eye plugged out following a sour deal), who are the ruthless kind to pop up almost organically in a Miike movie. There's some intrigue involving the organ-trading scheme with the gangsters, which Kiriya almost becomes a victim of, and the gang's penchant for gay sex- at least with one little puppet of sorts who does whatever the main gangsters want. It all leads up to vengeance and redemption, qualities that Miike and his writer are trying to emulate from Shakespeare (hence the Macbeth bit with Wang washing his bloody hangs over and over after some gay sex saying ""it won't come off"").<br /><br />If it doesn't add up to the same emotional level of impact that a great Shakespeare play would have, it's par for the course of a film like this. Miike's goals are met, though just met, in his low-scale ambitions: a gangster picture with some added levels of harsh familial trouble (the main tension between the brothers comes out of profession and duty to parents), notes on the crueler aspects of underworld crime, and what the realm of unrepentant sex, with both sexes, brings out psychologically in the characters. At the same time, Shinjuku Triad Society also contains more than a few moments of classic biting black-comedy from the Miike oeuvre. Some of it just has to be taken with a grain of salt for what the director does in his outrageousness, like the bit at the beginning with the chair smashing over the face, or the randomness of the ""interrogation"" as it goes into a very twisted area. There's even a laugh-out-loud line from the young sex-slave after finishing an act on one of the bosses: ""Thank you, Mr. Weeny-Burger."" Miike and his writer don't have enough here to make the film a full-on dark comedy like Ichi or, of course, Visitor Q, but there's enough to bring some appropriate levity to the darker aspects to the story and characters.<br /><br />As the first entry of the ""Black Society"" trilogy, as it's called, I was quite impressed, and it's a fine quasi-calling card from one of the craziest new artists in contemporary cinema.",positive
"Though this film destroyed Director and Screenwriter Michael Cimino's career and bankrupted United Artists, it still stands as one of the top movies of all time. There are plenty of reasons to prematurely dismiss this movie for sure. Among them: its length, its technical problems, its colossal mistreatment of animals on set -- the list goes on and on. And yet, for all of this, it remains a film that captures something. It is a classic example of naturalistic storytelling on par with Strindberg -- its moments lasting as long as they might in reality, having not been dumbed down for good cinematic timing. It feels real in its moments of anger, love, and war (and hopelessness). This film should be seen by any person who appreciates film and storytelling.",positive
"Stupid and just plain weird movie about some kid who becomes traumatized when he finds out Santa isn't real (???). He grows up and becomes an adult (Brandon Maggart) who makes lists of people who are naughty or nice. One Christmas he snaps and sets out to kill the naughty people--dressed as Santa of course.<br /><br />Boring and just plain bad killer Santa movie. If you're looking for gore, it's not here. Only a few of the murders are shown and they're not that gory with VERY fake effects. Most of the movie just contains Brandon Maggart talking to himself and slowly going crazy. The script is trite, the acting is terrible and it leads to an ending which had me staring slack-jawed at the TV. Seriously, I had to rewind the tape and watch it again to make sure I wasn't hallucinating! Really REALLY poor ending.<br /><br />If you want a scary Christmas flick rent ""Black Christmas"" (the original 70s version---NOT the terrible remake). Avoid this one at all costs.",negative
"I recently rented this doc, having remembered hearing about it from IMDb.com and being intrigued by the premise. I knew very little about either of these bands, but I do remember hearing ""Not If You Were The Last Junkie On Earth"" by The Dandy Warhols ages ago and enjoying it. That being said, this is my perspective on the doc:<br /><br />One thing I found incredible about this film is there is no need to have any prior knowledge of either of these bands. The director (Ondi Timoner) wastes no time in engaging the audience and familiarizing them with the people in this film. I quickly became grooved to the lives both Anton and Courtney as well as their respective bands, The Brian Jonestown Massacre and The Dandy Warhols. I think that is part of what makes this doc so good, and what makes Ondi Timoner such a master documentarian.<br /><br />I also loved how the ""story"" of these bands was told. Most of what you see is of the bands on tour. Both bands start out playing small venues and struggling to make it in the recording industry. Throughout the film, each band strives to remain unique and uncontrolled by the norm. However it is this that makes the two bands similar, and thus the brilliant perspective on how two bands of a feather can go in such different directions.<br /><br />I would basically recommend this for ANYONE who likes film in general. You do not need to have a particular love for documentaries, or either of the bands. An appreciation for music helps, but the music itself takes a backseat to the love/hate relationship between The Brian Jonestown Massacre and The Dandy Warhols.",positive
"Joel schumacher Made a heck of a choice when he decided on this cast and this script. The story is well written and well laid out, and this entirely new cast of 10 or 12 central characters was absolutely brilliant. It seemed that there were 6 ""leads"" and about a half dozen supporting, and by far this is the best thing about the movie, the fresh young faces of tomorrow. It has been a long time since hollywood has touched the controversial vietnam war films,which says something for the""story that needed to be told""(as stated by schumacher) and Tigerland lands in that handful of top war movies period. Yet it can not be labeled as a war movie because it seemed to be based more on the human spirit of Bozz and the others. I Think anyone who just wants to see a good film with out all of the special FX, but just good, gritty drama should go see Tigerland, obviously Shumachers Best works in the past 8 years.",positive
"Witchcraft/Witchery/La Casa 4/ and whatever else you wish to call it. How about..Crud.<br /><br />A gathering of people at a Massachusetts island resort are besieged by the black magic powers of an evil witch killing each individual using cruel, torturous methods. Photographer Gary(David Hasselhoff)is taking pictures for Linda(Catherine Hickland whose voice and demeanor resemble EE-YOR of the Winnie the Poo cartoon), a virgin studying witchcraft, on the island resort without permission. Rose Brooks(Annie Ross, portraying an incredibly rude bitch)is interested in perhaps purchasing the resort and, along with husband Freddie(Robert Champagne, who is always ogling other women much younger than him), pregnant daughter Jane(Linda Blair)and grandson Tommy(Michael Manchester, who just looks bored throughout, probably wanting to watch Sesame Street instead of starring in this rubbish), go by boat to the resort being treated to a look at the property by Realtor Tony Giordano's son Jerry(Rick Farnsworth), obviously a pup in the business getting his feet wet. Along with these folks is architect Leslie(Leslie Cumming, whose character is a nympho)who might help Rose re-design the resort. The boat's captain is killed by The Lady in Black(Hildegard Knef, wearing her make-up and lip-stick extra thick)and a storm is brewing. The boat drives off by itself(..guided by the invisible power of The Lady in Black, I guess)with everyone stuck in the decrepit resort, which is in dire need of repairs. Most of the victims, before meeting their grisly fates are carried through a type of red wormhole whose vortex leads to another dimension(..perhaps a type of hell or something)where they are tortured by these fiends dressed in raggedy clothes with a crummy visage. One victim has her mouth sown before being hung upside down in a chimney, roasted as the others light the fireplace. One poor soul is tortured by harsh twistings of rope wrapped tightly around her flesh before being found hanging from the snout of a swordfish penetrating through her neck. One fellow is slowly suffocating as his veins bulge(..and bleed) and neck's blood vessels burst squirting in Hasselhoff's face! One fellow is crucified with nails hammered into his hands before being hung upside down over an open flame. Blair's pregnant victim becomes possessed with her hair standing on end speaking in another woman's voice. One is raped by this demonic man with a ""diseased"" mouth as the hellish hobos stand nearby gleefully cheering. The film, despite it's excesses, is mostly dull fodder for those who really wish to see the lowest point in the careers of Hasselhoff and Blair, who deserve better than this. Almost unbearable at times, building little-to-no suspense. Clumsy execution of the death sequences which look cheap and laughable. Sure some gore is okay, but most of the film shows victims after they've been run through the ringer. We do get a chance to see pregnant women(..who look exactly like stuntmen in costume with bad wigs) jumping out three story windows. Oh, and The Lady in Black's reflected face often pops up on inanimate objects for characters to see. Tommy has a little Sesame Street recorder which tapes The Lady in Black's mumbo jumbo chants, obviously used for later. For some reason, The Lady in Black likes to visit little Tommy. He's not at all scared of her, for Tommy's just too bored to show any expression on his face, much less fear. Need I say more? This one's a real stinker. Ugh.",negative
"THis was a hilarious movie and I would see it again and again. It isn't a movie for someone who doesn't have a fun sense of a humor, but for people who enoy comedy like Chris Rock its a perfect movie in my opinion. It is really funnny",positive
"at the beginning i was happy to know about a new superman movie , i though that will be great but it wasn't.<br /><br />is a bad copy of the Richard Donner work,Lex is again a villain that makes no more else , even played by Kevin spice.<br /><br />the evil plan is the same of the first movie of Donner just a lot forced.<br /><br />the script is predictable and simple (all stuff Luthor finds in a museum or an old lady).<br /><br />the story is the wrong thing , it must be the Kevin Smith Script and may be it could be better.<br /><br />i just hope a sequel without Brian Singer and with a new talent director to do something new and not a copy.<br /><br />all read you later",negative
"Another fun, witty, frothy RKO musical with Astaire and Rogers, FOLLOW THE FLEET is a charming film. While it lacks the stand-out great tunes of SWNG TIME (although the final number ""Face the music and dance"" is one of the team's best and rightfully so), it is hugely enjoyable, as these two could virtually do no wrong together in the 1930's. Once again, the plot is lightweight and forgettable, but watching Fred and Ginger dance together is sheer heaven. These two conveyed more romance and magic in dance than many couples in films do in a huge love scene. While there are better Fred and Ginger musicals, this is certainly a must-see.",positive
"I have just read what I believe to be an analysis of this film by a lyrical Irishman. Lovely to read.<br /><br />However, a concise analysis of this film is that it is a interweaving of the seven deadly sins with the four types of justice.<br /><br />Envy, greed, pride, sloth, anger, etc. and justice in the forms of retributive, distributive, blind, and divine.<br /><br />I could demonstrate three examples of each, one for each of the three protagonists; however, it is much more fun to note them for oneself.<br /><br />This is an excellent film.<br /><br />Don't miss it.",positive
"The movie had so much potential, but due to 70's technology constraints and also a weak script killed the main plot of the film. The book version of the film was much better, and well conceived. If it had been done right in the beginning with sources from the book, it could have been a very cool classic.",negative
"I gave it an 8 star rating. The story may have fallen short about 3/4 of the way into the picture but the performances remained strong throughout.""Men of Honor"" was changed from ""Navy Diver"" understandably so. Anyone who has served in any branch of the armed forces will probably feel that ""Honor"" is an appropriate word to use in the title.",positive
"I love ghost stories and I will sit through a movie til it's end, even if I'm not really enjoying it. I rarely feel like I wasted my time... BUT, this adaptation of the Bell Witch story was horrible! <br /><br />It wasn't scary in the least bit. What is with the comic relief moments? The dialog was tedious. Acting inconsistent The movie was WAY too long and some scenes were unnecessarily drawn out in my open. (Like the birthday party)<br /><br />The only good think I can think about mentioning is the costumes and props were well done.<br /><br />I am curious about other adaptation, but until then, I will stick to reading about the story.",negative
"I don't know about the real Cobb but I got the distinct impression that the filmmakers' aim was to try to soften his jagged edges and reputation, not give us a true portrait of the man himself. In the movie, besides a few racist remarks, he's shown to be just another hard-nosed, cantakerous old coot (he's so full of life!) with a heart of gold(more or less). This is also the worst acting I've seen T.L.Jones do(he brings nothing new or subtle to his stereotyped character). He just doesn't flesh out Cobb in a way that pulls me into the movie. Not for one minute did I forget that it was Tommy Lee Jones on the screen pretending to be Ty Cobb. Robert Wuhl didnt impress either. The ""comedic"" elements in this movie were just distracting and didnt ring true at all. A bloody waste of time, it is",negative
"How LIVING THE DREAM managed to get into the Laemmle 5 in West Hollywood is beyond me, as it is the worst film I have ever seen in my life. I should have known when the first scene opened in-gasp, Eugene, Oregon-,that this dud of a film with characters that you want to like and feel sorry for from their exclusion days from high school,but can't, as they are such losers, is so wooden and atrocious with dialog that is beyond bad.<br /><br />Then, cliché, the three high school losers end up in LA, and here is where the film could have been realistic if it had shown them trying to find a career in acting. But no, one works as a used car salesman, the other is a true loser in a garage call center selling magazines. Even the bastard that runs the place has more audience appeal than that dreadful actor with the horrible foreign accent. And, they fraudulently get money from an insurance scam to set up an Executive Recruitment firm with no experience, just showing ""the supposed good life"" in LA night spots with a cast of actors that are so wooden and bad, they better not have SAG cards...<br /><br />I could go on and on about this bad film, but I ended up walking out of the theater, which had at the start six people, and when I left four men were the only ones in the audience. I wanted to like this film, but I couldn't find one merit in the story, characters, writing, dialog, nor the actors. Whoever cast this film should retire. Amen...enough...",negative
"Nevsky is one of the great epic war films. Sure, others, such as Birth of a Nation and Napoleon had come before, but this one is just as influential. The acting is stock, but anyone who knows the first thing about Eisenstein would know that that was part of his theory of film. This film, unlike many of his silent works, is about the heroic individual as much as it is about the group. This reflects the Stalinist philosophy that had risen to the fore by 1938. Still, his film shows us the power that can be generated by people coming together to fight something they perceive as evil. Nevsky is just one of many men. He is prince because he is strongest, but not because he is somehow different than the rest. The film's romantic angles provide more of a personal story than Eisenstein had previously allowed. Not all of the elements work and the film is probably a bit too long, but it still resonates.",positive
"I'm not saying that because the production values were so low, but because it was filmed terribly. That shot of the girl washing her hair in the creek? Did we really need to sit there for an overlong shot and watch her do that for 5 minutes in the same spot? It was terrible, the lighting was just plain bad. You could barely see anything and when the characters were talking, you could barely hear what they were saying. Did I watch the whole movie? Of course not I skipped through most of it, and I don't want to hear anyone say I need to watch the whole thing first to judge it. This film was so poorly done and executed that even by independent and low budget standards it's just plain terrible. Awful movie...don't waste any time on it unless you want a good laugh, but even then it's not because of the actors ""funny"" lines, it's because of how painstakingly bad the production is.",negative
"On my continuing quest to find the worst movie of all time, my friends and I stumbled upon this little gem. It is hilarious through and through, especially if you don't know (like we didn't) that it's a semi-sequel to another horror series.<br /><br />I won't bother going into the plot except to mention that everyone complains about the horrible snowstorm that was coming (it was equivalent to the characters just screaming ""FORESHADOWING!"" at the camera and waving their arms), and, in some odd twist of fate, the snow storm ever occurs. Budget problems, I guess.<br /><br />Add that to a magical front door that is opened or closed depending on what scare effect the director wants to create and the electricity being cut off until the gym teacher decides to take a shower with lots of soap. I'll admit it; I had trouble breathing at points.<br /><br />The only actual decent part of this movie, as it turns out, was from the original Slumber Party Massacre movie. It's so much funnier now that I know that.<br /><br />*SPOILER* The end, where it is revealed that the slasher did it because her drunk friends stumbled in on her and a female friend making out and then the friend driving into a train or something is probably the funniest psycho killer origin ever, heightened by the fabulous use of blurring and stock footage. I'm glad all of the slasher's friends forgot the incident completely until a flashback was necessary. <br /><br />Run, don't walk, to pick this up and see the hilarity. Of course, the continuity editor should be given an award for all of this, if only they weren't stuck in that horrible snow storm...",negative
"My parents took me to this movie when I was nine years old. I have never forgotten it. I had never before seen anything as beautiful as Elizabeth Taylor. (She was twenty-two when she made Elephant Walk) Remember, I'm nine, so the feelings aren't sexual, I just couldn't see anything else on the screen. I just wanted to sit at her feet like a puppy and stare up at her. She has begun to show her age, (She's almost seventy-four) but I still believe her to be one of the most beautiful and breathtaking women to ever have lived.<br /><br />I have seen the movie several times since, and it is a sappy melodrama. What saves it is, of course, Miss Taylor's beauty, magnificent scenery, the very impressive elephant stampede, and a well-made point on human arrogance in the face of nature.<br /><br />All in all, a well-spent couple of hours watching the movie channel or a rented video.",positive
"Chillers starts on a cold, dark stormy night as a bus drops off three passenger's outside a bus station, a young boy named Mason (Jesse Emery), a college professor Dr. Howard Conrow (David Wohl) & a woman named Sharon Phillips (Laurie Pennington). Inside they discover that they have missed their connecting bus & are stranded for the night. In the waiting area they find two other people, Ronnie (Jim Wolf) & a sleeping woman named Lindsay (Marjorie Fitzsimmons) who is currently having a terrifying nightmare...<br /><br />While swimming in an indoor pool Lindsay encounters & befriends guy named Billy Waters (Jesse Johnson), the next time Lindsay sees Billy he dives into the pool & then seemingly disappears into thin air before he surfaces. Shortly after Lindsay discovers that Billy Water died in a diving accident 5 years ago...<br /><br />Lindsay wakes up & tells the others about her nightmare, everyone else responds by saying that they too have suffered disturbing dreams recently & decide to share them to pass the time...<br /><br />Next up is Mason who tells a story of how he & two friends, Scott (David R. Hamm) & Jimmy (Will Tuckwiller), are terrorised during a camping trip...<br /><br />Then it's Sharon whose story revolves around a newsman named Tom Williams (Thom Delventhal) who she phones up, in no time at all Tom is at her front door but he actually turns out to be a Vampire...<br /><br />It's Ronnie's turn next & he describes how he discovers that he can bring the dead back to life, unfortunately he brings executed mass murderer Nelson Caulder (Bradford Boll) back to homicidal life...<br /><br />Finally Dr. Conrow tells a tale of how two of his students brought an ancient Aztec war-god named Ixpe (Kimberly Harbour) back to life...<br /><br />Then it's back to the bus station for one last (predictable) twist...<br /><br />Written, produced & directed by Daniel Boyd Chillers is one of the worst horror anthologies I've ever seen & I usually really like this sub-genre. The script by Boyd lacks what is needed for films such as Chillers to work, you can see the final twist coming a mile off & each story is really lame. The first one is totally pointless & didn't seem to have an ending & the best thing about these anthologies are the short snappy stories that are rounded off with a neat twist. The second story is predictable &, again, just ends without any payoff. So it continues throughout Chillers that each story is deeply unsatisfying to watch & have no reward for doing so. The character's & dialogue are poorly written, the stories seem to have no original ideas of their own & as a whole the film totally sucks. At least each story doesn't last long & I liked the idea behind the linking segments.<br /><br />Director Boyd was obviously working with a very low budget & it shows. All I can say is if you want to watch a 15 odd minute short story set entirely within a swimming pool then Chillers is for you. The stories are neither clever, scary or have any sort of tension or build up to anything. Having said that it does have a few nice scenes & some surprising competence shines through on occasion. Violence & gore wise there isn't much happening in Chillers, a ripped out heart, a decapitated head & a bitten off hand is as gory as it gets.<br /><br />Technically Chillers is poor stuff that won't impress anyone. Basic cinematography, bad music, cheap special effects & below average production values. Chillers also features one of the worst closing theme songs ever, period. The acting is also of a very low standard.<br /><br />I am sure a lot of effort was put into Chillers as a low budget film & at least the filmmakers tried so I will give credit for that at least, but that still doesn't stop me from thinking it's crap. Similar anthology films like Tales From the Crypt (1972), Asylum (1972), The Vault of Horror (1973), Dr. Terror's House of Horrors (1965), Creepshow (1982) & Tales From the Darkside: The Movie (1990) are far superior to Chillers so watch one of those instead.",negative
