review,sentiment
"I found 'Time At The Top' an entertaining and stimulating experience. The acting, while not generally brilliant, was perfectly acceptable and sometimes very good. As a film obviously aimed at the younger demographic, it is certainly one of the better works in the genre (Children's Sci-Fi). Normally, I would say that Canada, the United Kingdom and Australia produce the best movies and TV shows for children, and 'Time At The Top' does nothing to discount this theory! I don't think that continuity and great acting are important to younger people. A good plot and an imaginative screenplay are far more important to them. Both are in abundance in this film. The special effects are good, without detracting from the story, or closing the viewers off from their own imaginations. It would have been very easy to inject an over-load of SFX in this film, but it would have totally destroyed its entire 'Raison D'etre'. <br /><br />The settings and camera work are of a very high standard in this movie, and complement the fine wardrobe and historical accuracy. Overall, this film is highly satisfactory, and I recommend it to all viewers who can see the world through children's eyes, or those that try to, like myself! Now, I really must read the original book, as soon as possible.",positive
"This is a little-seen anti-war film that has been ignored for too long. The time is Thanksgiving of 1972. The place is a typical suburban home somewhere in Texas. The oldest son has just comeback from Vietnam and he is having a hell of time readjusting to the life he had left behind. And the family does not know how to handle the problem. I honestly don't think I'm exaggerating when I say this is one the most heart-wrenching war films I've seen. The funny thing is that there are only a handful of combat sequences in the entire movie. Most of the story takes place inside a house over a period of a couple of days. But the kind of war that takes place in this home is as intense as any real battlefield action. The film does something that is difficult to accomplish; somehow, Estevez and his team have created a film that embodies the entire Vietnam experience. And considering the similarities between Vietnam and the current invasion of Iraq, the film is surprisingly relevant. Estevez does a magnificent job with material. He gets a lot of help from a hand-picked cast. Martin Sheen and Kathy Bates in particular are superb as the parents. A truly moving film. Highly recommended",positive
"This stuffy melodrama is quite easily the worst film starring Ingrid Bergman that I've seen. Even her luminous screen presence can't save this insufferably slow and meandering movie that's nearly impossible to sit through without fast-forwarding a lot of it.<br /><br />Only for die-hard Bergman fans; others are very likely to fall asleep. I suggest you to watch ""For Whom the Bell Tolls"" instead.",negative
"I saw this movie on the shelf at Blockbuster and thought it looked cool. The DVD case touted so many great actors and I wondered to myself, ""Why have I never heard of this movie?"" Then I turned over the case and saw the director, Lee Tamahori, and thus the answer began to explain itself. <br /><br />First of all I want to defeat the idea that a great cast equals a great movie, but more importantly, I think I should explain why this movie is so terrible. Okay, the script is awful and full of one dimensional characters. This is the worst role I've ever seen Chazz Palminteri play and I'm surprised he would do something this ridiculous. However, under-appreciated yet talented actors must earn their money. Palminteri plays a one dimensional police detective who comes off about as dumb as a C-movie mob henchman. Him, along with the lead detective (the poorly directed Nolte), the great but simple Michael Madsen, and the late Chris Penn (whose role along with Madsen's was completely thrown away) make up an elite squad of LA detectives tasked to rid the city of mobsters sometime in the late 30s or 40s. The movie introduces this squad as cops who will break every law to make sure those who think they're above the law don't operate in their city. At the beginning of the film the cops rough up a local restaurant, grab an alleged mobster (William Peterson) and take him to a place they call the Mulholland Falls. They toss him off one of the cliffs on Mullholland Drive and this is supposed to demonstrate how serious these guys are about ridding the city of crime. Whatever. This was nothing more than a cheap excuse to use a crappy title that's designed to make you think of LA and its famous sites. Somewhere later on they find the dead body of Jennifer Connelly and the plot begins. <br /><br />On to the direction which was nothing short of amateur and WEAK! Aside from the fact that the characters were B-movie quality, the overacting by those such as Treat Williams, the guy who plays the chief of police, and the awful Daniel Baldwin are just a few highlights that made this movie seem like it was Lee Tamhori's first film. There's not one good performance in the movie aside from maybe Melanie Griffith, who some might argue was the worst in the movie (she won a Razzie for this film). In the end, it was her character that was not that great and she really didn't have much to work with. <br /><br />As with any bad movie, it all begins with the writing, and this script was no gem. Plot is formulated simply on the basis of setting up the next scene and never takes into consideration characters' motivations. The way the characters behaved was unbelievable. Cops taking the law into their own hands is believable within the right circumstances (see LA CONFIDENTIAL) but in this case it looked like these guys could get away with anything, including murder, and never bat an eye about cleaning anything up. I guess we as an audience are just supposed to assume that no one saw anything and that people won't ask questions. Everything about the story is predictable and is spoon fed so well that we understand everything that's going to happen a good while before the characters do. However, it doesn't make us feel smart, but rather makes us angry at how stupid the hero is, despite the fact that there aren't any heroes in this movie. <br /><br />In the end, the best component of the movie was the great score by David Grusin. From the beginning, it invoked a since of CHINATOWN, which quickly faded when I realized how unbelievable just about everything in the film was. It didn't surprise me to learn that it made a whopping eleven million in the box office. What I will say is that this film is worth watching for a few laughs. Nick Nolte's acting is like an unsuccessfully domesticated junkyard dog and I laughed every time he tried to be serious. I also nearly fell on the floor at each of the slow motion shots used in the film (I think there are three with one during a key fight scene). When you have to use slow motion in the heat of a dramatic moment, you clearly have some problems. So, even with my negative criticism, I will recommend this movie solely for the purpose of enticing laughter, that is, if you appreciate the good movies like LA CONFIDENTIAL.",negative
"Loved the film! This was my first glimpse at both Reese Witherspoon and Jason London, both of which are two of my favorites. Must say that no matter how many times I've seen this movie I can't help but tear up. One of those movies that should become a classic for all.",positive
"There were at least a half dozen silent-film versions of Shakespeare's ""The Merchant of Venice,"" and there have been several television productions. But no one has ever gotten around to making a big-budget theatrical feature from the play . . . until now. Given the nature of the play/s most memorable character, Shylock the Nasty Jew, it's a good guess that the little unpleasantness that transpired in Europe in the late 1930's and 1940's may have dampened filmmakers' enthusiasm. Sure the main motivation for Michael Radford's new film is to provide Al Pacino with a chance to shout, bray, brood, mutter, and be tormented - all of which he is quite good at. Like Richard III, the role of Shylock is a scenery-chewer's dream. It is ridiculous to call Shakespeare an anti-Semite, since he never met a Jew. Jews were banned from England from 300 years before his time to some decades after his death; and its unlikely that he ever traveled abroad. On some level, Jews might as well have been a mythological race to him. But, while Shakespeare may not have been anti-Semitic, his play certainly is. Pacino gives Shylock a strange accent that is probably meant to suggest the slightest hint of Yiddish. Unfortunately, the result is a 16th-century moneylender with the unmistakable diction and cadences of Fozzie Bear. Radford's version begins with a crawl about the wretched teratment of Jews and then spot Antonio (Jeremy Irons) gratuitiously spitting on Shylock (Pacino), who's really just standing around, minding his own business. Will buy it when it comes out on DVD, for sure! Sarge Booker",positive
"The Derek's have over the 1980s produced a few decent bids to acquire the title ""worst movie of all time"", and this is probably their prime achievement in these stakes. In fact, this film can be regarded as belonging to the ""so bad, it's good"" category, right up there with the products of the likes of Edward Wood Jr. or Doris Wishman. This explains the IMDb voting pattern for this film with some people handing out top marks.<br /><br />Anthony Quinn made the odd dodgy film in his time, but this performance as a randy ghost is so incredibly bad, it has to be seen to be believed.",negative
"I could never imagine I would start loving movies like this. After seeing Yimou Zhang's 'Hero', I decided to check his other movies, perhaps looking for something similar. The second Yimou Zhang's movie I watched was 'No One Less' after which I realized what kind of cinema I'm now in. No wonder why I got 'Keep Cool' immediately. It is a simple, touching and brilliant piece of cinema, I pay my respect to the director.<br /><br />This movie shows that it's not the amount of money makes film good. It's all about what the director wants to show and how successful he is in doing this. The story is very simple, a typical extract of a typical daily life, moreover shown in a very simple way, the movements of camera also strengthen the impression and the feeling of the movie. I give a top rating to this film and impatiently waiting to see other Yimou Zhang's films.",positive
"I don't know if I'm wrong or everybody els'es that says this movie is good are, sincerely I just wanna do a favor to people that has doubts about seeing it, renting it or even worse buying it(don't do it really!).<br /><br />The trailers and very early previews might seem fun in some way or another but its not funny at all, it gets to fall in a series of you're-supposed-to-laugh-here scenes that tend to get in really bad jokes, bad very very bad acting, tasteless scenes, cheesy effects; this movie has it all, all wrong that is.<br /><br />As final comment the movie would have been funny due to the basic concept, but believe me is really way far from that.",negative
"I went to this movie at a cast and crew show cause my friend, whom is a producer on the movie invited me. Forget what you have seen in the commercials, forget what you have heard, go see this film for yourself. I was more than surprised by it. In a world of The Grinch, Charlies Angels, The 6TH Day, Unbreakable, here comes a film that is worth your hard earned bucks! Glorious scenes, wonderful cinemtrophy and a cast you want to eat with your heart. I found this to be one of this years most orchestrated powerhouse films and with reason. Robert Deniro deserves an oscar nod. If you could give an oscar to everyone involved as a package, this would be the film.",positive
"I saw this at the 2004 Stony Brook Film Festival in NY and it was very warmly received. In this pre-WW2 film, a pair of German rocket scientists are working on the Scottish Isle of Scarp as war looms on the horizon. The characters encountered on the island are priceless in their creation and their portrayal. Shauna MacDonald is particularly memorable<br /><br />After getting up to speed on the ""Scootish"" accents, the viewer feel right at home with these folk who watch with amusement as the Germans work to link their isle with the mainland via a rocket-based mail delivery. As implausible as it seems, this film was based on an actual story.<br /><br />All in all, a memorable film that will stay with you for some time thanks to its casting, its story or its scenery.",positive
"I read the book before watching the movie and it left me emotionally drained but I felt that it truly transported me to Afghanistan, a culture I know very little about. I had great hopes for this movie and it did not disappoint. I watched this with someone who didn't read the book and he also enjoyed it. They had to shorten some things in the movie but it was a well acted and well shot film. It leaves you thinking about the movie long after it is over. You feel for the characters and their plights. I highly recommend this movie to those who like emotionally draining drama and want to experience Afghani culture. There are some disturbing scenes not suitable for children to watch. It is a heavy drama depicting the horrors of life under a restrictive regime.",positive
"Man am I stoked I can leave feedback for this 10 minutes romp. I love it.<br /><br />After not seeing it in years, I happened upon it the other day and watched it over and over.<br /><br />'Stop shaking your eyes' and 'shake a rock and roll band' and 'stop sawing the table' are freaking classic lines.<br /><br />The art is delightfully raw. The dialog sparse and wonderful. Just find it and love it. Cannot recommend this enough.<br /><br />Thank you high school art teacher Mrs. Kogan for showing us this over and over. Thank you NFB for letting it be made. Thank you MTS for showing it (for free at the moment at least).<br /><br />I want a Big Snit t-shirt now. I'd love an animation cell, but at 440.00 a pop, that won't happen.<br /><br />Find this flick, and watch it.",positive
"Giant crabs cursing in Japanese? What was in that drink? A terrible movie, but laughable. I love the invisible Samurai ghosties running around. Drink much beer before you see this movie.",negative
"A very enjoyable film that features characters who do bad things and who let emotions like anger and a desire for vengeance bubble over. The cast is very good, there's plenty of action, and Stewart gets the girl and his revenge (with a twist) in the end. I've seen this film several times, and always watch when it's on AMC or cable. Highly recommended...",positive
"This is the first time I ever saw a movie with Jamie Foxx, and I bet it will be my last. I failed to see why he was funny, although people in the audience thought it was very funny when he made a face to the camera, or for saying ""I am going to take a shower"".<br /><br />The plot is completely predictable. The bad guy comes after the good guy. The good guy has a woman, so the bad guy uses her. In between, the officials screwing up. The final scenes are utterly unbelievable. You spend 2 years and millions of dollars chasing a guy, but you don't do your home work to solve a trivial riddle?<br /><br />There's no great acting, there isn't much of a plot or storyline, and the shooting is done MTV style. Don't waste your money on this one.<br /><br />",negative
"The only reason there is a question mark in parenthesis is NOT because I haven't seen every film released in 2001 thus far. It's because this film was only made PARTLY in 2001. The rest of it was stolen from Roger Corman's OTHER dinosaur films, Carnosaur 1-3.<br /><br />I have a confession to make. ""Carnosaur 2"" is perhaps one of my favorite B-movies. It borrows so much from James Cameron's ""Aliens"" it's not even funny. But I love it. I can't explain exactly why. It just WORKS for me. I liked the sets, I liked the cinematography, I liked how they borrowed from ""Aliens"". It's all a bit ironic that Cameron at one point was an understudy of Corman's, with films like ""Battle Beyond the Stars"" (1980).<br /><br />I own the Carnosaur trilogy on DVD, and the most I can say for part one is that it has moments. The most I can say for the third is that it took me five years to find it watchable.<br /><br />Now we have ""Raptor,"" which does NOT continue that series. Instead, it borrows ENTIRE scenes from the Carnosaur Trilogy and BUILDS a movie around it. And somehow Roger Corman was able to get Eric Roberts and Corbin Bernsen to do it. Now, I'm not saying either Roberts or Bernsen are at any kind of career high. But they were both at one point what could be called RESPECTABLE actors. Not here. Sure, actors react to effects they won't even see while filming all the time. Here, however, they are reacting to mismatched footage from films that are between five and eight years old. There's even a sherrif whose costume was modeled directly after a character in ""Carnosaur 1."" Apparently it made too much sense to get the original guy back.<br /><br />When ""Raptor"" was announced I was a wee bit excited. I was however disappointed when Corman said that they'd be using the old dinosaur models from ""Carnosaur."" Apparently Corman decided after this interview was conducted that he wouldn't even do that. And its not that he couldn't find an FX crew to do it. The script for this was clearly written keeping in mind that the story had to be built around pre-existing stock footage.<br /><br />Don't compare this to Ed Wood. Ed did better than this. At least he only used the stock footage of Bela once, in one film. There are ways of incorporating stock footage into a movie, and ""Raptor"" takes this frowned-upon technique to a new low. Even if you liked ""Carnosaur 3: Primal Species,"" stay away from ""Raptor.""",negative
"Every Sunday is an eleven minute short subject featuring the talents of two of its young juvenile contract players, a pair who would develop into players of note in the future. It's interesting and entertaining to see the contrasting styles of Judy Garland and Deanna Durbin as they perform at a Sunday concert for Deanna's uncle.<br /><br />Of course no one knew how big both of these young ladies would get to be. I've always wondered why Mayer kept Garland and let Durbin go to Universal. L.B. always had pretensions to culture and this was the guy who had Jeanette MacDonald at his studio and later on hired such lovely soprano voices as Jane Powell, Ann Blyth, Doretta Morrow, etc.<br /><br />Judy certainly had her glorious career at MGM, but she paid a heavy price for it. Deanna, along with Abbott&Costello and several Gothic horror monsters preserved Universal pictures. She was smart enough to get out at the top and make it stick.<br /><br />So, in their salad days, Deanna Durbin and Judy Garland.",positive
"This is a hard show to watch. It's not something to sit back and relax to. It kept me on the edge of my seat for several seasons. People get screwed over, raped, tortured and die like flies. There are male organs everywhere, there is excrement, puke and blood. Oz is a brave show. It brings up issues like racism, homosexuality, prisoners reality and most of all; -capital punishment. It is, in my opinion also successful in doing so, unlike for example, the single-tracked ""Medium"".<br /><br />It bored me sometimes. It had some weird story lines and they spent to much time on characters that just didn't interest me. Strangely enough, I found season 1 to be quite boring. If I had watched it while it aired I think I wouldn't have continued to watch it. I love seasons 2 - 4. Season 5 and 6 are watchable, (although I think it shouldn't be allowed to utter the words ""Cyril"" and ""Death Row"" in the same sentence)<br /><br />There are so many marvelous characters to root for. The old guys Bob and Busmalis, who I absolutely fell in love with from day one. Said, Adebesi, Pancamo and Schillinger, four very strong and charismatic leaders in their own way. Augustus Hill, who's monologues tied the episodes together so efficient. The staff with people like Sister Pete and Ray Mukada-also brilliant. Also minor characters that was only in for a couple of episodes or a few seasons, but left a good impression as well.<br /><br />My favorites are the O'Reily brothers. Their relationship was the most gut-wrenching and warmest I seen on television. If there is anything I will always remember about this show it's them. There will never be another ""pairing"" or what to call it, that will make me ache so much. Thats why, when the ends come for them as well, it almost hurt to much. I wish it would never have happened. I wish I had never watched it.<br /><br />But good one Fontana. I do recommend it.",positive
"""Christmas In Connecticut"" is a gem of a Christmas movie classic. While lesser known than some others -- it is nonetheless a delightful way to spend an evening at holiday time. I watch it every year.<br /><br />Barbara Stanwyck is perfectly cast as, Elizabeth Lane, the single, career girl. Way before it was popular, Stanwyck embodies the single girl on the rise. Her NYC apartment, and her friendly ""uncle"" restaurateur around the corner typify the single girl in the city existence. She can't cook yet she writes a homemaking column for a magazine!<br /><br />Dennis Morgan is also perfectly cast as our wartime hero, Jefferson Jones, who wants to meet the amazing Elizabeth Lane. After being lost at sea, all he wants is to spend Christmas in a ""real"" home. Which sets up the delightful, madcap story that evolves. It is fun from beginning to end. We should all have an Uncle Felix too!",positive
"I'd heard this Japanese flick is edgy, creatively interesting, a ""cool new thang"" on the Asian movie-making scene ... maybe even something as innovative as Hideo Nakata's ""Ringu"" or Chan-wook Park's ""Oldboy"", especially the latter.<br /><br />You can imagine my disappointment when, instead, I found the movie disjointed both narratively and cinematically (though not in a way that a film aficionado appreciates), cliché-ridden, even sadly silly instead of funny --- on the whole, a very bad knock- off of the ""Pulp Fiction"" style.<br /><br />I stopped watching after 30 minutes, when I gave up on it becoming something more than it is.",negative
"One of the most appealing elements of a Gilliam film is that the well-concocted visuals, the unsettling backdrops, and the manically frustrated characters are evidence of the creator's involvement. Instead of most movies (where the filmmaker is some director-for-hire that is paid to feature a star or two), you can feel Terry Gilliam's presence through the experience. ""12 Monkeys"" is evidence of Gilliam's own vision and style, as opposed to making offbeat movies for their own sake. ""12 Monkeys"" is a variation on similar themes of Gilliam's repertoire:oppressive/recessive societies, the solitude of the protagonist, the frustration associated with disbelief, and parallel realms. In this film Gilliam does a fine job of blurring lines between the two realms, using ambiguities to force the audience to believe rather than know. This tendency for Gilliam to neglect to fill in certain gaps leads to criticisms of art-house pretentiousness. The difference between Gilliam and artsy posers is that Gilliam's choices clearly have a purpose and all of his images have meaning. The two nearly identical bathing scenes of Cole in the beginning are meant to draw comparisons which leave the audience unsettled. His bald head is a mark of uniformity in the disease-ridden future world, yet makes him recognizable in the 1996 world. The title itself is a mark of Gilliam's creativity, as it requires the majority of the story to flesh out for its meaning to be fully understood. All in all, Gilliam's dedication to making creative films that are interesting to watch yet also require thought and interpretation from the audience. The film has immense re-watch value, since there are subtle details and hints that can be missed upon the first viewing. Definitely one of my favorites.",positive
"I am commenting on this miniseries from the perspective of someone who read the novel first. And from that perspective I can honestly say that while enjoyable, I can see why it hasn't been rebroadcast anytime recently. More specifically, this mini has some serious problems, such as:<br /><br />1) It is terribly miscast. The actors who played the younger generation were all 15 to 20 years older than the characters. Ali McGraw (45 at the time) was playing Natalie Jastrow who was supposed to be about 26. Jan-Michael Vincent (39 at the time) was playing Byron Henry who was supposed to be about 22. The other Henry children, and Pamela Tudsbury, were also played by actors way too old for characters who were supposed to be in their 20's.<br /><br />2) Some of the acting was absolutely awful. Ali McGraw at times almost made this mini unwatchable. I have seen more convincing performances in high school plays. <br /><br />3) The directing was poor. To be fair to Ali McGraw, the bad acting and character development were probably the directing. The portrayal of Hitler was way overdone. His character came off looking and behaving more like a cartoon villain than the charismatic, sometimes charming, but always diabolical genius Herman Wouk painted him as in the novel. Some of the other characters are done so stereotypically (Berel Jastrow) they do not gain the depth of character that Wouk created for them.<br /><br />4) This mini is very dated. The hokey music, the pretentious narration (it sounded like a junior high school history film narration), and the entire prime-time soap opera feel of the mini made it almost comical at times. Also, too often Byron and Natalie are costumed and made up to look like they are in 1979 rather than 1939.<br /><br />Someone who watches this without the benefit of reading the novel first will probably not sit through it all, because it will come off more as a late 70's / early 80's ""take myself too seriously"" prime-time soap drama, rather than the television version of what is certainly a modern American classic.<br /><br />Remakes of older movies and the like are sometimes poorly done, but this is probably one case where a creative and inspired director could make a very stunning, memorable, and critically acclaimed production. I don't ever see that happening since a remake would have to be just as long (15 hours) or longer to do it right, and given the short attention span of most of the current American viewing public, it wouldn't fly.",negative
"I understand there was some conflict between Leigh and the great Maggie Smith during the filming. Understandable when you put one of the world's greatest actresses of all time (Smith, of course) with one whose performances seem to get worse with each subsequent film.",negative
"This film is on my top 20 comedies list. This is a truly unique film. To the reviewer who said ""I must be really missing something.""--you are correct. You are missing something. If you don't have the kind of sense of humor this film requires, that's one thing. But don't give it a bad review because you think it's ""looney"" but isn't intended to be. Loony is an apt description of both what it intends to be and what it succeeds in being. I laughed much more often and much more intensely at this film than I do at most other funny films.<br /><br />Michael Almereyda brought out the best in his cast in this, his first big film, for which he was nominated for an Independent Spirit award for Best First Feature. Crispin Glover, as usual, is absolutely brilliant in some perfectly inexplicable way, and some of his very funniest lines ever were said in this film. Glover is clearly the best comic actor working right now. Harry Dean Stanton puts in an excellent comic performance. William Burroughs is incredible in a small role. Dylan McDermott was ideally cast, and Lois Chiles is completely excellent.<br /><br />All of the above are perfectly funny in their own perfect way, but this is one of Crispin's finest performances--up there with his performances in River's Edge and Willard. If you are a Crispin Glover fan, but have somehow overlooked this film, you need to stop whatever it is you're doing and see this immediately.<br /><br />But just remember to relax first, and maybe have a beer or something. This is a great film, but it is very unusual, and I recommend being in or inducing an appropriately silly state of mind before viewing.",positive
"This was a riveting film, one that really drew me in. I'm a big fan of William H. Macy, and he puts in a wonderful performance. His great likeability, coupled with the way his character breaks the fourth wall, really gave me a sense of complicity in his actions. I found myself waiting tensely for the whole house of cards to come collapsing down around him (and by extension myself, as his confidante and silent witness). It took several minutes for me to relax once the film had ended, I was so wrapped up in it. <br /><br />Good performances all around, too, not just with Macy. Arkin was quite good, as was Cromwell (he was surprisingly fierce). In short, I highly recommend this film to any fans of Macy and/or the murder mystery. But you may want to prepare to feel a little guilty.",positive
"I would firstly say that somehow I remember seeing this movie in my early childhood, I couldn't read the subtitles and I thought Sonny Chiba was Sean Connery. But I did really like the concept. If you are not able to at least partially suspend your adult scepticism and embrace your inner seven your old you may want to avoid this movie. That said, having just watched the restored 137 minute version on DVD I have to say I enjoyed it, though not as much as when I was seven ( I remembered the ending ). <br /><br />There are aspects of the movie that are worthy of criticism , the first 15 minutes and final 15 minutes both have some really comic moments, my favourite being the contrast between scenes acted out in the final 10 minutes and the curious choice of backing music ( listen to the lyrics ). <br /><br />For an action film there is a great deal of focus on the personal stories of certain soldiers and the social dynamics of the squad as the strain of their time travel takes its toll. By the ending of the movie I had decided that this was a good thing, when seven I though the 'relationship' guff was a bad thing.<br /><br />For an action film there is also plenty of gratifying gory action, especially a couple of epic battle scenes between the platoon and hordes of Shogun era warriors. The makers of the movie have ensured that as many deaths as possible are bloody and, lets face it, humorous. I thought this was a splendid aspect of the movie when I was a kid, and I am not ashamed to say that I still do.<br /><br />I also like the fact that the modern day soldiers in general don't spend the movie walking on egg shells trying to avoid altering the space time continuum, they've got heavy calibre machine guns, mortars, rocket launchers, a tank and a helicopter and they're hell bent on making feudal Japan theirs. Which is what I'd like to think any vigorous IMDb user would do in their boots.<br /><br />In short the movies worth watching, it makes the viewer regret that there are not more movies made with a similar premise, and at the same time offers some hefty hints as to why a movie like G.I. Samurai is so unique.",positive
"Like some other people wrote, I'm a die-hard mario fan, and I loved this game. <br /><br />This game starts slightly boring, but trust me, it's worth it. As soon as you start, your hooked! The levels are fun and exiting. They will hook you 'till your mind turns to mush. I'm not kidding. This game is also orchestrated, and is beautifully done. <br /><br />To keep this spoiler free, I have to keep my mouth shut about details. But please try this game! It'll be worth it!<br /><br />Story: 9.9 Action: 10.1 (It's that good!) Hardness: 10 Attention Grabber: 10 Average: 10",positive
"Can there be a worst film? Even Ed Wood at his horrific worst couldn't come up with something this bad. Cheesy, stupid, long-winded, preposterous...and those are the good points. I saw this trash back in the early 80's when I was incredibly bored to begin with, and actually sat through the entire thing without blowing my brains out, although that probably would have been a more pleasant experience. I actually remembered it because it was so bad. It makes me sad in a way because some of the best directors got their start by making TV movies (ie Spielberg) and it was a wonderful way for them to get their initial material before the public, but crap like this just totally killed the entire process.",negative
"Alfred Hitchcock's remake of ""The Man Who Who Knew Too Much,"" is usually not considered to be as good as the original, but for me it is one of the best films ever. I prefer it over ""Vertigo"" and ""Rear Window.""<br /><br />Like ""North By Northwest,"" it is the story of an average man who is unwillingly thrown into the world of international intrigue. James Stewart plays the father of a son who is kidnapped because he is mistaken for an international spy. He will do anything to make sure he gets his son back and protect his family.<br /><br />While the original was good for it's time, it is hard to watch by today's standards. The remake has excellent production quality, an endearing Doris Day, and a really creepy villain. <br /><br />Don't bother to rent this one because you will want to see it over and over.",positive
"An insane assault on viewers senses. This is a mish-mash of assorted Hindi and English movies - poorly done. The name carries over from a 70s' multi star cast, which the 2002 version also boasts of. The story is taken from the 70s' Sunil Dutt/Reena Roy starrer - ""Nagin"" and visual effects taken (a horrible attempt) from The Matrix, Terminator 2 and Mission Impossible II.<br /><br />Set in a college environment (Sunil Shetty, Akshaye Kumar, Manisha - college kids!!!???!!), Manisha Koirala is the victim, who mistakes a fatal assault on her by two students as a collective effort on the part of our heros. As it turns out Manisha is a Cobra (Nag) snake reborn as a girl in this life and her mate from the previous life, now a super powerful-all-and-any-shape-assuming (Ichadhari Nag) - Munish Kohli, is out looking for her in this life. Manisha appeals to him to avenge her violation and murder.<br /><br />So begins the mad killing spree, where the avenging lover starts singling each male of the group, with increasing powers and tricks with successive attempts. The effects are extremely cheap, with computer generated skeletons, morphing bodies and motorcycle stunts completing the farce.<br /><br />Carry over from Nagin includes Raj Babbar playing a catholic priest who provides temporary relief to our boys with a more ""Religiously correct"" multi-religion locket (the original Nagin only had an ""Om"") . Sunny Deol plays Manisha's love interest in her current life and the ultimate saviour against the all powerful Munish Kohli.<br /><br />Music and songs are below average.<br /><br />Avoid if you don't fancy cheap thrills.",negative
"Just in time to capitalize on the long-awaited movie version of ""Dreamgirls"" is the DVD release of this semi-forgotten 1976 musical melodrama that also takes the rise of the Supremes as its inspiration. Released five years before the Broadway opening of ""Dreamgirls"" and partially set in the same period, it has a predominantly black cast and a story revolving around an up-and-coming girl group, and that's where the resemblance basically ends. Written by Joel Schumacher well before he became a big-league director of mainstream studio product (""Batman Forever"", ""The Phantom of the Opera""), this movie seems grittier on the surface. True to form, however, Schumacher weakens the storyline and character development by injecting an abundance of clichés and eye-rolling one-liners. With little affinity for staging musical numbers, Sam O'Steen, a highly regarded film editor but neophyte director, helms the production like a low-budget TV-movie with a frustratingly episodic structure.<br /><br />The story follows three Harlem sisters - sexy Sister, self-righteous Delores and sweet Sparkle - as they sing in the church choir, meet smooth-talking but well-intentioned boys Stix and Levi, and then find their first taste of success as a singing group - first as a sweater-wearing quintet called the Hearts and then as a glitzy trio known as Sister and the Sisters. But naturally there are problems beyond the silly name for the group - Sister gets involved with nasty drug dealer Satin Struthers who beats her and turns her into a cocaine junkie; Levi goes to prison for getting caught in a drug pick-up for Satin; Stix gets frustrated by failure and unwisely turns to some Jewish mobsters for financial help; Delores just gets plain fed up; and poor little Sparkle has to decide what kind of future she wants. A big plus is that R&B great Curtis Mayfield wrote the atmospheric songs, some catchy and one, ""Look Into Your Heart"", a real winner.<br /><br />The solid cast does its best under the contrived circumstances. Lonette McKee's valiant attempt to make Sister a tragic figure is undercut by some of the ham-fisted plot turns, including a sad Billie Holliday-like turn at the mike. Before they hit it big on primetime TV, Philip Michael Thomas and Dorian Harewood portray Stix and Levi with boyish vitality if not much credibility. The best work comes from Mary Alice in a relatively silent turn as the girls' patient mother and a pre-""Fame"" Irene Cara who effortlessly exudes sincerity in the title role (though her costumer and hair stylist should be shot for the hideous look she achieves in the final scene). The DVD just comes with the original theatrical trailer complete with an unctuous voice-over by DJ Casey Kasem and a bonus CD of five of the film's songs performed not by the original cast but by Aretha Franklin off her 1976 recording of the soundtrack. It's not a terrible movie, just an interesting if lacking curio that happens to cover the same ground as ""Dreamgirls"".",negative
"This film would like to be the kind of shocking, cerebral, and intense movie that many others in its genre have successfully been, but it's not. It is at best confusing and absurd. When the twists and turns finally revealed themselves, rather than saying ""Ahh, I get it!"" I muttered something along the lines of ""Okay...whatever."" In my opinion, when a movie reveals a major plot twist it shouldn't have to employ a flashback sequence to prove that it did give some hints that would enable the viewer to discern the truth himself. But this movie does have a flashback; and here's the kicker: it flashes back on scenes that weren't even in the movie!<br /><br />The characters were stereotypical, unsympathetic, and wholly ridiculous. I feel that the ""steamy"" love scenes between the romantic leads were the most untitillating and unsexy that I've ever scene in a movie that wasn't porn. It seems that the director was going for shocking and kinky with the love scenes, but they were really just plain silly.<br /><br />And don't EVEN get me started on the crappy accents and second-rate sets. I guess the movie was set in New Orleans, but Aside from the afore mentioned accents and a couple bland city shots the movie could have been in Anytown, USA.<br /><br />My recommendation: don't bother!",negative
