"filename","contents","player_name"
"report_14.txt","The Washington Wizards (36 - 37) defeated the Los Angeles Lakers (15 - 58) 101 - 88 at Staples Center on Sunday. Washington ended a short, but important two game losing skid with an easy victory on the road, and are now 3 games back of the Detroit Pistons for the 8 - seed in the Eastern Conference. The Wizards played at a high speed pace, led by John Wall, who diced through the Lakers defense and took advantage of his matchup with D’Angelo Russell. Wall’s 22 points, 13 assists and five rebounds overshadowed his seven turnovers, which proved to be a non - issue seeing the double digit lead his team held for most of the game. The former No. 1 overall pick ran impressive sets with Marcin Gortat, who was on the receiving end of multiple flashy dimes, and turned in 16 points and 10 rebounds. The Lakers got into early foul trouble and ended up with a total of 26 team fouls, but the Wizards shot a poor 16 - of - 29 from the free throw line. Given the amount of times that Los Angeles put Washington on the line, the 13 points loss could well have been a 20 - plus point blowout. D’Angelo Russell was no match defending Wall from getting to the rim, but he did equal his opponents scoring with 22 points of his own. Kobe Bryant has a handful of games left in his career, and the wear and tear of his 20th season reared it’s head a few times during the game. Bryant finished with 17 points, one rebound and two assists on 6 - of - 15 shooting, but also looked sloppy handling the ball at times, which he even recognized after checking himself out of the game. The Lakers will visit the Utah Jazz (36 - 37) on Monday, while the Wizards will head north to take on the Golden State Warriors (66 - 7).
","John Wall"
"report_14.txt","The Washington Wizards (36 - 37) defeated the Los Angeles Lakers (15 - 58) 101 - 88 at Staples Center on Sunday. Washington ended a short, but important two game losing skid with an easy victory on the road, and are now 3 games back of the Detroit Pistons for the 8 - seed in the Eastern Conference. The Wizards played at a high speed pace, led by John Wall, who diced through the Lakers defense and took advantage of his matchup with D’Angelo Russell. Wall’s 22 points, 13 assists and five rebounds overshadowed his seven turnovers, which proved to be a non - issue seeing the double digit lead his team held for most of the game. The former No. 1 overall pick ran impressive sets with Marcin Gortat, who was on the receiving end of multiple flashy dimes, and turned in 16 points and 10 rebounds. The Lakers got into early foul trouble and ended up with a total of 26 team fouls, but the Wizards shot a poor 16 - of - 29 from the free throw line. Given the amount of times that Los Angeles put Washington on the line, the 13 points loss could well have been a 20 - plus point blowout. D’Angelo Russell was no match defending Wall from getting to the rim, but he did equal his opponents scoring with 22 points of his own. Kobe Bryant has a handful of games left in his career, and the wear and tear of his 20th season reared it’s head a few times during the game. Bryant finished with 17 points, one rebound and two assists on 6 - of - 15 shooting, but also looked sloppy handling the ball at times, which he even recognized after checking himself out of the game. The Lakers will visit the Utah Jazz (36 - 37) on Monday, while the Wizards will head north to take on the Golden State Warriors (66 - 7).
","Kobe Bryant"
"report_9.txt","In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
","Steph Curry"
"report_3.txt","The Toronto Raptors (29 - 15) defeated the Detroit Pistons (17 - 28) 114 - 110 on Sunday at the Air Canada Center in Toronto. Despite being out - scored 31 - 25 in the final quarter, the Raptors were able to hold of the Pistons' late comeback attempt and secure the four - point victory in front of their home crowd. While the game may have been close, the Raptors shot the ball much better than the Pistons, going 53 percent from the field compared to just 46 percent from the field for the Pistons. The Raptors also forced them into 14 turnovers, while only committing eight of their own, which may have made a big difference in this one. After combining for only 14 points over his last three games, DeMar DeRozan returned to form Sunday, finishing with 25 points (8 - 14 FG, 1 - 2 3Pt, 8 - 10 FT), six rebounds and four assists. It was good to see him turn things around, as the Raptors really needed him to play well after losing six of their last ten games. Jonas Valnciunas was another big factor in the win. He went 9 - for - 15 from the field and 2 - for - 2 from the free throw line to score 20 points, while adding 11 rebounds and three blocked shots as well. He's now recorded a double - double in three out of his last four games, while also notching three blocks in two consecutive outings. Amir Johnson had a solid showing as well, finishing with an efficient 17 points (7 - 9 FG, 3 - 4 FT) and two rebounds. He only played 17 minutes in Friday's win over the Sixers, but he was back to a normal amount of minutes Sunday, playing a full game's worth of 28. Both Greivis Vasquez and Louis Williams reached double figures in points as well, with 13 and 12 points respectively. With Brandon Jennings going down for the year, D.J. Augustin stepped up in a big way, going 12 - for - 20 from the field and 5 - for - 9 from the three - point line to score a game - high of 35 points, while adding eight assists as well. It was the most shots he's taken all season, resulting in a new season - high in points. He'll run as the starting point guard moving forward. Greg Monroe had another strong stat line Sunday, recording 21 points (9 - 17 FG, 3 - 5 FT) and 16 rebounds. He's now posted a double - double in four out of his last five games. Andre Drummond nearly notched a double - double of his own, but came up just shy with 14 points (7 - 11 FG, 0 - 1 FT) and eight rebounds. He had a really tough matchup with Valanciunas, so he did n't have his normal eye - popping amount of rebounds that he's come accustomed to. The only other Piston to reach double figures in points was Kentavious Caldwell-Pope who added 16 points (6 - 17 FG, 3 - 9 3Pt, 1 - 2 FT), three rebounds and two steals. The Raptors' next game will be on the road against the Indiana Pacers on Tuesday, while the Pistons will be at home against the Cleveland Cavaliers on Tuesday.
","null"
"report_9.txt","In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
","Klay Thompson"
"report_9.txt","In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
","Blake Griffin"
"report_9.txt","In Thursday's win, the Warriors looked as solid as ever despite the absence of Draymond Green. Reigning MVP Steph Curry scored a team - high 29 points and dished out 11 assists. The previous MVP, Kevin Durant, meanwhile, scored 26 points and dished out another ten assists while pulling down eight rebounds. All-Star shooting guard Klay Thompson scored 21 along with seven rebounds. As a team, the Warriors shot over 52 percent from the field, made 14 three - pointers, dished out 38 assists, and saw seven players score in double - digits. For the Clippers, meanwhile, Blake Griffin picked up some of Chris Paul's slack in his absence. Griffin shot 10 - of - 19 for 31 points and came away with three steals. Off the bench, sixth man Jamal Crawford scored 21 with five three - pointers. Despite the loss, LA shot 50 percent from the field and hit ten threes on the night.
","Jamal Crawford"
"report_12.txt","The Memphis Grizzlies (10) defeated the Minnesota Timberwolves (0 - 1) 105 - 101 Wednesday at the FedExForum in Memphis. It was n't the cleanest game ever played, with the Timberwolves handing out 23 turnovers and the Grizzlies racking up 17 of their own, but it was still a tight matchup that ended with a close finish. Marc Gasol put the Grizzlies on his back and helped the Grizzlies get their first victory of the year. Gasol finished the game with 32 points (12 - 17 FG), nine rebounds, three assists, two steals, and two blocked shots, getting a little bit of everything on the stat sheet Wednesday. Not far behind was Zach Randolph, who had 25 points (12 - 16 FG), 13 rebounds, an assist, and a block. Mike Conley also passed the double - digit benchmark and finished with 16 points to go along with one rebound, six assists, and a steal. The other starting guard, Courtney Lee, shot 5 - for - 11 from the field and 2 - for - 4 from behind the arc to score 14 points in 35 minutes of action. Despite the win, the Grizzlies got little output from their bench unit, who only scored 10 of their 105 total points. With a ton of fresh faces, this was finally a shot for Timberwolves' fans to see their new young lineup. Thaddeus Young was very efficient in his debut, scoring 26 points (10 - 18 FG, 2 - 3 3PT, 4 - 4 FT) and grabbing four rebounds, four assists, and two steals. Mo Williams matched Young's efficiency and added 18 points (6 - 9 FG, 2 - 3 3Pt, 4 - 4 FT) of his own. Williams also contributed four assists and a steal. No. 1 overall pick Andrew Wiggins made his regular season debut but only had six points, three rebounds, an assist, and two steals, playing just 18 minutes. The Grizzlies' next game is on the road Friday against the Indiana Pacers, while the Timberwolves will take on the Detroit Pistons on Thursday in Detroit.
","Marc Gasol"
"report_16.txt","The Los Angeles Lakers (5 - 23) defeated the Denver Nuggets (11 - 17) 111 - 107 on Tuesday night. The game was a tale of two halves, as these teams showed why they have struggled so much this season. The Nuggets scored 64 points in the first half to take a 13 - point lead, but blew it in the second half with some bad defense. The Lakers outscored Denver 32 - 16 in the third quarter and went to Kobe Bryant to close things out at the end. Denver made some crucial errors late and it really hurt them in a game they really should have won. It was a vintage Kobe performance, as he carried the Lakers to a much needed win. He matched his season - high with 31 points and hit multiple baskets late to seal the victory. Jordan Clarkson and Lou Williams both played good as well, as they scored 36 points combined. The offense has been terrible all season, for the Lakers, but this 111 - spot will hopefully get them going. Their next game will be on Christmas, when they take on the Los Angeles Clippers. The Nuggets had a season - high 21 - point lead in the second quarter, but managed to choke that away. They let the Lakers go on a 23 - 3 run between the second and third quarter and could never recover after that. Will Barton scored 18 points in the first quarter, but really struggled after that, finishing with 25 in the game. The one bright spot was the bench, as all four players who came off the bench scored at least nine points while accumulating 58 points all together. Denver also played this game without Danilo Gallinari and that might have been the key in the loss with no go - to weapon at the end of the game. This was a brutal loss for Nuggets fans and they'll look to bounce - back on Wednesday when they take on the Phoenix Suns.
","Kobe Bryant"
"report_16.txt","The Los Angeles Lakers (5 - 23) defeated the Denver Nuggets (11 - 17) 111 - 107 on Tuesday night. The game was a tale of two halves, as these teams showed why they have struggled so much this season. The Nuggets scored 64 points in the first half to take a 13 - point lead, but blew it in the second half with some bad defense. The Lakers outscored Denver 32 - 16 in the third quarter and went to Kobe Bryant to close things out at the end. Denver made some crucial errors late and it really hurt them in a game they really should have won. It was a vintage Kobe performance, as he carried the Lakers to a much needed win. He matched his season - high with 31 points and hit multiple baskets late to seal the victory. Jordan Clarkson and Lou Williams both played good as well, as they scored 36 points combined. The offense has been terrible all season, for the Lakers, but this 111 - spot will hopefully get them going. Their next game will be on Christmas, when they take on the Los Angeles Clippers. The Nuggets had a season - high 21 - point lead in the second quarter, but managed to choke that away. They let the Lakers go on a 23 - 3 run between the second and third quarter and could never recover after that. Will Barton scored 18 points in the first quarter, but really struggled after that, finishing with 25 in the game. The one bright spot was the bench, as all four players who came off the bench scored at least nine points while accumulating 58 points all together. Denver also played this game without Danilo Gallinari and that might have been the key in the loss with no go - to weapon at the end of the game. This was a brutal loss for Nuggets fans and they'll look to bounce - back on Wednesday when they take on the Phoenix Suns.
","Lou Williams"
"report_16.txt","The Los Angeles Lakers (5 - 23) defeated the Denver Nuggets (11 - 17) 111 - 107 on Tuesday night. The game was a tale of two halves, as these teams showed why they have struggled so much this season. The Nuggets scored 64 points in the first half to take a 13 - point lead, but blew it in the second half with some bad defense. The Lakers outscored Denver 32 - 16 in the third quarter and went to Kobe Bryant to close things out at the end. Denver made some crucial errors late and it really hurt them in a game they really should have won. It was a vintage Kobe performance, as he carried the Lakers to a much needed win. He matched his season - high with 31 points and hit multiple baskets late to seal the victory. Jordan Clarkson and Lou Williams both played good as well, as they scored 36 points combined. The offense has been terrible all season, for the Lakers, but this 111 - spot will hopefully get them going. Their next game will be on Christmas, when they take on the Los Angeles Clippers. The Nuggets had a season - high 21 - point lead in the second quarter, but managed to choke that away. They let the Lakers go on a 23 - 3 run between the second and third quarter and could never recover after that. Will Barton scored 18 points in the first quarter, but really struggled after that, finishing with 25 in the game. The one bright spot was the bench, as all four players who came off the bench scored at least nine points while accumulating 58 points all together. Denver also played this game without Danilo Gallinari and that might have been the key in the loss with no go - to weapon at the end of the game. This was a brutal loss for Nuggets fans and they'll look to bounce - back on Wednesday when they take on the Phoenix Suns.
","Jordan Clarkson"
