sportsett_id,player_name,summary
4924,DeAndre' Bembry,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4924,Omari Spellman,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4924,Dewayne Dedmon,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4924,Kevin Huerter,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4924,Miles Plumlee,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4924,Jeremy Lin,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4924,Tyler Dorsey,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4924,Jaylen Adams,"The Philadelphia 76ers defeated the Atlanta Hawks, 113 - 92, at Wells Fargo Center on Monday night. The 76ers (4 - 3) kept their undefeated run at home alive with a convincing win over the Hawks (2 - 4), as Atlanta fought hard but ultimately didn't have enough in them to battle with Philadelphia. In fact, Atlanta won the first quarter 25 - 20, but Philadelphia evened things up with a 27 - 22 second quarter that kept the score tied at 47 after the first two quarters. Philadelphia showed a bit of their playoff form last season with an impressive 31 - 13 third quarter, and they later closed things out with a 35 - 32 fourth quarter. Without a doubt, it was a strong showing from the Sixers and now they move up to 40 at home. Ben Simmons was the star of the game for Philadelphia and he came one assist short of a triple - double thanks to a 21 - point, 12 - rebound, nine - assist stat line, while Joel Embiid registered 10 points, six rebounds, six assists and two blocks. Markelle Fultz chipped in with 16 points and seven assists, Robert Covington added 11 points with six rebounds, and three bench players reached the 10 - point mark: J.J. Redick (14), Mike Muscala (14) and Landry Shamet (13). Kent Bazemore had 18 points to led all players for the Hawks, while rookie point guard Trae Young contributed with 11 points and eight assists. Dewayne Dedmon and Omari Spellman each chipped in with 11 points coming off the bench for the Hawks. All 13 Atlanta players scored, but only four reached the 10 - point mark."
4925,Ben Simmons,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Robert Covington,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Joel Embiid,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Dario Saric,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Markelle Fultz,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,J.J. Redick,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Mike Muscala,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Landry Shamet,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Amir Johnson,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,T.J. McConnell,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Furkan Korkmaz,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Jonah Bolden,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
4925,Avery Bradley,"The Philadelphia 76ers defeated the visiting Los Angeles Clippers, 122 - 113, at Wells Fargo Center on Thursday evening. The Sixers got out to a solid start at home, as they held the upper hand for the entire first quarter, before taking a 34 - 30 lead into the second. They took off in the second, as they quickly pushed their lead to 10, and went on to outscore the Clippers by 11 in the quarter, to take a 72 - 57 lead into halftime. However, the Clippers came out strong in the third, as they kicked off the quarter with an 11 - 4 run, to cut the gap to eight. They kept battling and managed to trim the deficit to just four points, as they trailed 90 - 86 heading into the final frame. Despite the Clippers' strong push, the Sixers kept it together and managed to push their lead back to 11, less two minutes into the quarter. From there, the Clippers were only able to get within three points, as the 76ers went on to their fifth home win of the season. Joel Embiid led Philadelphia with 41 points, 13 rebounds, four blocks and one assist, in 33 minutes. J.J. Redick followed up with 18 points, in 34 minutes off the bench, while Ben Simmons tallied 14 points, 11 assists, three rebounds and one steal. The Sixers shot 47 percent from the field, including 13 - of - 27 from long range. Meanwhile, Lou Williams led the Clippers with 26 points on 9 - of - 19 shooting, in 24 minutes off the bench. Danilo Gallinari followed up with 25 points, eight rebounds and one assist, in 35 minutes, while Tobias Harris added 24 points, eight rebounds, three assists and one block. The Clippers shot 44 percent from the field, including 9 - of - 23 from long range. The Clippers (4 - 4) will be right back in action, as they take on the Magic in Orlando on Friday. The 76ers (5 - 4) play host to the Pistons on Saturday."
