,Game ID,Team Name,wins,losses,total_points
606,,Clippers,-1,-1,-1
607,,Clippers,-1,-1,-1
608,,Clippers,-1,-1,-1
609,,Clippers,-1,-1,-1
610,,Clippers,-1,-1,-1
611,,Clippers,-1,-1,-1
612,,Clippers,-1,-1,-1
613,,Clippers,-1,-1,-1
614,,Clippers,-1,-1,-1
615,,Clippers,-1,-1,-1
616,,Brooklyn Nets,-1,-1,-1
617,,Brooklyn Nets,-1,-1,-1
618,,Brooklyn Nets,-1,-1,-1
619,,Brooklyn Nets,-1,-1,-1
620,,Brooklyn Nets,-1,-1,-1
621,,Brooklyn Nets,-1,-1,-1
622,,Brooklyn Nets,-1,-1,-1
623,,Brooklyn Nets,-1,-1,-1
624,,Brooklyn Nets,-1,-1,-1
625,,Brooklyn Nets,-1,-1,-1
626,,Brooklyn Nets,-1,-1,-1
627,,Brooklyn Nets,-1,-1,-1
628,,Brooklyn Nets,-1,-1,-1
629,,Brooklyn Nets,-1,-1,-1
630,,Brooklyn Nets,-1,-1,-1
631,,Brooklyn Nets,-1,-1,-1
632,,Brooklyn Nets,-1,-1,-1
633,,Phoenix Suns,-1,-1,-1
634,,Phoenix Suns,-1,-1,-1
635,,Phoenix Suns,-1,-1,-1
636,,Phoenix Suns,-1,-1,-1
637,,Phoenix Suns,-1,-1,-1
638,,Phoenix Suns,-1,-1,-1
639,,Phoenix Suns,-1,-1,-1
640,,Phoenix Suns,-1,-1,-1
641,,Phoenix Suns,-1,-1,-1
642,,Phoenix Suns,-1,-1,-1
643,,Phoenix Suns,-1,-1,-1
644,,Phoenix Suns,-1,-1,-1
645,,Phoenix Suns,-1,-1,-1
646,,Phoenix Suns,-1,-1,-1
647,,Phoenix Suns,-1,-1,-1
648,,Phoenix Suns,-1,-1,-1
649,,Phoenix Suns,-1,-1,-1
650,,New Orleans Pelicans,-1,-1,-1
651,,New Orleans Pelicans,-1,-1,-1
652,,New Orleans Pelicans,-1,-1,-1
653,,New Orleans Pelicans,-1,-1,-1
654,,New Orleans Pelicans,-1,-1,-1
655,,New Orleans Pelicans,-1,-1,-1
656,,New Orleans Pelicans,-1,-1,-1
657,,New Orleans Pelicans,-1,-1,-1
658,,New Orleans Pelicans,-1,-1,-1
659,,New Orleans Pelicans,-1,-1,-1
660,,New Orleans Pelicans,-1,-1,-1
661,,New Orleans Pelicans,-1,-1,-1
662,,New Orleans Pelicans,-1,-1,-1
663,,New Orleans Pelicans,-1,-1,-1
664,,New Orleans Pelicans,-1,-1,-1
665,,New Orleans Pelicans,-1,-1,-1
666,,New Orleans Pelicans,-1,-1,-1
667,,Dallas Mavericks,-1,-1,-1
668,,Dallas Mavericks,-1,-1,-1
669,,Dallas Mavericks,-1,-1,-1
670,,Dallas Mavericks,-1,-1,-1
671,,Dallas Mavericks,-1,-1,-1
672,,Dallas Mavericks,-1,-1,-1
673,,Dallas Mavericks,-1,-1,-1
674,,Dallas Mavericks,-1,-1,-1
675,,Dallas Mavericks,-1,-1,-1
676,,Dallas Mavericks,-1,-1,-1
677,,Dallas Mavericks,-1,-1,-1
678,,Dallas Mavericks,-1,-1,-1
679,,Dallas Mavericks,-1,-1,-1
680,,Dallas Mavericks,-1,-1,-1
681,,Dallas Mavericks,-1,-1,-1
682,,Dallas Mavericks,-1,-1,-1
683,,Dallas Mavericks,-1,-1,-1
684,,Cleveland Cavaliers,-1,-1,-1
685,,Cleveland Cavaliers,-1,-1,-1
686,,Cleveland Cavaliers,-1,-1,-1
687,,Cleveland Cavaliers,-1,-1,-1
688,,Cleveland Cavaliers,-1,-1,-1
689,,Cleveland Cavaliers,-1,-1,-1
690,,Cleveland Cavaliers,-1,-1,-1
691,,Cleveland Cavaliers,-1,-1,-1
692,,Cleveland Cavaliers,-1,-1,-1
693,,Cleveland Cavaliers,-1,-1,-1
694,,Cleveland Cavaliers,-1,-1,-1
695,,Cleveland Cavaliers,-1,-1,-1
696,,Cleveland Cavaliers,-1,-1,-1
697,,Cleveland Cavaliers,-1,-1,-1
698,,Cleveland Cavaliers,-1,-1,-1
699,,Cleveland Cavaliers,-1,-1,-1
700,,Cleveland Cavaliers,-1,-1,-1
701,,Boston Celtics,-1,-1,-1
702,,Boston Celtics,-1,-1,-1
703,,Boston Celtics,-1,-1,-1
704,,Boston Celtics,-1,-1,-1
705,,Boston Celtics,-1,-1,-1
706,,Boston Celtics,-1,-1,-1
707,,Boston Celtics,-1,-1,-1
708,,Boston Celtics,-1,-1,-1
709,,Boston Celtics,-1,-1,-1
710,,Boston Celtics,-1,-1,-1
711,,Boston Celtics,-1,-1,-1
712,,Boston Celtics,-1,-1,-1
713,,Boston Celtics,-1,-1,-1
714,,Boston Celtics,-1,-1,-1
715,,Boston Celtics,-1,-1,-1
716,,Boston Celtics,-1,-1,-1
717,,Boston Celtics,-1,-1,-1
718,,Boston Celtics,-1,-1,-1
719,,Boston Celtics,-1,-1,-1
720,,Boston Celtics,-1,-1,-1
721,,Boston Celtics,-1,-1,-1
722,,Boston Celtics,-1,-1,-1
723,,Boston Celtics,-1,-1,-1
724,,Boston Celtics,-1,-1,-1
725,,Boston Celtics,-1,-1,-1
726,,Boston Celtics,-1,-1,-1
727,,Boston Celtics,-1,-1,-1
728,,Boston Celtics,-1,-1,-1
729,,Boston Celtics,-1,-1,-1
730,,Boston Celtics,-1,-1,-1
731,,Boston Celtics,-1,-1,-1
732,,Boston Celtics,-1,-1,-1
733,,Boston Celtics,-1,-1,-1
734,,Boston Celtics,-1,-1,-1
735,,Orlando Magic,-1,-1,-1
736,,Orlando Magic,-1,-1,-1
737,,Orlando Magic,-1,-1,-1
738,,Orlando Magic,-1,-1,-1
739,,Orlando Magic,-1,-1,-1
740,,Orlando Magic,-1,-1,-1
741,,Orlando Magic,-1,-1,-1
742,,Orlando Magic,-1,-1,-1
743,,Orlando Magic,-1,-1,-1
744,,Orlando Magic,-1,-1,-1
745,,Orlando Magic,-1,-1,-1
746,,Orlando Magic,-1,-1,-1
747,,Orlando Magic,-1,-1,-1
748,,Orlando Magic,-1,-1,-1
749,,Orlando Magic,-1,-1,-1
750,,Orlando Magic,-1,-1,-1
751,,Orlando Magic,-1,-1,-1
752,,New York Knicks,-1,-1,-1
753,,New York Knicks,-1,-1,-1
754,,New York Knicks,-1,-1,-1
755,,New York Knicks,-1,-1,-1
756,,New York Knicks,-1,-1,-1
757,,New York Knicks,-1,-1,-1
758,,New York Knicks,-1,-1,-1
759,,New York Knicks,-1,-1,-1
760,,New York Knicks,-1,-1,-1
761,,New York Knicks,-1,-1,-1
762,,New York Knicks,-1,-1,-1
763,,New York Knicks,-1,-1,-1
764,,New York Knicks,-1,-1,-1
765,,New York Knicks,-1,-1,-1
766,,New York Knicks,-1,-1,-1
767,,New York Knicks,-1,-1,-1
768,,New York Knicks,-1,-1,-1
769,,Denver Nuggets,-1,-1,-1
770,,Denver Nuggets,-1,-1,-1
771,,Denver Nuggets,-1,-1,-1
772,,Denver Nuggets,-1,-1,-1
773,,Denver Nuggets,-1,-1,-1
774,,Denver Nuggets,-1,-1,-1
775,,Denver Nuggets,-1,-1,-1
776,,Denver Nuggets,-1,-1,-1
777,,Denver Nuggets,-1,-1,-1
778,,Denver Nuggets,-1,-1,-1
779,,Denver Nuggets,-1,-1,-1
780,,Denver Nuggets,-1,-1,-1
781,,Denver Nuggets,-1,-1,-1
782,,Denver Nuggets,-1,-1,-1
783,,Denver Nuggets,-1,-1,-1
784,,Denver Nuggets,-1,-1,-1
785,,Denver Nuggets,-1,-1,-1
786,,Atlanta Hawks,-1,-1,-1
787,,Atlanta Hawks,-1,-1,-1
788,,Atlanta Hawks,-1,-1,-1
789,,Atlanta Hawks,-1,-1,-1
790,,Atlanta Hawks,-1,-1,-1
791,,Atlanta Hawks,-1,-1,-1
792,,Atlanta Hawks,-1,-1,-1
793,,Atlanta Hawks,-1,-1,-1
794,,Atlanta Hawks,-1,-1,-1
795,,Atlanta Hawks,-1,-1,-1
796,,Atlanta Hawks,-1,-1,-1
797,,Atlanta Hawks,-1,-1,-1
798,,Atlanta Hawks,-1,-1,-1
799,,Atlanta Hawks,-1,-1,-1
800,,Atlanta Hawks,-1,-1,-1
801,,Atlanta Hawks,-1,-1,-1
802,,Atlanta Hawks,-1,-1,-1
803,,Brooklyn Nets,-1,-1,-1
804,,Brooklyn Nets,-1,-1,-1
805,,Brooklyn Nets,-1,-1,-1
806,,Brooklyn Nets,-1,-1,-1
807,,Brooklyn Nets,-1,-1,-1
808,,Brooklyn Nets,-1,-1,-1
809,,Brooklyn Nets,-1,-1,-1
810,,Brooklyn Nets,-1,-1,-1
811,,Brooklyn Nets,-1,-1,-1
812,,Brooklyn Nets,-1,-1,-1
813,,Brooklyn Nets,-1,-1,-1
814,,Brooklyn Nets,-1,-1,-1
815,,Brooklyn Nets,-1,-1,-1
816,,Brooklyn Nets,-1,-1,-1
817,,Brooklyn Nets,-1,-1,-1
818,,Brooklyn Nets,-1,-1,-1
819,,Brooklyn Nets,-1,-1,-1
820,,Utah Jazz,-1,-1,-1
821,,Utah Jazz,-1,-1,-1
822,,Utah Jazz,-1,-1,-1
823,,Utah Jazz,-1,-1,-1
824,,Utah Jazz,-1,-1,-1
825,,Utah Jazz,-1,-1,-1
826,,Utah Jazz,-1,-1,-1
827,,Utah Jazz,-1,-1,-1
828,,Utah Jazz,-1,-1,-1
829,,Utah Jazz,-1,-1,-1
830,,Utah Jazz,-1,-1,-1
831,,Utah Jazz,-1,-1,-1
832,,Utah Jazz,-1,-1,-1
833,,Utah Jazz,-1,-1,-1
834,,Utah Jazz,-1,-1,-1
835,,Utah Jazz,-1,-1,-1
836,,Utah Jazz,-1,-1,-1
837,,Memphis Grizzlies,-1,-1,-1
838,,Memphis Grizzlies,-1,-1,-1
839,,Memphis Grizzlies,-1,-1,-1
840,,Memphis Grizzlies,-1,-1,-1
841,,Memphis Grizzlies,-1,-1,-1
842,,Memphis Grizzlies,-1,-1,-1
843,,Memphis Grizzlies,-1,-1,-1
844,,Memphis Grizzlies,-1,-1,-1
845,,Memphis Grizzlies,-1,-1,-1
846,,Memphis Grizzlies,-1,-1,-1
847,,Memphis Grizzlies,-1,-1,-1
848,,Memphis Grizzlies,-1,-1,-1
849,,Memphis Grizzlies,-1,-1,-1
850,,Memphis Grizzlies,-1,-1,-1
851,,Memphis Grizzlies,-1,-1,-1
852,,Memphis Grizzlies,-1,-1,-1
853,,Memphis Grizzlies,-1,-1,-1
854,,New Orleans Pelicans,-1,-1,-1
855,,New Orleans Pelicans,-1,-1,-1
856,,New Orleans Pelicans,-1,-1,-1
857,,New Orleans Pelicans,-1,-1,-1
858,,New Orleans Pelicans,-1,-1,-1
859,,New Orleans Pelicans,-1,-1,-1
860,,New Orleans Pelicans,-1,-1,-1
861,,New Orleans Pelicans,-1,-1,-1
862,,New Orleans Pelicans,-1,-1,-1
863,,New Orleans Pelicans,-1,-1,-1
864,,New Orleans Pelicans,-1,-1,-1
865,,New Orleans Pelicans,-1,-1,-1
866,,New Orleans Pelicans,-1,-1,-1
867,,New Orleans Pelicans,-1,-1,-1
868,,New Orleans Pelicans,-1,-1,-1
869,,New Orleans Pelicans,-1,-1,-1
870,,New Orleans Pelicans,-1,-1,-1
871,,Minnesota Timberwolves,-1,-1,-1
872,,Minnesota Timberwolves,-1,-1,-1
873,,Minnesota Timberwolves,-1,-1,-1
874,,Minnesota Timberwolves,-1,-1,-1
875,,Minnesota Timberwolves,-1,-1,-1
876,,Minnesota Timberwolves,-1,-1,-1
877,,Minnesota Timberwolves,-1,-1,-1
878,,Minnesota Timberwolves,-1,-1,-1
879,,Minnesota Timberwolves,-1,-1,-1
880,,Minnesota Timberwolves,-1,-1,-1
881,,Minnesota Timberwolves,-1,-1,-1
882,,Minnesota Timberwolves,-1,-1,-1
883,,Minnesota Timberwolves,-1,-1,-1
884,,Minnesota Timberwolves,-1,-1,-1
885,,Minnesota Timberwolves,-1,-1,-1
886,,Minnesota Timberwolves,-1,-1,-1
887,,Minnesota Timberwolves,-1,-1,-1
888,,Brooklyn Nets,-1,-1,-1
889,,Brooklyn Nets,-1,-1,-1
890,,Brooklyn Nets,-1,-1,-1
891,,Brooklyn Nets,-1,-1,-1
892,,Brooklyn Nets,-1,-1,-1
893,,Brooklyn Nets,-1,-1,-1
894,,Brooklyn Nets,-1,-1,-1
895,,Brooklyn Nets,-1,-1,-1
896,,Brooklyn Nets,-1,-1,-1
897,,Brooklyn Nets,-1,-1,-1
898,,Brooklyn Nets,-1,-1,-1
899,,Brooklyn Nets,-1,-1,-1
900,,Brooklyn Nets,-1,-1,-1
901,,Brooklyn Nets,-1,-1,-1
902,,Brooklyn Nets,-1,-1,-1
903,,Brooklyn Nets,-1,-1,-1
904,,Brooklyn Nets,-1,-1,-1
905,,Minnesota Timberwolves,-1,-1,-1
906,,Minnesota Timberwolves,-1,-1,-1
907,,Minnesota Timberwolves,-1,-1,-1
908,,Minnesota Timberwolves,-1,-1,-1
909,,Minnesota Timberwolves,-1,-1,-1
910,,Minnesota Timberwolves,-1,-1,-1
911,,Minnesota Timberwolves,-1,-1,-1
912,,Minnesota Timberwolves,-1,-1,-1
913,,Minnesota Timberwolves,-1,-1,-1
914,,Minnesota Timberwolves,-1,-1,-1
915,,Minnesota Timberwolves,-1,-1,-1
916,,Minnesota Timberwolves,-1,-1,-1
917,,Minnesota Timberwolves,-1,-1,-1
918,,Minnesota Timberwolves,-1,-1,-1
919,,Minnesota Timberwolves,-1,-1,-1
920,,Minnesota Timberwolves,-1,-1,-1
921,,Minnesota Timberwolves,-1,-1,-1
922,,San Antonio Spurs,-1,-1,-1
923,,San Antonio Spurs,-1,-1,-1
924,,San Antonio Spurs,-1,-1,-1
925,,San Antonio Spurs,-1,-1,-1
926,,San Antonio Spurs,-1,-1,-1
927,,San Antonio Spurs,-1,-1,-1
928,,San Antonio Spurs,-1,-1,-1
929,,San Antonio Spurs,-1,-1,-1
930,,San Antonio Spurs,-1,-1,-1
931,,San Antonio Spurs,-1,-1,-1
932,,San Antonio Spurs,-1,-1,-1
933,,San Antonio Spurs,-1,-1,-1
934,,San Antonio Spurs,-1,-1,-1
935,,San Antonio Spurs,-1,-1,-1
936,,San Antonio Spurs,-1,-1,-1
937,,San Antonio Spurs,-1,-1,-1
938,,San Antonio Spurs,-1,-1,-1
939,,Minnesota Timberwolves,-1,-1,-1
940,,Minnesota Timberwolves,-1,-1,-1
941,,Minnesota Timberwolves,-1,-1,-1
942,,Minnesota Timberwolves,-1,-1,-1
943,,Minnesota Timberwolves,-1,-1,-1
944,,Minnesota Timberwolves,-1,-1,-1
945,,Minnesota Timberwolves,-1,-1,-1
946,,Minnesota Timberwolves,-1,-1,-1
947,,Minnesota Timberwolves,-1,-1,-1
948,,Minnesota Timberwolves,-1,-1,-1
949,,Minnesota Timberwolves,-1,-1,-1
950,,Minnesota Timberwolves,-1,-1,-1
951,,Minnesota Timberwolves,-1,-1,-1
952,,Minnesota Timberwolves,-1,-1,-1
953,,Minnesota Timberwolves,-1,-1,-1
954,,Minnesota Timberwolves,-1,-1,-1
955,,Minnesota Timberwolves,-1,-1,-1
956,,Brooklyn Nets,-1,-1,-1
957,,Brooklyn Nets,-1,-1,-1
958,,Brooklyn Nets,-1,-1,-1
959,,Brooklyn Nets,-1,-1,-1
960,,Brooklyn Nets,-1,-1,-1
961,,Brooklyn Nets,-1,-1,-1
962,,Brooklyn Nets,-1,-1,-1
963,,Brooklyn Nets,-1,-1,-1
964,,Brooklyn Nets,-1,-1,-1
965,,Brooklyn Nets,-1,-1,-1
966,,Brooklyn Nets,-1,-1,-1
967,,Brooklyn Nets,-1,-1,-1
968,,Brooklyn Nets,-1,-1,-1
969,,Brooklyn Nets,-1,-1,-1
970,,Brooklyn Nets,-1,-1,-1
971,,Brooklyn Nets,-1,-1,-1
972,,Brooklyn Nets,-1,-1,-1
973,,Oklahoma City Thunder,-1,-1,-1
974,,Oklahoma City Thunder,-1,-1,-1
975,,Oklahoma City Thunder,-1,-1,-1
976,,Oklahoma City Thunder,-1,-1,-1
977,,Oklahoma City Thunder,-1,-1,-1
978,,Oklahoma City Thunder,-1,-1,-1
979,,Oklahoma City Thunder,-1,-1,-1
980,,Oklahoma City Thunder,-1,-1,-1
981,,Oklahoma City Thunder,-1,-1,-1
982,,Oklahoma City Thunder,-1,-1,-1
983,,Oklahoma City Thunder,-1,-1,-1
984,,Oklahoma City Thunder,-1,-1,-1
985,,Oklahoma City Thunder,-1,-1,-1
986,,Oklahoma City Thunder,-1,-1,-1
987,,Oklahoma City Thunder,-1,-1,-1
988,,Oklahoma City Thunder,-1,-1,-1
989,,Oklahoma City Thunder,-1,-1,-1
990,,Heat,-1,-1,-1
991,,Heat,-1,-1,-1
992,,Heat,-1,-1,-1
993,,Heat,-1,-1,-1
994,,Heat,-1,-1,-1
995,,Heat,-1,-1,-1
996,,Heat,-1,-1,-1
997,,Heat,-1,-1,-1
998,,Heat,-1,-1,-1
999,,Heat,-1,-1,-1
1000,,Heat,-1,-1,-1
1001,,Heat,-1,-1,-1
1002,,Heat,-1,-1,-1
1003,,Heat,-1,-1,-1
1004,,Heat,-1,-1,-1
1005,,Heat,-1,-1,-1
1006,,Heat,-1,-1,-1
1007,,Lakers,-1,-1,-1
1008,,Lakers,-1,-1,-1
1009,,Lakers,-1,-1,-1
1010,,Lakers,-1,-1,-1
1011,,Lakers,-1,-1,-1
1012,,Lakers,-1,-1,-1
1013,,Lakers,-1,-1,-1
1014,,Lakers,-1,-1,-1
1015,,Lakers,-1,-1,-1
1016,,Lakers,-1,-1,-1
1017,,Lakers,-1,-1,-1
1018,,Lakers,-1,-1,-1
1019,,Lakers,-1,-1,-1
1020,,Lakers,-1,-1,-1
1021,,Lakers,-1,-1,-1
1022,,Lakers,-1,-1,-1
1023,,Lakers,-1,-1,-1
1024,,Charlotte Hornets,-1,-1,-1
1025,,Charlotte Hornets,-1,-1,-1
1026,,Charlotte Hornets,-1,-1,-1
1027,,Charlotte Hornets,-1,-1,-1
1028,,Charlotte Hornets,-1,-1,-1
1029,,Charlotte Hornets,-1,-1,-1
1030,,Charlotte Hornets,-1,-1,-1
1031,,Charlotte Hornets,-1,-1,-1
1032,,Charlotte Hornets,-1,-1,-1
1033,,Charlotte Hornets,-1,-1,-1
1034,,Charlotte Hornets,-1,-1,-1
1035,,Charlotte Hornets,-1,-1,-1
1036,,Charlotte Hornets,-1,-1,-1
1037,,Charlotte Hornets,-1,-1,-1
1038,,Charlotte Hornets,-1,-1,-1
1039,,Charlotte Hornets,-1,-1,-1
1040,,Charlotte Hornets,-1,-1,-1
1041,,Toronto Raptors,-1,-1,-1
1042,,Toronto Raptors,-1,-1,-1
1043,,Toronto Raptors,-1,-1,-1
1044,,Toronto Raptors,-1,-1,-1
1045,,Toronto Raptors,-1,-1,-1
1046,,Toronto Raptors,-1,-1,-1
1047,,Toronto Raptors,-1,-1,-1
1048,,Toronto Raptors,-1,-1,-1
1049,,Toronto Raptors,-1,-1,-1
1050,,Toronto Raptors,-1,-1,-1
1051,,Toronto Raptors,-1,-1,-1
1052,,Toronto Raptors,-1,-1,-1
1053,,Toronto Raptors,-1,-1,-1
1054,,Toronto Raptors,-1,-1,-1
1055,,Toronto Raptors,-1,-1,-1
1056,,Toronto Raptors,-1,-1,-1
1057,,Toronto Raptors,-1,-1,-1
1058,,Philadelphia 76ers,-1,-1,-1
1059,,Philadelphia 76ers,-1,-1,-1
1060,,Philadelphia 76ers,-1,-1,-1
1061,,Philadelphia 76ers,-1,-1,-1
1062,,Philadelphia 76ers,-1,-1,-1
1063,,Philadelphia 76ers,-1,-1,-1
1064,,Philadelphia 76ers,-1,-1,-1
1065,,Philadelphia 76ers,-1,-1,-1
1066,,Philadelphia 76ers,-1,-1,-1
1067,,Philadelphia 76ers,-1,-1,-1
1068,,Philadelphia 76ers,-1,-1,-1
1069,,Philadelphia 76ers,-1,-1,-1
1070,,Philadelphia 76ers,-1,-1,-1
1071,,Philadelphia 76ers,-1,-1,-1
1072,,Philadelphia 76ers,-1,-1,-1
1073,,Philadelphia 76ers,-1,-1,-1
1074,,Philadelphia 76ers,-1,-1,-1
1075,,Brooklyn Nets,-1,-1,-1
1076,,Brooklyn Nets,-1,-1,-1
1077,,Brooklyn Nets,-1,-1,-1
1078,,Brooklyn Nets,-1,-1,-1
1079,,Brooklyn Nets,-1,-1,-1
1080,,Brooklyn Nets,-1,-1,-1
1081,,Brooklyn Nets,-1,-1,-1
1082,,Brooklyn Nets,-1,-1,-1
1083,,Brooklyn Nets,-1,-1,-1
1084,,Brooklyn Nets,-1,-1,-1
1085,,Brooklyn Nets,-1,-1,-1
1086,,Brooklyn Nets,-1,-1,-1
1087,,Brooklyn Nets,-1,-1,-1
1088,,Brooklyn Nets,-1,-1,-1
1089,,Brooklyn Nets,-1,-1,-1
1090,,Brooklyn Nets,-1,-1,-1
1091,,Brooklyn Nets,-1,-1,-1
1092,,Oklahoma City Thunder,-1,-1,-1
1093,,Oklahoma City Thunder,-1,-1,-1
1094,,Oklahoma City Thunder,-1,-1,-1
1095,,Oklahoma City Thunder,-1,-1,-1
1096,,Oklahoma City Thunder,-1,-1,-1
1097,,Oklahoma City Thunder,-1,-1,-1
1098,,Oklahoma City Thunder,-1,-1,-1
1099,,Oklahoma City Thunder,-1,-1,-1
1100,,Oklahoma City Thunder,-1,-1,-1
1101,,Oklahoma City Thunder,-1,-1,-1
1102,,Oklahoma City Thunder,-1,-1,-1
1103,,Oklahoma City Thunder,-1,-1,-1
1104,,Oklahoma City Thunder,-1,-1,-1
1105,,Oklahoma City Thunder,-1,-1,-1
1106,,Oklahoma City Thunder,-1,-1,-1
1107,,Oklahoma City Thunder,-1,-1,-1
1108,,Oklahoma City Thunder,-1,-1,-1
1109,,Utah Jazz,-1,-1,-1
1110,,Utah Jazz,-1,-1,-1
1111,,Utah Jazz,-1,-1,-1
1112,,Utah Jazz,-1,-1,-1
1113,,Utah Jazz,-1,-1,-1
1114,,Utah Jazz,-1,-1,-1
1115,,Utah Jazz,-1,-1,-1
1116,,Utah Jazz,-1,-1,-1
1117,,Utah Jazz,-1,-1,-1
1118,,Utah Jazz,-1,-1,-1
1119,,Utah Jazz,-1,-1,-1
1120,,Utah Jazz,-1,-1,-1
1121,,Utah Jazz,-1,-1,-1
1122,,Utah Jazz,-1,-1,-1
1123,,Utah Jazz,-1,-1,-1
1124,,Utah Jazz,-1,-1,-1
1125,,Utah Jazz,-1,-1,-1
1126,,Hornets,-1,-1,-1
1127,,Hornets,-1,-1,-1
1128,,Hornets,-1,-1,-1
1129,,Hornets,-1,-1,-1
1130,,Hornets,-1,-1,-1
1131,,Hornets,-1,-1,-1
1132,,Hornets,-1,-1,-1
1133,,Hornets,-1,-1,-1
1134,,Hornets,-1,-1,-1
1135,,Hornets,-1,-1,-1
1136,,Hornets,-1,-1,-1
1137,,Hornets,-1,-1,-1
1138,,Hornets,-1,-1,-1
1139,,Hornets,-1,-1,-1
1140,,Hornets,-1,-1,-1
1141,,Hornets,-1,-1,-1
1142,,Hornets,-1,-1,-1
1143,,Heat,-1,-1,-1
1144,,Heat,-1,-1,-1
1145,,Heat,-1,-1,-1
1146,,Heat,-1,-1,-1
1147,,Heat,-1,-1,-1
1148,,Heat,-1,-1,-1
1149,,Heat,-1,-1,-1
1150,,Heat,-1,-1,-1
1151,,Heat,-1,-1,-1
1152,,Heat,-1,-1,-1
1153,,Heat,-1,-1,-1
1154,,Heat,-1,-1,-1
1155,,Heat,-1,-1,-1
1156,,Heat,-1,-1,-1
1157,,Heat,-1,-1,-1
1158,,Heat,-1,-1,-1
1159,,Heat,-1,-1,-1
