,Game ID,Team Name,wins,losses,total_points
594,315.0,Los Angeles Lakers,-1,-1,-1
595,316.0,Sacramento Kings,-1,-1,-1
596,316.0,Los Angeles Clippers,-1,-1,-1
597,317.0,Portland Trail Blazers,-1,-1,-1
598,317.0,Sacramento Kings,-1,-1,-1
599,318.0,Milwaukee Bucks,-1,-1,-1
600,318.0,Portland Trail Blazers,-1,-1,-1
601,319.0,Minnesota Timberwolves,-1,-1,-1
602,319.0,Detroit Pistons,-1,-1,-1
603,320.0,Indiana Pacers,-1,-1,-1
604,320.0,Brooklyn Nets,-1,-1,-1
605,321.0,Indiana,-1,-1,-1
606,321.0,Memphis,-1,-1,-1
607,322.0,Miami Heat,-1,-1,-1
608,322.0,Atlanta Hawks,-1,-1,-1
609,323.0,Dallas Mavericks,-1,-1,-1
610,323.0,New Orleans Pelicans,-1,-1,-1
611,324.0,Celtics,-1,-1,-1
612,324.0,Sixers,-1,-1,-1
613,325.0,Philadelphia 76ers,,,
614,325.0,Brooklyn Nets,17,24,-1
615,326.0,Orlando Magic,-1,-1,-1
616,326.0,New York Knicks,-1,-1,-1
617,327.0,Chicago Bulls,-1,-1,-1
618,327.0,Oklahoma City Thunder,-1,-1,-1
619,328.0,Toronto Raptors,-1,-1,-1
620,328.0,Dallas Mavericks,-1,-1,-1
621,329.0,Washington Wizards,-1,-1,-1
622,329.0,New York Knicks,-1,-1,-1
623,331.0,Charlotte Hornets,-1,-1,-1
624,331.0,Indiana Pacers,-1,-1,-1
625,332.0,Houston Rockets,-1,-1,-1
626,332.0,Boston Celtics,3,1,107
627,333.0,Atlanta Hawks,-1,-1,-1
628,333.0,Portland Trail Blazers,-1,-1,-1
629,334.0,Heat,-1,-1,-1
630,334.0,Hornets,-1,-1,-1
631,335.0,Utah Jazz,-1,-1,-1
632,335.0,Portland Trail Blazers,-1,-1,-1
633,336.0,Denver Nuggets,-1,-1,-1
634,336.0,Utah Jazz,-1,-1,-1
635,337.0,Pistons,-1,-1,-1
636,337.0,Knicks,-1,-1,-1
637,338.0,Cleveland Cavaliers,-1,-1,-1
638,338.0,Boston Celtics,-1,-1,-1
639,339.0,Dallas Mavericks,-1,-1,-1
640,339.0,Sacramento Kings,-1,-1,-1
641,340.0,Atlanta Hawks,-1,-1,-1
642,340.0,Dallas Mavericks,-1,-1,-1
643,341.0,Atlanta Hawks,-1,21,-1
644,341.0,Indiana Pacers,-1,-1,-1
645,342.0,Los Angeles Clippers,-1,-1,-1
646,342.0,Charlotte Hornets,-1,-1,-1
647,344.0,Atlanta Hawks,-1,-1,-1
648,344.0,Washington Wizards,-1,-1,-1
649,346.0,Chicago Bulls,-1,-1,-1
650,346.0,Toronto Raptors,-1,-1,-1
651,347.0,Kings,-1,-1,-1
652,347.0,Nets,-1,-1,-1
653,348.0,Los Angeles Clippers,-1,-1,-1
654,348.0,Philadelphia 76ers,-1,-1,-1
655,349.0,Miami Heat,-1,-1,-1
656,349.0,Philadelphia 76ers,-1,-1,-1
657,350.0,Golden State Warriors,-1,-1,-1
658,350.0,New Orleans Pelicans,-1,-1,-1
659,351.0,Thunder,-1,-1,-1
660,351.0,Jazz,-1,-1,-1
661,352.0,Dallas,-1,-1,-1
662,352.0,Orlando,-1,-1,-1
663,353.0,Washington Wizards,-1,-1,-1
664,353.0,New York Knicks,-1,-1,-1
665,354.0,Cleveland Cavaliers,-1,-1,-1
666,354.0,Oklahoma City Thunder,-1,-1,-1
667,355.0,Toronto Raptors,-1,-1,-1
668,355.0,Boston Celtics,-1,-1,-1
669,356.0,Miami Heat,-1,-1,-1
670,356.0,Toronto Raptors,-1,-1,-1
671,357.0,Cavs,-1,-1,-1
672,357.0,Rockets,-1,-1,-1
673,358.0,Minnesota Timberwolves,-1,-1,-1
674,358.0,Denver Nuggets,-1,-1,-1
675,359.0,Memphis Grizzlies,-1,-1,-1
676,359.0,New York Knicks,-1,-1,-1
677,360.0,76ers,-1,-1,-1
678,360.0,Pelicans,-1,-1,-1
679,361.0,Utah Jazz,-1,-1,-1
680,361.0,Los Angeles Lakers,-1,-1,-1
681,362.0,Sacramento Kings,-1,-1,-1
682,362.0,Utah Jazz,-1,-1,-1
683,364.0,Atlanta Hawks,-1,-1,-1
684,364.0,Philadelphia 76ers,-1,-1,-1
685,365.0,Orlando Magic,-1,-1,-1
686,365.0,Milwaukee Bucks,-1,-1,-1
687,366.0,Denver Nuggets,-1,-1,-1
688,366.0,Los Angeles Lakers,-1,-1,-1
689,367.0,Toronto Raptors,-1,-1,-1
690,367.0,Los Angeles Clippers,-1,-1,-1
691,368.0,Portland Trail Blazers,-1,-1,-1
692,368.0,Chicago Bulls,27,29,105
693,369.0,Houston Rockets,-1,-1,-1
694,369.0,Minnesota Timberwolves,-1,-1,-1
695,370.0,Wizards,-1,-1,-1
696,370.0,Magic,-1,-1,-1
697,371.0,Celtics,-1,-1,-1
698,371.0,Hornets,-1,-1,-1
699,372.0,Brooklyn Nets,-1,-1,-1
700,372.0,New York Knicks,-1,-1,-1
701,373.0,Cleveland Cavaliers,-1,-1,-1
702,373.0,Orlando Magic,-1,-1,-1
703,374.0,Miami Heat,-1,-1,-1
704,374.0,New Orleans Pelicans,-1,-1,-1
705,375.0,,-1,-1,-1
706,376.0,Utah Jazz,-1,-1,-1
707,376.0,New York Knicks,-1,-1,-1
708,377.0,Phoenix Suns,-1,-1,-1
709,377.0,Brooklyn Nets,-1,-1,-1
710,378.0,Denver Nuggets,-1,-1,-1
711,378.0,Indiana Pacers,-1,-1,-1
712,380.0,Miami Heat,-1,-1,-1
713,380.0,Detroit Pistons,-1,-1,-1
714,381.0,Cleveland Cavaliers,-1,-1,-1
715,381.0,Detroit Pistons,-1,-1,-1
716,382.0,Bucks,-1,-1,-1
717,382.0,Suns,-1,-1,-1
718,383.0,Oklahoma City Thunder,-1,-1,-1
719,383.0,Sacramento Kings,-1,-1,-1
720,384.0,Cavs,-1,-1,-1
721,384.0,Memphis,-1,-1,-1
722,385.0,Houston,-1,-1,-1
723,385.0,Phoenix,-1,-1,-1
724,386.0,Sacramento Kings,-1,-1,-1
725,386.0,Philadelphia 76ers,-1,-1,-1
726,387.0,Dallas,-1,-1,-1
727,387.0,Cavaliers,-1,-1,-1
728,388.0,Phoenix Suns,-1,-1,-1
729,388.0,Charlotte Hornets,-1,-1,-1
730,389.0,Warriors,-1,-1,-1
731,389.0,Clippers,-1,-1,-1
732,390.0,Washington Wizards,-1,-1,-1
733,390.0,Philadelphia 76ers,-1,-1,-1
734,392.0,Memphis Grizzlies,-1,-1,-1
735,392.0,Phoenix Suns,-1,-1,-1
736,393.0,Denver Nuggets,-1,-1,-1
737,393.0,Golden State Warriors,-1,-1,-1
738,394.0,Atlanta Hawks,-1,-1,-1
739,394.0,Cleveland Cavaliers,-1,-1,-1
740,395.0,Detroit Pistons,-1,-1,-1
741,395.0,Los Angeles Lakers,-1,-1,-1
742,396.0,Clippers,-1,-1,-1
743,396.0,Sixers,-1,-1,-1
744,397.0,San Antonio Spurs,-1,-1,-1
745,397.0,Los Angeles Lakers,-1,-1,-1
746,399.0,Sixers,-1,-1,-1
747,399.0,Raptors,-1,-1,-1
748,400.0,Milwaukee Bucks,-1,-1,-1
749,400.0,Orlando Magic,-1,-1,-1
750,401.0,Indiana Pacers,-1,-1,-1
751,401.0,Charlotte Hornets,-1,-1,-1
752,402.0,Orlando Magic,-1,-1,-1
753,402.0,Brooklyn Nets,25,35,-1
754,403.0,Dallas Mavericks,-1,-1,-1
755,403.0,Toronto Raptors,-1,-1,-1
756,404.0,Dallas Mavericks,-1,-1,-1
757,404.0,Los Angeles Lakers,-1,-1,-1
758,405.0,San Antonio Spurs,-1,-1,-1
759,405.0,Los Angeles Lakers,-1,-1,-1
760,406.0,Hornets,-1,-1,-1
761,406.0,Raptors,-1,-1,-1
762,407.0,New York Knicks,-1,-1,-1
763,407.0,Philadelphia 76ers,-1,-1,-1
764,408.0,Indiana Pacers,-1,-1,-1
765,408.0,Boston Celtics,-1,-1,-1
766,409.0,Dallas Mavericks,-1,-1,-1
767,409.0,Brooklyn Nets,-1,-1,-1
768,410.0,Sacramento Kings,-1,-1,-1
769,410.0,Houston Rockets,,,
770,411.0,Cleveland Cavaliers,-1,-1,-1
771,411.0,Charlotte Hornets,-1,-1,-1
772,412.0,Spurs,-1,-1,-1
773,412.0,Clippers,-1,-1,-1
774,413.0,Toronto Raptors,-1,-1,-1
775,413.0,Washington Wizards,-1,-1,-1
776,414.0,Washington Wizards,-1,-1,-1
777,414.0,Charlotte Hornets,-1,-1,-1
778,415.0,Sacramento Kings,-1,-1,-1
779,415.0,Los Angeles Lakers,-1,-1,-1
780,416.0,Chicago Bulls,-1,-1,-1
781,416.0,Detroit Pistons,-1,-1,-1
782,417.0,Magic,-1,-1,-1
783,417.0,Thunder,-1,-1,-1
784,418.0,Minnesota Timberwolves,-1,-1,-1
785,418.0,Phoenix Suns,-1,-1,-1
786,419.0,Miami Heat,-1,-1,-1
787,419.0,Sacramento Kings,-1,-1,-1
788,420.0,Brooklyn Nets,-1,-1,-1
789,420.0,Cleveland Cavaliers,-1,-1,-1
790,421.0,Pistons,-1,-1,-1
791,421.0,Jazz,-1,-1,-1
792,422.0,Washington Wizards,-1,-1,-1
793,422.0,Denver Nuggets,-1,-1,-1
794,424.0,Toronto Raptors,-1,-1,-1
795,424.0,Minnesota Timberwolves,-1,-1,-1
796,425.0,Portland Trail Blazers,-1,-1,-1
797,425.0,Orlando Magic,-1,-1,-1
798,426.0,Cleveland Cavaliers,-1,-1,-1
799,426.0,Detroit Pistons,-1,-1,-1
800,427.0,Washington Wizards,-1,-1,-1
801,427.0,Charlotte Hornets,-1,11,-1
802,428.0,Wizards,-1,-1,-1
803,428.0,Hawks,-1,-1,-1
804,429.0,Raptors,13,3,102
805,429.0,Spurs,-1,-1,-1
806,430.0,San Antonio Spurs,-1,-1,-1
807,430.0,Charlotte Hornets,-1,-1,-1
808,431.0,Oklahoma City Thunder,-1,-1,-1
809,431.0,Minnesota Timberwolves,-1,-1,-1
810,432.0,New Orleans Pelicans,-1,-1,-1
811,432.0,Phoenix Suns,-1,-1,-1
812,433.0,Rockets,-1,-1,-1
813,433.0,Suns,-1,-1,-1
814,434.0,Celtics,-1,-1,-1
815,434.0,Knicks,-1,-1,-1
816,435.0,Atlanta Hawks,-1,-1,-1
817,435.0,Memphis Grizzlies,-1,-1,-1
818,436.0,,-1,-1,-1
819,437.0,Miami Heat,-1,-1,-1
820,437.0,Toronto Raptors,-1,-1,-1
821,438.0,Golden State Warriors,-1,-1,-1
822,438.0,Phoenix Suns,-1,-1,-1
823,440.0,New Orleans Pelicans,-1,-1,-1
824,440.0,Minnesota Timberwolves,-1,-1,-1
825,441.0,New York Knicks,-1,-1,-1
826,441.0,Chicago Bulls,-1,-1,-1
827,442.0,Detroit Pistons,-1,-1,-1
828,442.0,Chicago Bulls,-1,-1,-1
829,443.0,Phoenix Suns,-1,-1,-1
830,443.0,Philadelphia 76ers,,,
831,444.0,Boston Celtics,-1,-1,-1
832,444.0,Miami Heat,-1,-1,-1
833,445.0,Phoenix Suns,-1,-1,-1
834,445.0,Orlando Magic,-1,-1,-1
835,446.0,,-1,-1,-1
836,447.0,Cleveland Cavaliers,-1,-1,-1
837,447.0,Charlotte Hornets,-1,-1,-1
838,448.0,Utah Jazz,-1,-1,-1
839,448.0,New York Knicks,-1,-1,-1
840,449.0,Atlanta Hawks,-1,-1,-1
841,449.0,New Orleans Pelicans,-1,-1,-1
842,450.0,Utah Jazz,-1,-1,-1
843,450.0,Philadelphia 76ers,-1,-1,-1
844,451.0,Oklahoma City Thunder,-1,-1,-1
845,451.0,Detroit Pistons,-1,-1,-1
846,452.0,New Orleans Pelicans,-1,-1,-1
847,452.0,Portland Trail Blazers,35,32,121
848,453.0,Wizards,-1,-1,-1
849,453.0,Nets,-1,-1,-1
850,454.0,Oklahoma City Thunder,-1,-1,-1
851,454.0,New York Knicks,-1,-1,-1
852,455.0,Hawks,-1,-1,-1
853,455.0,Spurs,-1,-1,-1
854,456.0,Minnesota Timberwolves,-1,-1,-1
855,456.0,Denver Nuggets,-1,-1,-1
856,457.0,Los Angeles Clippers,-1,-1,-1
857,457.0,Cleveland Cavaliers,-1,-1,-1
858,458.0,Los Angeles Clippers,,,
859,458.0,Denver Nuggets,-1,-1,-1
860,459.0,Boston Celtics,-1,-1,-1
861,459.0,Charlotte Hornets,-1,-1,-1
862,460.0,Phoenix Suns,-1,-1,-1
863,460.0,Orlando Magic,-1,-1,-1
864,461.0,Cleveland Cavaliers,-1,-1,-1
865,461.0,Denver Nuggets,-1,-1,-1
866,462.0,Chicago Bulls,-1,-1,-1
867,462.0,Brooklyn Nets,-1,-1,-1
868,463.0,Washington Wizards,-1,-1,-1
869,463.0,New Orleans Pelicans,-1,-1,-1
870,464.0,Cleveland Cavaliers,-1,-1,-1
871,464.0,Boston Celtics,-1,-1,-1
872,465.0,Sacramento Kings,-1,-1,-1
873,465.0,Memphis Grizzlies,-1,-1,-1
874,466.0,Chicago Bulls,-1,-1,-1
875,466.0,Golden State Warriors,-1,-1,-1
876,467.0,Lakers,-1,-1,-1
877,467.0,Knicks,-1,-1,-1
878,468.0,Grizzlies,-1,-1,-1
879,468.0,Jazz,-1,-1,-1
880,469.0,Oklahoma City Thunder,-1,-1,-1
881,469.0,Utah Jazz,-1,-1,-1
882,470.0,Memphis,-1,-1,-1
883,470.0,Miami,-1,-1,-1
884,471.0,Detroit,-1,-1,-1
885,471.0,Toronto,-1,-1,-1
886,473.0,Indiana Pacers,-1,-1,-1
887,473.0,Detroit Pistons,-1,-1,-1
888,474.0,Thunder,-1,-1,-1
889,474.0,Kings,-1,-1,-1
890,475.0,San Antonio Spurs,-1,-1,-1
891,475.0,Minnesota Timberwolves,-1,-1,-1
892,476.0,Cleveland Cavaliers,-1,-1,-1
893,476.0,Utah Jazz,10,10,106
894,477.0,Sacramento Kings,-1,-1,-1
895,477.0,Orlando Magic,-1,-1,-1
896,478.0,Milwaukee,-1,-1,-1
897,478.0,New York,-1,-1,-1
898,479.0,Los Angeles Lakers,-1,-1,-1
899,479.0,Phoenix Suns,-1,-1,-1
900,480.0,Pacers,-1,-1,-1
901,480.0,Magic,-1,-1,-1
902,481.0,Houston Rockets,,,
903,481.0,New York Knicks,-1,-1,-1
904,482.0,Toronto Raptors,-1,-1,-1
905,482.0,Atlanta Hawks,-1,-1,-1
906,483.0,Utah Jazz,-1,-1,-1
907,483.0,Houston Rockets,-1,-1,-1
908,484.0,Phoenix Suns,-1,-1,-1
909,484.0,Philadelphia 76ers,-1,-1,-1
910,485.0,Los Angeles Clippers,15,-1,113
911,485.0,Los Angeles Lakers,-1,-1,-1
912,486.0,Dallas Mavericks,-1,-1,-1
913,486.0,Los Angeles Lakers,-1,-1,-1
914,487.0,Houston Rockets,-1,-1,-1
915,487.0,Washington Wizards,-1,-1,-1
916,488.0,Los Angeles Clippers,-1,-1,-1
917,488.0,Atlanta Hawks,-1,-1,-1
918,489.0,Dallas,-1,-1,-1
919,489.0,Brooklyn,-1,-1,-1
920,490.0,Miami Heat,-1,-1,-1
921,490.0,Chicago Bulls,30,-1,118
922,491.0,Sacramento Kings,-1,-1,-1
923,491.0,New York Knicks,-1,-1,-1
924,492.0,Denver Nuggets,-1,-1,-1
925,492.0,New York Knicks,-1,-1,-1
926,493.0,Miami Heat,-1,-1,-1
927,493.0,Atlanta Hawks,-1,-1,-1
928,494.0,Washington Wizards,-1,-1,-1
929,494.0,Orlando Magic,-1,-1,-1
930,495.0,Sacramento Kings,-1,-1,-1
931,495.0,Minnesota Timberwolves,-1,-1,-1
932,496.0,Washington Wizards,-1,-1,-1
933,496.0,San Antonio Spurs,-1,-1,-1
934,497.0,Los Angeles Clippers,-1,-1,-1
935,497.0,Los Angeles Lakers,-1,-1,-1
936,498.0,San Antonio Spurs,-1,-1,-1
937,498.0,Washington Wizards,-1,-1,-1
938,501.0,,-1,-1,-1
939,502.0,,-1,-1,-1
940,503.0,,-1,-1,-1
941,504.0,,-1,-1,-1
942,505.0,,-1,-1,-1
943,506.0,,-1,-1,-1
944,507.0,,-1,-1,-1
945,508.0,,-1,-1,-1
946,509.0,,,,
947,510.0,,-1,-1,-1
948,511.0,,-1,-1,-1
949,512.0,,-1,-1,-1
950,513.0,,-1,-1,-1
951,514.0,,,,
952,515.0,,-1,-1,-1
953,516.0,,,,
954,517.0,,-1,-1,-1
955,518.0,,-1,-1,-1
956,519.0,,-1,-1,-1
957,520.0,,-1,-1,-1
958,521.0,,-1,-1,-1
959,522.0,,-1,-1,-1
960,523.0,,-1,-1,-1
961,524.0,,,,
962,525.0,,-1,-1,-1
963,526.0,,-1,-1,-1
964,527.0,,,,
965,528.0,,-1,-1,-1
966,529.0,,-1,-1,-1
967,,Warriors,-1,-1,-1
968,,Warriors,-1,-1,-1
969,,Warriors,-1,-1,-1
970,,Warriors,-1,-1,-1
971,,Warriors,-1,-1,-1
972,,Warriors,-1,-1,-1
973,,Warriors,-1,-1,-1
974,,Warriors,-1,-1,-1
975,,Warriors,-1,-1,-1
976,,Warriors,-1,-1,-1
977,,Warriors,-1,-1,-1
978,,Warriors,-1,-1,-1
979,,Warriors,-1,-1,-1
980,,Warriors,-1,-1,-1
981,,Warriors,-1,-1,-1
982,,Warriors,-1,-1,-1
983,,Warriors,-1,-1,-1
984,,Warriors,-1,-1,-1
985,,Warriors,-1,-1,-1
986,,Warriors,-1,-1,-1
987,,Warriors,-1,-1,-1
988,,Warriors,-1,-1,-1
989,,Warriors,-1,-1,-1
990,,Warriors,-1,-1,-1
991,,Warriors,-1,-1,-1
992,,Warriors,-1,-1,-1
993,,Warriors,-1,-1,-1
994,,Warriors,-1,-1,-1
995,,Warriors,-1,-1,-1
996,,Clippers,-1,-1,-1
997,,Clippers,-1,-1,-1
998,,Clippers,-1,-1,-1
999,,Clippers,-1,-1,-1
1000,,Clippers,-1,-1,-1
1001,,Clippers,-1,-1,-1
1002,,Clippers,-1,-1,-1
1003,,Clippers,-1,-1,-1
1004,,Clippers,-1,-1,-1
1005,,Clippers,-1,-1,-1
1006,,Clippers,-1,-1,-1
1007,,Clippers,-1,-1,-1
1008,,Clippers,-1,-1,-1
1009,,Clippers,-1,-1,-1
1010,,Clippers,-1,-1,-1
1011,,Clippers,-1,-1,-1
1012,,Clippers,-1,-1,-1
1013,,Clippers,-1,-1,-1
1014,,Clippers,-1,-1,-1
1015,,Clippers,-1,-1,-1
1016,,Clippers,-1,-1,-1
1017,,Clippers,-1,-1,-1
1018,,Clippers,-1,-1,-1
1019,,Clippers,-1,-1,-1
1020,,Clippers,-1,-1,-1
1021,,Clippers,-1,-1,-1
1022,,Clippers,-1,-1,-1
1023,,Clippers,-1,-1,-1
1024,,Clippers,-1,-1,-1
1025,,Brooklyn Nets,-1,-1,-1
1026,,Brooklyn Nets,-1,-1,-1
1027,,Brooklyn Nets,-1,-1,-1
1028,,Brooklyn Nets,-1,-1,-1
1029,,Brooklyn Nets,-1,-1,-1
1030,,Brooklyn Nets,-1,-1,-1
1031,,Brooklyn Nets,-1,-1,-1
1032,,Brooklyn Nets,-1,-1,-1
1033,,Brooklyn Nets,-1,-1,-1
1034,,Brooklyn Nets,-1,-1,-1
1035,,Brooklyn Nets,-1,-1,-1
1036,,Brooklyn Nets,-1,-1,-1
1037,,Brooklyn Nets,-1,-1,-1
1038,,Brooklyn Nets,-1,-1,-1
1039,,Brooklyn Nets,-1,-1,-1
1040,,Brooklyn Nets,-1,-1,-1
1041,,Brooklyn Nets,-1,-1,-1
1042,,Brooklyn Nets,-1,-1,-1
1043,,Brooklyn Nets,-1,-1,-1
1044,,Brooklyn Nets,-1,-1,-1
1045,,Brooklyn Nets,-1,-1,-1
1046,,Brooklyn Nets,-1,-1,-1
1047,,Brooklyn Nets,-1,-1,-1
1048,,Brooklyn Nets,-1,-1,-1
1049,,Brooklyn Nets,-1,-1,-1
1050,,Brooklyn Nets,-1,-1,-1
1051,,Brooklyn Nets,-1,-1,-1
1052,,Brooklyn Nets,-1,-1,-1
1053,,Brooklyn Nets,-1,-1,-1
1054,,Phoenix Suns,-1,-1,-1
1055,,Phoenix Suns,-1,-1,-1
1056,,Phoenix Suns,-1,-1,-1
1057,,Phoenix Suns,-1,-1,-1
1058,,Phoenix Suns,-1,-1,-1
1059,,Phoenix Suns,-1,-1,-1
1060,,Phoenix Suns,-1,-1,-1
1061,,Phoenix Suns,-1,-1,-1
1062,,Phoenix Suns,-1,-1,-1
1063,,Phoenix Suns,-1,-1,-1
1064,,Phoenix Suns,-1,-1,-1
1065,,Phoenix Suns,-1,-1,-1
1066,,Phoenix Suns,-1,-1,-1
1067,,Phoenix Suns,-1,-1,-1
1068,,Phoenix Suns,-1,-1,-1
1069,,Phoenix Suns,-1,-1,-1
1070,,Phoenix Suns,-1,-1,-1
1071,,Phoenix Suns,-1,-1,-1
1072,,Phoenix Suns,-1,-1,-1
1073,,Phoenix Suns,-1,-1,-1
1074,,Phoenix Suns,-1,-1,-1
1075,,Phoenix Suns,-1,-1,-1
1076,,Phoenix Suns,-1,-1,-1
1077,,Phoenix Suns,-1,-1,-1
1078,,Phoenix Suns,-1,-1,-1
1079,,Phoenix Suns,-1,-1,-1
1080,,Phoenix Suns,-1,-1,-1
1081,,Phoenix Suns,-1,-1,-1
1082,,Phoenix Suns,-1,-1,-1
1083,,New Orleans Pelicans,-1,-1,-1
1084,,New Orleans Pelicans,-1,-1,-1
1085,,New Orleans Pelicans,-1,-1,-1
1086,,New Orleans Pelicans,-1,-1,-1
1087,,New Orleans Pelicans,-1,-1,-1
1088,,New Orleans Pelicans,-1,-1,-1
1089,,New Orleans Pelicans,-1,-1,-1
1090,,New Orleans Pelicans,-1,-1,-1
1091,,New Orleans Pelicans,-1,-1,-1
1092,,New Orleans Pelicans,-1,-1,-1
1093,,New Orleans Pelicans,-1,-1,-1
1094,,New Orleans Pelicans,-1,-1,-1
1095,,New Orleans Pelicans,-1,-1,-1
1096,,New Orleans Pelicans,-1,-1,-1
1097,,New Orleans Pelicans,-1,-1,-1
1098,,New Orleans Pelicans,-1,-1,-1
1099,,New Orleans Pelicans,-1,-1,-1
1100,,New Orleans Pelicans,-1,-1,-1
1101,,New Orleans Pelicans,-1,-1,-1
1102,,New Orleans Pelicans,-1,-1,-1
1103,,New Orleans Pelicans,-1,-1,-1
1104,,New Orleans Pelicans,-1,-1,-1
1105,,New Orleans Pelicans,-1,-1,-1
1106,,New Orleans Pelicans,-1,-1,-1
1107,,New Orleans Pelicans,-1,-1,-1
1108,,New Orleans Pelicans,-1,-1,-1
1109,,New Orleans Pelicans,-1,-1,-1
1110,,New Orleans Pelicans,-1,-1,-1
1111,,New Orleans Pelicans,-1,-1,-1
1112,,Dallas Mavericks,-1,-1,-1
1113,,Dallas Mavericks,-1,-1,-1
1114,,Dallas Mavericks,-1,-1,-1
1115,,Dallas Mavericks,-1,-1,-1
1116,,Dallas Mavericks,-1,-1,-1
1117,,Dallas Mavericks,-1,-1,-1
1118,,Dallas Mavericks,-1,-1,-1
1119,,Dallas Mavericks,-1,-1,-1
1120,,Dallas Mavericks,-1,-1,-1
1121,,Dallas Mavericks,-1,-1,-1
1122,,Dallas Mavericks,-1,-1,-1
1123,,Dallas Mavericks,-1,-1,-1
1124,,Dallas Mavericks,-1,-1,-1
1125,,Dallas Mavericks,-1,-1,-1
1126,,Dallas Mavericks,-1,-1,-1
1127,,Dallas Mavericks,-1,-1,-1
1128,,Dallas Mavericks,-1,-1,-1
1129,,Dallas Mavericks,-1,-1,-1
1130,,Dallas Mavericks,-1,-1,-1
1131,,Dallas Mavericks,-1,-1,-1
1132,,Dallas Mavericks,-1,-1,-1
1133,,Dallas Mavericks,-1,-1,-1
1134,,Dallas Mavericks,-1,-1,-1
1135,,Dallas Mavericks,-1,-1,-1
1136,,Dallas Mavericks,-1,-1,-1
1137,,Dallas Mavericks,-1,-1,-1
1138,,Dallas Mavericks,-1,-1,-1
1139,,Dallas Mavericks,-1,-1,-1
1140,,Dallas Mavericks,-1,-1,-1
1141,,Cleveland Cavaliers,-1,-1,-1
1142,,Cleveland Cavaliers,-1,-1,-1
1143,,Cleveland Cavaliers,-1,-1,-1
1144,,Cleveland Cavaliers,-1,-1,-1
1145,,Cleveland Cavaliers,-1,-1,-1
1146,,Cleveland Cavaliers,-1,-1,-1
1147,,Cleveland Cavaliers,-1,-1,-1
1148,,Cleveland Cavaliers,-1,-1,-1
1149,,Cleveland Cavaliers,-1,-1,-1
1150,,Cleveland Cavaliers,-1,-1,-1
1151,,Cleveland Cavaliers,-1,-1,-1
1152,,Cleveland Cavaliers,-1,-1,-1
1153,,Cleveland Cavaliers,-1,-1,-1
1154,,Cleveland Cavaliers,-1,-1,-1
1155,,Cleveland Cavaliers,-1,-1,-1
1156,,Cleveland Cavaliers,-1,-1,-1
1157,,Cleveland Cavaliers,-1,-1,-1
1158,,Cleveland Cavaliers,-1,-1,-1
1159,,Cleveland Cavaliers,-1,-1,-1
1160,,Cleveland Cavaliers,-1,-1,-1
1161,,Cleveland Cavaliers,-1,-1,-1
1162,,Cleveland Cavaliers,-1,-1,-1
1163,,Cleveland Cavaliers,-1,-1,-1
1164,,Cleveland Cavaliers,-1,-1,-1
1165,,Cleveland Cavaliers,-1,-1,-1
1166,,Cleveland Cavaliers,-1,-1,-1
1167,,Cleveland Cavaliers,-1,-1,-1
1168,,Cleveland Cavaliers,-1,-1,-1
1169,,Cleveland Cavaliers,-1,-1,-1
1170,,Boston Celtics,-1,-1,-1
1171,,Boston Celtics,-1,-1,-1
1172,,Boston Celtics,-1,-1,-1
1173,,Boston Celtics,-1,-1,-1
1174,,Boston Celtics,-1,-1,-1
1175,,Boston Celtics,-1,-1,-1
1176,,Boston Celtics,-1,-1,-1
1177,,Boston Celtics,-1,-1,-1
1178,,Boston Celtics,-1,-1,-1
1179,,Boston Celtics,-1,-1,-1
1180,,Boston Celtics,-1,-1,-1
1181,,Boston Celtics,-1,-1,-1
1182,,Boston Celtics,-1,-1,-1
1183,,Boston Celtics,-1,-1,-1
1184,,Boston Celtics,-1,-1,-1
1185,,Boston Celtics,-1,-1,-1
1186,,Boston Celtics,-1,-1,-1
1187,,Boston Celtics,-1,-1,-1
1188,,Boston Celtics,-1,-1,-1
1189,,Boston Celtics,-1,-1,-1
1190,,Boston Celtics,-1,-1,-1
1191,,Boston Celtics,-1,-1,-1
1192,,Boston Celtics,-1,-1,-1
1193,,Boston Celtics,-1,-1,-1
1194,,Boston Celtics,-1,-1,-1
1195,,Boston Celtics,-1,-1,-1
1196,,Boston Celtics,-1,-1,-1
1197,,Boston Celtics,-1,-1,-1
1198,,Boston Celtics,-1,-1,-1
1199,,Boston Celtics,-1,-1,-1
1200,,Boston Celtics,-1,-1,-1
1201,,Boston Celtics,-1,-1,-1
1202,,Boston Celtics,-1,-1,-1
1203,,Boston Celtics,-1,-1,-1
1204,,Boston Celtics,-1,-1,-1
1205,,Boston Celtics,-1,-1,-1
1206,,Boston Celtics,-1,-1,-1
1207,,Boston Celtics,-1,-1,-1
1208,,Boston Celtics,-1,-1,-1
1209,,Boston Celtics,-1,-1,-1
1210,,Boston Celtics,-1,-1,-1
1211,,Boston Celtics,-1,-1,-1
1212,,Boston Celtics,-1,-1,-1
1213,,Boston Celtics,-1,-1,-1
1214,,Boston Celtics,-1,-1,-1
1215,,Boston Celtics,-1,-1,-1
1216,,Boston Celtics,-1,-1,-1
1217,,Boston Celtics,-1,-1,-1
1218,,Boston Celtics,-1,-1,-1
1219,,Boston Celtics,-1,-1,-1
1220,,Boston Celtics,-1,-1,-1
1221,,Boston Celtics,-1,-1,-1
