Message ID,Subject,Message,Spam/Ham,Date
9994,all prescriptions are dispensed by licensed pharmacists,"enjoy great sex by taking viagra !
become a fixer , not just a fixture .
reform , v . a thing that mostly satisfies reformers opposed to reformation .
friends may come and go , but enemies accumulate .",spam,2005-06-21
24369,i know ! !,"hey baby ,
are
you a sick fuck ? ? ? do you like watching
little
girls fucking with their animals ? ? ?
that ' s what we thought ! we know what you want ! this
shit has been banned in all 50
states , and canada ! but we are bringing it too you via a
special
offer ! wanna watch these nasty
farm girls with their animals ? then you have to check
this nasty shit out ! it is a
must see !
xoxoxoxoxo
cassie
p . s .
if you really wanna watch these girls fuck around with their farm
animals click
here
now !
totally
fucked up farm girl loving ! nasty shit that is gross !
to
be purged from all future mailings please click below :
click
here !
",spam,2002-06-10
20287,re [ 1 ] : from anya .,"hi , i ' m anna i like sex .
there have a lot of nice girls who want you : - ) )
http : / / 66 . 73 . 170 . 21 : 8180 / anya /
",spam,2004-11-05
8481,re : yes sir,"jeff ,
thanks .
we shall try to arrange a video conference with houston
when howard is back .
vince
"" $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ "" on 02 / 05 / 2001 07 : 29 : 12 pm
please respond to "" $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ ""
to : vince . j . kaminski @ enron . com
cc :
subject : yes sir
ok , vince .
i ' ll track him and find when he is back .
i will inform alec and his manager what you want .
i ' m on it .
thank you .
jeff
jeff ,
we shall continue talking to howard when he comes back from nyc .
i shall set up an interview with him .
vince
* get free , secure online email at http : / / www . ziplip . com / *",ham,2001-02-06
8794,re : the spreadsheet for talon deal,"rakesh ,
thanks . i took a quick look at the spreadsheet and i agree
with your approach .
i shall spend more time looking at it over the weekend
and if i see a problem i shall call you on monday .
vince
rakesh bharati @ enron
03 / 23 / 2001 06 : 44 pm
to : vkaminski @ aol . com
cc : vince j kaminski / hou / ect @ ect , paulo issler / hou / ect @ ect
subject : the spreadsheet for talon deal
vince ,
here is the spreadsheet for your review .
thanks .
rakesh",ham,2001-03-23
8971,london fyi research weather link,"vince -
fyi
research ' s customer base growing by the hour !
- mike
- - - - - - - - - - - - - - - - - - - - - - forwarded by mike a roberts / hou / ect on 04 / 10 / 2001
10 : 03 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : stephen bennett @ enron 04 / 10 / 2001 09 : 02 am
to : annette harris / lon / ect @ ect
cc : tony hamilton / eu / enron @ enron , mike a roberts / hou / ect @ ect , jose
marquez / corp / enron @ enron
subject : research weather link
http : / / enaresearch . corp . enron . com /
from here - there is a drop down menu at the top left . the "" weather "" tab -
"" main weather page "" is the full support site for the houston gas traders .
look under the "" european weather "" tab "" main europe weather "" page for what
we ' ve started doing here . let us know how we can build this to better meet
your needs . . .
steve
stephen bennett
senior meteorologist
enron research
london through april 27 : ext - 34761",ham,2001-04-10
29970,health news report,"- rat . ed no . . 1 peni . s enla . rgement pil . l on the marke . t !
-
- gain up to 3 + full inches in length .
- increase your peni . s width by 20 . % .
- stop prema . ture e . jaculation .
- produce st . ronger and roc . k har . d erectio . ns
c . lick here
",spam,2004-10-12
6900,re : henwood query,"good talking with you this morning . by all means , talk to grant masson about
who else is using the henwood model within enron .
attached are the workbooks i mentioned . the "" details of jan and july . xls ""
workbook contains the resulting listing from the query i gave you yesterday
and you can see how the supply curve was created from that . the supply curve
becomes nonsense at points for reasons i believe are related to reliability
commitment constrants , instead of pure economic dispatch , and to the
aggregate reporting problem i described in my note yesterday .
the workbook "" supply curve . xls "" has the simplistic , average supply curve i
mentioned , constructed from fuel and vom costs . depending on the question
you are trying to answer , it may be an approach to consider .
the henwood contacts i had in mind are :
tao guo , phd , senior "" algorithmist "" ( 916 - 569 - 0985 )   the one i was thinking
of
wenxiong huang , phd senior project consultant ( 916 - 569 - 0985 )
ajit kulkarni , phd , software product manager ( 916 - 569 - 0985 )   more a trainer ,
but sharp
cosimo coscia , senior consultant ( south australia ) 618 - 8357 - 1244   very
resourceful
wade schauer , staff consultant , ( 916 - 569 - 0985 )   best for questions about
emss per se
all have emails , of course . template : tguo @ hesinet . com
also , if you can not get satisfaction , contact eric toolson , vp
( 916 - 569 - 0985 ) . he has a laconic style , but is very focused on customer
satisfaction and retention . and he has the pull to make things happen .
regards ,
michael
> > > karolina potter / lon / ect @ enron 08 / 24 / 00 07 : 08 am > > >
michael ,
i am an analyst in paul mead ' s continental power trading group in london . i
am currently working on the project , which requires the use of emss , and
experience some difficulties interpreting the output results . steven leppard
from our research group gave me your name as an expert in this system and
consequently the person to contact in case of problems .
i have been running simulations for the dutch market and was asked to provide
the traders with some front - end screen graphs in order to interpret the
numerical results . one of the graphs is to show an hourly generation stack
and system ' s marginal cost , as we only run cost based scenarios . to sort each
station ' s hourly generation i need its marginal cost . to my knowledge though ,
marginal cost is only generated for a systems marginal unit ( transarea
marginal units query , marg _ cost unit ) . therefore i was sorting the stations
according to the cost which i calculated based on the outputs from station
detail by hour query . the calculation was as follows :
for each hour , for each generating station :
"" marginal cost "" [ o / mwh ] = ( generation _ cost [ oo 00 ] * 1000 ) / generation [ mwh ] -
vom _ cost [ o / mwh ]
this i thought would include fuel cost and start up costs . however , a
marginal station which i get on the stack as a result of the above
calculation is not a station given in marginal station field in transarea
marginal units query . i have also looked into transarea _ data _ hr table and
transarea _ data table but non of the costs there match my results .
do you happen to know what formula is used to determine marg _ cost and which
outputs i should be using to obtain the right results ?
it might be easier if we could discuss this issue on the phone . in this case
could you please send me your direct telephone number . i am struggling
understanding what is going on and would appreciate your help very much .
regards
karolina
- text . htm
- details of jan and july . xls
- supply curve . xls",ham,2000-08-25
24743,3 . 9 cents with no monthly fees - best long distance on the net,"your are receiving this mailing because you are a
member of sendgreatoffers . com and
subscribed as : jm @ netnoteinc . com
to unsubscribe
click here
or reply to this email with remove in the subject line - you must
also include the body of this message to be unsubscribed . any
correspondence about
the products / services should be directed to
the company in the ad .",spam,2002-08-08
8399,resume forwarded at request of brian mihura,"vince -
this is the resume i told you about
p
- - - - - forwarded by paula corey / enron communications on 01 / 29 / 01 03 : 37 pm - - - - -
mateog @ gofree . indigo . ie
01 / 29 / 01 02 : 58 pm
to : paula corey / enron communications @ enron communications
cc :
subject : resume forwarded at request of brian mihura
dear paula :
my name is matt gunning and i am a friend and former colleague of brian
mihura . brian mentioned that you would be interested in seeing my resume ,
which i have attached . if you have questions or need more information ,
please contact me . thank you for your consideration .
- attl . htm
- resumel . wps",ham,2001-01-29
11672,re : weird message,"louise ,
if you think the message was weird , let me tell you about the conversation . . . launch a public campaign against the mayor of portland , the port of portland , align ourselves with the pro - salmon environmentalists , pass legislation , and if we are lucky we get 800 prime acres for residential development ! don ' t expect to see it on the hotlist .
cheers ,
chris
louise kitchen
05 / 02 / 2001 01 : 34 pm
to : christopher f calger / pdx / ect @ ect
cc :
subject : weird message
mark frevert ' s office received the following phone call - please could you deal with it .
"" fred boern ( no company ) has a non - disclosure agreement with pg & e relating to the cooling tower at the power plant at troger on the columbian river . needs to speak to someone to enable this . his number is 503 440 2523 ""
thanks
louise",ham,2001-05-02
17530,start date : 12 / 31 / 01 ; hourahead hour : 10 ;,"start date : 12 / 31 / 01 ; hourahead hour : 10 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2001123110 . txt
! ! ! general sql error .
couldn ' t update ; currently locked .
table
! ! ! a user transaction is already in progress .
! ! ! a user transaction is already in progress .
! ! ! a user transaction is already in progress .
- - - - energy import / export schedule - - - -
* * * final schedule not found for preferred schedule .
details :
trans _ type : final
sc _ id : ectstca
mkt _ type : 2
trans _ date : 12 / 31 / 01
tie _ point : malin _ 5 _ rndmtn
interchg _ id : enrj _ ciso _ 3000
engy _ type : firm
* * * final schedule not found for preferred schedule .
details :
trans _ type : final
sc _ id : ectstsw
mkt _ type : 2
trans _ date : 12 / 31 / 01
tie _ point : pverde _ 5 _ devers
interchg _ id : enrj _ ciso _ 5000
engy _ type : wheel
* * * final schedule not found for preferred schedule .
details :
trans _ type : final
sc _ id : ectstsw
mkt _ type : 2
trans _ date : 12 / 31 / 01
tie _ point : mead _ 2 _ walc
interchg _ id : enrj _ ciso _ 8000
engy _ type : firm
* * * final schedule not found for preferred schedule .
details :
trans _ type : final
sc _ id : ectstsw
mkt _ type : 2
trans _ date : 12 / 31 / 01
tie _ point : mead _ 2 _ walc
interchg _ id : enrj _ ciso _ 5000
engy _ type : wheel",ham,2001-12-31
32703,"microsoft winners ,","microsoft email lottery international .
hoofghess 103 kl
1102 gh ,
amsterdam - netherlands .
from : the desk of the vice president .
international promotions / prize award .
web - www . microsoft . com
bacth no : 213 - 127 - 798 - ppll 102 .
serial no ; 63 - pr - ld 44
winning notification ,
attn ,
sir , madam
this is to inform you of the release of the microsoft email lottery international / world gaming board held on the 29 th april 2005 due to the mix up of numbers , the results were released on the 2 nd may 2005 . your name attached to ticket 666 / 09 / pr also with with drew the lucky numbers of 7 - 9 - 2 - 8 which consequently won the lottery in the lst category .
you have therefore been approved for payment three hundre and fifty thousand united states dollars only . ( us $ 350 , 000 . 00 ) cash credited to file with ref . no . 633 / 98 / 401
congratulations : due to mix up of some numbers and names , we ask that you keep your winning information confidential until your claims has been processed
and your money remitted to you . this is part of our security protocol to avoid double claiming and unwarranted abuse of this program by some paticipants . all participants were selected through a computer ballot system drawn from only microsoft users from over 20 , 000 company , and 3 , 000 , 000 individual email addresses and names from all over the world . this promotional program takes place every three years . for your processing of your claim please contact our fudicial agent in the legaldepartment .
mr . paul smith
tel : 0031 - 615 - 223 - 119
fax : 0031 - 615 - 223 - 119
email : paulagency 20051 @ netscape . net
microsoft email lottery inter .
processing and remittance of your winning prize money to a destination of your choice . any claim not made befor 6 th may this day will be returned to the ministerial van de economia netherlands . note that all unclaimed funds will be included in the next stake .
also in order to avoid unnecessary delays and complications , remember to quote your reference number and batch numbers in all your correspondence
with mr . paul smith
please follow all his instructions . furthermore , should there be any change of address do inform us as quickly as possible .
congratulations once more from our members of staff and thank you for being part of our promotional program .
note : anybody under the age of 18 is automatically disqualified .
yours sincerely ,
sandra blaze hoornbeck
vice president ,
microsoft email lottery inter .
microsoft email lottery international .
hoofghess 103 kl
1102 gh ,
amsterdam - netherlands .
from : the desk of the vice president .
international promotions / prize award .
web - www . microsoft . com
bacth no : 213 - 127 - 798 - ppll 102 .
serial no ; 63 - pr - ld 44
winning notification ,
attn ,
sir , madam
this is to inform you of the release of the microsoft email lottery international / world gaming board held on the 29 th april 2005 due to the mix up of numbers , the results were released on the 2 nd may 2005 . your name attached to ticket 666 / 09 / pr also with with drew the lucky numbers of 7 - 9 - 2 - 8 which consequently won the lottery in the lst category .
you have therefore been approved for payment three hundre and fifty thousand united states dollars only . ( us $ 350 , 000 . 00 ) cash credited to file with ref . no . 633 / 98 / 401
congratulations : due to mix up of some numbers and names , we ask that you keep your winning information confidential until your claims has been processed
and your money remitted to you . this is part of our security protocol to avoid double claiming and unwarranted abuse of this program by some paticipants . all participants were selected through a computer ballot system drawn from only microsoft users from over 20 , 000 company , and 3 , 000 , 000 individual email addresses and names from all over the world . this promotional program takes place every three years . for your processing of your claim please contact our fudicial agent in the legaldepartment .
mr . paul smith
tel : 0031 - 615 - 223 - 119
fax : 0031 - 615 - 223 - 119
email : paulagency 20051 @ netscape . net
microsoft email lottery inter .
processing and remittance of your winning prize money to a destination of your choice . any claim not made befor 6 th may this day will be returned to the ministerial van de economia netherlands . note that all unclaimed funds will be included in the next stake .
also in order to avoid unnecessary delays and complications , remember to quote your reference number and batch numbers in all your correspondence
with mr . paul smith
please follow all his instructions . furthermore , should there be any change of address do inform us as quickly as possible .
congratulations once more from our members of staff and thank you for being part of our promotional program .
note : anybody under the age of 18 is automatically disqualified .
yours sincerely ,
sandra blaze hoornbeck
vice president ,
microsoft email lottery inter .
check - out go . com
go get your free go e - mail account with expanded storage of 6 mb !
http : / / mail . go . com",spam,2005-05-02
32587,high - quality custom logos and business identities ( 6854469 ),"our art team creates a custom logo for you , based on your needs .
years of experience have taught us how to create a logo that makes a statement that is unique to you .
in a professional manner we learn about your image and how you would like the world to perceive you and your company .
with this infor mation we then create a logo that is not only unique but reflects the purpose of you and your company .
for value and a logo that reflects your image , take a few minutes and visit try logos !
http : / / www . try - logos - inc . biz /
sincerel y
logo design team
- - - - -
i you want to unsubscribe - follow the link :
http : / / www . try - logos - inc . biz / uns . php",spam,2005-04-21
27173,welcome to vip quality software .,"get latest version , cds and download under $ 99
you don ' t understand anything until you learn it more than one way .
i am not an adventurer by choice but by fate .",spam,2005-07-18
16741,fw : good job,"- - - - - original message - - - - -
from : belden , tim
sent : monday , june 25 , 2001 9 : 08 am
to : wolfe , greg
subject : re : good job
it ' s great to see when the team works together and gets things done . messages like this make me feel good about my job and this group .
- - - - - original message - - - - -
from : wolfe , greg
sent : monday , june 18 , 2001 1 : 56 pm
to : belden , tim
subject : fw : good job
- - - - - original message - - - - -
from : gang , lisa
sent : monday , june 18 , 2001 10 : 09 am
to : wolfe , greg
cc : portland shift ; williams iii , bill
subject : good job
i wanted to commend the real time group for their efforts . for the past 6 month , i ' ve noticed a dramatic difference in the accuracy of deal entry in enpower . accordingly , by the end of the day when i have to route , it has made my job that much easier . in the past it would take hours to figure out what deals were entered incorrectly . now it is very rare that our position manager is off and this makes everyone ' s lives better !
keep up the great work guys ! ! ! !
lisa",ham,2001-06-27
10206,are you ready to get it ?,"hello !
viagra is the # 1 med to struggle with mens ' erectile dysfunction .
like one jokes sais , it is stronq enouqh for a man , but made for a woman ; - )
orderinq viagra oniine is a very convinient , fast and secure way !
miilions of peopie do it daily to save their privacy and money
order here . . .
",spam,2005-06-26
32781,select eshopping for rneds and sav at our cyberstore .,"with a wide range of rneds provided at our chemist - site , customers can select the best - selling ones at the bestprices . , review our web pages for quality cures on pain , stress , man ' s care , ereection dysfunctions , highcholesterol , obesity and musclerelaxant .
browse the affordable ones at cyber chemist .
our company provides customers timely distribution services . are you curious what items are onssale this vveek ?
- - - - - original message - - - - -
from : seth @ sf . com [ mailto : lazaro @ iogj . com ]
sent : thursday , march 4 , 2005 2 : 82 pm
to : al ; scottie @ jkgy . com ; ; marvin ; junior
subject : at our store , your case profile review is complimentary .
it is really a convenient choice to me . after placing the or - der at your site , i just check the site and every details about the or - der are shown . you have helped me savd a lot of rnoney and thank you all . - - jesse b . in ca
o see whatwas the matter . while they were assembled in anxiou
h as i had hear ady bowed to him , and the genera
but still more dismal must it be behind the irongra l ' s daughter wasve
, 1 cried ry nearly giving him her ha 17 tortoise happy nd ; but she did not give it to
",spam,2005-05-08
31851,"mr . spivey has $ 421 , 601 waiting for you","greetings ,
we are accepting your mortgage application .
you have bad credit ? no problem at all !
you can get a loan of $ 500 , 000 with a small monthly payment .
approval procedure will only take less than 2 minutes .
just visit the link below and fill out the quick and easy form .
http : / / www . wexvd . info : 443 / azccwjy
thank you for your time ,
best regards ,
jonah santiago
general manager",spam,2005-02-18
22739,re : new rc for sally beck ' s southern cone risk management group,"rc 102757 has been set up on co . 0011 for the southern cone risk management
group of employees reporting to scott mills within sally beck ' s global risk
management organization . it will roll up under aczstaff . 0308 .
please transfer the following people from rc 100012 to this new rc effective
january 1 , 2000 :
jana morse 458 - 15 - 4343
juana fayett 633 - 03 - 2671
christine garcia 451 - 81 - 1732
sarah j . smith 059 - 56 - 6541
if you have any questions , please call me . if you believe anyone else needs
to receive this e - mail , please forward to the appropriate people . thanks .
lisa cousino
x 3 - 6343",ham,2000-04-10
7823,re : yana kristal ' s rotation,"hi vince , i already spoke with maureen and we discussed timing . yana will
stay until a replacement is found and trained . as for the permanent
transfer , that is not a problem . thanks for getting back with me .
avr
vince j kaminski
12 / 05 / 2000 03 : 26 pm
to : andrea v reed / hou / ect @ ect
cc : vince j kaminski / hou / ect @ ect
subject : re : yana kristal ' s rotation
andrea ,
it ' s fine with me . few points :
1 . as a courtesy to maureen raymond , please , discuss the timing with her .
2 . yana is not a member of the analyst / associate pool . this is not a rotation .
she was hired directly and this means that we transfer her
permanently to your unit .
vince
andrea v reed
12 / 05 / 2000 01 : 14 pm
to : vince j kaminski / hou / ect @ ect , maureen raymond / hou / ect @ ect
cc : yana kristal / corp / enron @ enron
subject : yana kristal ' s rotation
i spoke to yana today and understand that you are supportive of yana rotating
through our group , eim fundamental analysis . we are very pleased that yana
will be joining us . her skill set will be particularly helpful as we build
the steel business .
i was hoping that yana could begin working with us mid december . does a
start date in eim of dec . 18 work for you ? please let me know .
once again , thank you for your support .
andrea",ham,2000-12-05
27949,27258,"i would like to change my receipt points to the following effective
september 1 , 2000 .
panhandle 4750
w texas 10250
thank you .",ham,2000-08-31
9404,working paper list & etc,"dear vince :
i have put together a list of finance working papers ( some of which i brought to the interview last wednesday ) which i have written since 1995 mostly in support of my work but also ( at least initially ) as a learning tool . several of them , however , do contain innovations .
i have asked ms . de claris to forward a copy to you .
as i expressed to you earlier i am particularly interested in enron credit swaps trading platform and the business opportunities that it will spawn .
i also think that there are tremendous opportunities to be explored in the secondary mortgage maket in the us . i do not know if enron has considered or is active in this market . this would be an area that i am also very interested and in which i think much better can be done than most of the players in the street .
the question in my mind ( hopefully not prematurely ) is : if there is interest here would enron consider letting me put together this business ?
i look forward to hearing from you soon .
best regards
joao",ham,2001-05-02
18192,cut your medic @ l costs by 65 % on brand name medic @ tions .,"cut your medic @ l costs by 65 % on brand name medic @ tions .
don ' t waste
your time at the doctor ' s office !
rx
medications delivered right to your door in 24
hours !
pay less for
your drugs get more for your
$ $ $ !
join the millions of people who are tired of
the hassle with the insurance companies and doctors ! we carry all of the
well - known drugs available and most of the unknown as well .
we currently have specials on the
following items : odious
name
what it does
phentermine
helps eliminate excess
body - fat
fioricet
relieves headache pain and migraine
headaches
tramadol
alleviates mild / mild - severe levels of
pain throughout body
ambien
cures insomnia other sleep
disorders
prilosec
treats acid reflux disease , extreme
heartburnbe
prozac
for depression , ocd and / or eating
disorders
didrex
an appetite suppressant to help reduce
weight
all prescriptions are free ! sherryour
qualified physicians are standing by to serve you . doggonevisit our site
today and let us help you help yourself ! callus
atbukwvlkcg
.
.
.
.
.
.
.
.
.
- - - - - begin pgp
signature - - - - - version : pgp 8 . 0 . 2 - not licensed for commercial use :
www . pgp . com
pgp signature - - - - -
cut your medic @ l costs by 65 % on brand name medic @ tions .",spam,2004-01-14
6401,phone number in france :,"mes amis ,
in case of emergencies , you can reach me after july 3 at 011 33 4 50 02 22
12 .
france is 7 hours later than houston , i . e . 11 : 00 am in houston is cocktail
hour ( 6 : 00 pm ) in france .
affecteusement ,
grant .",ham,2000-06-29
32907,' the antidote ',"hello ,
we have an alternative to drugs & antibiotics . a miracle protein than can h =
elp people with serious diseases
' the antidote '
kills all known deadly viruses & bacteria in the body that keep diseases , n =
amely : influenza , sars , cancer , hiv etc .
a disease must be made dormant to stop infection .
' the antidote ' is the answer .
http : / / bvnfcgh . us / ash /
we are the only company in the world who have developed and enhanced this p =
roduct for sale .
for more information
http : / / bvnfcgh . us / ash /
regards
tim kirk",spam,2005-05-19
7187,management announcement,"we are pleased to announce that cliff baxter has been named vice chairman of
enron corp .
cliff joined enron in 1991 and has served in a variety of leadership
positions in enron corp . as well as enron  , s wholesale business , including sr .
vice president of corporate development for enron corp . , chairman and ceo of
enron north america , and chief strategy officer for enron corp .
in his new role , cliff will focus on the strategic repositioning of the
company as we continue to increase our return on invested capital .
initially , much of that activity will center on the disposition of certain
assets . cliff  , s leadership and experience at both the corporate and
operating company levels will enable him to lead the effort on this
company - wide priority .
please join us in congratulating and supporting cliff in his new role .",ham,2000-10-10
28479,sap changes due to migration to windows 2000,"enron is currently in the process of migrating to windows 2000 , and the entire
roll - out is expected to take several months .
if you are a sap user and have migrated to windows 2000 , you  , ll notice some
changes in the buttons ( or icons ) on the sap screens . the attached document
summarizes the changes you  , ll see from sap  , s "" old "" to "" new "" looks , and it
will be a valuable reference tool for you as you familiarize yourself with
the new look in sap .
if you have not yet been migrated to windows 2000 , please retain this message
and attachment for future reference .
questions regarding the above - mentioned changes may be directed to the isc
call center at 713 . 345 . 4727 . if you have questions about the windows 2000
migration , please contact the enron resolution center at 713 . 853 . 1411 .
thank you .",ham,2001-02-14
18325,fwd :,"ever encountered in another author , and so in spots , it is tough and heart , and in tremendous quantity , and it was to heal that i",spam,2004-02-09
4068,new message .,"you have [ 1 ] new message .
please view it at :
your message will automatically be deleted in 5 days .
filler misshapen dairy carmen anglicanism errant finessing cowbell
kodak anger genuine arthritis asperity barnstorm placental delectable
hemorrhage bender update bulldoze coleman acme herschel safekeeping
bobbie total paranoia audiovisual piggyback sousa intransigent nubia
purslane opalescent pigeon eva magnesite them riboflavin dostoevsky
delicti vie badge apocalyptic burglar aerobic bulb haughty
arduous emilio section arsenide porcelain tachistoscope caribbean corpse
retard counterman basil natty jackanapes brim escapade crusty
seance dim resultant valletta grandiloquent domenico abel sykes
bequest latex marshal fireside speckle cheney deniable buffoon
weight al antioch keep elsewhere clergymen corporate athletic
fallacious mclaughlin guardia alsatian dachshund coaxial intone eigenfunction
arachne arcturus dissuade buchwald cellular isocline toothpaste vinyl
concision homily bade offload audubon aftermath waterfall contagion
contradistinction synonymous thereupon formulae koenig memento affectionate checkbook
makeup council mettle fervent tone cornwall isentropic jazzy
2",spam,2004-06-25
17117,delano energy,"group ,
delano is back from a unit outage , and all day ( monday , 8 / 20 ) we have been selling 25 mw for them . bert has already sold them through he 22 . guys on the night shift , please sell only 10 mw for he 23 - 24 . they will produce a total of 45 mw through he 22 , then drop to 30 mw he 23 - 24 . they were prescheduled at 20 mw all day long . they are back to their normal preschedule for tuesday , 8 / 21 ( 45 mw peak , and 30 mw off - peak ) , so no real - time action is required for tuesday .
thanks for your help .
stan",ham,2001-08-20
7401,re : e - strategy for metals trading,"- - - - - - - - - - - - - - - - - - - - - - forwarded by leann walton / na / enron on 10 / 26 / 2000 10 : 50
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : jeffrey a shankman @ ect on 10 / 25 / 2000 03 : 28 pm
to : maureen raymond / hou / ect @ enron
cc :
subject : re : e - strategy for metals trading
thanks fo rthe update . jeff
maureen raymond @ enron
10 / 25 / 2000 02 : 58 pm
sent by : gwyn koepke @ enron
to : john sherriff / lon / ect @ ect , larry lawyer / enron communications @ enron
communications , jeffrey a shankman / hou / ect @ ect , mike
mccullough / et & s / enron @ enron
cc : bob schorr / hou / ect @ ect
subject : e - strategy for metals trading
attached is an article from yesterday ' s ft regarding the efforts by a
consortia of four major international metals and mining producers to develop
an internet marketplace for producers and consumers . as we come across this
type of information to keep you abreast of developments in the commodity
markets , we will pass it along .
maureen raymond - castaneda",ham,2000-10-26
15798,unlimited xxx dvd downloads,"ever rent or buy an adult dvd from the store ? having to deal with the weird
"" looks "" from the checkout person . . . not anymore . you can
download
full length adult dvds from the comfort of your own home , and keep them
forever . . . all dvds are downloadable in full length or by chapter , in
wmv or xvid format . . . no limits , no drm . high rez for broadband , regular rez
for dial - up . . . remember you can keep ' em forever , even burn ' em and watch on
your tv . . . all for the price of just one dvd from the store .
we ' re now
offering one week free ! !
not for you , then use link above
http : / / www . notimelef . com / de . php",spam,2005-01-28
6121,pricing default and our may 22 conference call,">
dear vince :
i spoke with ms crenshaw yesterday afternoon about a conference call about
developing internet course material . if you have already discussed this
with your colleagues , it might be helpful if you could very briefly outline
the questions and issues they might raise in the conference call so that i
can be a bit better prepared .
ms crenshaw also mentioned that you never received my earlier email
regarding the credit spread model i developed with stathis and sergey . my
earlier email follows , and the nondisclosure agreement is attached .
i look forward to talking with you next week .
regards ,
sheridan
sheridan titman
department of finance
college of business administration
university of texas
austin , texas 78712 - 1179
512 - 232 - 2787 ( phone )
512 - 471 - 5073 ( fax )
titman @ mail . utexas . edu
> - - - - - original message - - - - -
> from : sheridan titman
> sent : friday , may 05 , 2000 12 : 48 pm
> to : ' vince . j . kaminski @ enron . com '
> cc : stathis tompaidis
> subject : pricing default
>
>
> dear vince :
>
> i really enjoyed meeting with you yesterday and learned a lot from our
> discussions .
>
> the ut office of technology licensing and intellectual property has given
> us the attached form which they would like you to sign before we send you
> a copy of our paper on pricing default . please let me know if this is
> agreeable to you .
>
> i hope we have the opportunity to work with you in the future , either on
> the debt pricing models or on the other issues we discussed .
>
> i look forward to hearing from you .
>
> regards ,
>
> sheridan
>
> >
> sheridan titman
> department of finance
> college of business administration
> university of texas
> austin , texas 78712 - 1179
>
> 512 - 232 - 2787 ( phone )
> 512 - 471 - 5073 ( fax )
>
> titman @ mail . utexas . edu
>
- nondisclosure agreement . doc",ham,2000-05-17
