Message ID,Subject,Message,Spam/Ham,Date
2958,fixed price swap profile,"[ [ enron 42 . xls : 2599 in enron 42 . xls ] ]
darren , thanks for your patience . call me when you have the time to go over
this .
patricia anderson
512 - 370 - 8280
- enron 42 . xls",ham,2001-04-02
6377,re : enron site / mepr 2,"fyi ,
my message to risk .
vince
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 06 / 28 / 2000
05 : 44 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
vince j kaminski
06 / 05 / 2000 08 : 04 am
to : conrad gardner @ enron
cc : vince j kaminski / hou / ect @ ect , mike a roberts / hou / ect @ ect , daniel
diamond / hou / ect @ ect
subject : re : enron site / mepr 2
conrad ,
thanks for your message .
there are 3 papers enron contributed to the last mepr .
there is also another paper on electricity i contributed to the "" red book "" on
us
power markets , as well as a paper or credit risk management , and a paper
on weather derivatives . all these papers included in other risk books were
written by enron
employees .
we would like them included as well , if technically possible .
i think that offering other energy related books through our site , in
addition to mepr 2 ,
is fine , but i would leave the decision to dan diamond , who is responsible
for the project .
vince
conrad gardner on 06 / 05 / 2000 07 : 08 : 36 am
to : vince . j . kaminski @ enron . com
cc :
subject : enron site / mepr 2
> date : mon , 05 jun 2000 13 : 02 : 02
> to : vince kaminski
> from : conrad gardner
>
> dear vince
>
> thanks for the call and email on friday . i will contact masuyuki and follow
it from there .
>
> regarding the enron site , i think it is absolutely fine to put up the two
enron chapters ( i ' ll provide pdfs ) , and prevent any customer leakages from
your site by the use of "" submit "" buttons . as mentioned , i ' ll offer a 20 %
discount on mepr 2 to customers but would you be interested in some of other
energy titles ? - please let me know .
>
> many thanks
>
> conrad gardner
>
head of book publishing
risk books
haymarket house
28 - 29 haymarket
london
swly 4 rx
direct tel : + 44 ( 020 ) 7 484 9750
main tel : + 44 ( 020 ) 7 484 9700
fax : + 44 ( 020 ) 7 484 9758
e - mail : conrad @ risk . co . uk
www . riskpublications . com",ham,2000-06-28
5021,meet some lonely fun girls that want it,"the newest place to hook up is here
are you sick and tired of your wife or girlfriend ' s annoying habits
do you just want them to shut the % # ! up
then come on over to the best date site on the www
whether you are looking for a one nite party or a new wife
you will find your match here .
http : / / getafundate . com / aac / acf . html
nomore ofthis
http : / / getafundate . com / rr 2 . html
tell me together brink permutation athletic .
you cant always niggle epithelial assailimportune kerr . everthything
tell them mullen game celestebrindle .
you and me can baseman sylvania rob paliourg @ iit . demokritos . gr
things that alum indebted bentley .
",spam,2005-06-14
28303,transportation contract # 25374,"michelle ,
please ammend oneok buston processings transportation contract # 25374 to
include
the month of january , 2001 .
thank you ,
andrew pacheco",ham,2000-12-27
16817,epe reconciliation model : follow - up,"good afternoon -
i wanted to quickly follow - up to make sure everyone is aware of the new epe reconciliation model ' s location and status . i just skimmed through the first 8 days of this month , and we show no variances between the real time el paso model and our carp report .
the reconciliation model can be found at :
m : / electric / epe / epeol / julyol / july epe reconciliation
please let me know if you have any questions .
thanks ,
kate symes
real time trading support
503 - 464 - 3939",ham,2001-07-09
26191,greetings from u . a . e,"hello my dear ,
before i introduce myself , i wish to inform you that this letter is not a hoax mail and i urge you to treat it serious . i am director of procurement department at the ministry of petroleum and mineral resources , here in the united arab emirates . i obtained your email while searching for a reliable person , who could assist me in receiving transfer of a supposed contract awarded funds . this fund came as a result of over estimated contract awarded sums executed by foreign contractors in the petroleum ministry . this fund has been approved for payment to the contractor by the concerned ministry . the contracts had been executed and commissioned . what i am about to receive now , is the over estimated funds which the contractor whom i helped during the process of obtaining the contracts added to his estimation for my own interest . this is a normal deal that goes in my ministry by top officials .
on our part , all modalities have been worked out in ensuring a smooth conclusion of the transfer to your account within the next few days . all i want from you is to receive this funds on my behalf , because as government official i cannot collect the funds directly from the contractor , neither i am allowed by law to operate / run foreign bank accounts . if you are trustworthy and can assist me in receiving the fund , do not hesitate to respond back to me immediately .
please note that there is no risk involved in receiving the funds in your account for and it will be done through wire transfer . i wish you to state in percentage what you shall have for the use of your account . as soon as you indicate your interest , further details and the amount involved shall be given to you once i hear from you . please , treat with utmost confidentiality .
looking forward to hearing from you soonest .
best regards ,
engr . kaballa abdalla .
ministry of petroleum and ministry resources .
united arab emirates .",spam,2005-07-01
15028,re : documents and credit terms,"thanks . this is important to the troops ! mark haedicke
- - - - - original message - - - - -
from : kitchen , louise
sent : tue 2 / 5 / 2002 6 : 15 pm
to : st . clair , carol ; sager , elizabeth ; hodge , jeffrey t . ; cook , mary ; hansen , leslie ; bradford , william s . ; brackett , debbie r . ; suttle , john ; taylor , mark e ( legal ) ; koehler , anne c . ; jones , tana ; heard , marie ; mcginnis , stephanie ; conwell , wendy ; fitzgerald , genia ; ' bryan . murtaugh @ ubsw . com ' ; sonnonstine , max ; williams , jason r ( credit ) ; ' sanjeev . karkhanis @ ubsw . com ' ; sacks , edward ; brown , kortney
cc : haedicke , mark e . ; calger , christopher f . ; forster , david
subject : documents and credit terms
i just wanted to say thanks to all of you for your hard work in getting the documentation to the stage it is at today . i know things have been very difficult but this is a huge step in moving us forward . unfortunately i do not see things getting much easier during our start - up months but i really do believe it will all be worth it and hopefully we ' ll have a lot of fun along the way .
the commercial team was extremely pleased to receive the documentation and has set off to deliver them to our new customers .
thanks for your late and long hours .
louise",ham,2002-02-05
15310,new ! vìagra soft tabs .,"hello !
we would like to offer v _ i _ a _ g _ r _ a soft tabs ,
these pills are just like regular vìagra but they are specially formulated
to be soft and dissolvable under the tongue . the pill is absorbed at the
mouth and enters the bloodstream directly instead of going through the stomach .
this results in a faster more powerful effect which lasts as long as the normal .
soft tabs also have less sidebacks ( you can drive or mix alcohol drinks with them ) .
you can get it at : http : / / koolrx . com / st / ? levi
no thanks : http : / / koolrx . com / rm . html",spam,2004-10-20
30722,"you emerged winner , congratulations",". ref . number : 132 / 756 / 4509
batch number : 538901527 - bc 68
ticket number : 27522465896 - 6453
dear sir / madam ,
we are pleased to inform you of the result of the winners
in our international lottery program held on the 16 th of
december , 2003 . your e - mail address attached to ticket
number 27522465896 - 6453 with serial number 3772 - 554 drew
lucky numbers 7 - 14 - 18 - 31 - 45 which consequently won in the
2 nd category , you have therefore been approved for a lump
sum pay out of 2 , 000 , 000 euros ( two million euros ) .
congratulations !
due to mix up of some numbers and names , we ask that you
keep your winning information confidential until your
claims have been fully processed and your money remitted to
you . this is part of our security protocol to avoid
multiple claims and unwarranted abuse of this program by
some participants . all participants were selected through a
computer ballot system drawn from over 20 , 000 company and
30 , 000 , 000 individual email addresses and names from all
over the world . this promotional program takes place every
five years .
this lottery was promoted and sponsored by a conglomerate
of some multinational companies in europe as part of their
social responsibility to the citizens in the communities
where they have operational base . we hope with part of your
winnings you will take part in our next year ten million
euros international lottery .
to file for your claim , please contact our fiducial agent :
mr . donald johnson
donald johnson & associates
reply email : @ fastermail . com
remember all winning must be claimed not later than 31 st of
december 2004 . after this date all unclaimed funds will be
included in the next stake . please note in order to avoid
unnecessary delays and complications , remember to quote
your reference number and batch numbers in all
correspondence . furthermore should there be any change of
address do inform our agent as soon as possible .
congratulations once more from our members of staff and
thank you for being part of our promotional program .
note : anybody under the age of 18 is automatically
disqualified .
yours sincerely ,
mr . george peters
international lottery ( co - ordinator )
n . b : any breach of confidentiality on the part of the
winners will result to disqualification . please do not
reply to this mail . contact your claims",spam,2004-12-09
119,ua 4 - 1998,"daren :
we are currently working to clear some ua 4 issues for 1998 . i am looking
for a valid contract for meter 8740 .
meter 8740
deal # 307062
current k # - 089 - 41500 - 102
volume - 188 . 252
month - sept . 1998
our deadline is tuesday , jan . 18 . please advise which contract this volume
belongs on .
thanks .
aimee",ham,2000-01-11
29377,clean ur computer now 3 ey,"there is a 85 % chance that your computer is infected with some spy - warz or virii
click here to get rid of it immediately before its too late
http : / / jhxa . myspyerase . biz / ? id = dmv 69
remove http : / / otwm . nhjdgfm . info / bksmhr ? p 2 lor 4 jjwnwi 5 ppbgzlhrirait @ bruce - guenter . dyndns . org",spam,2004-08-16
7519,confirmation of your order,"this is an automatic confirmation of the order you have placed using it
central .
request number : ecth - 4 qqqzj
order for : maureen raymond
1 x ( compaq armada m 700 $ 3522 ) enron it purchasing",ham,2000-11-03
11713,re : dwr again,"i have to say . it ' s kind of nice not having a deal with them .
- - - - - original message - - - - -
from : kitchen , louise
sent : fri 5 / 4 / 2001 2 : 41 pm
to : lavorato , john
cc :
subject : dwr again
- - - - - - - - - - - - - - - - - - - - - - forwarded by louise kitchen / hou / ect on 05 / 04 / 2001 02 : 40 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
christopher f calger
05 / 04 / 2001 12 : 07 pm
to : tracy ngo / enron @ enronxgate , christian yoder / hou / ect @ ect , elizabeth sager / hou / ect @ ect , jeff dasovich / na / enron @ enron
cc : tim belden / enron @ enronxgate , louise kitchen / hou / ect @ ect , mark e haedicke / hou / ect @ ect
subject : dwr again
we have another opportunity to sell to dwr . i have been in discussions with ray hart of dwr and ron nichols , their consultant . we are closing in on a structure that has less upfront risk for enron with a larger overall short position in the back . they want to move to contract negotiations next week . i would appreciate your input . i will arrange a conference call with the legal and credit teams for monday to review the status of our eei contract and the requirements for this potential deal . notional terms :
np - 15
peak
q 301 : 100 mw
q 401 : 100 mw
ql 02 : 150 mw
q 202 : 200 mw
q 302 : 250 mw
q 402 : 300 mw
1 / 03 - 12 / 06 : 300 mw
approx 6 mm pv mwhrs
price : $ 85 / mwh",ham,2001-05-05
8848,re : enron default swaps,"no hurry about those documents , i have
so much to do already !
thanks and warm regards ,
darrell
on mon , 2 apr 2001 vince . j . kaminski @ enron . com wrote :
>
> darrell ,
>
> thanks . i am beating up on my group to accelerate preparation of
> documentation for
> the audit .
>
> vince
>
>
>
>
>
> j d duffie on 04 / 02 / 2001 03 : 35 : 31 pm
>
> to :
> cc :
> subject : re : enron default swaps
>
>
>
> hi vince !
>
> i got those notes . they should indeed
> be useful . the one from deutsche bank
> is especially helpful !
>
> i am suppose to know this stuff , as i teach it !
>
> sorry about the delayed billing .
> i have had trouble getting a bill
> from my excellent asistant , taichi hoshino ,
> who has returned to goldman tokyo ,
> and has not been able to get anything else
> done lately . i will try to get something out soon !
>
> we had several energy people ,
> from several companies , at our credit risk
> exec ed course last month . seems that
> credit risk and power risk go
> together these days !
>
> warm regards , darrell
>
>
>
>
> on fri , 30 mar 2001 vince . j . kaminski @ enron . com wrote :
>
> >
> > darrell ,
> >
> > i am sending you 2 technical notes on enron default swaps : i hope that
> they
> > will
> > be useful . i shall read the articles on weekend . i am curious if you
> > find these explanations satisfactory .
> >
> > we are very slow in preparing a number of technical documents
> > for you for model reviews . we still hope you will be able
> > to find some time to review our credit models ( for our london
> > credit trading ) and var and option pricing related models .
> >
> > also , please check your invoices . i still think we owe you money .
> >
> >
> > vince
> > ( see attached file : cds vs as . pdf ) ( see attached file : cdsstrat . pdf )
> >
> >
> >
> >
> > darrell duffie on 03 / 28 / 2001 08 : 07 : 38 am
> >
> > to : vince j kaminski
> > cc :
> > subject : re : enron default swaps
> >
> >
> >
> >
> > vince : according to a bank of america
> > publication , your ( enron ) default swap spreads
> > are consistently trading about 80
> > basis points wider than your asset swaps .
> > any idea of what is going on here ?
> >
> > thanks for any guidance , darrell
> >
> >
> > _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
> > darrell duffie
> > mail gsb stanford ca 94305 - 5015 usa
> > phone 650 723 1976
> > fax 650 725 7979
> > email duffie @ stanford . edu
> > web http : / / www . stanford . edu / ~ duffie /
> > _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
> >
> >
> >
> >
>
> _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
> darrell duffie
> mail gsb stanford ca 94305 - 5015 usa
> phone 650 723 1976
> fax 650 725 7979
> email duffie @ stanford . edu
> web http : / / www . stanford . edu / ~ duffie /
> _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
>
>
>
>
>
>
darrell duffie
mail gsb stanford ca 94305 - 5015 usa
phone 650 723 1976
fax 650 725 7979
email duffie @ stanford . edu
web http : / / www . stanford . edu / ~ duffie /
",ham,2001-04-02
30088,"no , it ' s too late .","r e finance before election when the r a tes will rise !
it is your last chance
http : / / www . kokmeowdm . com /
you are already approv e d with 3 . 0 point
thank you .
gregorio newman
- - - - - - - - - - -
an be the emblematic
ahummel or percy ? incense
as with selectric - quibble
the not axiomatic anyone eavesdropper coda",spam,2004-10-22
20496,congratulations !,"winning notice
from : the lottery coordinator ,
international promotions / prize award department
dear winner ,
results for category a draws
congratulations to you as we bring to your notice , the results of the category a draws of crown global lottery nl , we are happy to inform you that you have emerged a winner under the first category , which is part of our promotional draws . the draws were held prior to your notification . participants were selected through a computer ballot system drawn from 4 , 000 , 000 names / email addresses of individuals and companies from america , asia , australia , africa , canada , europe , middle east , and new zealand as part of our international promotions program . you / your company , attached to ticket number 3322 / 6181 - 22 , with serial number 92 - 71 drew the lucky numbers 19 , 21 , 25 , 30 , 41 , 44 ( 22 ) , and consequently won in the category a . you have therefore been awarded a lump sum pay out of $ 1 . 5 , 000 , 000 . 00 ( one million five hundred thousand united states dollars ) in cash , which is the winning payout for category a  winners . this is from the total prize money of $ 5 , 000 , 000 . 00 shared among the five international winners in this category .
congratulations !
your funds are now deposited with a bank , a reputable bank , insured in your name . in your best interest and also to avoid mix up of numbers and names of any kind , we request that you keep the entire details of your award strictly from public notice until the process of transferring your claims has been completed , and your funds remitted to your account . this is part of our security protocol to avoid double claiming or unscrupulous acts by participants / no participants of this program . please contact your claims agent immediately , to begin your claims process ;
mr . wilson souza
claiming officer
crown global lottery nl ltd
email : crownlotto 203 @ netscape . net
for due processing and remittance of your prize money to a designated account of your choice . remember , you must contact your claims agent not later than two weeks after the receipt of this mail . after this date , all funds will be returned as unclaimed .
note : for easy reference and identification find below your reference and batch numbers . note that you are to forward this email to the agents in your first correspondence with them , whether by email .
reference number : cgl / 7668 / 94 - 55 / 11
batch number : 9541 - mhu
congratulations once again from all our staff and thank you for being part of our promotions program .
sincerely
mail sent from webmail service at php - nuke powered site lampang . com
- http : / / lampang . com
",spam,2004-11-26
30646,commit xp pro $ 5 o . adobe photoshop $ 8 o ; office xp $ 1 oo . office 2 oo 3 $ 80 ; norton 2004 $ 15 occurring get toward,"length words wrote known appreciate oclock . jealous science independent
super cheaap softwares & shiip to all countrieswe have every popular softwares u need ! you name it normal : $ 299 . oo ; you saave $ 249 . oo
adobe acrobat v 6 . o professional pc - my price : $ 1 oo ; normal : $ 449 . 95 ; you saave $ 349 . 95 & more more more softwares to choose from
we do have full range softwares : adobe , alias maya , autodesk , borland , corel , crystal reports . executive , file maker , intuit , mac , 321 studios , macrmedia , mc / \ fee , microsoft . nero , pinnacle systems , powerquest , quark , red hat , riverdeep , roxio , symantec , vmware softwares this & 320 more popular titles for youcheckk out 320 more popular softwares on our siteguaaranteed super low prlce = = = ciick here to check out = = =
months playing honest boys towards satisfied fresh grade country
",spam,2004-12-01
17692,start date : 1 / 12 / 02 ; hourahead hour : 13 ;,"start date : 1 / 12 / 02 ; hourahead hour : 13 ; no ancillary schedules awarded . no variances detected .
log messages :
parsing file - - > > o : \ portland \ westdesk \ california scheduling \ iso final schedules \ 2002011213 . txt",ham,2002-01-12
5893,re : monte carlo techniques,"zimin ,
this is the course description i got from hal . can you follow up with him
to schedule a date for a high level presentation ? i think we should keep
it to only 90 minutes or so . maybe you and kevin kindall can be the
presenters .
- - stinson
- - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 04 / 11 / 2000
04 : 12 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
harold bertram
04 / 11 / 2000 08 : 38 am
to : stinson gibner / hou / ect @ ect
cc :
subject : re : monte carlo techniques
stinson , i feel i would benefit from understanding the monte carlo techniques
and what it applies to , as well as when it is used these mc techniques . i think
i could get several people interested . thanks , hal
stinson gibner
04 / 10 / 2000 09 : 40 am
to : harold bertram / hou / ect @ ect
cc :
subject : monte carlo techniques
hal ,
actually , i am no longer scheduled to speak at the risk conference on m - c
techniques . we could probably put together an internal training for you if
you want . i ' ll bring this up with vince at our staff meeting tomorrow .
it would be helpful if you can describe for me the intended audience and the
types of applications that would interest them .
thanks ,
- - stinson",ham,2000-04-11
527,jan & feb midcon invoices,"pat dresner ( accountant ) at midcon texas says she does not show these deals
in her system and she can not pay on them . you created the deals in sitara
and i don ' t have another trader ' s name . could you please talk to your kn
trader regarding this situation ? if midcon really got this gas , then someone
at kn should tell their accountant about the deal .
prod mo . entity point volume total amount sitara #
1 / 2000 midcon texas gas services corp . 0984132 20000 $ 51 , 600 . 00 157006
2 / 2000 midcon texas gas services 0984132 36000 $ 90 , 900 . 00 166523
2 / 2000 midcon texas pipeline corp . 0984132 80 , 000 $ 206 , 800 . 00 170133
please let me know as soon as possible what you find out . the 2 / 2000
production invoices are due to be paid 3 / 27 .
thank you ,
tina valadez
3 - 7548",ham,2000-03-27
17767,schedule crawler : hourahead failure,start date : 1 / 18 / 02 ; hourahead hour : 22 ; hourahead schedule download failed . manual intervention required .,ham,2002-01-18
22329,software at incredibly low prices ( 63 % lower ) . pitiable appraisal,"chief soldier write . and move , clear , men . should any if act .
part kept teach second letter gold thing . notice , rain act ring
rain science under . sound wood three power bring . night south ,
road . wrong gone know , please , train left . keep value where key .
stay together noun lead you . shout , door person trip . cow thing
win age other . sentence hundred ever . four , age , let .
",spam,2005-07-25
25992,software by the original manufacturer & at generic prices &,"software should be easy to use !
all leaders strive to turn their followers into children .
dance is the hidden language of the soul of the body .",spam,2005-06-29
27388,delivery status notification ( failure ),"this is an automatically generated delivery status notification .
delivery to the following recipients failed .
antunes @ coppead . ufrj . br",spam,2005-07-19
29859,"re : 61 % - off \ / iagra , cialis , ambien , soma and other drugs cabling re","encroach lowest tasks
pans messiest disperses
disks retentive silverware
cravat mall commitment discourages michelson
banquetings lusaka cards
gossips depression explorations",spam,2004-10-01
24878,[ ilug ] seeking your partnership,"dear partner to be ,
first , i must apologise to you for using this medium to communicate to you
about this project .
i am a highly placed official of government of nigeria and also a
founding member of the ruling party in power now , the peoples democratic
party ( pdp ) .
my committee - the niger delta development corporation ( nddc ) - which is in
charge of managing and supervising the disbursement of oil sales revenues
for the nigerian government . the revenues under our control runs into
several hundred of millions of dollars monthly . my self and
other colleagues in the nddc are currently in need of a foreign partner
with whose bank account we shall transfer the sum of forty nine million
five hundred thosand united states dollars ( $ 49 . 5 m ) . this fund accrued to us
as commission for oil sales contracts handled under our supervision .
the fund is presently waiting in the government account named cbn / fgn
independent revenue account number 400 - 939134 with j . p . morgan chase
bank , new york . you can do your independent verification of this . however ,
by virtue of our position as civil servants and members of the nddc , we
cannot acquire this funds in our name . this is because as top civil
servants , we are not allowed by law of the land to own or operate bank
accounts outside our country for now .
i have been delegated as a matter of trust by my colleagues ,
to look for an overseas partner in whose account we would
transfer the fund
hence the reason for this mail . we shall be transferring the money to your
account with your company as we shall present your company as a registered
foreign company in nigeria and you are been paid for a contract which you
executed for our country through the nddc and any other federal ministry
that we decide to use to siphon the funds through .
for your support and partnership , please reply me to negotiate your fees or
the percentage you wish to be paid when the funds arrive your bank account .
you must however note that this transaction , with
regards to our disposition to continue with you , is subject
to these terms . firstly , our conviction of your transparency .
secondly , that you treat this transaction with utmost secrecy
and confidentiality . finally and above all , that you will provide
an account that you have absolute control over .
the transaction , although discrete , is legitimate and there
is no risk or legal disadvantages either to ourselves or yourself now or
in the future as we have put in place perfect mchineries that will ensure
a hitch free transfer into your account upon acceptance .
the transfer will be effected to your account within ten - fourteen
( 10 - 14 ) working days as soon as we reach an agreement and you furnish
me with a suitable bank account and company name and address with all
your contact numbers including fax number .
i am looking forward to doing business with you and do solicit
your confidentiality in this transaction , please mail your
response to me .
yours faithfully ,
anderson k . eseimoku
- -
irish linux users ' group : ilug @ linux . ie
http : / / www . linux . ie / mailman / listinfo / ilug for ( un ) subscription information .
list maintainer : listmaster @ linux . ie",spam,2002-09-10
2366,your delta air lines confirmation # xclmdz,"this is a post only e - mail . please do not respond to this message .
dear daren farmer ( skymiles # 2341930101 ) :
thank you for your ticket purchase on delta . com . below is the
itinerary information for your air travel . we suggest that you
save this document for reference should you need to contact us
concerning your tickets or reservations .
purchase information
your delta air lines confirmation number is : xclmdz
you have purchased airline tickets for the following passengers :
skymiles #
mr . daren farmer 2341930101 $ 255 . 00
mr . gary hanks 2339077915 $ 255 . 00
total price : $ 510 . 00
your credit card will be charged the amount stated above for your
airline tickets . unless noted , all fares and rates are quoted in u . s .
dollars .
itinerary information
flight number : delta 1895
departs : houston ( bush intercontl ) ( iah ) 15 feb 01 at 02 : 40 pm
arrives : las vegas ( las ) 15 feb 01 at 06 : 10 pm
seats : not assigned and not assigned
flight number : delta 1800
departs : las vegas ( las ) 18 feb 01 at 01 : 10 pm
arrives : salt lake city ( slc ) 18 feb 01 at 03 : 28 pm
seats : 32 c and 32 d
flight number : delta 1180
departs : salt lake city ( slc ) 18 feb 01 at 04 : 35 pm
arrives : houston ( bush intercontl ) ( iah ) 18 feb 01 at 08 : 30 pm
seats : 18 d and 18 e
your credit card will be billed $ 510 . 00 and your electronic ticket
receipt / itinerary card mailed to :
mr . daren farmer
5519 clarkston
spring , tx 77379
united states
phone : 2812511793
email : dfarmer @ enron . com
if you have questions or concerns , please call delta air lines at 800
221 - 1212 with your delta confirmation number available .
for non - u . s . based customers , please access
the phone number of the delta air lines reservations office for your country .
thank you for making your travel reservations at delta . com .
lodging reservations - provided worldwide by placestostay . com
now that you ' ve purchased your air travel at delta . com , check in at
placestostay . com to find your accomodations . placestostay . com is an easy way
to reserve a room at one of 15 , 000 hotels , inns , resorts , and bed and
breakfasts around the world .
just visit : http : / / delta . placestostay . com
this e - mail message and its contents are copyrighted and are
proprietary products of delta air lines , inc . any unauthorized use ,
reproduction , or transfer of the message or its content , in any medium ,
is strictly prohibited .
you have received this e - mail because you elected to take advantage
of delta ' s itinerary confirmation e - mail program . if you would like to
take advantage of other delta e - mail programs featuring special fares
and promotions , please visit :
this is a post - only e - mail . please do not respond to this message .
",ham,2001-01-10
32007,winning notification,"nottingham ng 4 lsq
essex united kingdom
customer service : 580 nca 85914
ref : eaasl / 941 oyi / 03
batch : 12 / 25 / dc 34
winning notification
we happily announce to you the draw of the euro - afro american luckday lottery international programs held on the 23 rd of feb 2005 in essex united kingdom . your e - mail address attached to ticket number : b 9564 75604545 188 with ! serial number 97560 drew the winning : 59 / 84 / 26 / 17 / 35 , which subsequently won you the lottery in the 2 nd category .
you have therefore been approved to claim a total sum of us $ 5 , 000 , 000 . 00 ( five million united states dollars ) in cash credited to file kpc / 9080118308 / 02 . this is from a total cash prize of us $ 110 , 000 , 000 , 00 million dollars , shared amongst the first one hundred and thirty ( 130 ) lucky winners in this category world - wide .
please note that your lucky winning number falls within our afro booklet representative office in
africa as indicated in your play coupon . in view of this , your us $ 5 , 000 , 000 . 00 ( five million united states dollars ) would be released to you by our bank .
our african agent will immediately commence the process to facilitate the release of your funds as soon as you contact him .
all participants were selected randomly from world wide . through computer draw system and extracted from overl 0 , 000 , 00 companies . this promotion takes place annually . for security reasons , you are advised to keep your winning information confidential till your claims is processed and your money remitted to you in whatever manner you deem fit to claim your prize . this is part of our precautionary measure to avoid double claiming and unwarranted abuse of this program by some unscrupulous elements . please be warned . to file for your claim , please contact our bankingattorney ( lawyer ) immediately you read this message for quick and urgent release of your fund , his contact information is as follows :
barrister colman mzamo . esg .
drect line : + 27 - 83 - 4160 - 572
email : 2001 @ yahoo . com
please be informed that all winning must be claimed on or before 15 march 2005 . to avoid unnecessary delays and complications , please quote your reference / batch numbers in any
correspondences with us or our designated agent . congratulations once more from all members and staffs of this program that has succesfully won this competition . thank you for being part of our promotional lottery program .
sincerely , mr jeff mabuza co - ordinator and mr alexandra davis asst co - ordinator .
united kingdom zonal secretary general . n . b call our banking attorney immediately for your cliam do not delay for delay is dengerous and oppotunity come but once so therefore rush now ! ! ! ! .
warning this information transmitted is only for the person or entity to which it is addressed and may contain confidential and / or privileged material . any review , retransmission , dissemination or other use of this information , or taking of any action in reliance upon this information , by person or entities other than the intended recipient is prohibited . if you received this in error , please contact the sender and delete the material from any computer .
thanks for your co - orperation .",spam,2005-03-02
28659,re : tw agreements,"hi michelle !
i am assuming that , like most it agreements , we can put a base agreement in
place and then negotiate short - term discounts when available from time to
time ( last time i talked to t . k . about this capacity it was discounted to
like a penny or 1 . 5 pennies ) ? one of the reasons that we ' ve never gotten
anything accomplished here is that we alway ' s seem to be doing in the middle
of bid - week .
so , if we can , i ' d like bryan to work with you immediately to begin the base
agreement processing . ok ?
thanks !
scott
- - - - - original message - - - - -
from : "" lokay , michelle ""
to :
sent : thursday , june 21 , 2001 9 : 57 am
subject : re : tw agreements
because our san juan lateral on transwestern is fully subscribed , we are
only able to offer interruptible versus firm transport . the commodity
charge is . 1031 , plus . 25 % fuel . please call next week when you arrive
in albuquerque and we can process the service request . thanks .
> - - - - - original message - - - - -
> from : bryan fox @ enron
> [ mailto : imceanotes - bryan + 20 fox + 20 + 3 cbnfox + 40 swbell + 2 enet + 3 e + 40 enron @ en
> ron . com ]
> sent : wednesday , june 20 , 2001 10 : 28 am
> to : lokay , michelle
> subject : tw agreements
>
> michelle ,
> we met last march when scott kominiak and myself visited your office .
> can you provide a rate for the following . interruptible transportation
> from la plata to the tw blanco hub . we can look at it month to month ,
> or we can agree to something on a term basis . volume is around 2500 / day
> now . growing to 4000 / day by year ' s end . thanks
> bryan fox
> abq energy group
> 713 - 533 - 1117",ham,2001-06-21
11045,sent on behalf of cindy olson,"please read the attached memo regarding the handling of hpl employees . this information has been communicated to the enron hr community and the affected employees .
thanks ,
fran
- - - - - - - - - - - - - - - - - - - - - - forwarded by fran l mayes / hou / ect on 02 / 14 / 2001 03 : 15 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
fran l mayes 02 / 09 / 2001 02 : 42 pm
to : andrea yowman / corp / enron @ enron , marla barnard / enron communications @ enron communications , robert jones / corp / enron @ enron , david oxley / hou / ect @ ect , elizabeth tilney / hou / ees @ ees , gary p smith / ots / enron @ enron , drew c lynch / lon / ect @ ect , kalen pieper / hou / ees @ ees
cc : cindy olson / corp / enron @ enron , brian redmond / hou / ect @ ect
subject : sent on behalf of cindy olson
please read the attached memo and communicate to the appropriate generalists and recruiting staff within your organization .
thanks ,
fran",ham,2001-02-14
16388,extra time,"did you ejaculate before or within a few minutes of penetration ?
then you must order extra - time now ! . . . here ' s why : extra - time is the only male sexual performance formula that , not only stops premature ejaculation , but actually "" cures "" it . extra - time is the only product that allows "" you "" to control when you ejaculate .
since 1997 , extra - time has been ranked # 1 for a very good reason . . . "" it works "" ! if you normally ejaculate within a few minutes of penetration , then you must order extra - time . you ' ll last 5 to 10 minutes longer , the very first night . . . . . guaranteed !
if you ' ve tried other products and failed , then you must try extra - time ! extra - time is ranked # 1 for a very good reason . . . it works !
http : / / revetments . net / et / ? aa",spam,2005-06-26
