Message ID,Subject,Message,Spam/Ham,Date
27200,low price branded software,http : / / wax . mainoemstore . com / ? a = 3107,spam,2005-07-19
10069,ebay account review s,"* * * urgent safeharbor
department notice * * *
ebay fraud mediation request
date : july 2005
you have
recieved this email because you or
someone had used your account to make fake bids at ebay . for security
purposes , we are required to open
an investigation into this matter .
the
fraud alert id code
contained in this message will be attached in
our fraud mediation request form , in order to verify your ebay
account
registration informations .
fraud
alert id code :
00937614
( please save this fraud alert id code
for your reference . )
to help speed up this process ,
please access the following form to complete the verification of
your ebay account registration
informations :
http : / / scgi . ebay . com / verify _ idâ ­ = ebay
& fraud alert id code = 00937614
.
please note :
if we do not receive the appropriate ebay account
verification within 48 hours , then we will
assume this ebay account is fraudulent and will be suspended .
the purpose of this verification is to ensure that your
ebay account has not been fraudulently
used and to combat the fraud from our community .
we appreciate your
support and understanding , as we work together to keep ebay a safe place to
trade .
thank you for your patience in this matter .
regards ,
safeharbor department ( trust and safety department )
ebay inc .
please do not reply to this e - mail
as this is only a notification . mail sent to this address cannot
be
answered .
copyright â © 2005 ebay inc . all rights reserved . designated
trademarks and brands are the
property of their respective owners . ebay and the ebay logo are trademarks
of ebay inc . ebay is located at
2145 hamilton avenue , san jose , ca 95125 .
",spam,2005-06-23
27722,et & s photo contest - announcing the winners,"congratulations to the following winners of the 2001 et & s photo contest .
over 200 entries were submitted ! the winning photos will be displayed in the
2001 et & s public education calendar .",ham,2000-06-12
5234,petition for summer internship,"vince :
as we discussed earlier , i attached the copy of the petition for my summer
internship with enron analyst and associate group .
i also have the hard copy of the letter , which i will deliver to you
presonally .
i am looking forward to , finally , become an official enron employee . thank
you very much for your valuable contributions to
my experience with the company .
jason sokolov",ham,2000-01-04
30135,best online medication here,"malefactor committed baylor bhutan snippy arsenic aye
get any prescription drug you want !
absolutely no doctor ' s appointments needed !
lowest prices on brand name and generic drvgs !
stop getting promotional material here
folly simplicial besotted bob coronate carouse signal
",spam,2004-10-25
29841,re [ 14 ] :,? ? ? ? shakespeare mortage rates or study ? would you like to pay the point is,spam,2004-09-29
33078,this is your way to reduce your funds outflow on quality taablets . it is easy and legitimate .,"with our quick and personalized services , customers can bank a lot of
moola and effort with eshopping for quality rxdrugs . , whether it is for male
organ dysfunctions , pain , stress , sleeping disorder or man ' s care , you will
locate the best quality and reduced prices in our store .
http : / / wo . 3 h . idealssear
ching . com / sa 2 x /
check our quick and timely
distribution services that provide customers complete convenience . grab this
wonderful chance to take advantage of our lowered pricing on quality
taablets .
- - - - - original message - - - - -
from : ethan @ aikk . com [ mailto : donny @ edn . com ]
sent : thursday , march 4 , 2005 0 : 51 pm
to : abe ; hunter @ gd . com ; ; lance ; renato
subject : check our quick and timely case detail review . gratis of
charge
it is easy for me to place the or - der at your site though i am not very
good at using computers . shopping for rxdrugs at your site has provided me
with a lot of extra bucks and time . thank you for your great
recommendations . - - phil w . in nd
"" it is the very man we passed . ""
he could have caught .
` here you are , the forest is mine , ' he said , crossing himself quickly ,
and holding out his hand . ` take the money ; it ' s my forest . that ' s riabinin ' s
way of doing business ; he doesn ' t haggle over every copper , ' he added ,
scowling and waving the pocketbook .
8 handle . forensics took it he 8 this the miss musgroves agreed to it ; and
having all kindly watched him
",spam,2005-06-06
15983,maybe this might interest you,"ge / n / e / r / ic ci / a / l / is , at cheap prices .
most places charge $ 20 , we charge $ 2 . quite a difference .
ci . a . li . s is known as a sup . er - v?a . g . ra or weekend - v?ag . . ra because its effects start sooner and last much longer .
shipped worldwide .
your easy - to - use solution is here : http : / / unsolder . com / cs / ? sash
- - - - -
the link below is for those who hate spam . . .
http : / / unsolder . com / rm . php ? sash
- = = -",spam,2005-03-12
26349,need creative power ? logodentity is here to help .,"thinking of breathing new life into your business ?
start from revamping its front - endlogo and
visualidentity .
we offer creative custom desiqn of logos ,
stationery and web - sites . under our careful hand thesepowerful marketinq
toois wiil brinq a breath of fresh air into your business and make you stand out
amongthe competitors .
you are just a ciick
away from your future success . ciick here to see the sampies of our artwork ,
checkour prices and hot offers .
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ not interested . . . _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _",spam,2005-07-03
22945,"associate and analyst prc information session - june 16 , 2000","fyi .
- - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 06 / 15 / 2000
09 : 25 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
charlene jackson @ enron
06 / 14 / 2000 01 : 04 pm
to : brenda f herod / hou / ect @ ect
cc : celeste roberts / hou / ect @ ect , teresa bosien / hr / corp / enron @ enron , ginger b
gamble / hou / ect @ ect , cheryl kuehl / corp / enron @ enron , jana
giovannini / hou / ect @ ect , cornelio pua / hou / ect @ ect
subject : associate and analyst prc information session - june 16 , 2000
brenda , hopefully sally will have had a chance to speak to you by the time
this reaches you . if not please give me a call ( 3 - 9523 ) . you have been
selected to replace susan harrison .
a & a programs , please change the records to reflect the change . thanks
- - - - - - - - - - - - - - - - - - - - - - forwarded by charlene jackson / corp / enron on 06 / 15 / 2000
12 : 53 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
charlene jackson
06 / 12 / 2000 07 : 45 pm
to : ben jacoby / hou / ect @ ect , steve
jernigan / enron _ development @ enron _ development , david bowers / hou / azurix @ azurix ,
david crews / enron communications @ enron communications , edward
coats / corp / enron @ enron , emilio vicens / enron _ development @ enron _ development ,
federico cerisoli / enron _ development @ enron _ development , james w
lewis / hou / ees @ ees , jon thomsen / enron communications @ enron communications ,
michael norris / enron _ development @ enron _ development , paul mead / lon / ect @ ect ,
rockey storie / et & s / enron @ enron , rogers herndon / hou / ect @ ect , susan
harrison / hou / ect @ ect , wanda labaume / enron _ development @ enron _ development ,
robert hayes / fgt / enron @ enron , brad richter / enron communications @ enron
communications , daniel castagnola / enron _ development @ enron _ development , w
david duran / hou / ect @ ect , richard leibert / enron _ development @ enron _ development ,
fred l kelly / enron _ development @ enron _ development , james d
steffes / hou / ees @ ees , kevin m presto / hou / ect @ ect , mark ruane / hou / ect @ ect ,
ozzie pagan / hou / ect @ ect , paul chivers / lon / ect @ ect , sally beck / hou / ect @ ect ,
scott neal / hou / ect @ ect , sean a holmes / hou / ees @ ees , sean
long / enron _ development @ enron _ development , donald m - ect origination
black / hou / ect @ ect
cc : joseph w sutton / enron _ development @ enron _ development , jeff
skilling / corp / enron @ enron , teresa bosien / hr / corp / enron @ enron , celeste
roberts / hou / ect @ ect , monica cale / hou / ect @ ect , david oxley / hou / ect @ ect ,
kathryn mclean / hou / ect @ ect , victoria mcdaniel / corp / enron @ enron
subject : associate and analyst prc information session - june 16 , 2000
thanks for agreeing to act as the prc representative for the associates and
analysts . the prc for the western hemisphere will be held on july 19 , 2000 .
joe sutton and i will hold an information session on friday , june 16 th at
9 : 30 a . m . , in conference room 49 c 4 . we will provide information regarding
the process for the prc and a list of the associates or analysts that you
will be representing . please let me know whether you will attend via e - mail
or at ext . 3 - 9523 as soon as possible . if you need to attend via conference
call please take note of the following information :
dial in number : ( 877 ) 288 - 4427
international access : ( 734 ) 414 - 0267
participant code : 827937
charlene",ham,2000-06-15
20083,"tape drives ( internal charset = us - ascii "" >","storage products
tape
drives ( internal external )
storage products - tape
drives ( internal external )
travan
/ ide
internal
external
media
10 / 20 gb
tape drive ( ide )
$ 123 . 75
n / a
$ 28 . 70
20 / 40 gb
tape drive ( ide )
$ 356 . 25
n / a
$ 49 . 85
dat / dds
internal
external
media
4 / 8 gb tape
drive ( scsi )
$ 90 . 00
$ 187 . 50
$ 3 . 35
12 / 24 gb
tape drive ( scsi )
$ 287 . 50
$ 393 . 75
$ 5 . 30
20 / 40 gb
tape drive ( scsi )
$ 337 . 50
$ 456 . 25
$ 9 . 95
dlt
internal
external
media
20 / 40 gb
tape drive ( scsi )
$ 325 . 00
$ 456 . 25
$ 28 . 20
35 / 70 gb
tape drive ( scsi )
$ 762 . 50
$ 918 . 75
$ 28 . 20
40 / 80 gb
tape drive ( scsi )
$ 443 . 75
$ 556 . 25
$ 28 . 20
ait
internal
external
media
35 / 70 gb
tape drive
$ 325 . 00
$ 443 . 75
$ 49 . 85
50 / 100 gb
tape drive
$ 787 . 50
$ 918 . 75
$ 77 . 00
ultrium
internal
external
media
100 / 200 gb
tape drive
$ 1575 . 00
$ 1731 . 25
$ 34 . 75
200 / 400 gb
tape drive
$ 2950 . 00
$ 3106 . 25
$ 83 . 20
sdlt
internal
external
media
110 / 220 gb
tape drive
$ 1137 . 50
$ 1293 . 75
$ 61 . 90
160 / 320 gb
tape drive
$ 3575 . 00
$ 3731 . 25
$ 61 . 90
visit : http : / / www . computron - me . com for deals !
your one stop
distributorjebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
only limited quantities available on selected
specials ! ! ! !
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this
email can not be considered spam as long as we include : contact
information remove instructions . this message is intended for dealer
and resellers only . if you have somehow gotten on this list in error , or
for any other reason would like to be removed , please reply with "" remove
"" in the subject line of your message . this message is being sent to you
in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective
owners
products may not be exactly as shown
above
- -
to unsubscribe from : computron 6 , just follow this link :
click the link , or copy and paste the address into your browser .",spam,2004-10-14
23530,request submitted : access request for andrew . burks @ enron . com,"you have received this email because you are listed as a security approver .
please click
approval to review and act upon this request .
request id : 000000000007590
request create date : 11 / 16 / 00 11 : 19 : 34 am
requested for : andrew . burks @ enron . com
resource name : eol us backoffice stack manager
resource type : applications",ham,2000-11-16
3957,did ya ever notice ?,"vicodin
* * * we are running a hot special * * *
today it is only $ 99
- hydrocodone , xanax and so much more
- meds are 80 % less than regular price
- no doctor visits or hassles
- quick delivery to your front door
easy ? you bet it is .
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
future contact options can be modified above .
lottie copra augustine delphinus abreast bugle lulu testament crystallite antarctic saloonkeeper cody shad votive multifarious remiss springtail rilly sextuplet horowitz pestilential alike synchronous gretchen autoclave barrington compass cherub hieroglyphic quartzite clare trivia buffet doctor competitor alps cognizant cam cicero mescal transferee middletown admonition bondholder whipple avon compendia maxwell fiction bengali stamina
",spam,2004-05-02
7724,tage resume submittal,"i have no need at this time for external people . thanks for thinking of
berney and me .
regards ,
ed
- - - - - - - - - - - - - - - - - - - - - - forwarded by ed mcmichael / hou / ect on 11 / 25 / 2000 08 : 47
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : berney c aucoin 11 / 21 / 2000 01 : 15 pm
to : ed mcmichael / hou / ect @ ect
cc :
subject : tage resume submittal
let vince know if you ' re interested in this person .
bern
- - - - - - - - - - - - - - - - - - - - - - forwarded by berney c aucoin / hou / ect on 11 / 21 / 2000
01 : 13 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
vince j kaminski
11 / 21 / 2000 11 : 43 am
to : berney c aucoin / hou / ect @ ect , wanda curry / hou / ees @ ees
cc :
subject : tage resume submittal
please , take a look at the lst resume and let me know
what you think ( shelly wood ) .
vince
- - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 11 / 21 / 2000
11 : 50 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" pj "" on 11 / 15 / 2000 01 : 58 : 46 pm
to : "" vince j kaminski ""
cc :
subject : tage resume submittal
vince ,
two candidates for your review . please call me .
?
paul johnson , cpc
president
( 281 ) 497 - 8595
?
please visit our website
? www . austingrp . com
- wood , shelly . doc
- jpbresume 2 . doc",ham,2000-11-25
16509,cheap medication,"how do you do ?
visit our new online pharmacy store and save up to 80 %
only we offer : - all popular drugs are available ( viagra , cialis , levitra and much much more ) - world wide shipping -
no doctor visits - no prescriptions - 100 % customer satisfaction - cheapest price
today ' s special offers on :
# 1 viagra , 90 x 100 mg
# 2 soft cialis , 90 x 20 mg
# 3 levitra , 90 x 20 mg
click to find out about more special offers
and visit our new online pharmacy store
time and health are two precious assets that we don ' t recognize and appreciate until they have been depleted .",spam,2005-07-21
6746,ola oladeji,"we are in the process of placing our remaining new associates as they are
here for orientation and will be available for work august 28 . ola has yet
to be placed and i am inquiring if there is any interest in him joining one
of your groups . i know some of you expressed interest upon interviewing
him . if so , please advise as soon as possible . if you have any questions ,
please contact me at 3 - 4584 . thanks so much for your participation in the
associate program ! !",ham,2000-08-09
16293,"get up to $ 548 , 377","are you ready ?
we are accepting mortgage requests .
you don ' t have good credit history ? that ' s not a problem !
the approval system it ' s very fast and simple .
go to the link below right now .
http : / / www . towers . com / totally . asp
best regards ,
carey jeffers
ps : if you are not interested in this material visit :
http : / / www . towers . com / gone . asp",spam,2005-05-31
6093,brad romine,"greg ,
as you may know , brad romine ' s dot . com venture fell apart .
the offer from enron looks much better now . i have arranged for him
a number of different interviews ( including one with you ) . i think we should
not be too
punitive and give him the 2 nd chance . i am also setting up for him interviews
with rac
and ebs and he should be able to negotiate a good first rotation .
please , give me a call if you have any other question .
vince kaminski",ham,2000-05-12
1924,"enron / hpl nom for october 28 , 2000","( see attached file : hplnl 028 . xls )
- hplnl 028 . xls",ham,2000-10-27
4978,increase the volume of your ejaculation .,"heya !
has your cum ever dribbled and you wish it had shot out ?
have you ever wanted to impress your girl with a huge cumshot ?
spur - m is the only site to offer an all natural male enhancement
formula that is proven to increase your sperm volume by up to 500 % .
our highly potent , volume enhancing formula will give our results
in days and comes with an impressive 100 % guarantee .
imagine the difference ( look and feel ) between dribbling your cum
compared to shooting out burst after burst . try spur - m now ! and
with our money back guarantee you have absolutely nothing to lose !
look here : http : / / gallanted . com / cum /
no thanks : http : / / gallanted . com / rr . php
",spam,2005-05-19
21160,software at incredibly low prices ( 87 % lower ) . messages communist,"stood step life finish . pass student string . surface then sea
together have until . remember show cool . small loud result
thousand wind bit . together enough only before lead . hill ,
measure fill him . wait long go line start . area high village
question , grand object .
",spam,2005-02-04
22245,the micro - cap journal,"rocket stocks investment newsletter
first we would like to say thank you to all of our avid readers ! we have
had huge success over the last few months and have become one of the most
widely read investment newsletters in the world . we have accomplished this
by providing timely , accurate information on stocks with the potential for
great returns .
rocket stocks is not your father ' s investment newsletter ! we focus on
stocks with the potential to go up in value by well over 300 % . that ' s what
it takes to make it on to our list . these are stocks for the risk tolerant
investor ! the beauty of this is that it only takes one smart investment to
make serious profits !
investors , here ' s our next hot pick !
new developments expected to move advanced powerline technologies , inc .
stock from $ 0 . 50 to over $ 2 . 50
symbol : ( apwl . pk )
please see this site for more information : apwl . info
current price : $ 0 . 25
short term target price : $ 2 . 50
12 month target price : $ 4 . 75
* * * about the company * * *
advanced powerline technologies is engaged in the broadband over powerline
industry . their business is based on the idea of using existing power
lines , both in the home and outside , to transmit information . this
information includes broadband internet and the development of the 21 st
century home concept in which home appliances and computers are networked .
apwl and others in the industry have exciting plans to turn pre - existing
electrical infrastructure into big business . apwl has been engaged in the
industry for many years and have been awarded numerous applicable patents .
read on to find more information as to why apwl is our hot pick of the
month !
* * * news from the industry * * *
new millennium research council ( nmrc ) has recently released a report in
which they say :
many industry watchers and representatives now believe bpl ( broadband over
power lines ) can dramatically change the landscape of the broadband market ,
offering new forms of competition and delivering high - quality service to
remote
areas .
is 2005 the year of bpl ? there are a number of signs that suggest this
could be the time the
technology begins its emergence as a viable competitor in the broadband
market .
during the past two years , the commercial and media perspectives on bpl in
the united states have
evolved from categorizing the technology as almost ready to really here .
current research into the bpl industry indicates a belief among some
experts that the industry may
be primed for real growth in 2005 and beyond .
( cnet news ) - february 24 , 2004 - earlier this month , the federal
communications commission proposed rules for utility companies that seek to
offer internet access through their electricity grids . the fcc hopes its
rules for broadband over power line ( bpl ) will help jump - start the use of
the grid network to deliver high - speed net access to u . s . households ,
especially in hard - to - reach rural areas .
( idg news service ) - april 10 , 2005 - the european union ' s communications
regulator , the european commission , launched an initiative on friday to
boost the growth of broadband internet access over power transmission lines .
the news on this sector is everywhere . 2005 is the year for advanced
powerline technologies .
* * * top reasons to consider apwl * * *
* advanced powerline technologies is poised at the pinnacle of the most
modern technology since the development of cable fiber optics .
* advanced powerline technologies has fathered a quantum leap forward in
advanced cable free high - resolution video .
* apt ' s technology significantly reduces many of the expensive cable
placements now necessary to bring audio / video and high speed internet to the
end user .
* apt is engaged in acquiring contracts to provide their technology to
countries and regions where power lines are the norm but in which internet
over telephone lines has not , or can not reach the market .
the time to act is now . news is out for apwl . the sector is ready to
explode onto the scene . the road is paved for big returns on investment .
symbol : apwl . pk
current price : $ 0 . 25
short term target price : $ 2 . 50
12 month target price : $ 4 . 75
please watch this one trade friday ! !
we look forward to helping all of our readers make the market work for them .
if you would like to continue receiving this valuable newsletter just sign here :
stock - tip . info
information within this email contains forward looking statements
within the meaning of section 27 a of the securities act of 1933 and
section 21 b of the securities exchange act of 1934 . any statements that
express or involve discussions with respect to predictions ,
expectations , beliefs , plans , projections , objectives , goals , assumptions or
future
events or performance are not statements of historical fact and may be
forward looking statements . forward looking statements are based on
expectations , estimates and projections at the time the statements are
made that involve a number of risks and uncertainties which could cause
actual results or events to differ materially from those presently
anticipated . forward looking statements in this action may be identified
through the use of words such as projects , foresee , expects ,
will , anticipates , estimates , believes , understands or that by
statements indicating certain actions may , could , or might occur .
as with many micro - cap stocks , today ' s company has additional risk
factors worth noting . those factors include : a limited operating history ,
the company advancing cash to related parties and a shareholder on an
unsecured basis : one vendor , a related party through a majority
stockholder , supplies ninety - seven percent of the company ' s raw materials :
reliance on two customers for over fifty percent of their business and
numerous related party transactions and the need to raise capital . these
factors and others are more fully spelled out in the company ' s sec
filings . we urge you to read the filings before you invest . the rocket
stock
report does not represent that the information contained in this
message states all material facts or does not omit a material fact necessary
to make the statements therein not misleading . all information
provided within this email pertaining to investing , stocks , securities must
be
understood as information provided and not investment advice . the
rocket stock report advises all readers and subscribers to seek advice from
a registered professional securities representative before deciding to
trade in stocks featured within this email . none of the material within
this report shall be construed as any kind of investment advice or
solicitation . many of these companies are on the verge of bankruptcy . you
can lose all your money by investing in this stock . the publisher of
the rocket stock report is not a registered investment advisor .
subscribers should not view information herein as legal , tax , accounting or
investment advice . any reference to past performance ( s ) of companies are
specially selected to be referenced based on the favorable performance of
these companies . you would need perfect timing to achieve the results
in the examples given . there can be no assurance of that happening .
remember , as always , past performance is never indicative of future
results and a thorough due diligence effort , including a review of a
company ' s filings , should be completed prior to investing . in compliance
with the securities act of 1933 , section 17 ( b ) , the rocket stock report
discloses the receipt of twelve thousand dollars from a third party
( gem , inc . ) , not an officer , director or affiliate shareholder for the
circulation of this report . gem , inc . has a position in the stock they
will sell at any time without notice . be aware of an inherent conflict
of interest resulting from such compensation due to the fact that this
is a paid advertisement and we are conflicted . all factual information
in this report was gathered from public sources , including but not
limited to company websites , sec filings and company press releases . the
rocket stock report believes this information to be reliable but can make
no guarantee as to its accuracy or completeness . use of the material
within this email constitutes your acceptance of these terms .
",spam,2005-07-08
11365,ft . pierce project review meeting,"please note new time and location for the ft . pierce project review meeting :
date : april 17 th
time : 1 : 00 pm
location : eb 3321
attendees : brian redmond
louise kitchen
john lavorato
ozzie pagan
david fairley
ben jacoby
bob virgo
bruce golden
mike coleman
keith dodson
steve stein
- - - - - - - - - - - - - - - - - - - - - - forwarded by lillian carroll / hou / ect on 04 / 02 / 2001 10 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : lillian carroll 03 / 29 / 2001 10 : 50 am
to : ozzie pagan / enron @ enronxgate , david fairley / enron @ enronxgate , ben jacoby / hou / ect @ ect , robert p virgo / hou / ect @ ect , bruce golden / enron _ development @ enron _ development , mike coleman / enron _ development @ enron _ development , keith dodson / na / enron @ enron , stephen p stein / enron _ development @ enron _ development
cc : brian redmond / hou / ect @ ect
subject : ft . pierce project review meeting
please plan to attend the above referenced meeting .
date : tuesday , april 17 th
time : 10 : 00 - 11 : 00 am
location : eb 3567
attendees : brian redmond
ozzie pagan
david fairley
ben jacoby
bob virgo
bruce golden
mike coleman
keith dodson
steve stein
if you have any questions or are unable to attend , please give me a call .
thank you ,
lillian
x 37271",ham,2001-04-02
21081,heyllooo babe,"i just wanted to know if you would like to accompany me .
my lame husband works night shifts , which makes me very lonely at night .
write me back here : http : / / datesaturday . com / d / 1 . php
regards ,
kelsey k
",spam,2005-01-27
22286,soft viagra at $ 1 . 62 per dose,"one time discount order for vl @ gra , clal 1 s !
vl @ gra discount order
today its only $ 0 . 95 per dose .
generic vi @ gra , 24 x 100 mg
regular tabs ( 48 dozes )
only $ 46 . 00
new product 1 :
generic viagra , 24 x 100 mg
soft tabs ( 48 dozes ) what is soft tabs ?
only $ 60 . 00
new product 2 :
generic clal 1 s , 10 x 20 mg
tadalafil what is soft clal 1 s ?
only $ 68 . 00
special offer ! these prices are valid until 20 th of july !
vl @ gra discount order
remove your email",spam,2005-07-17
21981,get it on with a married babe,"hook up with a lonely desperate housewife
bored wives need some no strings luvvin
they are easy they ' re fun and they need a good roll in the hay .
get a date with a housewife tonight
nomore here
http : / / funtimedate . com / rr 2 . html
like minded textile crisscross eavesdropper ballot larson heroin .
those that see rickettsia carboxy clam now
all the cars mu caryatid matson .
those that tell minded proficient sycophantic haberdashery . the cars decrease elliptic squawroot .
paliourg @ iit . demokritos . gr .
",spam,2005-05-22
22970,average eol and non - eol deals per day,"fyi - we are now distributing the "" john lavorato "" report to all of the desk
heads per jeff shankman . and . . . . now lavorato wants it for power as well .
good thing i found someone to fill our vacancy on the reporting team !
sheri
- - - - - - - - - - - - - - - - - - - - - - forwarded by sheri thomas / hou / ect on 06 / 19 / 2000 03 : 49
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : matt motsinger
06 / 19 / 2000 03 : 29 pm
to : hunter s shively / hou / ect @ ect , phillip k allen / hou / ect @ ect , thomas a
martin / hou / ect @ ect , fletcher j sturm / hou / ect @ ect , john arnold / hou / ect @ ect ,
scott neal / hou / ect @ ect
cc : jeffrey c gossett / hou / ect @ ect , brent a price / hou / ect @ ect , sheri
thomas / hou / ect @ ect , jennifer deboisblanc denny / hou / ect @ ect , torrey
moorer / hou / ect @ ect
subject : average eol and non - eol deals per day
as requested by jeff shankman , here are the average eol and non - eol deals
broken out by month and region since enrononline launch ( 11 / 29 / 99 ) . region
breakout is based on deal location and pub code . this report will be sent out
at the beginning of each week . it will include data as of the last business
day of previous week .
if you have any further questions , please contact torrey moorer x 36218 or
myself x 35221 .
matt motsinger
enrononline",ham,2000-06-19
23036,new version of the view data database,"hello everyone ,
there is a new version of the database . please install by hitting your start
button , run , type o : \ eol \ eol reporting database \ view data \ eol view database
installer . bat . the new version of the database will automatically shut you
out for 15 minutes everyday when it is necessary to update with the current
trading data . we apologize for the inconvenience .
the old version of the database no longer contains any data . please be sure
to update .
thanks ,
carrie and eugenio",ham,2000-06-29
7404,the expertfinder is here ! !,"introducing expertfinder . the expertfinder enables you to identify critical
skills and mobilize enron ' s intellectual capital . by utilizing this powerful
intranet search engine , you can locate people within the enron community by
organization structure , skills , reporting relationships , languages , school
attended , and prior work experience .
to access expertfinder go to https : / expertfinder . enron . com on the enron
intranet . expertfinder is only as good as the data stored in it . does your
data or the data for your business unit need updating ? go to
ehronline . enron . com or home . enron . co . uk / home . asp ( london only ) to update your
data today . view changes in expertfinder tomorrow !
due to the sensitivity of this data , we are initially previewing this tool to
only managing directors & above , as well as key people in the hr community .
we want your feedback on how expertfinder can be further enhanced . try it
out and give us your thoughts by sending an email to expertfinder @ enron . com !
finally , you will have the opportunity to work with your hr leaders to review
and expand the template that is used to store the types of skills that are
relevant for your business . if you want to be able to search on certain
criteria , let us know and the template will be updated immediately .
got information ? we provide the tool , expertfinder . enron . com , you provide
the data , ehronline . enron . com .
theexpertfinderand ehronline - helping to empower you !",ham,2000-10-26
28411,kick - off meeting for the tw dashboard,"please attend a meeting on tuesday , 1 / 30 from 1 : 00 - 2 : 30 in the eb 4102 / oma 696
to discuss the development / implementation of the tw dashboard . we will give
a presentation of the marketing dashboard and then have a brainstorming
session on the possible types of information each of you need to manage your
day - to - day business .
we would like to make sure everyone is using the new dashboard so please
click here to access - http : / / nahou - wwrmso 2 p . ets . enron . com / . your id and
password are the same as your current logonid ( ex . llindber for lorraine ) .
please click on the nng tab and think about which of those categories as well
as what additional type of information you would like on the tw tab .
we are expecting to kick off the requirements phase of your pipeline profile
next month so we will also give you a quick presentation of the nng pipeline
profile that has been developed .
please contact myself at x 3 - 7275 or bobby mason at x 3 - 5196 is you have any
questions or if you are unable to attend .
thanks ! martha",ham,2001-01-26
26253,save your money buy getting this thing here,"you have not tried cialls yet ?
than you cannot even imagine what it is like to be a real man in bed !
the thing is that a great errrectlon is provided for you exactly when you want .
ciaiis has a iot of advantaqes over viagra
- the effect iasts 36 hours !
- you are ready to start within just 10 minutes !
- you can mix it with alcohoi ! we ship to any country !
get it riqht now ! .
",spam,2005-07-01
19960,"discounted oem microsoft , corel , adobe , etc . . .","free delivery and extra discounts on orders over $ 200 !
save yourself or your company thousands of dollars , reap the rewards !
click here ! !
http : / / pccare . biz / index . php ? s = 7555
$ 120 quickbooks 2004
$ 80 windows xp professional
$ 60 norton antivirus 2004 professional
$ 90 adobe photoshop 7 . 0
$ 60 red hat linux 7 . 3
$ 80 windows 2000 professional
$ 200 ms windows server 2003 enterprise
$ 120 microsoft office 2003 professional
$ 90 adobe pagemaker 7 . 0
too many more to list !
sherry stinglmoroni sonny charity
goat valhallahellol zhongguo blowfish cannon marcus sunbird
gibson lulu kiss
e - mail biologymidori boogie diana
chiquita mookie sally
prof binkyaliens e - mail chaos
pookiel userldickhead benoit binky volley kingdom meow
",spam,2004-10-02
20770,heisser fetish,"mann war das ein wochenende !
geile schlampen in lack und leder , fesselungen . atemberaubender sex unter
extremen bedingungen .
wow , da ging aber einer ab . sowas habe ich noch nie gesehen .
geile videos und massenhaft heftige bilder und alles unter einem dach
wo ich das gesehen habe ?
na hier :
http : / / www . netporni . com
g?nn dir mal das vergn?gen
michi
nay
",spam,2004-12-22
18246,jhom realisabye,"we are a leading e - mail
marketing services with an opt - in list consisting of 550 , million e - mail
addresses .
our e - mail marketing
services comply with the can - spam act 2003
e - mail marketing has
proven to be the fastest , most accurate and the most cost effective medium
compared to tv , radio , and news papers .
if you believe you have
something good to offer , do not retain it . simply e - mail it
to learn more about our
e - mail marketing services ,
click here
this message was sent
by our e - ,
to be removed from our lists , please click here
wpmsygidq bxy pjszc gxfkhgni vppqrfu
rpak rs laab jzs l jfvltpmzwyfk",spam,2004-01-26
2482,"hpl nom for january 30 , 2001","( see attached file : hplnol 30 . xls )
- hplnol 30 . xls",ham,2001-01-29
